date,index_code,index_name,open,high,low,close,ohlc_source,ohlc_available,volume,turnover_value,transactions,turnover_source,volume_available
20250109,TWSE,TAIEX,23406.72,23463.96,23081.13,23081.13,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250101&response=json,True,6729365148.0,393066234237.0,3063642.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250101&response=json,True
20250110,TWSE,TAIEX,23067.46,23202.25,22989.67,23011.86,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250101&response=json,True,6018777446.0,342751185595.0,2521832.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250101&response=json,True
20250113,TWSE,TAIEX,23070.32,23070.32,22458.22,22488.33,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250101&response=json,True,7967679227.0,461468820203.0,3554335.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250101&response=json,True
20250114,TWSE,TAIEX,22573.96,22797.52,22542.93,22797.52,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250101&response=json,True,5077382309.0,281221487413.0,1935288.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250101&response=json,True
20250115,TWSE,TAIEX,22757.46,22777.34,22509.65,22514.57,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250101&response=json,True,5200875025.0,301546910953.0,2279582.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250101&response=json,True
20250116,TWSE,TAIEX,22817.52,23147.69,22817.52,23025.1,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250101&response=json,True,5748443851.0,342212868225.0,2045603.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250101&response=json,True
20250117,TWSE,TAIEX,23190.12,23209.88,22905.53,23148.08,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250101&response=json,True,5442058343.0,328202713193.0,2082292.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250101&response=json,True
20250120,TWSE,TAIEX,23203.47,23346.64,23176.43,23266.82,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250101&response=json,True,5022728587.0,279923971725.0,1896537.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250101&response=json,True
20250121,TWSE,TAIEX,23266.49,23377.64,23174.02,23300.01,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250101&response=json,True,4315813970.0,262317819587.0,1731831.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250101&response=json,True
20250122,TWSE,TAIEX,23472.67,23642.08,23472.67,23525.41,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250101&response=json,True,5160999257.0,357689238684.0,2141691.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250101&response=json,True
20250203,TWSE,TAIEX,22796.71,22796.71,22502.2,22694.71,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,7689151963.0,525040931202.0,3784130.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250201&response=json,True
20250204,TWSE,TAIEX,22836.27,22934.31,22720.62,22793.96,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,6940459300.0,422445543425.0,2749080.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250201&response=json,True
20250205,TWSE,TAIEX,22916.38,23249.33,22916.38,23161.58,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,5984578780.0,358769679873.0,2173595.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250201&response=json,True
20250206,TWSE,TAIEX,23226.5,23348.42,23216.65,23316.6,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,5581052121.0,341201513147.0,2181411.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250201&response=json,True
20250207,TWSE,TAIEX,23289.97,23478.27,23254.17,23478.27,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,5980328909.0,362285982102.0,2442689.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250201&response=json,True
20250210,TWSE,TAIEX,23421.77,23448.16,23163.85,23252.14,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,5799480347.0,334793847718.0,2495541.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250201&response=json,True
20250211,TWSE,TAIEX,23321.92,23485.51,23289.76,23384.05,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,5923166370.0,355049928998.0,2439257.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250201&response=json,True
20250212,TWSE,TAIEX,23449.31,23528.61,23289.75,23289.75,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,6224128986.0,378582968874.0,2639975.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250201&response=json,True
20250213,TWSE,TAIEX,23263.28,23413.1,23206.45,23399.41,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,7333190894.0,386860774177.0,2805143.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250201&response=json,True
20250214,TWSE,TAIEX,23198.39,23276.24,23142.95,23152.61,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,7543572464.0,415069809659.0,3054615.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250201&response=json,True
20250217,TWSE,TAIEX,23258.17,23510.68,23242.84,23505.33,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,7348992216.0,371896633006.0,2781492.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250201&response=json,True
20250218,TWSE,TAIEX,23550.5,23666.11,23454.09,23666.11,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,6663218845.0,339491493248.0,2533014.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250201&response=json,True
20250219,TWSE,TAIEX,23589.44,23683.46,23550.99,23604.08,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,7287234134.0,389633272203.0,2776971.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250201&response=json,True
20250220,TWSE,TAIEX,23530.97,23576.71,23400.75,23487.46,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,7049129458.0,391059983367.0,2854842.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250201&response=json,True
20250221,TWSE,TAIEX,23526.13,23732.58,23488.42,23730.25,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,7160637295.0,400289543940.0,2741581.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250201&response=json,True
20250224,TWSE,TAIEX,23573.8,23605.22,23461.43,23565.31,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,7075015428.0,373514736958.0,2759549.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250201&response=json,True
20250225,TWSE,TAIEX,23376.42,23376.42,23209.53,23285.72,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,7531906148.0,412097170896.0,3200436.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250201&response=json,True
20250226,TWSE,TAIEX,23221.84,23431.24,23156.02,23402.55,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,6886556787.0,383306082091.0,2714087.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250201&response=json,True
20250227,TWSE,TAIEX,23446.46,23487.73,23053.18,23053.18,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,8994191747.0,549961479162.0,3355502.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250201&response=json,True
20250303,TWSE,TAIEX,22734.05,22775.02,22611.1,22756.25,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250301&response=json,True,7315722624.0,439596984655.0,3400672.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250301&response=json,True
20250304,TWSE,TAIEX,22508.8,22700.94,22359.5,22596.88,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250301&response=json,True,7667305249.0,415745130742.0,3010150.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250301&response=json,True
20250305,TWSE,TAIEX,22778.86,22948.3,22757.22,22871.9,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250301&response=json,True,7220068963.0,369732472552.0,2566559.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250301&response=json,True
20250306,TWSE,TAIEX,22930.11,22979.97,22715.43,22715.43,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250301&response=json,True,6624545535.0,360345720860.0,2599425.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250301&response=json,True
20250307,TWSE,TAIEX,22696.23,22747.11,22542.08,22576.07,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250301&response=json,True,6465829764.0,367291980202.0,2794223.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250301&response=json,True
20250310,TWSE,TAIEX,22548.98,22641.25,22407.57,22459.15,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250301&response=json,True,6345999382.0,354962067264.0,2749118.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250301&response=json,True
20250311,TWSE,TAIEX,22126.06,22140.39,21769.57,22071.09,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250301&response=json,True,8053156074.0,428932802487.0,3640036.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250301&response=json,True
20250312,TWSE,TAIEX,22171.1,22391.47,22153.61,22278.36,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250301&response=json,True,6682514475.0,350646223635.0,2671898.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250301&response=json,True
20250313,TWSE,TAIEX,22403.34,22552.43,21961.68,21961.68,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250301&response=json,True,7430996227.0,378659811240.0,3147106.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250301&response=json,True
20250314,TWSE,TAIEX,21986.81,22074.03,21895.9,21968.05,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250301&response=json,True,7243124747.0,348283533120.0,2762437.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250301&response=json,True
20250317,TWSE,TAIEX,22137.53,22306.83,22110.08,22118.63,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250301&response=json,True,6360352806.0,310401135708.0,2424464.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250301&response=json,True
20250318,TWSE,TAIEX,22204.62,22327.1,22186.42,22271.67,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250301&response=json,True,5824074264.0,282886860039.0,2202345.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250301&response=json,True
20250319,TWSE,TAIEX,22245.42,22247.66,21942.69,21960.83,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250301&response=json,True,6087757032.0,316992611689.0,2778197.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250301&response=json,True
20250320,TWSE,TAIEX,22171.0,22377.26,22171.0,22377.26,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250301&response=json,True,5714382919.0,278247603930.0,2102897.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250301&response=json,True
20250321,TWSE,TAIEX,22362.38,22366.95,22200.23,22209.1,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250301&response=json,True,6429617622.0,333354118714.0,2283544.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250301&response=json,True
20250324,TWSE,TAIEX,22348.38,22380.73,22106.64,22106.64,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250301&response=json,True,5021528942.0,251044538014.0,2267042.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250301&response=json,True
20250325,TWSE,TAIEX,22269.37,22414.02,22228.68,22273.19,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250301&response=json,True,4993587020.0,256973561881.0,2165309.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250301&response=json,True
20250326,TWSE,TAIEX,22327.61,22398.12,22235.89,22260.29,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250301&response=json,True,4406501724.0,223198487361.0,1865861.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250301&response=json,True
20250327,TWSE,TAIEX,22093.2,22093.2,21919.4,21951.76,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250301&response=json,True,5608186918.0,279802802176.0,2531337.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250301&response=json,True
20250328,TWSE,TAIEX,21836.16,21836.16,21525.05,21602.89,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250301&response=json,True,6814236162.0,327112874385.0,3205514.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250301&response=json,True
20250331,TWSE,TAIEX,21254.63,21254.63,20695.9,20695.9,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250301&response=json,True,8683910354.0,437475392711.0,4171787.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250301&response=json,True
20250401,TWSE,TAIEX,20884.53,21315.52,20884.53,21280.17,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250401&response=json,True,5826078127.0,278254400622.0,2123628.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250401&response=json,True
20250402,TWSE,TAIEX,21313.77,21390.52,21235.99,21298.22,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250401&response=json,True,4985282024.0,240146859369.0,1830718.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250401&response=json,True
20250407,TWSE,TAIEX,20153.57,20153.57,19212.02,19232.35,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250401&response=json,True,5683302502.0,166095041450.0,2477014.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250401&response=json,True
20250408,TWSE,TAIEX,19064.47,19064.47,18180.48,18459.95,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250401&response=json,True,12393863553.0,577950957444.0,4884176.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250401&response=json,True
20250409,TWSE,TAIEX,18337.44,18371.52,17306.97,17391.76,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250401&response=json,True,12614257140.0,590040522967.0,5520314.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250401&response=json,True
20250410,TWSE,TAIEX,18256.47,19024.47,18256.47,19000.03,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250401&response=json,True,5329120133.0,208504485334.0,1540372.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250401&response=json,True
20250411,TWSE,TAIEX,18772.5,19528.77,18418.2,19528.77,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250401&response=json,True,9129660662.0,527108374659.0,3900338.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250401&response=json,True
20250414,TWSE,TAIEX,19686.68,20023.63,19508.93,19513.09,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250401&response=json,True,7665646173.0,474947203845.0,3408942.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250401&response=json,True
20250415,TWSE,TAIEX,19609.9,19895.43,19576.15,19857.67,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250401&response=json,True,5242983763.0,305561723714.0,2458147.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250401&response=json,True
20250416,TWSE,TAIEX,19737.09,19737.09,19453.14,19468.0,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250401&response=json,True,5216346236.0,296550497546.0,2820807.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250401&response=json,True
20250417,TWSE,TAIEX,19389.52,19478.0,19196.47,19338.73,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250401&response=json,True,4599431706.0,257584164735.0,2136607.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250401&response=json,True
20250418,TWSE,TAIEX,19423.98,19499.28,19376.35,19395.03,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250401&response=json,True,3792878040.0,201639077744.0,1654025.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250401&response=json,True
20250421,TWSE,TAIEX,19321.14,19359.96,19080.6,19106.2,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250401&response=json,True,4486948824.0,213646250942.0,2116970.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250401&response=json,True
20250422,TWSE,TAIEX,18990.86,19059.65,18793.43,18793.43,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250401&response=json,True,4881720763.0,250003984052.0,2241678.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250401&response=json,True
20250423,TWSE,TAIEX,19163.61,19639.14,19163.61,19639.14,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250401&response=json,True,5314940502.0,275548700667.0,2018651.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250401&response=json,True
20250424,TWSE,TAIEX,19752.59,19752.59,19433.37,19478.81,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250401&response=json,True,4358134847.0,248994902573.0,1960251.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250401&response=json,True
20250425,TWSE,TAIEX,19861.24,20012.27,19861.24,19872.73,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250401&response=json,True,4961167477.0,298510240543.0,2089173.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250401&response=json,True
20250428,TWSE,TAIEX,19972.07,20073.75,19972.07,20034.41,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250401&response=json,True,3948682101.0,222995069262.0,1713127.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250401&response=json,True
20250429,TWSE,TAIEX,20018.32,20232.63,20007.3,20232.63,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250401&response=json,True,4654115665.0,250105465896.0,1902200.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250401&response=json,True
20250430,TWSE,TAIEX,20215.39,20331.89,20185.31,20235.03,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250401&response=json,True,5103616376.0,282189467291.0,2171666.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250401&response=json,True
20250502,TWSE,TAIEX,20534.08,20787.64,20534.08,20787.64,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250501&response=json,True,5955569594.0,339534825350.0,2291137.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250501&response=json,True
20250505,TWSE,TAIEX,20839.04,20885.54,20320.8,20532.99,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250501&response=json,True,7760468724.0,396674099865.0,3025910.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250501&response=json,True
20250506,TWSE,TAIEX,20353.88,20623.85,20349.56,20522.59,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250501&response=json,True,5768063988.0,314921423075.0,2166132.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250501&response=json,True
20250507,TWSE,TAIEX,20575.15,20685.28,20418.03,20546.49,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250501&response=json,True,5075266647.0,276452299522.0,1955033.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250501&response=json,True
20250508,TWSE,TAIEX,20559.65,20747.28,20543.4,20543.4,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250501&response=json,True,4516660206.0,255842394901.0,1728792.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250501&response=json,True
20250509,TWSE,TAIEX,20690.8,20915.04,20643.56,20915.04,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250501&response=json,True,5297103516.0,303145142635.0,2049942.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250501&response=json,True
20250512,TWSE,TAIEX,20996.95,21176.13,20996.95,21129.54,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250501&response=json,True,5246162892.0,286880121757.0,2121320.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250501&response=json,True
20250513,TWSE,TAIEX,21474.02,21626.28,21330.14,21330.14,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250501&response=json,True,6807098682.0,414876050071.0,2635403.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250501&response=json,True
20250514,TWSE,TAIEX,21552.42,21782.87,21552.42,21782.87,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250501&response=json,True,6994105576.0,435325777480.0,2864775.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250501&response=json,True
20250515,TWSE,TAIEX,21776.65,21821.01,21674.32,21730.25,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250501&response=json,True,6398847326.0,352701130386.0,2600363.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250501&response=json,True
20250516,TWSE,TAIEX,21731.88,21854.5,21697.85,21843.69,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250501&response=json,True,6558510923.0,349825446057.0,2649276.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250501&response=json,True
20250519,TWSE,TAIEX,21786.33,21786.33,21496.69,21523.83,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250501&response=json,True,6118958991.0,336411887107.0,2719210.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250501&response=json,True
20250520,TWSE,TAIEX,21631.61,21746.56,21517.1,21526.03,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250501&response=json,True,5030140371.0,281060270227.0,2075396.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250501&response=json,True
20250521,TWSE,TAIEX,21603.58,21879.24,21603.58,21803.91,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250501&response=json,True,5594779740.0,304825349622.0,2162177.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250501&response=json,True
20250522,TWSE,TAIEX,21733.82,21733.82,21585.31,21670.96,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250501&response=json,True,5976457767.0,303639249474.0,2324620.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250501&response=json,True
20250523,TWSE,TAIEX,21766.24,21798.88,21559.78,21652.24,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250501&response=json,True,5316070068.0,313775509301.0,2226382.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250501&response=json,True
20250526,TWSE,TAIEX,21577.64,21688.45,21536.57,21536.57,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250501&response=json,True,5330804601.0,303248571571.0,2246842.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250501&response=json,True
20250527,TWSE,TAIEX,21491.65,21558.47,21310.0,21336.54,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250501&response=json,True,5893760181.0,319554934321.0,2430710.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250501&response=json,True
20250528,TWSE,TAIEX,21539.15,21634.37,21305.73,21357.72,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250501&response=json,True,5670506053.0,332260752364.0,2236035.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250501&response=json,True
20250529,TWSE,TAIEX,21531.29,21605.26,21347.3,21347.3,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250501&response=json,True,7561868814.0,480476847321.0,2329551.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250501&response=json,True
20250602,TWSE,TAIEX,21253.97,21256.1,20940.98,21002.71,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250601&response=json,True,6799184355.0,357964491699.0,2934061.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250601&response=json,True
20250603,TWSE,TAIEX,21126.7,21303.21,21110.63,21126.93,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250601&response=json,True,6212282158.0,356029228852.0,2284098.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250601&response=json,True
20250604,TWSE,TAIEX,21341.44,21618.09,21341.44,21618.09,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250601&response=json,True,6939766989.0,416698575220.0,2618976.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250601&response=json,True
20250605,TWSE,TAIEX,21695.93,21738.93,21626.74,21674.43,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250601&response=json,True,6479408591.0,370407613418.0,2503470.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250601&response=json,True
