source_artifact,snapshot_report_date,stock_id,stock_name,model_id,model_name_zh,report_line,report_bucket,mainstream_segment,display_rank,rank_bucket,model_score,score_decile,operation_section,row_action_status,buy_rank_eligible,anchor_date,ranking_evaluation_eligible,trade_eligible,research_note,entry_date,entry_open_price,forward_window_status,return_d1_close_pct,mfe_d1_pct,mae_d1_pct,return_d3_close_pct,mfe_d3_pct,mae_d3_pct,return_d5_close_pct,mfe_d5_pct,mae_d5_pct,return_d10_close_pct,mfe_d10_pct,mae_d10_pct,generated_at
model_signals_for_report,20260617,4534,慶騰,tdcc_short_term_continuation_d5_d10,TDCC短線延續模型 D+5/D+10,mainstream,mainstream,mainstream,3,rank_001_005,100.0,score_90_100,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,6173,信昌電,tdcc_short_term_continuation_d5_d10,TDCC短線延續模型 D+5/D+10,mainstream,mainstream,mainstream,4,rank_001_005,100.0,score_90_100,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,6409,旭隼,tdcc_short_term_continuation_d5_d10,TDCC短線延續模型 D+5/D+10,mainstream,mainstream,mainstream,5,rank_001_005,100.0,score_90_100,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2484,希華,tdcc_short_term_continuation_d5_d10,TDCC短線延續模型 D+5/D+10,mainstream,mainstream,mainstream,6,rank_006_010,99.9,score_90_100,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,3296,勝德,tdcc_short_term_continuation_d5_d10,TDCC短線延續模型 D+5/D+10,mainstream,mainstream,mainstream,7,rank_006_010,99.0,score_90_100,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2478,大毅,tdcc_short_term_continuation_d5_d10,TDCC短線延續模型 D+5/D+10,mainstream,mainstream,mainstream,8,rank_006_010,98.9,score_90_100,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2491,吉祥全,tdcc_short_term_continuation_d5_d10,TDCC短線延續模型 D+5/D+10,mainstream,mainstream,mainstream,9,rank_006_010,98.9,score_90_100,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,6270,倍微,tdcc_short_term_continuation_d5_d10,TDCC短線延續模型 D+5/D+10,mainstream,mainstream,mainstream,10,rank_006_010,97.9,score_90_100,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,6449,鈺邦,tdcc_short_term_continuation_d5_d10,TDCC短線延續模型 D+5/D+10,mainstream,mainstream,mainstream,11,rank_011_020,93.9,score_90_100,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,3236,千如,tdcc_short_term_continuation_d5_d10,TDCC短線延續模型 D+5/D+10,mainstream,mainstream,mainstream,12,rank_011_020,89.9,score_80_90,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,8121,越峰,tdcc_short_term_continuation_d5_d10,TDCC短線延續模型 D+5/D+10,mainstream,mainstream,mainstream,13,rank_011_020,89.9,score_80_90,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,4973,廣穎,tdcc_short_term_continuation_d5_d10,TDCC短線延續模型 D+5/D+10,mainstream,mainstream,mainstream,14,rank_011_020,81.9,score_80_90,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,4976,佳凌,volume_range_breakout,放量攻擊模型,mainstream,mainstream,mainstream,1,rank_001_005,95.0,score_90_100,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,5471,松翰,volume_range_breakout,放量攻擊模型,mainstream,mainstream,mainstream,2,rank_001_005,78.9,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2302,麗正,volume_range_breakout,放量攻擊模型,mainstream,mainstream,mainstream,3,rank_001_005,77.6,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,6742,澤米,volume_range_breakout,放量攻擊模型,mainstream,mainstream,mainstream,4,rank_001_005,73.3,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2332,友訊,volume_range_breakout,放量攻擊模型,mainstream,mainstream,mainstream,5,rank_001_005,72.8,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,6668,中揚光,volume_range_breakout,放量攻擊模型,mainstream,mainstream,mainstream,6,rank_006_010,70.4,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,3008,大立光,volume_range_breakout,放量攻擊模型,mainstream,mainstream,mainstream,7,rank_006_010,68.8,score_60_70,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,3060,銘異,volume_range_breakout,放量攻擊模型,mainstream,mainstream,mainstream,8,rank_006_010,68.7,score_60_70,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,3041,揚智,volume_range_breakout,放量攻擊模型,mainstream,mainstream,mainstream,9,rank_006_010,68.6,score_60_70,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2342,茂矽,volume_range_breakout,放量攻擊模型,mainstream,mainstream,mainstream,10,rank_006_010,68.2,score_60_70,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,3094,聯傑,volume_range_breakout,放量攻擊模型,mainstream,mainstream,mainstream,11,rank_011_020,63.0,score_60_70,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2331,精英,w_bottom_right_side,W底右側模型,mainstream,mainstream,mainstream,1,rank_001_005,50.0,score_50_60,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,1727,中華化,hot_theme_pullback,熱門族群回檔模型,non_mainstream,non_mainstream,non_mainstream,1,rank_001_005,89.0,score_80_90,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,1802,台玻,hot_theme_pullback,熱門族群回檔模型,non_mainstream,non_mainstream,non_mainstream,2,rank_001_005,86.0,score_80_90,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,3033,威健,hot_theme_pullback,熱門族群回檔模型,non_mainstream,non_mainstream,non_mainstream,3,rank_001_005,84.0,score_80_90,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2634,漢翔,hot_theme_pullback,熱門族群回檔模型,non_mainstream,non_mainstream,non_mainstream,4,rank_001_005,81.0,score_80_90,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,1717,長興,hot_theme_pullback,熱門族群回檔模型,non_mainstream,non_mainstream,non_mainstream,5,rank_001_005,80.0,score_80_90,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2838,聯邦銀,near_high_neckline_challenge,接近前高 / 頸線挑戰模型,non_mainstream,non_mainstream,non_mainstream,1,rank_001_005,64.1,score_60_70,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,6177,達麗,platform_strengthening,平台整理轉強模型,non_mainstream,non_mainstream,non_mainstream,1,rank_001_005,67.9,score_60_70,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2543,皇昌,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,1,rank_001_005,88.0,score_80_90,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2515,中工,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,2,rank_001_005,83.2,score_80_90,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2605,新興,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,3,rank_001_005,83.1,score_80_90,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,1316,上曜,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,4,rank_001_005,83.0,score_80_90,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,1727,中華化,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,5,rank_001_005,83.0,score_80_90,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2030,彰源,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,6,rank_006_010,83.0,score_80_90,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2101,南港,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,7,rank_006_010,83.0,score_80_90,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,8422,可寧衛*,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,8,rank_006_010,83.0,score_80_90,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,5522,遠雄,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,9,rank_006_010,80.4,score_80_90,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2103,台橡,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,10,rank_006_010,78.2,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,1795,美時,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,11,rank_011_020,78.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2027,大成鋼,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,12,rank_011_020,78.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2442,新美齊,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,13,rank_011_020,78.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2637,慧洋-KY,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,14,rank_011_020,78.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,3033,威健,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,15,rank_011_020,78.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,6005,群益證,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,16,rank_011_020,78.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,6589,台康生技,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,17,rank_011_020,78.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,8438,昶昕,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,18,rank_011_020,76.8,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2889,國票金,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,19,rank_011_020,76.5,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2646,星宇航空,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,20,rank_011_020,75.9,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2897,王道銀行,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,21,rank_021_plus,75.6,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2812,台中銀,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,22,rank_021_plus,75.5,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2820,華票,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,23,rank_021_plus,75.4,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,7780,大研生醫*,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,24,rank_021_plus,75.2,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,9904,寶成,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,25,rank_021_plus,75.2,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,0050,元大台灣50,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,26,rank_021_plus,75.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,0052,富邦科技,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,27,rank_021_plus,75.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,1314,中石化,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,28,rank_021_plus,75.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,1447,力鵬,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,29,rank_021_plus,75.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,1710,東聯,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,30,rank_021_plus,75.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,1802,台玻,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,31,rank_021_plus,75.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,1810,和成,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,32,rank_021_plus,75.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,4720,德淵,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,33,rank_021_plus,75.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,9103,美德醫療-DR,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,34,rank_021_plus,75.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,9934,成霖,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,35,rank_021_plus,75.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,3717,聯嘉投控,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,36,rank_021_plus,71.5,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,0056,元大高股息,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,37,rank_021_plus,70.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,1101,台泥,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,38,rank_021_plus,70.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,1102,亞泥,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,39,rank_021_plus,70.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,1210,大成,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,40,rank_021_plus,70.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,1216,統一,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,41,rank_021_plus,70.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,1229,聯華,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,42,rank_021_plus,70.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,1301,台塑,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,43,rank_021_plus,70.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,1313,聯成,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,44,rank_021_plus,70.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,1434,福懋,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,45,rank_021_plus,70.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,1722,台肥,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,46,rank_021_plus,70.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2006,東和鋼鐵,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,47,rank_021_plus,70.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2010,春源,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,48,rank_021_plus,70.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2023,燁輝,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,49,rank_021_plus,70.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2034,允強,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,50,rank_021_plus,70.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2201,裕隆,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,51,rank_021_plus,70.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2511,太子,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,52,rank_021_plus,70.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2534,宏盛,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,53,rank_021_plus,70.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2633,台灣高鐵,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,54,rank_021_plus,70.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2634,漢翔,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,55,rank_021_plus,70.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,2912,統一超,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,56,rank_021_plus,70.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,4763,材料*-KY,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,57,rank_021_plus,70.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,5521,工信,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,58,rank_021_plus,70.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,5608,四維航,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,59,rank_021_plus,70.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,5871,中租-KY,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,60,rank_021_plus,70.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,5876,上海商銀,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,61,rank_021_plus,70.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260617,6919,康霈*,price_pullback_23ema,股價回檔模型,non_mainstream,non_mainstream,non_mainstream,62,rank_021_plus,70.0,score_70_80,,,,20260617,True,False,as_published_model_ranking_truth,,,no_forward_price,,,,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
