generated_at,model_id,model_name_zh,research_artifact_id,entry_filter_id,entry_filter_rule,exit_rule_id,profit_target_pct,feature_column,feature_family,feature_type,feature_rule,win_count,non_win_count,win_feature_value_count,non_win_feature_value_count,win_mean,non_win_mean,delta_win_minus_non_win,win_median,non_win_median,win_share_pct,non_win_share_pct,delta_share_pct,interpretation_status,data_status,advisory_status,approved_for_daily,production_change
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp5_or_5ma_next_open,5.0,pullback_from_high_20d_pct,price_structure,numeric,signal close pullback from prior 20d high,1830,3217,1830,3217,-5.59,-4.33,-1.26,-4.74,-2.86,,,,lower_in_success_rows,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp5_or_5ma_next_open,5.0,rsi14,technical,numeric,RSI14 on signal date,1830,3217,1830,3213,58.22,59.88,-1.66,58.61,59.38,,,,lower_in_success_rows,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp5_or_5ma_next_open,5.0,obv_slope_5d,technical_volume,numeric,OBV 5d slope on signal date,1830,3217,1830,3217,5052978.57,3576007.75,1476970.82,403114.5,261693.0,,,,higher_in_success_rows,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp5_or_5ma_next_open,5.0,tdcc_consecutive_up_weeks,chip,numeric,TDCC consecutive up weeks,1830,3217,1830,3217,3.23,3.78,-0.55,2.0,3.0,,,,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp5_or_5ma_next_open,5.0,monthly_revenue_latest_yoy_pct,revenue,numeric,coverage-limited latest monthly revenue YoY,1830,3217,0,0,,,,,,,,,insufficient_feature_coverage,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp5_or_5ma_next_open,5.0,monthly_revenue_cumulative_yoy_pct,revenue,numeric,coverage-limited cumulative monthly revenue YoY,1830,3217,0,0,,,,,,,,,insufficient_feature_coverage,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp5_or_5ma_next_open,5.0,theme_context_volume_ratio,theme_context,numeric,point-in-time theme context volume ratio,1830,3217,0,0,,,,,,,,,insufficient_feature_coverage,point_in_time_theme_context_coverage_limited,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp5_or_5ma_next_open,5.0,theme_context_return_20d_pct,theme_context,numeric,point-in-time theme context 20d return,1830,3217,0,0,,,,,,,,,insufficient_feature_coverage,point_in_time_theme_context_coverage_limited,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp5_or_5ma_next_open,5.0,macd_hist_gt0,technical,boolean_share,MACD histogram above zero,1830,3217,1830,3217,,,,,,73.22,73.98,-0.76,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp5_or_5ma_next_open,5.0,kd_bullish_not_overheated,technical,boolean_share,KD bullish and not overheated,1830,3217,1830,3217,,,,,,47.05,43.43,3.62,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp5_or_5ma_next_open,5.0,obv_above_ma20,technical_volume,boolean_share,OBV above OBV MA20,1830,3217,1830,3217,,,,,,100.0,100.0,0.0,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp5_or_5ma_next_open,5.0,tdcc_history_available,chip,boolean_share,TDCC history available,1830,3217,1830,3217,,,,,,100.0,100.0,0.0,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp5_or_5ma_next_open,5.0,high_thresholds_up,chip,boolean_share,large-holder TDCC high thresholds increased,1830,3217,1830,3217,,,,,,100.0,100.0,0.0,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp5_or_5ma_next_open,5.0,theme_context_ready,theme_context,boolean_share,point-in-time theme context row available,1830,3217,1830,3217,,,,,,0.0,0.0,0.0,similar_between_success_and_non_success,point_in_time_theme_context_coverage_limited,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp5_or_5ma_next_open,5.0,theme_context_mainstream_supported,theme_context,boolean_share,theme context mainstream-supported or overheated,1830,3217,1830,3217,,,,,,0.0,0.0,0.0,similar_between_success_and_non_success,point_in_time_theme_context_coverage_limited,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp5_or_5ma_next_open,5.0,theme_context_leadership_supported,theme_context,boolean_share,theme context leadership supported,1830,3217,1830,3217,,,,,,0.0,0.0,0.0,similar_between_success_and_non_success,point_in_time_theme_context_coverage_limited,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp5_or_5ma_next_open,5.0,theme_context_overheated,theme_context,boolean_share,theme context overheated,1830,3217,1830,3217,,,,,,0.0,0.0,0.0,similar_between_success_and_non_success,point_in_time_theme_context_coverage_limited,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp5_or_5ma_next_open,5.0,theme_context_volume_attack_selected_flag,theme_context,boolean_share,theme context volume-attack selected,1830,3217,1830,3217,,,,,,0.0,0.0,0.0,similar_between_success_and_non_success,point_in_time_theme_context_coverage_limited,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp5_or_5ma_next_open,5.0,monthly_revenue_context_ready,revenue,boolean_share,coverage-limited monthly revenue context row available,1830,3217,1830,3217,,,,,,0.0,0.0,0.0,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp5_or_5ma_next_open,5.0,monthly_revenue_positive_or_strong,revenue,boolean_share,monthly revenue latest/cumulative YoY is positive or strong,1830,3217,1830,3217,,,,,,0.0,0.0,0.0,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp5_or_5ma_next_open,5.0,monthly_revenue_numerical_anomaly_flag,revenue,boolean_share,monthly revenue numerical anomaly label,1830,3217,1830,3217,,,,,,0.0,0.0,0.0,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp8_or_5ma_next_open,8.0,volume_ratio_prev20,technical_volume,numeric,signal volume ratio vs previous 20 trading days,1307,3740,1307,3740,0.91,1.06,-0.15,0.78,0.87,,,,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp8_or_5ma_next_open,8.0,return_20d_pct,price_structure,numeric,signal-date prior 20d return,1307,3740,1307,3740,6.21,4.72,1.49,4.99,3.43,,,,higher_in_success_rows,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp8_or_5ma_next_open,8.0,return_45d_pct,price_structure,numeric,signal-date prior 45d return,1307,3740,1294,3639,8.35,5.28,3.07,5.8,2.75,,,,higher_in_success_rows,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp8_or_5ma_next_open,8.0,range_width_45d_pct,price_structure,numeric,prior 45d range width,1307,3740,1307,3740,30.66,25.37,5.29,24.12,17.04,,,,higher_in_success_rows,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp8_or_5ma_next_open,8.0,close_position_45d_pct,price_structure,numeric,signal close position inside prior 45d range,1307,3740,1307,3740,59.85,62.07,-2.22,62.04,63.68,,,,lower_in_success_rows,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp8_or_5ma_next_open,8.0,prior_extension_ema23_20d_pct,price_structure,numeric,prior 20d high extension above 23EMA,1307,3740,1306,3738,9.56,6.5,3.06,8.81,4.94,,,,higher_in_success_rows,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp8_or_5ma_next_open,8.0,prior_runup_20d_pct,price_structure,numeric,prior 20d range runup,1307,3740,1307,3740,19.26,13.38,5.88,17.24,10.77,,,,higher_in_success_rows,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp8_or_5ma_next_open,8.0,pullback_from_high_20d_pct,price_structure,numeric,signal close pullback from prior 20d high,1307,3740,1307,3740,-6.59,-4.15,-2.44,-5.85,-2.88,,,,lower_in_success_rows,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp8_or_5ma_next_open,8.0,rsi14,technical,numeric,RSI14 on signal date,1307,3740,1307,3736,57.49,59.9,-2.41,57.81,59.49,,,,lower_in_success_rows,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp8_or_5ma_next_open,8.0,obv_slope_5d,technical_volume,numeric,OBV 5d slope on signal date,1307,3740,1307,3740,5158951.12,3745512.99,1413438.13,412287.0,272416.0,,,,higher_in_success_rows,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp8_or_5ma_next_open,8.0,tdcc_consecutive_up_weeks,chip,numeric,TDCC consecutive up weeks,1307,3740,1307,3740,2.95,3.8,-0.85,2.0,3.0,,,,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp8_or_5ma_next_open,8.0,monthly_revenue_latest_yoy_pct,revenue,numeric,coverage-limited latest monthly revenue YoY,1307,3740,0,0,,,,,,,,,insufficient_feature_coverage,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp8_or_5ma_next_open,8.0,monthly_revenue_cumulative_yoy_pct,revenue,numeric,coverage-limited cumulative monthly revenue YoY,1307,3740,0,0,,,,,,,,,insufficient_feature_coverage,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp8_or_5ma_next_open,8.0,theme_context_volume_ratio,theme_context,numeric,point-in-time theme context volume ratio,1307,3740,0,0,,,,,,,,,insufficient_feature_coverage,point_in_time_theme_context_coverage_limited,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp8_or_5ma_next_open,8.0,theme_context_return_20d_pct,theme_context,numeric,point-in-time theme context 20d return,1307,3740,0,0,,,,,,,,,insufficient_feature_coverage,point_in_time_theme_context_coverage_limited,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp8_or_5ma_next_open,8.0,macd_hist_gt0,technical,boolean_share,MACD histogram above zero,1307,3740,1307,3740,,,,,,70.01,75.0,-4.99,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp8_or_5ma_next_open,8.0,kd_bullish_not_overheated,technical,boolean_share,KD bullish and not overheated,1307,3740,1307,3740,,,,,,43.84,45.05,-1.21,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp8_or_5ma_next_open,8.0,obv_above_ma20,technical_volume,boolean_share,OBV above OBV MA20,1307,3740,1307,3740,,,,,,100.0,100.0,0.0,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp8_or_5ma_next_open,8.0,tdcc_history_available,chip,boolean_share,TDCC history available,1307,3740,1307,3740,,,,,,100.0,100.0,0.0,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp8_or_5ma_next_open,8.0,high_thresholds_up,chip,boolean_share,large-holder TDCC high thresholds increased,1307,3740,1307,3740,,,,,,100.0,100.0,0.0,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp8_or_5ma_next_open,8.0,theme_context_ready,theme_context,boolean_share,point-in-time theme context row available,1307,3740,1307,3740,,,,,,0.0,0.0,0.0,similar_between_success_and_non_success,point_in_time_theme_context_coverage_limited,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp8_or_5ma_next_open,8.0,theme_context_mainstream_supported,theme_context,boolean_share,theme context mainstream-supported or overheated,1307,3740,1307,3740,,,,,,0.0,0.0,0.0,similar_between_success_and_non_success,point_in_time_theme_context_coverage_limited,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp8_or_5ma_next_open,8.0,theme_context_leadership_supported,theme_context,boolean_share,theme context leadership supported,1307,3740,1307,3740,,,,,,0.0,0.0,0.0,similar_between_success_and_non_success,point_in_time_theme_context_coverage_limited,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp8_or_5ma_next_open,8.0,theme_context_overheated,theme_context,boolean_share,theme context overheated,1307,3740,1307,3740,,,,,,0.0,0.0,0.0,similar_between_success_and_non_success,point_in_time_theme_context_coverage_limited,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp8_or_5ma_next_open,8.0,theme_context_volume_attack_selected_flag,theme_context,boolean_share,theme context volume-attack selected,1307,3740,1307,3740,,,,,,0.0,0.0,0.0,similar_between_success_and_non_success,point_in_time_theme_context_coverage_limited,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp8_or_5ma_next_open,8.0,monthly_revenue_context_ready,revenue,boolean_share,coverage-limited monthly revenue context row available,1307,3740,1307,3740,,,,,,0.0,0.0,0.0,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp8_or_5ma_next_open,8.0,monthly_revenue_positive_or_strong,revenue,boolean_share,monthly revenue latest/cumulative YoY is positive or strong,1307,3740,1307,3740,,,,,,0.0,0.0,0.0,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp8_or_5ma_next_open,8.0,monthly_revenue_numerical_anomaly_flag,revenue,boolean_share,monthly revenue numerical anomaly label,1307,3740,1307,3740,,,,,,0.0,0.0,0.0,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp10_or_5ma_next_open,10.0,volume_ratio_prev20,technical_volume,numeric,signal volume ratio vs previous 20 trading days,1044,4003,1044,4003,0.88,1.06,-0.18,0.76,0.87,,,,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp10_or_5ma_next_open,10.0,return_20d_pct,price_structure,numeric,signal-date prior 20d return,1044,4003,1044,4003,6.51,4.74,1.77,5.21,3.48,,,,higher_in_success_rows,available_point_in_time_research_frame,not_production_ready_research_only,False,none
