model_id,confirmation_model_id,research_id,source_research_id,research_variant_id,parameter_set_id,advisory_status,filter_id,filter_description,segment_dimension,segment_value,segment_source,has_taxonomy,baseline_filter_id,sample_size,mature_sample_size,win_count,win_rate,avg_a_return_pct,median_a_return_pct,baseline_sample_size,baseline_mature_sample_size,baseline_win_rate,baseline_avg_a_return_pct,baseline_median_a_return_pct,delta_sample_size,sample_retention_rate,delta_win_rate_pct,delta_avg_a_return_pct,delta_median_a_return_pct,smooth_count,sharp_v_count,wv_multiple_turn_count,slope_break_count,tdcc_any_age7_count,stability_signal,sample_warning,approved_for_daily,production_readiness,generated_at
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_wv_multiple_turn,Baseline excluding WV/WVV multiple-turn paths.,structural_theme_bucket,network_optical_datacenter_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_slope_break,Baseline excluding slope-break or discontinuous paths.,structural_theme_bucket,network_optical_datacenter_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_wv_or_slope_break,Baseline excluding WV/WVV and slope-break paths.,structural_theme_bucket,network_optical_datacenter_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_sharp_v,Baseline excluding sharp V low reversals.,structural_theme_bucket,network_optical_datacenter_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,smooth_only,Baseline keeping only smooth rounded W-like paths.,structural_theme_bucket,network_optical_datacenter_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,observation_to_volume_confirmation,Baseline: candidates that started in the right-side observation zone and later confirmed by neckline volume breakout.,structural_theme_bucket,networking_general_theme,taxonomy,true,observation_to_volume_confirmation,2,2,1,50.00%,-3.1991,-3.1991,2,2,50.00%,-3.1991,-3.1991,0,100.00%,0.0000,0.0000,0.0000,0,1,1,0,0,baseline,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_wv_multiple_turn,Baseline excluding WV/WVV multiple-turn paths.,structural_theme_bucket,networking_general_theme,taxonomy,true,observation_to_volume_confirmation,1,1,1,100.00%,3.1343,3.1343,2,2,50.00%,-3.1991,-3.1991,-1,50.00%,50.0000,6.3334,6.3334,0,1,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_slope_break,Baseline excluding slope-break or discontinuous paths.,structural_theme_bucket,networking_general_theme,taxonomy,true,observation_to_volume_confirmation,2,2,1,50.00%,-3.1991,-3.1991,2,2,50.00%,-3.1991,-3.1991,0,100.00%,0.0000,0.0000,0.0000,0,1,1,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_wv_or_slope_break,Baseline excluding WV/WVV and slope-break paths.,structural_theme_bucket,networking_general_theme,taxonomy,true,observation_to_volume_confirmation,1,1,1,100.00%,3.1343,3.1343,2,2,50.00%,-3.1991,-3.1991,-1,50.00%,50.0000,6.3334,6.3334,0,1,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_sharp_v,Baseline excluding sharp V low reversals.,structural_theme_bucket,networking_general_theme,taxonomy,true,observation_to_volume_confirmation,1,1,0,0.00%,-9.5324,-9.5324,2,2,50.00%,-3.1991,-3.1991,-1,50.00%,-50.0000,-6.3334,-6.3334,0,0,1,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,smooth_only,Baseline keeping only smooth rounded W-like paths.,structural_theme_bucket,networking_general_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,2,2,50.00%,-3.1991,-3.1991,-2,0.00%,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,observation_to_volume_confirmation,Baseline: candidates that started in the right-side observation zone and later confirmed by neckline volume breakout.,structural_theme_bucket,non_mainstream_theme,taxonomy,true,observation_to_volume_confirmation,20,18,2,11.11%,-0.6648,-3.4108,20,18,11.11%,-0.6648,-3.4108,0,100.00%,0.0000,0.0000,0.0000,0,0,13,7,1,baseline,directional_only_below_promotion_review_size,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_wv_multiple_turn,Baseline excluding WV/WVV multiple-turn paths.,structural_theme_bucket,non_mainstream_theme,taxonomy,true,observation_to_volume_confirmation,7,6,0,0.00%,-2.7919,-2.0164,20,18,11.11%,-0.6648,-3.4108,-13,35.00%,-11.1111,-2.1271,1.3944,0,0,0,7,0,not_improved,directional_only_below_promotion_review_size,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_slope_break,Baseline excluding slope-break or discontinuous paths.,structural_theme_bucket,non_mainstream_theme,taxonomy,true,observation_to_volume_confirmation,13,12,2,16.67%,0.3988,-4.4451,20,18,11.11%,-0.6648,-3.4108,-7,65.00%,5.5556,1.0635,-1.0343,0,0,13,0,1,improved_but_median_still_weak,directional_only_below_promotion_review_size,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_wv_or_slope_break,Baseline excluding WV/WVV and slope-break paths.,structural_theme_bucket,non_mainstream_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,20,18,11.11%,-0.6648,-3.4108,-20,0.00%,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_sharp_v,Baseline excluding sharp V low reversals.,structural_theme_bucket,non_mainstream_theme,taxonomy,true,observation_to_volume_confirmation,20,18,2,11.11%,-0.6648,-3.4108,20,18,11.11%,-0.6648,-3.4108,0,100.00%,0.0000,0.0000,0.0000,0,0,13,7,1,mixed_flat_to_slightly_better,directional_only_below_promotion_review_size,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,smooth_only,Baseline keeping only smooth rounded W-like paths.,structural_theme_bucket,non_mainstream_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,20,18,11.11%,-0.6648,-3.4108,-20,0.00%,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,observation_to_volume_confirmation,Baseline: candidates that started in the right-side observation zone and later confirmed by neckline volume breakout.,structural_theme_bucket,optoelectronics_general_theme,taxonomy,true,observation_to_volume_confirmation,2,2,0,0.00%,-4.5535,-4.5535,2,2,0.00%,-4.5535,-4.5535,0,100.00%,0.0000,0.0000,0.0000,0,0,1,1,0,baseline,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_wv_multiple_turn,Baseline excluding WV/WVV multiple-turn paths.,structural_theme_bucket,optoelectronics_general_theme,taxonomy,true,observation_to_volume_confirmation,1,1,0,0.00%,-3.1146,-3.1146,2,2,0.00%,-4.5535,-4.5535,-1,50.00%,0.0000,1.4389,1.4389,0,0,0,1,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_slope_break,Baseline excluding slope-break or discontinuous paths.,structural_theme_bucket,optoelectronics_general_theme,taxonomy,true,observation_to_volume_confirmation,1,1,0,0.00%,-5.9925,-5.9925,2,2,0.00%,-4.5535,-4.5535,-1,50.00%,0.0000,-1.4390,-1.4390,0,0,1,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_wv_or_slope_break,Baseline excluding WV/WVV and slope-break paths.,structural_theme_bucket,optoelectronics_general_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,2,2,0.00%,-4.5535,-4.5535,-2,0.00%,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_sharp_v,Baseline excluding sharp V low reversals.,structural_theme_bucket,optoelectronics_general_theme,taxonomy,true,observation_to_volume_confirmation,2,2,0,0.00%,-4.5535,-4.5535,2,2,0.00%,-4.5535,-4.5535,0,100.00%,0.0000,0.0000,0.0000,0,0,1,1,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,smooth_only,Baseline keeping only smooth rounded W-like paths.,structural_theme_bucket,optoelectronics_general_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,2,2,0.00%,-4.5535,-4.5535,-2,0.00%,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,observation_to_volume_confirmation,Baseline: candidates that started in the right-side observation zone and later confirmed by neckline volume breakout.,structural_theme_bucket,other_electronics_general_theme,taxonomy,true,observation_to_volume_confirmation,2,2,0,0.00%,0.0000,0.0000,2,2,0.00%,0.0000,0.0000,0,100.00%,0.0000,0.0000,0.0000,0,0,2,0,0,baseline,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_wv_multiple_turn,Baseline excluding WV/WVV multiple-turn paths.,structural_theme_bucket,other_electronics_general_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,2,2,0.00%,0.0000,0.0000,-2,0.00%,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_slope_break,Baseline excluding slope-break or discontinuous paths.,structural_theme_bucket,other_electronics_general_theme,taxonomy,true,observation_to_volume_confirmation,2,2,0,0.00%,0.0000,0.0000,2,2,0.00%,0.0000,0.0000,0,100.00%,0.0000,0.0000,0.0000,0,0,2,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_wv_or_slope_break,Baseline excluding WV/WVV and slope-break paths.,structural_theme_bucket,other_electronics_general_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,2,2,0.00%,0.0000,0.0000,-2,0.00%,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_sharp_v,Baseline excluding sharp V low reversals.,structural_theme_bucket,other_electronics_general_theme,taxonomy,true,observation_to_volume_confirmation,2,2,0,0.00%,0.0000,0.0000,2,2,0.00%,0.0000,0.0000,0,100.00%,0.0000,0.0000,0.0000,0,0,2,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,smooth_only,Baseline keeping only smooth rounded W-like paths.,structural_theme_bucket,other_electronics_general_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,2,2,0.00%,0.0000,0.0000,-2,0.00%,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,observation_to_volume_confirmation,Baseline: candidates that started in the right-side observation zone and later confirmed by neckline volume breakout.,structural_theme_bucket,pcb_ccl_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,baseline,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_wv_multiple_turn,Baseline excluding WV/WVV multiple-turn paths.,structural_theme_bucket,pcb_ccl_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_slope_break,Baseline excluding slope-break or discontinuous paths.,structural_theme_bucket,pcb_ccl_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_wv_or_slope_break,Baseline excluding WV/WVV and slope-break paths.,structural_theme_bucket,pcb_ccl_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_sharp_v,Baseline excluding sharp V low reversals.,structural_theme_bucket,pcb_ccl_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,smooth_only,Baseline keeping only smooth rounded W-like paths.,structural_theme_bucket,pcb_ccl_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,observation_to_volume_confirmation,Baseline: candidates that started in the right-side observation zone and later confirmed by neckline volume breakout.,structural_theme_bucket,power_grid_theme,taxonomy,true,observation_to_volume_confirmation,2,2,0,0.00%,-2.0675,-2.0675,2,2,0.00%,-2.0675,-2.0675,0,100.00%,0.0000,0.0000,0.0000,1,0,1,0,0,baseline,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_wv_multiple_turn,Baseline excluding WV/WVV multiple-turn paths.,structural_theme_bucket,power_grid_theme,taxonomy,true,observation_to_volume_confirmation,1,1,0,0.00%,-1.3216,-1.3216,2,2,0.00%,-2.0675,-2.0675,-1,50.00%,0.0000,0.7458,0.7458,1,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_slope_break,Baseline excluding slope-break or discontinuous paths.,structural_theme_bucket,power_grid_theme,taxonomy,true,observation_to_volume_confirmation,2,2,0,0.00%,-2.0675,-2.0675,2,2,0.00%,-2.0675,-2.0675,0,100.00%,0.0000,0.0000,0.0000,1,0,1,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_wv_or_slope_break,Baseline excluding WV/WVV and slope-break paths.,structural_theme_bucket,power_grid_theme,taxonomy,true,observation_to_volume_confirmation,1,1,0,0.00%,-1.3216,-1.3216,2,2,0.00%,-2.0675,-2.0675,-1,50.00%,0.0000,0.7458,0.7458,1,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_sharp_v,Baseline excluding sharp V low reversals.,structural_theme_bucket,power_grid_theme,taxonomy,true,observation_to_volume_confirmation,2,2,0,0.00%,-2.0675,-2.0675,2,2,0.00%,-2.0675,-2.0675,0,100.00%,0.0000,0.0000,0.0000,1,0,1,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,smooth_only,Baseline keeping only smooth rounded W-like paths.,structural_theme_bucket,power_grid_theme,taxonomy,true,observation_to_volume_confirmation,1,1,0,0.00%,-1.3216,-1.3216,2,2,0.00%,-2.0675,-2.0675,-1,50.00%,0.0000,0.7458,0.7458,1,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,observation_to_volume_confirmation,Baseline: candidates that started in the right-side observation zone and later confirmed by neckline volume breakout.,structural_theme_bucket,power_supply_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,baseline,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_wv_multiple_turn,Baseline excluding WV/WVV multiple-turn paths.,structural_theme_bucket,power_supply_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_slope_break,Baseline excluding slope-break or discontinuous paths.,structural_theme_bucket,power_supply_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_wv_or_slope_break,Baseline excluding WV/WVV and slope-break paths.,structural_theme_bucket,power_supply_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,exclude_sharp_v,Baseline excluding sharp V low reversals.,structural_theme_bucket,power_supply_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_wv_filter_stability_grid,w_bottom_path_quality_filter_audit,warning_research_variant_only,w_bottom_wv_filter_stability_grid_20260625,warning_research_variant_only,smooth_only,Baseline keeping only smooth rounded W-like paths.,structural_theme_bucket,power_supply_theme,taxonomy,true,observation_to_volume_confirmation,0,0,0,,,,0,0,,,,0,,,,,0,0,0,0,0,insufficient_sample,too_small_for_directional_read,false,not_production_ready_research_only,2026-06-25 12:21:26 Asia/Taipei
