date,stock_id,stock_name,market,close,volume,start_day_volume_ratio_vs_prev20,start_5d_avg_volume_ratio_vs_prev20,return_5d_pct,return_10d_pct,return_20d_pct,rsi14,macd_hist,bb_width_pct_rank_120d,latest_theme_status_group,latest_theme_final_status,latest_theme_volume_attack_status,tdcc_available,tdcc_all_thresholds_up,tdcc_high_thresholds_up,tdcc_high_up_streak,tdcc_high_change_sum,derived_market_regime,market_abnormal_status,market_abnormal_risk_level,is_disposition,is_attention,is_periodic_trading,disposition_period,execution_risk_note,matched_rules,best_d5_rule,best_d5_hit_rate_pct,best_d5_sample_status,best_d10_rule,best_d10_hit_rate_pct,best_d10_sample_status,best_d20_rule,best_d20_hit_rate_pct,best_d20_sample_status,model_effect_allowed,core_weight_change_allowed,research_caveat,research_priority
20260529,1568,倉佑,TWSE,45.35,13595230,19.51,5.96,56.11,58.29,59.12,91.48,1.5194,1.0,mainstream_overheated,mainstream_overheated,unlabeled,True,True,True,1.0,4.85,strong_bull,attention_accumulation,C_attention,False,False,False,,處置/分盤或注意交易標的；短線回測需獨立分層，實際進出可能受撮合、保證金或流動性影響。,mainstream_overheated__vol2__tdcc_all_up; mainstream_overheated__vol2__market_bull__tdcc_all_up; mainstream_overheated__vol2__tdcc_streak1; mainstream_overheated__vol2__tdcc_high_up; mainstream_overheated__vol2__market_bull__tdcc_high_up; mainstream_overheated__vol2__tdcc_high_sum_pos,mainstream_overheated__vol2__tdcc_all_up,36.17,provisional_latest_theme_label,mainstream_overheated__vol2__tdcc_all_up,52.48,provisional_latest_theme_label,mainstream_overheated__vol3__market_bull,57.69,provisional_latest_theme_label,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; latest_theme_label_provisional,A_research_watch
20260529,1524,耿鼎,TWSE,33.45,20615227,15.57,4.39,13.2,17.16,18.83,73.49,0.4319,0.72,mainstream_overheated,mainstream_overheated,unlabeled,True,True,True,1.0,3.92,strong_bull,normal,A_normal,False,False,False,,,mainstream_overheated__vol2__tdcc_all_up; mainstream_overheated__vol2__market_bull__tdcc_all_up; mainstream_overheated__vol2__tdcc_streak1; mainstream_overheated__vol2__tdcc_high_up; mainstream_overheated__vol2__market_bull__tdcc_high_up; mainstream_overheated__vol2__tdcc_high_sum_pos,mainstream_overheated__vol2__tdcc_all_up,36.17,provisional_latest_theme_label,mainstream_overheated__vol2__tdcc_all_up,52.48,provisional_latest_theme_label,mainstream_overheated__vol2__market_bull__bb_ok,65.27,provisional_latest_theme_label,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; latest_theme_label_provisional,A_research_watch
20260529,1530,亞崴,TWSE,35.5,1358302,4.42,4.38,26.79,31.73,34.22,94.95,0.9894,1.0,mainstream_overheated,mainstream_overheated,unlabeled,True,True,True,1.0,0.1,strong_bull,normal,A_normal,False,False,False,,,mainstream_overheated__vol2__tdcc_all_up; mainstream_overheated__vol2__market_bull__tdcc_all_up; mainstream_overheated__vol2__tdcc_high_up; mainstream_overheated__vol2__tdcc_streak1; mainstream_overheated__vol2__ret1w10_30_ret2w20_50__tdcc_high_up; mainstream_overheated__vol2__market_bull__tdcc_high_up,mainstream_overheated__vol2__tdcc_all_up,36.17,provisional_latest_theme_label,mainstream_overheated__vol2__tdcc_all_up,52.48,provisional_latest_theme_label,mainstream_overheated__vol3__market_bull,57.69,provisional_latest_theme_label,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; latest_theme_label_provisional,A_research_watch
20260529,8104,錸寶,TWSE,41.15,15570788,12.13,4.24,16.24,21.39,23.76,74.34,0.7473,0.73,mainstream_overheated,mainstream_overheated,unlabeled,True,True,True,1.0,3.62,strong_bull,normal,A_normal,False,False,False,,,mainstream_overheated__vol2__tdcc_all_up; mainstream_overheated__vol2__market_bull__tdcc_all_up; mainstream_overheated__vol2__tdcc_streak1; mainstream_overheated__vol2__tdcc_high_up; mainstream_overheated__vol2__ret1w10_30_ret2w20_50__tdcc_high_up; mainstream_overheated__vol2__market_bull__tdcc_high_up,mainstream_overheated__vol2__tdcc_all_up,36.17,provisional_latest_theme_label,mainstream_overheated__vol2__tdcc_all_up,52.48,provisional_latest_theme_label,mainstream_overheated__vol2__market_bull__bb_ok,65.27,provisional_latest_theme_label,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; latest_theme_label_provisional,A_research_watch
20260529,1563,巧新,TWSE,66.7,14824089,13.26,4.19,44.84,49.05,60.92,95.98,2.1424,1.0,mainstream_overheated,mainstream_overheated,unlabeled,True,True,True,3.0,1.11,strong_bull,normal,A_normal,False,False,False,,,mainstream_overheated__vol2__tdcc_all_up; mainstream_overheated__vol2__market_bull__tdcc_all_up; mainstream_overheated__vol2__tdcc_streak1; mainstream_overheated__vol2__tdcc_high_up; mainstream_overheated__vol2__market_bull__tdcc_high_up; mainstream_overheated__vol2__tdcc_high_sum_pos,mainstream_overheated__vol2__tdcc_all_up,36.17,provisional_latest_theme_label,mainstream_overheated__vol2__tdcc_all_up,52.48,provisional_latest_theme_label,mainstream_overheated__vol3__market_bull,57.69,provisional_latest_theme_label,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; latest_theme_label_provisional,A_research_watch
20260529,2324,仁寶,TWSE,36.7,709500533,7.52,3.16,16.51,28.1,26.55,66.76,0.696,1.0,mainstream_overheated,mainstream_overheated,unlabeled,True,True,True,1.0,0.29,strong_bull,normal,A_normal,False,False,False,,,mainstream_overheated__vol2__tdcc_all_up; mainstream_overheated__vol2__market_bull__tdcc_all_up; mainstream_overheated__vol2__tdcc_streak1; mainstream_overheated__vol2__tdcc_high_up; mainstream_overheated__vol2__ret1w10_30_ret2w20_50__tdcc_high_up; mainstream_overheated__vol2__market_bull__tdcc_high_up,mainstream_overheated__vol2__tdcc_all_up,36.17,provisional_latest_theme_label,mainstream_overheated__vol2__tdcc_all_up,52.48,provisional_latest_theme_label,mainstream_overheated__vol2__market_bull__rsi50_75,58.52,provisional_latest_theme_label,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; latest_theme_label_provisional,A_research_watch
20260529,6235,華孚,TWSE,45.0,8756834,8.86,2.93,7.4,12.08,4.17,55.04,0.5578,0.64,mainstream_overheated,mainstream_overheated,unlabeled,True,True,True,1.0,1.93,strong_bull,normal,A_normal,False,False,False,,,mainstream_overheated__vol2__tdcc_all_up; mainstream_overheated__vol2__market_bull__tdcc_all_up; mainstream_overheated__vol2__tdcc_high_up; mainstream_overheated__vol2__tdcc_streak1; mainstream_overheated__vol2__market_bull__tdcc_high_up; mainstream_overheated__vol2__tdcc_high_sum_pos,mainstream_overheated__vol2__tdcc_all_up,36.17,provisional_latest_theme_label,mainstream_overheated__vol2__tdcc_all_up,52.48,provisional_latest_theme_label,mainstream_overheated__vol2__market_bull__bb_ok,65.27,provisional_latest_theme_label,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; latest_theme_label_provisional,A_research_watch
20260529,2405,輔信,TWSE,17.65,18377619,6.23,2.58,6.65,15.74,18.06,72.73,0.2112,1.0,mainstream_overheated,mainstream_overheated,unlabeled,True,True,True,2.0,2.1,strong_bull,normal,A_normal,False,False,False,,,mainstream_overheated__vol2__tdcc_all_up; mainstream_overheated__vol2__market_bull__tdcc_all_up; mainstream_overheated__vol2__tdcc_high_up; mainstream_overheated__vol2__tdcc_streak1; mainstream_overheated__vol2__market_bull__tdcc_high_up; mainstream_overheated__vol2__tdcc_high_sum_pos,mainstream_overheated__vol2__tdcc_all_up,36.17,provisional_latest_theme_label,mainstream_overheated__vol2__tdcc_all_up,52.48,provisional_latest_theme_label,mainstream_overheated__vol2__market_bull__rsi50_75,58.52,provisional_latest_theme_label,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; latest_theme_label_provisional,A_research_watch
20260529,2369,菱生,TWSE,40.3,48804998,2.14,2.52,25.74,35.69,36.38,80.0,1.1557,0.98,mainstream_overheated,mainstream_overheated,unlabeled,True,True,True,1.0,18.23,strong_bull,attention_accumulation,C_attention,False,False,False,,處置/分盤或注意交易標的；短線回測需獨立分層，實際進出可能受撮合、保證金或流動性影響。,mainstream_overheated__vol2__tdcc_all_up; mainstream_overheated__vol2__market_bull__tdcc_all_up; mainstream_overheated__vol2__tdcc_high_up; mainstream_overheated__vol2__tdcc_streak1; mainstream_overheated__vol2__ret1w10_30_ret2w20_50__tdcc_high_up; mainstream_overheated__vol2__market_bull__tdcc_high_up,mainstream_overheated__vol2__tdcc_all_up,36.17,provisional_latest_theme_label,mainstream_overheated__vol2__tdcc_all_up,52.48,provisional_latest_theme_label,mainstream_overheated__vol2__market_bull,57.04,provisional_latest_theme_label,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; latest_theme_label_provisional,A_research_watch
20260529,8473,山林水,TWSE,50.4,6820723,4.83,2.38,26.63,44.83,40.39,92.41,1.4258,1.0,mainstream_overheated,mainstream_overheated,unlabeled,True,True,True,2.0,3.29,strong_bull,normal,A_normal,False,False,False,,,mainstream_overheated__vol2__tdcc_all_up; mainstream_overheated__vol2__market_bull__tdcc_all_up; mainstream_overheated__vol2__tdcc_high_up; mainstream_overheated__vol2__tdcc_streak1; mainstream_overheated__vol2__ret1w10_30_ret2w20_50__tdcc_high_up; mainstream_overheated__vol2__market_bull__tdcc_high_up,mainstream_overheated__vol2__tdcc_all_up,36.17,provisional_latest_theme_label,mainstream_overheated__vol2__tdcc_all_up,52.48,provisional_latest_theme_label,mainstream_overheated__vol2__market_bull,57.04,provisional_latest_theme_label,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; latest_theme_label_provisional,A_research_watch
20260529,2356,英業達,TWSE,70.2,220828986,3.37,2.33,17.98,34.48,52.94,79.94,1.4712,1.0,mainstream_overheated,mainstream_overheated,unlabeled,True,True,True,4.0,0.26,strong_bull,normal,A_normal,False,False,False,,,mainstream_overheated__vol2__tdcc_all_up; mainstream_overheated__vol2__market_bull__tdcc_all_up; mainstream_overheated__vol2__tdcc_high_up; mainstream_overheated__vol2__tdcc_streak1; mainstream_overheated__vol2__ret1w10_30_ret2w20_50__tdcc_high_up; mainstream_overheated__vol2__market_bull__tdcc_high_up,mainstream_overheated__vol2__tdcc_all_up,36.17,provisional_latest_theme_label,mainstream_overheated__vol2__tdcc_all_up,52.48,provisional_latest_theme_label,mainstream_overheated__vol2__market_bull,57.04,provisional_latest_theme_label,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; latest_theme_label_provisional,A_research_watch
20260529,2375,凱美,TWSE,166.5,47401162,3.23,2.29,23.79,67.51,95.88,92.04,6.1775,1.0,mainstream_overheated,mainstream_overheated,unlabeled,True,True,True,3.0,6.86,strong_bull,attention_accumulation,C_attention,False,False,False,,處置/分盤或注意交易標的；短線回測需獨立分層，實際進出可能受撮合、保證金或流動性影響。,mainstream_overheated__vol2__tdcc_all_up; mainstream_overheated__vol2__market_bull__tdcc_all_up; mainstream_overheated__vol2__tdcc_streak1; mainstream_overheated__vol2__tdcc_high_up; mainstream_overheated__vol2__market_bull__tdcc_high_up; mainstream_overheated__vol2__tdcc_high_sum_pos,mainstream_overheated__vol2__tdcc_all_up,36.17,provisional_latest_theme_label,mainstream_overheated__vol2__tdcc_all_up,52.48,provisional_latest_theme_label,mainstream_overheated__vol2__market_bull,57.04,provisional_latest_theme_label,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; latest_theme_label_provisional,A_research_watch
20260529,2305,全友,TWSE,23.8,9462209,1.42,2.25,26.6,45.12,51.59,84.53,0.7298,0.95,mainstream_overheated,mainstream_overheated,unlabeled,True,True,True,2.0,1.3,strong_bull,attention_accumulation,C_attention,False,False,False,,處置/分盤或注意交易標的；短線回測需獨立分層，實際進出可能受撮合、保證金或流動性影響。,mainstream_overheated__vol2__tdcc_all_up; mainstream_overheated__vol2__market_bull__tdcc_all_up; mainstream_overheated__vol2__tdcc_high_up; mainstream_overheated__vol2__tdcc_streak1; mainstream_overheated__vol2__ret1w10_30_ret2w20_50__tdcc_high_up; mainstream_overheated__vol2__market_bull__tdcc_high_up,mainstream_overheated__vol2__tdcc_all_up,36.17,provisional_latest_theme_label,mainstream_overheated__vol2__tdcc_all_up,52.48,provisional_latest_theme_label,mainstream_overheated__vol2__market_bull,57.04,provisional_latest_theme_label,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; latest_theme_label_provisional,A_research_watch
20260529,2241,艾姆勒,TWSE,34.55,7645254,3.18,2.16,-8.72,0.73,15.94,58.99,0.1491,0.97,mainstream_overheated,mainstream_overheated,unlabeled,True,True,True,2.0,1.95,strong_bull,normal,A_normal,False,False,False,,,mainstream_overheated__vol2__tdcc_all_up; mainstream_overheated__vol2__market_bull__tdcc_all_up; mainstream_overheated__vol2__tdcc_high_up; mainstream_overheated__vol2__tdcc_streak1; mainstream_overheated__vol2__market_bull__tdcc_high_up; mainstream_overheated__vol2__tdcc_high_sum_pos,mainstream_overheated__vol2__tdcc_all_up,36.17,provisional_latest_theme_label,mainstream_overheated__vol2__tdcc_all_up,52.48,provisional_latest_theme_label,mainstream_overheated__vol2__market_bull__rsi50_75,58.52,provisional_latest_theme_label,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; latest_theme_label_provisional,A_research_watch
20260529,2332,友訊,TWSE,16.95,16845339,3.39,2.16,9.71,22.83,22.38,83.87,0.3231,1.0,mainstream_overheated,mainstream_overheated,unlabeled,True,True,True,2.0,1.8,strong_bull,normal,A_normal,False,False,False,,,mainstream_overheated__vol2__tdcc_all_up; mainstream_overheated__vol2__market_bull__tdcc_all_up; mainstream_overheated__vol2__tdcc_high_up; mainstream_overheated__vol2__tdcc_streak1; mainstream_overheated__vol2__market_bull__tdcc_high_up; mainstream_overheated__vol2__tdcc_high_sum_pos,mainstream_overheated__vol2__tdcc_all_up,36.17,provisional_latest_theme_label,mainstream_overheated__vol2__tdcc_all_up,52.48,provisional_latest_theme_label,mainstream_overheated__vol2__market_bull,57.04,provisional_latest_theme_label,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; latest_theme_label_provisional,A_research_watch
20260529,2353,宏碁,TWSE,35.2,75474874,1.89,2.16,19.12,27.08,27.54,76.67,0.6302,1.0,mainstream_overheated,mainstream_overheated,unlabeled,True,True,True,4.0,1.93,strong_bull,normal,A_normal,False,False,False,,,mainstream_overheated__vol2__tdcc_all_up; mainstream_overheated__vol2__market_bull__tdcc_all_up; mainstream_overheated__vol2__tdcc_streak1; mainstream_overheated__vol2__tdcc_high_up; mainstream_overheated__vol2__ret1w10_30_ret2w20_50__tdcc_high_up; mainstream_overheated__vol2__market_bull__tdcc_high_up,mainstream_overheated__vol2__tdcc_all_up,36.17,provisional_latest_theme_label,mainstream_overheated__vol2__tdcc_all_up,52.48,provisional_latest_theme_label,mainstream_overheated__vol2__market_bull,57.04,provisional_latest_theme_label,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; latest_theme_label_provisional,A_research_watch
20260529,6770,力積電,TWSE,88.7,829646406,3.36,2.16,39.03,41.24,70.91,82.59,2.754,0.92,mainstream_overheated,mainstream_overheated,unlabeled,True,True,True,2.0,23.34,strong_bull,normal,A_normal,False,False,False,,,mainstream_overheated__vol2__tdcc_all_up; mainstream_overheated__vol2__market_bull__tdcc_all_up; mainstream_overheated__vol2__tdcc_high_up; mainstream_overheated__vol2__tdcc_streak1; mainstream_overheated__vol2__market_bull__tdcc_high_up; mainstream_overheated__vol2__tdcc_high_sum_pos,mainstream_overheated__vol2__tdcc_all_up,36.17,provisional_latest_theme_label,mainstream_overheated__vol2__tdcc_all_up,52.48,provisional_latest_theme_label,mainstream_overheated__vol2__market_bull,57.04,provisional_latest_theme_label,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; latest_theme_label_provisional,A_research_watch
20260529,2495,普安,TWSE,51.5,22833459,2.19,2.15,16.52,46.51,28.11,77.1,1.3692,1.0,mainstream_overheated,mainstream_overheated,unlabeled,True,True,True,2.0,6.86,strong_bull,normal,A_normal,False,False,False,,,mainstream_overheated__vol2__tdcc_all_up; mainstream_overheated__vol2__market_bull__tdcc_all_up; mainstream_overheated__vol2__tdcc_high_up; mainstream_overheated__vol2__tdcc_streak1; mainstream_overheated__vol2__ret1w10_30_ret2w20_50__tdcc_high_up; mainstream_overheated__vol2__market_bull__tdcc_high_up,mainstream_overheated__vol2__tdcc_all_up,36.17,provisional_latest_theme_label,mainstream_overheated__vol2__tdcc_all_up,52.48,provisional_latest_theme_label,mainstream_overheated__vol2__market_bull,57.04,provisional_latest_theme_label,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; latest_theme_label_provisional,A_research_watch
20260529,8070,長華*,TWSE,52.5,9772984,2.19,2.1,16.93,16.28,9.49,63.75,0.7347,1.0,mainstream_overheated,mainstream_overheated,unlabeled,True,True,True,1.0,2.1,strong_bull,normal,A_normal,False,False,False,,,mainstream_overheated__vol2__tdcc_all_up; mainstream_overheated__vol2__market_bull__tdcc_all_up; mainstream_overheated__vol2__tdcc_high_up; mainstream_overheated__vol2__tdcc_streak1; mainstream_overheated__vol2__market_bull__tdcc_high_up; mainstream_overheated__vol2__tdcc_high_sum_pos,mainstream_overheated__vol2__tdcc_all_up,36.17,provisional_latest_theme_label,mainstream_overheated__vol2__tdcc_all_up,52.48,provisional_latest_theme_label,mainstream_overheated__vol2__market_bull__rsi50_75,58.52,provisional_latest_theme_label,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; latest_theme_label_provisional,A_research_watch
20260529,2349,錸德,TWSE,14.0,7983080,1.32,2.09,7.69,13.36,12.45,62.28,0.1862,0.4,mainstream_overheated,mainstream_overheated,unlabeled,True,True,True,2.0,2.79,strong_bull,normal,A_normal,False,False,False,,,mainstream_overheated__vol2__tdcc_all_up; mainstream_overheated__vol2__market_bull__tdcc_all_up; mainstream_overheated__vol2__tdcc_streak1; mainstream_overheated__vol2__tdcc_high_up; mainstream_overheated__vol2__market_bull__tdcc_high_up; mainstream_overheated__vol2__tdcc_high_sum_pos,mainstream_overheated__vol2__tdcc_all_up,36.17,provisional_latest_theme_label,mainstream_overheated__vol2__tdcc_all_up,52.48,provisional_latest_theme_label,mainstream_overheated__vol2__market_bull__bb_ok,65.27,provisional_latest_theme_label,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; latest_theme_label_provisional,A_research_watch
20260529,2312,金寶,TWSE,38.95,102606028,1.5,2.07,17.67,39.86,40.87,72.8,0.9285,0.87,mainstream_overheated,mainstream_overheated,unlabeled,True,True,True,3.0,1.9,strong_bull,normal,A_normal,False,False,False,,,mainstream_overheated__vol2__tdcc_all_up; mainstream_overheated__vol2__market_bull__tdcc_all_up; mainstream_overheated__vol2__tdcc_streak1; mainstream_overheated__vol2__tdcc_high_up; mainstream_overheated__vol2__ret1w10_30_ret2w20_50__tdcc_high_up; mainstream_overheated__vol2__market_bull__tdcc_high_up,mainstream_overheated__vol2__tdcc_all_up,36.17,provisional_latest_theme_label,mainstream_overheated__vol2__tdcc_all_up,52.48,provisional_latest_theme_label,mainstream_overheated__vol2__market_bull__rsi50_75,58.52,provisional_latest_theme_label,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; latest_theme_label_provisional,A_research_watch
20260529,6605,帝寶,TWSE,146.0,4018620,9.7,3.0,12.31,12.31,17.27,77.42,1.6053,0.69,mainstream_overheated,mainstream_overheated,unlabeled,True,False,True,4.0,0.12,strong_bull,normal,A_normal,False,False,False,,,mainstream_overheated__vol2__tdcc_high_up; mainstream_overheated__vol2__tdcc_streak1; mainstream_overheated__vol2__market_bull__tdcc_high_up; mainstream_overheated__vol2__tdcc_high_sum_pos; mainstream_overheated__vol2__market_bull__bb_ok; mainstream_overheated__vol3__market_bull,mainstream_overheated__vol2__market_bull__bb_ok,31.28,provisional_latest_theme_label,mainstream_overheated__vol2__tdcc_high_up,49.13,provisional_latest_theme_label,mainstream_overheated__vol2__market_bull__bb_ok,65.27,provisional_latest_theme_label,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; latest_theme_label_provisional,A_research_watch
20260529,6861,睿生光電,TWSE,440.0,1766201,1.68,2.05,-2.0,-2.44,34.15,58.36,-7.9496,0.45,mainstream_overheated,mainstream_overheated,unlabeled,True,False,True,1.0,0.14,strong_bull,normal,A_normal,False,False,False,,,mainstream_overheated__vol2__tdcc_streak1; mainstream_overheated__vol2__tdcc_high_up; mainstream_overheated__vol2__market_bull__tdcc_high_up; mainstream_overheated__vol2__tdcc_high_sum_pos; mainstream_overheated__vol2__market_bull__bb_ok; mainstream_overheated__vol2__market_bull__rsi50_75,mainstream_overheated__vol2__market_bull__bb_ok,31.28,provisional_latest_theme_label,mainstream_overheated__vol2__tdcc_high_up,49.13,provisional_latest_theme_label,mainstream_overheated__vol2__market_bull__bb_ok,65.27,provisional_latest_theme_label,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; latest_theme_label_provisional,A_research_watch
20260529,3257,虹冠電,TWSE,68.8,5484453,4.72,3.43,30.3,28.6,29.08,77.11,1.4896,1.0,mainstream_overheated,mainstream_overheated,unlabeled,True,False,True,3.0,0.04,strong_bull,normal,A_normal,False,False,False,,,mainstream_overheated__vol2__tdcc_high_up; mainstream_overheated__vol2__tdcc_streak1; mainstream_overheated__vol2__market_bull__tdcc_high_up; mainstream_overheated__vol2__tdcc_high_sum_pos; mainstream_overheated__vol2__ret2w20_50__tdcc_high_up; mainstream_overheated__vol3__market_bull,mainstream_overheated__vol2__tdcc_high_up,31.21,provisional_latest_theme_label,mainstream_overheated__vol2__tdcc_high_up,49.13,provisional_latest_theme_label,mainstream_overheated__vol3__market_bull,57.69,provisional_latest_theme_label,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; latest_theme_label_provisional,A_research_watch
20260529,3321,同泰,TWSE,19.4,1217376,1.91,2.45,21.63,25.57,21.25,73.33,0.4412,0.88,mainstream_overheated,mainstream_overheated,unlabeled,True,False,True,1.0,1.45,strong_bull,normal,A_normal,False,False,False,,,mainstream_overheated__vol2__tdcc_high_up; mainstream_overheated__vol2__tdcc_streak1; mainstream_overheated__vol2__ret1w10_30_ret2w20_50__tdcc_high_up; mainstream_overheated__vol2__market_bull__tdcc_high_up; mainstream_overheated__vol2__tdcc_high_sum_pos; mainstream_overheated__vol2__ret2w20_50__tdcc_high_up,mainstream_overheated__vol2__tdcc_high_up,31.21,provisional_latest_theme_label,mainstream_overheated__vol2__tdcc_high_up,49.13,provisional_latest_theme_label,mainstream_overheated__vol2__market_bull__rsi50_75,58.52,provisional_latest_theme_label,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; latest_theme_label_provisional,A_research_watch
20260529,3025,星通,TWSE,74.5,1495762,1.1,2.31,4.93,23.55,23.96,70.1,1.5286,0.85,mainstream_overheated,mainstream_overheated,unlabeled,True,False,True,1.0,4.87,strong_bull,normal,A_normal,False,False,False,,,mainstream_overheated__vol2__tdcc_streak1; mainstream_overheated__vol2__tdcc_high_up; mainstream_overheated__vol2__market_bull__tdcc_high_up; mainstream_overheated__vol2__tdcc_high_sum_pos; mainstream_overheated__vol2__ret2w20_50__tdcc_high_up; mainstream_overheated__vol2__market_bull__rsi50_75,mainstream_overheated__vol2__tdcc_high_up,31.21,provisional_latest_theme_label,mainstream_overheated__vol2__tdcc_high_up,49.13,provisional_latest_theme_label,mainstream_overheated__vol2__market_bull__rsi50_75,58.52,provisional_latest_theme_label,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; latest_theme_label_provisional,A_research_watch
20260529,8110,華東,TWSE,64.9,62297493,2.72,2.64,32.04,29.8,44.7,75.91,1.8612,0.56,mainstream_overheated,mainstream_overheated,unlabeled,True,False,False,0.0,0.29,strong_bull,normal,A_normal,False,False,False,,,mainstream_overheated__vol2__tdcc_high_sum_pos; mainstream_overheated__vol2__market_bull__bb_ok; mainstream_overheated__vol2__market_bull; mainstream_overheated__vol2__market_bull__macd; all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,mainstream_overheated__vol2__market_bull__bb_ok,31.28,provisional_latest_theme_label,mainstream_overheated__vol2__tdcc_high_sum_pos,47.85,provisional_latest_theme_label,mainstream_overheated__vol2__market_bull__bb_ok,65.27,provisional_latest_theme_label,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; latest_theme_label_provisional,A_research_watch
20260529,1513,中興電,TWSE,166.5,12795546,1.17,2.21,6.39,11.0,12.12,60.53,1.643,0.6,mainstream_overheated,mainstream_overheated,unlabeled,True,False,False,0.0,0.06,strong_bull,normal,A_normal,False,False,False,,,mainstream_overheated__vol2__tdcc_high_sum_pos; mainstream_overheated__vol2__market_bull__bb_ok; mainstream_overheated__vol2__market_bull__rsi50_75; mainstream_overheated__vol2__market_bull__kd_good; mainstream_overheated__vol2__market_bull; mainstream_overheated__vol2__market_bull__macd,mainstream_overheated__vol2__market_bull__bb_ok,31.28,provisional_latest_theme_label,mainstream_overheated__vol2__tdcc_high_sum_pos,47.85,provisional_latest_theme_label,mainstream_overheated__vol2__market_bull__bb_ok,65.27,provisional_latest_theme_label,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; latest_theme_label_provisional,A_research_watch
20260529,6456,GIS-KY,TWSE,76.5,18360080,1.45,2.04,0.53,14.69,0.39,60.21,0.4464,0.64,mainstream_overheated,mainstream_overheated,unlabeled,True,False,False,0.0,0.12,strong_bull,normal,A_normal,False,False,False,,,mainstream_overheated__vol2__tdcc_high_sum_pos; mainstream_overheated__vol2__market_bull__bb_ok; mainstream_overheated__vol2__market_bull__rsi50_75; mainstream_overheated__vol2__market_bull; mainstream_overheated__vol2__market_bull__macd; all_stock__vol2__market_bull,mainstream_overheated__vol2__market_bull__bb_ok,31.28,provisional_latest_theme_label,mainstream_overheated__vol2__tdcc_high_sum_pos,47.85,provisional_latest_theme_label,mainstream_overheated__vol2__market_bull__bb_ok,65.27,provisional_latest_theme_label,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; latest_theme_label_provisional,A_research_watch
