date,stock_id,stock_name,market,close,volume,start_5d_avg_volume_ratio_vs_prev20,start_day_volume_ratio_vs_prev20,return_5d_pct,return_10d_pct,return_20d_pct,rsi14,macd_hist,tdcc_available,tdcc_all_thresholds_up,tdcc_high_thresholds_up,tdcc_high_up_streak,derived_market_regime,market_abnormal_status,market_abnormal_risk_level,is_disposition,is_attention,is_periodic_trading,disposition_period,execution_risk_note,matched_rules,best_d5_rule,best_d5_hit_rate_pct,best_d10_rule,best_d10_hit_rate_pct,best_d10_selected_stock_days,best_d20_rule,best_d20_hit_rate_pct,model_effect_allowed,core_weight_change_allowed,research_caveat,research_priority
20260703,2472,立隆電,TWSE,425.0,12770438.0,1.62,1.1,13.03,5.72,21.43,58.43,0.4841,True,True,True,2.0,mild_bull,normal,A_normal,False,False,False,,,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30; vol5_avg_ge_1_5 + tdcc_high_streak2 + bb_width_not_extreme + return_20d_10_60,vol5_avg_ge_1_5 + tdcc_high_streak2 + bb_width_not_extreme + return_20d_10_60,36.17,vol5_avg_ge_1_5 + tdcc_high_streak2 + bb_width_not_extreme + return_20d_10_60,,,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,5460,同協,TPEx,19.3,3230000.0,5.98,17.62,26.56,22.54,26.56,81.56,0.3988,True,False,False,0.0,mild_bull,attention,C_attention,False,True,False,,處置/分盤或注意交易標的；短線回測需獨立分層，實際進出可能受撮合、保證金或流動性影響。,day_vol_ge_2 + kd_bullish_not_overheated + return_10d_20_50; day_vol_ge_2 + macd_hist_pos + kd_bullish_not_overheated + return_10d_20_50; day_vol_ge_2 + macd_hist_pos + return_10d_20_50; day_vol_ge_2 + market_bull + macd_hist_pos + kd_bullish_not_overheated + return_10d_20_50; day_vol_ge_2 + market_bull + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + close_above_ema23 + return_10d_20_50; vol5_avg_ge_1_5 + kd_bullish_not_overheated + return_10d_20_50; vol5_avg_ge_1_5 + macd_hist_pos + kd_bullish_not_overheated + return_10d_20_50,day_vol_ge_2 + macd_hist_pos + kd_bullish_not_overheated + return_10d_20_50,35.92,day_vol_ge_2 + macd_hist_pos + kd_bullish_not_overheated + return_10d_20_50,,,vol5_avg_ge_1_5 + macd_hist_pos + return_10d_20_50,60.56,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,6928,攸泰科技,TWSE,57.6,1500980.0,3.24,5.45,20.0,20.13,21.78,79.07,0.9355,True,False,False,0.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + kd_bullish_not_overheated + return_10d_20_50; day_vol_ge_2 + macd_hist_pos + kd_bullish_not_overheated + return_10d_20_50; day_vol_ge_2 + macd_hist_pos + return_10d_20_50; day_vol_ge_2 + market_bull + macd_hist_pos + kd_bullish_not_overheated + return_10d_20_50; day_vol_ge_2 + market_bull + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + close_above_ema23 + return_10d_20_50; vol5_avg_ge_1_5 + kd_bullish_not_overheated + return_10d_20_50; vol5_avg_ge_1_5 + macd_hist_pos + kd_bullish_not_overheated + return_10d_20_50,day_vol_ge_2 + macd_hist_pos + kd_bullish_not_overheated + return_10d_20_50,35.92,day_vol_ge_2 + macd_hist_pos + kd_bullish_not_overheated + return_10d_20_50,,,vol5_avg_ge_1_5 + macd_hist_pos + return_10d_20_50,60.56,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,1326,台化,TWSE,68.0,97646905.0,1.23,2.55,25.46,25.46,23.19,76.23,1.0634,True,False,False,0.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + kd_bullish_not_overheated + return_10d_20_50; day_vol_ge_2 + macd_hist_pos + kd_bullish_not_overheated + return_10d_20_50; day_vol_ge_2 + macd_hist_pos + return_10d_20_50; day_vol_ge_2 + market_bull + macd_hist_pos + kd_bullish_not_overheated + return_10d_20_50; day_vol_ge_2 + market_bull + macd_hist_pos + return_10d_20_50,day_vol_ge_2 + macd_hist_pos + kd_bullish_not_overheated + return_10d_20_50,35.92,day_vol_ge_2 + macd_hist_pos + kd_bullish_not_overheated + return_10d_20_50,,,day_vol_ge_2 + macd_hist_pos + kd_bullish_not_overheated + return_10d_20_50,60.43,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,4147,中裕,TPEx,70.0,4777000.0,1.32,2.53,16.47,22.38,19.45,73.96,0.639,True,False,False,0.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + macd_hist_pos + return_10d_20_50; day_vol_ge_2 + market_bull + macd_hist_pos + return_10d_20_50; day_vol_ge_2 + market_bull + rsi_50_75 + return_10d_20_50; day_vol_ge_2 + rsi_50_75 + return_10d_20_50,day_vol_ge_2 + rsi_50_75 + return_10d_20_50,35.47,day_vol_ge_2 + rsi_50_75 + return_10d_20_50,,,day_vol_ge_2 + rsi_50_75 + return_10d_20_50,61.94,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,1708,東鹼,TWSE,60.7,33243863.0,1.05,2.21,13.46,20.68,27.39,74.71,0.7419,True,False,False,0.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + macd_hist_pos + return_10d_20_50; day_vol_ge_2 + market_bull + macd_hist_pos + return_10d_20_50; day_vol_ge_2 + market_bull + rsi_50_75 + return_10d_20_50; day_vol_ge_2 + rsi_50_75 + return_10d_20_50,day_vol_ge_2 + rsi_50_75 + return_10d_20_50,35.47,day_vol_ge_2 + rsi_50_75 + return_10d_20_50,,,day_vol_ge_2 + rsi_50_75 + return_10d_20_50,61.94,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,2365,昆盈,TWSE,35.05,4897061.0,1.75,1.72,10.22,2.94,-4.37,58.52,0.2208,True,True,True,2.0,mild_bull,normal,A_normal,False,False,False,,,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,35.44,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,2464,盟立,TWSE,172.5,20101103.0,1.69,1.26,10.93,0.29,1.47,59.36,-0.3765,True,True,True,1.0,mild_bull,normal,A_normal,False,False,False,,,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,35.44,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,3325,旭品,TPEx,13.4,327000.0,1.6,1.52,11.67,6.35,-3.6,61.64,0.0754,True,True,True,1.0,mild_bull,normal,A_normal,False,False,False,,,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,35.44,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,3402,漢科,TPEx,155.0,1402000.0,1.59,1.45,10.32,10.32,6.16,60.42,1.2627,True,True,True,1.0,mild_bull,normal,A_normal,False,False,False,,,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,35.44,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,3092,鴻碩,TWSE,33.05,1462537.0,1.53,1.5,11.66,5.59,7.13,62.54,0.2569,True,True,True,4.0,mild_bull,normal,A_normal,False,False,False,,,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,35.44,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,6438,迅得,TWSE,165.0,763658.0,1.52,0.91,13.4,3.77,2.17,63.25,2.4022,True,True,True,1.0,mild_bull,normal,A_normal,False,False,False,,,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,35.44,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,3005,神基,TWSE,107.0,7372821.0,1.51,1.23,11.46,5.42,-2.73,52.46,0.4617,True,True,True,1.0,mild_bull,normal,A_normal,False,False,False,,,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,35.44,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,8222,寶一,TWSE,44.75,5995813.0,3.77,5.69,30.85,26.95,20.13,78.65,0.9349,True,False,False,0.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + macd_hist_pos + return_10d_20_50; day_vol_ge_2 + market_bull + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + close_above_ema23 + return_10d_20_50; vol5_avg_ge_1_5 + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + close_above_ema23 + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + return_10d_20_50; vol5_avg_ge_1_5 + return_10d_20_50,day_vol_ge_2 + macd_hist_pos + return_10d_20_50,35.24,day_vol_ge_2 + macd_hist_pos + return_10d_20_50,,,vol5_avg_ge_1_5 + macd_hist_pos + return_10d_20_50,60.56,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,3594,磐儀,TPEx,58.7,3897000.0,3.7,4.46,28.03,22.42,21.53,79.38,1.2956,True,False,False,0.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + macd_hist_pos + return_10d_20_50; day_vol_ge_2 + market_bull + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + close_above_ema23 + return_10d_20_50; vol5_avg_ge_1_5 + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + close_above_ema23 + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + return_10d_20_50; vol5_avg_ge_1_5 + return_10d_20_50,day_vol_ge_2 + macd_hist_pos + return_10d_20_50,35.24,day_vol_ge_2 + macd_hist_pos + return_10d_20_50,,,vol5_avg_ge_1_5 + macd_hist_pos + return_10d_20_50,60.56,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,1466,聚隆,TWSE,18.4,4527009.0,3.54,8.83,30.5,28.67,27.78,77.86,0.4728,True,False,False,0.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + macd_hist_pos + return_10d_20_50; day_vol_ge_2 + market_bull + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + close_above_ema23 + return_10d_20_50; vol5_avg_ge_1_5 + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + close_above_ema23 + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + return_10d_20_50; vol5_avg_ge_1_5 + return_10d_20_50,day_vol_ge_2 + macd_hist_pos + return_10d_20_50,35.24,day_vol_ge_2 + macd_hist_pos + return_10d_20_50,,,vol5_avg_ge_1_5 + macd_hist_pos + return_10d_20_50,60.56,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,5488,松普,TPEx,15.45,7017000.0,3.38,9.58,22.62,24.1,16.17,77.05,0.1372,True,False,False,0.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + macd_hist_pos + return_10d_20_50; day_vol_ge_2 + market_bull + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + close_above_ema23 + return_10d_20_50; vol5_avg_ge_1_5 + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + close_above_ema23 + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + return_10d_20_50; vol5_avg_ge_1_5 + return_10d_20_50,day_vol_ge_2 + macd_hist_pos + return_10d_20_50,35.24,day_vol_ge_2 + macd_hist_pos + return_10d_20_50,,,vol5_avg_ge_1_5 + macd_hist_pos + return_10d_20_50,60.56,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,1444,力麗,TWSE,9.95,19713967.0,3.2,2.95,34.28,41.34,38.97,88.35,0.3014,True,False,False,0.0,mild_bull,attention_accumulation,C_attention,False,False,False,,處置/分盤或注意交易標的；短線回測需獨立分層，實際進出可能受撮合、保證金或流動性影響。,day_vol_ge_2 + macd_hist_pos + return_10d_20_50; day_vol_ge_2 + market_bull + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + close_above_ema23 + return_10d_20_50; vol5_avg_ge_1_5 + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + close_above_ema23 + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + return_10d_20_50; vol5_avg_ge_1_5 + return_10d_20_50,day_vol_ge_2 + macd_hist_pos + return_10d_20_50,35.24,day_vol_ge_2 + macd_hist_pos + return_10d_20_50,,,vol5_avg_ge_1_5 + macd_hist_pos + return_10d_20_50,60.56,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,4590,富田-創,TWSE,96.0,2119148.0,3.11,7.87,31.15,23.08,30.43,79.01,1.6333,True,False,False,0.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + macd_hist_pos + return_10d_20_50; day_vol_ge_2 + market_bull + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + close_above_ema23 + return_10d_20_50; vol5_avg_ge_1_5 + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + close_above_ema23 + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + return_10d_20_50; vol5_avg_ge_1_5 + return_10d_20_50,day_vol_ge_2 + macd_hist_pos + return_10d_20_50,35.24,day_vol_ge_2 + macd_hist_pos + return_10d_20_50,,,vol5_avg_ge_1_5 + macd_hist_pos + return_10d_20_50,60.56,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,2236,百達-KY,TWSE,184.0,2157207.0,2.75,4.01,30.04,34.8,35.29,95.61,4.5752,True,False,False,0.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + macd_hist_pos + return_10d_20_50; day_vol_ge_2 + market_bull + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + close_above_ema23 + return_10d_20_50; vol5_avg_ge_1_5 + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + close_above_ema23 + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + return_10d_20_50; vol5_avg_ge_1_5 + return_10d_20_50,day_vol_ge_2 + macd_hist_pos + return_10d_20_50,35.24,day_vol_ge_2 + macd_hist_pos + return_10d_20_50,,,vol5_avg_ge_1_5 + macd_hist_pos + return_10d_20_50,60.56,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,1467,南緯,TWSE,9.71,1329626.0,2.34,3.32,38.71,33.38,25.94,84.42,0.2172,True,False,False,0.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + macd_hist_pos + return_10d_20_50; day_vol_ge_2 + market_bull + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + close_above_ema23 + return_10d_20_50; vol5_avg_ge_1_5 + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + close_above_ema23 + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + return_10d_20_50; vol5_avg_ge_1_5 + return_10d_20_50,day_vol_ge_2 + macd_hist_pos + return_10d_20_50,35.24,day_vol_ge_2 + macd_hist_pos + return_10d_20_50,,,vol5_avg_ge_1_5 + macd_hist_pos + return_10d_20_50,60.56,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,2434,統懋,TWSE,57.7,2154121.0,1.98,3.66,37.05,48.52,62.31,77.75,1.5207,True,False,False,0.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + macd_hist_pos + return_10d_20_50; day_vol_ge_2 + market_bull + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + close_above_ema23 + return_10d_20_50; vol5_avg_ge_1_5 + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + close_above_ema23 + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + return_10d_20_50; vol5_avg_ge_1_5 + return_10d_20_50,day_vol_ge_2 + macd_hist_pos + return_10d_20_50,35.24,day_vol_ge_2 + macd_hist_pos + return_10d_20_50,,,vol5_avg_ge_1_5 + macd_hist_pos + return_10d_20_50,60.56,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,3717,聯嘉投控,TWSE,28.9,7894307.0,2.63,0.87,22.46,28.16,26.48,87.12,0.7972,True,False,False,0.0,mild_bull,normal,A_normal,False,False,False,,,vol5_avg_ge_1_5 + close_above_ema23 + return_10d_20_50; vol5_avg_ge_1_5 + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + close_above_ema23 + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + return_10d_20_50; vol5_avg_ge_1_5 + return_10d_20_50,vol5_avg_ge_1_5 + close_above_ema23 + return_10d_20_50,,vol5_avg_ge_1_5 + close_above_ema23 + return_10d_20_50,,,vol5_avg_ge_1_5 + macd_hist_pos + return_10d_20_50,60.56,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,D_background_only
20260703,6617,共信-KY,TPEx,92.6,358000.0,2.15,1.39,44.46,36.98,37.39,79.6,2.431,True,False,False,0.0,mild_bull,attention,C_attention,False,True,False,,處置/分盤或注意交易標的；短線回測需獨立分層，實際進出可能受撮合、保證金或流動性影響。,vol5_avg_ge_1_5 + close_above_ema23 + return_10d_20_50; vol5_avg_ge_1_5 + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + close_above_ema23 + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + return_10d_20_50; vol5_avg_ge_1_5 + return_10d_20_50,vol5_avg_ge_1_5 + close_above_ema23 + return_10d_20_50,,vol5_avg_ge_1_5 + close_above_ema23 + return_10d_20_50,,,vol5_avg_ge_1_5 + macd_hist_pos + return_10d_20_50,60.56,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,D_background_only
20260703,2415,錩新,TWSE,37.9,1112267.0,1.98,1.07,9.7,24.88,35.84,92.47,0.7649,True,False,False,0.0,mild_bull,normal,A_normal,False,False,False,,,vol5_avg_ge_1_5 + close_above_ema23 + return_10d_20_50; vol5_avg_ge_1_5 + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + close_above_ema23 + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + return_10d_20_50; vol5_avg_ge_1_5 + return_10d_20_50,vol5_avg_ge_1_5 + close_above_ema23 + return_10d_20_50,,vol5_avg_ge_1_5 + close_above_ema23 + return_10d_20_50,,,vol5_avg_ge_1_5 + macd_hist_pos + return_10d_20_50,60.56,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,D_background_only
20260703,4169,泰宗,TWSE,222.0,286731.0,1.51,0.9,15.62,32.14,39.62,82.16,4.5146,True,False,False,0.0,mild_bull,normal,A_normal,False,False,False,,,vol5_avg_ge_1_5 + close_above_ema23 + return_10d_20_50; vol5_avg_ge_1_5 + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + close_above_ema23 + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + macd_hist_pos + return_10d_20_50; vol5_avg_ge_1_5 + market_bull + return_10d_20_50; vol5_avg_ge_1_5 + return_10d_20_50,vol5_avg_ge_1_5 + close_above_ema23 + return_10d_20_50,,vol5_avg_ge_1_5 + close_above_ema23 + return_10d_20_50,,,vol5_avg_ge_1_5 + macd_hist_pos + return_10d_20_50,60.56,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,D_background_only
