generated_at,model_id,model_name_zh,research_artifact_id,artifact_version,source_timing_artifact_id,anomaly_exclusion_basis,decision_basis,sensitivity_basis,feature_time_basis,feature_time_basis_zh,feature_information_cutoff,candidate_confirmation_rule_id,pending_window_days,exit_clock_id,entry_rule_id,stop_rule_id,win_definition,neutral_definition,failure_definition,high_return_definition,monthly_revenue_scope,financial_statement_scope,financial_statement_fields_excluded,same_stock_non_overlap_applied,same_stock_overlap_pair_count,same_stock_revenue_period_repeat_count,timing_expected_accepted_trade_count,timing_accepted_trade_count_parity_status,anomaly_interpretation_status,feature_context_revenue_anomaly_candidate_count,feature_context_candidate_values_retained_in_feature_evidence,sample_count_context,combination_policy,approved_for_daily,production_change,promotion_readiness,row_type,feature_order,feature_id,feature_family,feature_rule,feature_column,feature_observed_column,feature_independence_status,equivalent_to_feature_id,feature_observed_count,feature_coverage_pct,feature_hit_count,evidence_interpretation,accepted_trade_count,win_count,neutral_count,failure_count,win_rate_pct,neutral_rate_pct,failure_rate_pct,avg_realized_return_pct,median_realized_return_pct,high_return_8_count,high_return_8_rate_pct,loss_5_count,loss_5_rate_pct,feature_hit_rate_within_observed_pct,high_return_group_count,high_return_feature_observed_count,high_return_feature_hit_count,high_return_feature_hit_rate_pct,high_return_feature_hit_rate_within_observed_pct,win_group_count,win_feature_observed_count,win_feature_hit_count,win_feature_hit_rate_pct,win_feature_hit_rate_within_observed_pct,failure_group_count,failure_feature_observed_count,failure_feature_hit_count,failure_feature_hit_rate_pct,failure_feature_hit_rate_within_observed_pct,high_return_minus_failure_hit_rate_pct,high_return_minus_failure_hit_rate_within_observed_pct,delta_vs_baseline_win_rate_pct,delta_vs_baseline_failure_rate_pct,delta_vs_baseline_avg_return_pct,delta_vs_baseline_median_return_pct,delta_vs_baseline_high_return_8_rate_pct,delta_vs_baseline_loss_5_rate_pct,high_return_feature_value_count,high_return_feature_mean,high_return_feature_median,win_feature_value_count,win_feature_mean,win_feature_median,failure_feature_value_count,failure_feature_mean,failure_feature_median,high_return_minus_failure_feature_mean,high_return_minus_failure_feature_median,candidate_threshold_sensitivity_direction_status
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,including_unresolved_anomaly_candidates_primary,True,False,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1702,pass,blocked_pending_root_cause_anomaly_candidate_review,102,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,100,tdcc_high_thresholds_up,tdcc,TDCC history is available and high thresholds are increasing evaluated at signal_date_close,feature__tdcc_high_thresholds_up,feature_observed__tdcc_high_thresholds_up,distinct_observed_mask,,300,17.6263,117,mixed_or_low_discrimination_research_only,117.0,37.0,23.0,57.0,31.6239,19.6581,48.7179,0.502,0.0,26.0,22.2222,37.0,31.6239,39.0,480.0,81.0,26.0,5.4167,32.0988,587.0,105.0,37.0,6.3032,35.2381,878.0,144.0,57.0,6.492,39.5833,-1.0753,-7.4845,-2.8649,-2.8685,-3.5584,0.6229,-5.9799,-1.5723,,,,,,,,,,,,mixed_or_unstable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,including_unresolved_anomaly_candidates_primary,True,False,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1702,pass,blocked_pending_root_cause_anomaly_candidate_review,102,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,110,tdcc_all_thresholds_up,tdcc,TDCC history is available and all thresholds are increasing evaluated at signal_date_close,feature__tdcc_all_thresholds_up,feature_observed__tdcc_all_thresholds_up,distinct_observed_mask,,300,17.6263,69,mixed_or_low_discrimination_research_only,69.0,21.0,14.0,34.0,30.4348,20.2899,49.2754,0.63,0.0,16.0,23.1884,20.0,28.9855,23.0,480.0,81.0,16.0,3.3333,19.7531,587.0,105.0,21.0,3.5775,20.0,878.0,144.0,34.0,3.8724,23.6111,-0.5391,-3.858,-4.054,-2.311,-3.4304,0.6229,-5.0137,-4.2107,,,,,,,,,,,,mixed_or_unstable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,including_unresolved_anomaly_candidates_primary,True,False,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1702,pass,blocked_pending_root_cause_anomaly_candidate_review,102,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,120,tdcc_four_thresholds_sync_up,tdcc,TDCC history is available and four thresholds increase together evaluated at signal_date_close,feature__tdcc_four_thresholds_sync_up,feature_observed__tdcc_four_thresholds_sync_up,duplicate_mask_not_independent_evidence,tdcc_all_thresholds_up,300,17.6263,69,mixed_or_low_discrimination_research_only,69.0,21.0,14.0,34.0,30.4348,20.2899,49.2754,0.63,0.0,16.0,23.1884,20.0,28.9855,23.0,480.0,81.0,16.0,3.3333,19.7531,587.0,105.0,21.0,3.5775,20.0,878.0,144.0,34.0,3.8724,23.6111,-0.5391,-3.858,-4.054,-2.311,-3.4304,0.6229,-5.0137,-4.2107,,,,,,,,,,,,mixed_or_unstable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,including_unresolved_anomaly_candidates_primary,True,False,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1702,pass,blocked_pending_root_cause_anomaly_candidate_review,102,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,130,tdcc_consecutive_up_ge1,tdcc,TDCC consecutive up weeks >= 1 evaluated at signal_date_close,feature__tdcc_consecutive_up_ge1,feature_observed__tdcc_consecutive_up_ge1,distinct_observed_mask,,300,17.6263,154,mixed_or_low_discrimination_research_only,154.0,52.0,27.0,75.0,33.7662,17.5325,48.7013,0.9836,0.1131,38.0,24.6753,48.0,31.1688,51.3333,480.0,81.0,38.0,7.9167,46.9136,587.0,105.0,52.0,8.8586,49.5238,878.0,144.0,75.0,8.5421,52.0833,-0.6254,-5.1697,-0.7226,-2.8851,-3.0768,0.736,-3.5268,-2.0274,,,,,,,,,,,,mixed_or_unstable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,including_unresolved_anomaly_candidates_primary,True,False,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1702,pass,blocked_pending_root_cause_anomaly_candidate_review,102,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,140,tdcc_consecutive_up_ge2,tdcc,TDCC consecutive up weeks >= 2 evaluated at signal_date_close,feature__tdcc_consecutive_up_ge2,feature_observed__tdcc_consecutive_up_ge2,distinct_observed_mask,,300,17.6263,90,failure_associated_risk_feature_candidate,90.0,27.0,16.0,47.0,30.0,17.7778,52.2222,0.3782,-0.6043,19.0,21.1111,29.0,32.2222,30.0,480.0,81.0,19.0,3.9583,23.4568,587.0,105.0,27.0,4.5997,25.7143,878.0,144.0,47.0,5.3531,32.6389,-1.3948,-9.1821,-4.4888,0.6358,-3.6822,0.0186,-7.091,-0.974,,,,,,,,,,,,stable_risk
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,including_unresolved_anomaly_candidates_primary,True,False,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1702,pass,blocked_pending_root_cause_anomaly_candidate_review,102,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,200,technical_macd_hist_gt0,technical,MACD histogram > 0 on signal date evaluated at signal_date_close,feature__technical_macd_hist_gt0,feature_observed__technical_macd_hist_gt0,distinct_observed_mask,,1503,88.3079,1026,mixed_or_low_discrimination_research_only,1026.0,353.0,146.0,527.0,34.4055,14.23,51.3645,3.8368,-0.4648,281.0,27.3879,329.0,32.0663,68.2635,480.0,443.0,281.0,58.5417,63.4312,587.0,540.0,353.0,60.1363,65.3704,878.0,755.0,527.0,60.0228,69.8013,-1.4811,-6.3701,-0.0833,-0.2219,-0.2236,0.1581,-0.8142,-1.1299,,,,,,,,,,,,mixed_or_unstable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,including_unresolved_anomaly_candidates_primary,True,False,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1702,pass,blocked_pending_root_cause_anomaly_candidate_review,102,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,210,technical_rsi14_ge60,technical,RSI14 >= 60 on signal date evaluated at signal_date_close,feature__technical_rsi14_ge60,feature_observed__technical_rsi14_ge60,distinct_observed_mask,,1702,100.0,678,positive_discriminator_single_feature_candidate,678.0,250.0,85.0,343.0,36.8732,12.5369,50.59,4.4575,-0.4515,199.0,29.351,217.0,32.0059,39.8355,480.0,480.0,199.0,41.4583,41.4583,587.0,587.0,250.0,42.5894,42.5894,878.0,878.0,343.0,39.0661,39.0661,2.3922,2.3922,2.3844,-0.9964,0.3971,0.1714,1.1489,-1.1903,,,,,,,,,,,,stable_positive
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,including_unresolved_anomaly_candidates_primary,True,False,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1702,pass,blocked_pending_root_cause_anomaly_candidate_review,102,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,220,technical_rsi14_40_70,technical,40 <= RSI14 <= 70 on signal date evaluated at signal_date_close,feature__technical_rsi14_40_70,feature_observed__technical_rsi14_40_70,distinct_observed_mask,,1702,100.0,1348,positive_discriminator_single_feature_candidate,1348.0,479.0,180.0,689.0,35.5341,13.3531,51.1128,4.4866,-0.4398,394.0,29.2285,438.0,32.4926,79.2009,480.0,480.0,394.0,82.0833,82.0833,587.0,587.0,479.0,81.6014,81.6014,878.0,878.0,689.0,78.4738,78.4738,3.6095,3.6095,1.0453,-0.4736,0.4262,0.1831,1.0264,-0.7036,,,,,,,,,,,,stable_positive
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,including_unresolved_anomaly_candidates_primary,True,False,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1702,pass,blocked_pending_root_cause_anomaly_candidate_review,102,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,230,technical_kd_bullish_not_overheated,technical,K > D and K < 80 on signal date evaluated at signal_date_close,feature__technical_kd_bullish_not_overheated,feature_observed__technical_kd_bullish_not_overheated,distinct_observed_mask,,1702,100.0,990,failure_associated_risk_feature_candidate,990.0,321.0,133.0,536.0,32.4242,13.4343,54.1414,3.1246,-1.3314,260.0,26.2626,342.0,34.5455,58.1669,480.0,480.0,260.0,54.1667,54.1667,587.0,587.0,321.0,54.6848,54.6848,878.0,878.0,536.0,61.0478,61.0478,-6.8811,-6.8811,-2.0646,2.555,-0.9358,-0.7085,-1.9395,1.3493,,,,,,,,,,,,stable_risk
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,including_unresolved_anomaly_candidates_primary,True,False,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1702,pass,blocked_pending_root_cause_anomaly_candidate_review,102,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,240,technical_kdj_bullish_not_extreme,technical,"K > D, J > K, and J < 100 on signal date; J = 3K - 2D evaluated at signal_date_close",feature__technical_kdj_bullish_not_extreme,feature_observed__technical_kdj_bullish_not_extreme,distinct_observed_mask,,1702,100.0,982,failure_associated_risk_feature_candidate,982.0,324.0,129.0,529.0,32.9939,13.1365,53.8697,3.3303,-1.3422,266.0,27.0876,344.0,35.0305,57.6968,480.0,480.0,266.0,55.4167,55.4167,587.0,587.0,324.0,55.1959,55.1959,878.0,878.0,529.0,60.2506,60.2506,-4.8339,-4.8339,-1.4949,2.2833,-0.7301,-0.7193,-1.1145,1.8343,,,,,,,,,,,,stable_risk
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,including_unresolved_anomaly_candidates_primary,True,False,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1702,pass,blocked_pending_root_cause_anomaly_candidate_review,102,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,250,technical_kdj_j_ge100,technical_risk,KDJ J >= 100 on signal date; J = 3K - 2D evaluated at signal_date_close,feature__technical_kdj_j_ge100,feature_observed__technical_kdj_j_ge100,distinct_observed_mask,,1702,100.0,155,mixed_or_low_discrimination_research_only,155.0,49.0,29.0,77.0,31.6129,18.7097,49.6774,2.1582,0.0,32.0,20.6452,42.0,27.0968,9.1069,480.0,480.0,32.0,6.6667,6.6667,587.0,587.0,49.0,8.3475,8.3475,878.0,878.0,77.0,8.7699,8.7699,-2.1032,-2.1032,-2.8759,-1.909,-1.9022,0.6229,-7.5569,-6.0994,,,,,,,,,,,,mixed_or_unstable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,including_unresolved_anomaly_candidates_primary,True,False,signal_date_close,候選訊號日收盤已知,signal_date_close_before_pending_confirmation,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1702,pass,blocked_pending_root_cause_anomaly_candidate_review,102,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,260,technical_bb_width_not_extreme,technical,Bollinger Band width rank over 120 days <= 80% evaluated at signal_date_close,feature__technical_bb_width_not_extreme,feature_observed__technical_bb_width_not_extreme,distinct_observed_mask,,1702,100.0,943,mixed_or_low_discrimination_research_only,943.0,335.0,134.0,474.0,35.5249,14.21,50.2651,3.9989,-0.2829,274.0,29.0562,309.0,32.7678,55.4054,480.0,480.0,274.0,57.0833,57.0833,587.0,587.0,335.0,57.0698,57.0698,878.0,878.0,474.0,53.9863,53.9863,3.097,3.097,1.0361,-1.3213,-0.0615,0.34,0.8541,-0.4284,,,,,,,,,,,,mixed_or_unstable
