model_id,event_date,stock_id,stock_name,market,market_regime,classification_id,classification_name_zh,pattern_tags,consolidation_type,consolidation_name_zh,price_position_type,price_position_name_zh,attack_method,attack_method_name_zh,candle_quality,candle_quality_name_zh,follow_through_type,follow_through_name_zh,follow_through_tags,risk_type,risk_name_zh,risk_tags,volume_ratio,signal_return_1d_pct,signal_open,signal_high,signal_low,signal_close,next_open,next_high,next_low,next_close,touch_5ma_10d,touch_10ma_10d,break_signal_low_5d,range_width_20_pct,range_width_40_pct,range_width_60_pct,low_position_60_pct,limit_up_like,out_of_sample
volume_range_breakout,20260416,6902,GOGOLOOK,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|long_base|high_position_60|long_consolidation|high_position|locked_limit_up|close_at_high|next_day_continuation|high_position_chase,long_consolidation,長盤整,high_position,高位階,locked_limit_up,鎖量漲停,close_at_high,收最高,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,high_position_chase,高位階追價,high_position_chase,3.8238,9.9532,93.9,93.9,90.9,93.9,99.0,103.0,95.0,99.1,True,True,False,16.5075,16.5075,22.0,155.1948,True,True
volume_range_breakout,20260416,7631,聚賢研發-創,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_2_3|long_base|middle_position_60|long_consolidation|middle_position|locked_limit_up|close_at_high|next_day_gap_fade|normal_risk,long_consolidation,長盤整,middle_position,中位階,locked_limit_up,鎖量漲停,close_at_high,收最高,next_day_gap_fade,隔日開高走低,next_day_gap_fade|pullback_5ma|pullback_10ma,normal_risk,一般風險,,2.3724,10.0,131.0,137.5,130.0,137.5,144.0,150.0,136.5,137.0,True,True,False,18.1395,19.8113,41.0377,72.4138,True,True
volume_range_breakout,20260416,7747,昕奇雲端,TPEX,strong_bull,high_position_breakout,高位階突破,volume_ratio_2_3|long_base|high_position_60|long_consolidation|high_position|general_breakout|standard_candle|next_day_continuation|high_position_chase,long_consolidation,長盤整,high_position,高位階,general_breakout,一般突破,standard_candle,一般K棒,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,high_position_chase,高位階追價,high_position_chase,2.5592,6.9672,126.0,131.0,125.0,130.5,130.5,138.0,130.5,133.0,True,True,False,10.2222,10.2222,10.2222,156.5217,False,True
volume_range_breakout,20260416,8104,錸寶,TWSE,strong_bull,wide_range_breakout,寬區間突破,volume_ratio_ge_3|wide_base|middle_position_60|short_consolidation|middle_position|volume_attack|explosive_long_red|break_signal_low|breakout_failure,short_consolidation,短盤整,middle_position,中位階,volume_attack,放量攻擊,explosive_long_red,爆量長紅,break_signal_low,跌破訊號低點,next_day_continuation|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,breakout_failure|stop_loss_easy_trigger,4.7335,8.7268,37.0,38.35,35.5,38.0,39.0,40.95,39.0,40.0,True,True,True,17.0692,30.4348,37.1981,60.1732,False,True
volume_range_breakout,20260416,8150,南茂,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|wide_base|high_position_60|non_consolidation|high_position|locked_limit_up|false_breakout|break_signal_low|breakout_failure,non_consolidation,非盤整,high_position,高位階,locked_limit_up,鎖量漲停,false_breakout,假突破,break_signal_low,跌破訊號低點,next_day_gap_fade|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,high_position_chase|breakout_failure|stop_loss_easy_trigger,3.7027,10.0,69.2,73.7,68.8,73.7,74.6,75.0,67.2,67.3,True,True,True,30.7547,41.0256,51.7454,99.2063,True,True
volume_range_breakout,20260416,8383,千附,TPEX,strong_bull,high_position_breakout,高位階突破,volume_ratio_2_3|wide_base|high_position_60|non_consolidation|high_position|general_breakout|standard_candle|next_day_continuation|high_position_chase,non_consolidation,非盤整,high_position,高位階,general_breakout,一般突破,standard_candle,一般K棒,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,high_position_chase,高位階追價,high_position_chase,2.4393,5.7728,54.7,57.5,54.7,56.8,57.1,62.4,56.5,62.4,True,True,False,27.3782,39.6947,39.6947,112.1795,False,True
volume_range_breakout,20260417,1711,永光,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_2_3|wide_base|high_position_60|non_consolidation|high_position|locked_limit_up|close_at_high|next_day_continuation|high_position_chase,non_consolidation,非盤整,high_position,高位階,locked_limit_up,鎖量漲停,close_at_high,收最高,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,high_position_chase,高位階追價,high_position_chase,2.3457,9.9771,43.0,47.95,43.0,47.95,52.6,52.7,52.3,52.7,True,True,False,41.5123,111.7783,130.9824,108.0769,True,True
volume_range_breakout,20260417,2303,聯電,TWSE,strong_bull,wide_range_breakout,寬區間突破,volume_ratio_ge_3|wide_base|middle_position_60|non_consolidation|middle_position|volume_attack|explosive_long_red|next_day_gap_fade|normal_risk,non_consolidation,非盤整,middle_position,中位階,volume_attack,放量攻擊,explosive_long_red,爆量長紅,next_day_gap_fade,隔日開高走低,next_day_continuation|next_day_gap_fade|pullback_5ma|pullback_10ma,normal_risk,一般風險,,4.1274,6.8814,68.3,74.8,67.6,73.0,78.0,80.2,76.3,76.9,True,True,False,29.3561,31.6288,50.947,75.0929,False,True
volume_range_breakout,20260417,2401,凌陽,TWSE,strong_bull,high_position_breakout,高位階突破,volume_ratio_ge_3|wide_base|high_position_60|long_consolidation|high_position|volume_attack|upper_shadow|next_day_gap_fade|normal_risk,long_consolidation,長盤整,high_position,高位階,volume_attack,放量攻擊,upper_shadow,留上影,next_day_gap_fade,隔日開高走低,next_day_continuation|next_day_gap_fade|pullback_5ma|pullback_10ma,normal_risk,一般風險,,4.2829,4.185,22.8,24.2,22.8,23.65,24.95,26.0,24.05,24.2,True,True,False,18.6528,25.1295,25.1295,89.6907,False,True
volume_range_breakout,20260417,2404,漢唐,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_2_3|wide_base|low_position_60|non_consolidation|low_position|locked_limit_up|close_at_high|next_day_gap_fade|normal_risk,non_consolidation,非盤整,low_position,低位階,locked_limit_up,鎖量漲停,close_at_high,收最高,next_day_gap_fade,隔日開高走低,next_day_gap_fade|pullback_5ma|pullback_10ma,normal_risk,一般風險,,2.65,9.6257,923.0,1025.0,919.0,1025.0,1040.0,1055.0,1010.0,1025.0,True,True,False,18.6358,38.246,51.6443,48.1132,True,True
volume_range_breakout,20260417,2474,可成,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|long_base|high_position_60|long_consolidation|high_position|locked_limit_up|close_at_high|break_signal_low|breakout_failure,long_consolidation,長盤整,high_position,高位階,locked_limit_up,鎖量漲停,close_at_high,收最高,break_signal_low,跌破訊號低點,pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,high_position_chase|breakout_failure|stop_loss_easy_trigger,3.5003,9.8734,203.5,217.0,203.5,217.0,214.5,215.0,201.0,206.5,True,True,True,11.0193,13.2964,19.6676,102.8169,True,True
volume_range_breakout,20260417,2476,鉅祥,TWSE,strong_bull,high_position_breakout,高位階突破,volume_ratio_2_3|wide_base|high_position_60|non_consolidation|high_position|general_breakout|standard_candle|next_day_continuation|high_position_chase,non_consolidation,非盤整,high_position,高位階,general_breakout,一般突破,standard_candle,一般K棒,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,high_position_chase,高位階追價,high_position_chase,2.6588,6.9767,108.5,116.0,108.0,115.0,119.5,124.0,118.0,121.5,True,True,False,40.2743,55.8172,55.8172,106.2035,False,True
volume_range_breakout,20260417,3045,台灣大,TWSE,strong_bull,high_position_breakout,高位階突破,volume_ratio_2_3|long_base|high_position_60|long_consolidation|high_position|general_breakout|close_at_high|next_day_continuation|stop_loss_easy_trigger,long_consolidation,長盤整,high_position,高位階,general_breakout,一般突破,close_at_high,收最高,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,stop_loss_easy_trigger,停損容易被打到,tight_signal_low_stop,2.6722,2.2727,110.0,112.5,109.5,112.5,112.5,115.5,112.0,113.5,True,True,False,1.8519,5.2632,5.2632,145.4545,False,True
volume_range_breakout,20260417,3229,晟鈦,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_lt_2|wide_base|high_position_60|non_consolidation|high_position|locked_limit_up|close_at_high|next_day_continuation|high_position_chase,non_consolidation,非盤整,high_position,高位階,locked_limit_up,鎖量漲停,close_at_high,收最高,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,high_position_chase,高位階追價,high_position_chase|tight_signal_low_stop,1.2848,9.839,30.7,30.7,30.7,30.7,33.75,33.75,33.75,33.75,True,True,False,57.9096,57.9096,57.9096,126.8293,True,True
volume_range_breakout,20260417,3317,尼克森,TPEX,strong_bull,standard_breakout,一般突破,volume_ratio_ge_3|long_base|middle_position_60|long_consolidation|middle_position|volume_attack|explosive_long_red|break_signal_low|breakout_failure,long_consolidation,長盤整,middle_position,中位階,volume_attack,放量攻擊,explosive_long_red,爆量長紅,break_signal_low,跌破訊號低點,next_day_gap_fade|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,breakout_failure|stop_loss_easy_trigger,3.3445,6.8493,51.3,55.4,51.3,54.6,55.5,56.6,54.1,54.1,True,True,True,19.4539,20.6897,34.9425,73.0263,False,True
volume_range_breakout,20260417,3714,富采,TWSE,strong_bull,high_position_breakout,高位階突破,volume_ratio_ge_3|wide_base|high_position_60|non_consolidation|high_position|volume_attack|upper_shadow|break_signal_low|breakout_failure,non_consolidation,非盤整,high_position,高位階,volume_attack,放量攻擊,upper_shadow,留上影,break_signal_low,跌破訊號低點,next_day_gap_fade|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,breakout_failure|stop_loss_easy_trigger,3.6322,2.5,76.9,80.5,74.5,77.9,78.0,80.1,74.5,77.4,True,True,True,69.265,117.4535,121.8978,104.5509,False,True
volume_range_breakout,20260417,4540,全球傳動,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|wide_base|high_position_60|non_consolidation|high_position|locked_limit_up|explosive_long_red|next_day_continuation|high_position_chase,non_consolidation,非盤整,high_position,高位階,locked_limit_up,鎖量漲停,explosive_long_red,爆量長紅,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,high_position_chase,高位階追價,high_position_chase,4.9412,9.4518,52.7,58.1,52.6,57.9,58.7,59.6,57.0,58.8,True,True,False,35.1351,35.1351,54.9296,114.8718,True,True
volume_range_breakout,20260417,4908,前鼎,TPEX,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_lt_2|wide_base|high_position_60|non_consolidation|high_position|locked_limit_up|close_at_high|break_signal_low|breakout_failure,non_consolidation,非盤整,high_position,高位階,locked_limit_up,鎖量漲停,close_at_high,收最高,break_signal_low,跌破訊號低點,next_day_continuation|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,high_position_chase|breakout_failure|tight_signal_low_stop|stop_loss_easy_trigger,0.1328,10.0,170.5,170.5,170.5,170.5,187.5,187.5,187.5,187.5,True,True,True,55.7789,117.0868,122.063,118.1925,True,True
volume_range_breakout,20260417,4916,事欣科,TWSE,strong_bull,standard_breakout,一般突破,volume_ratio_ge_3|long_base|middle_position_60|long_consolidation|middle_position|volume_attack|upper_shadow|break_signal_low|breakout_failure,long_consolidation,長盤整,middle_position,中位階,volume_attack,放量攻擊,upper_shadow,留上影,break_signal_low,跌破訊號低點,next_day_gap_fade|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,breakout_failure|tight_signal_low_stop|stop_loss_easy_trigger,3.977,3.9877,67.0,68.9,66.4,67.8,68.6,71.2,67.4,68.5,True,True,True,24.6241,24.6241,39.4737,69.5238,False,True
volume_range_breakout,20260417,4919,新唐,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_lt_2|wide_base|high_position_60|non_consolidation|high_position|locked_limit_up|close_at_high|next_day_continuation|high_position_chase,non_consolidation,非盤整,high_position,高位階,locked_limit_up,鎖量漲停,close_at_high,收最高,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,high_position_chase,高位階追價,high_position_chase|tight_signal_low_stop,0.4849,9.7872,129.0,129.0,129.0,129.0,141.5,141.5,141.5,141.5,True,True,False,38.7249,108.3333,125.0958,117.611,True,True
volume_range_breakout,20260417,4939,亞電,TPEX,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_lt_2|wide_base|low_position_60|non_consolidation|low_position|locked_limit_up|close_at_high|break_signal_low|breakout_failure,non_consolidation,非盤整,low_position,低位階,locked_limit_up,鎖量漲停,close_at_high,收最高,break_signal_low,跌破訊號低點,next_day_continuation|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,breakout_failure|tight_signal_low_stop|stop_loss_easy_trigger,1.2815,9.8798,41.15,41.15,41.15,41.15,45.25,45.25,41.85,45.25,True,True,True,37.4312,37.4312,101.4679,50.2712,True,True
volume_range_breakout,20260417,5340,建榮,TPEX,strong_bull,high_position_breakout,高位階突破,volume_ratio_ge_3|wide_base|high_position_60|non_consolidation|high_position|volume_attack|explosive_long_red|break_signal_low|breakout_failure,non_consolidation,非盤整,high_position,高位階,volume_attack,放量攻擊,explosive_long_red,爆量長紅,break_signal_low,跌破訊號低點,pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,high_position_chase|volume_overheat|breakout_failure|stop_loss_easy_trigger,5.3913,7.2,123.0,137.0,121.0,134.0,132.0,132.5,125.0,125.5,True,True,True,29.9376,35.4839,90.6203,113.3556,False,True
volume_range_breakout,20260417,5425,台半,TPEX,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|long_base|middle_position_60|long_consolidation|middle_position|locked_limit_up|false_breakout|break_signal_low|breakout_failure,long_consolidation,長盤整,middle_position,中位階,locked_limit_up,鎖量漲停,false_breakout,假突破,break_signal_low,跌破訊號低點,next_day_gap_fade|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,breakout_failure|stop_loss_easy_trigger,3.1522,9.8662,59.9,65.7,59.9,65.7,66.2,66.2,61.2,62.2,True,True,True,24.3243,24.3243,42.278,63.4703,True,True
volume_range_breakout,20260417,6141,柏承,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|wide_base|high_position_60|non_consolidation|high_position|locked_limit_up|close_at_high|break_signal_low|breakout_failure,non_consolidation,非盤整,high_position,高位階,locked_limit_up,鎖量漲停,close_at_high,收最高,break_signal_low,跌破訊號低點,next_day_continuation|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,high_position_chase|breakout_failure|tight_signal_low_stop|stop_loss_easy_trigger,3.0074,9.8592,31.2,31.2,31.2,31.2,34.3,34.3,31.4,34.3,True,True,True,49.4764,171.9048,171.9048,114.6814,True,True
volume_range_breakout,20260417,6153,嘉聯益,TWSE,strong_bull,wide_range_breakout,寬區間突破,volume_ratio_2_3|wide_base|middle_position_60|short_consolidation|middle_position|general_breakout|close_at_high|next_day_gap_fade|normal_risk,short_consolidation,短盤整,middle_position,中位階,general_breakout,一般突破,close_at_high,收最高,next_day_gap_fade,隔日開高走低,next_day_continuation|next_day_gap_fade|pullback_5ma|pullback_10ma,normal_risk,一般風險,,2.3405,7.4499,17.55,18.8,17.45,18.75,19.4,19.6,18.1,18.8,True,True,False,15.9236,27.2727,40.9091,76.0684,False,True
volume_range_breakout,20260417,6173,信昌電,TPEX,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|wide_base|high_position_60|non_consolidation|high_position|locked_limit_up|close_at_high|break_signal_low|breakout_failure,non_consolidation,非盤整,high_position,高位階,locked_limit_up,鎖量漲停,close_at_high,收最高,break_signal_low,跌破訊號低點,next_day_gap_fade|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,high_position_chase|volume_overheat|breakout_failure|stop_loss_easy_trigger,5.662,9.8927,84.3,92.2,81.8,92.2,93.5,95.0,83.5,90.7,True,True,True,47.4517,47.4517,47.4517,130.7407,True,True
volume_range_breakout,20260417,6205,詮欣,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_2_3|wide_base|high_position_60|non_consolidation|high_position|locked_limit_up|close_at_high|next_day_gap_fade|high_position_chase,non_consolidation,非盤整,high_position,高位階,locked_limit_up,鎖量漲停,close_at_high,收最高,next_day_gap_fade,隔日開高走低,next_day_continuation|next_day_gap_fade|pullback_5ma|pullback_10ma,high_position_chase,高位階追價,high_position_chase,2.72,9.9707,69.5,75.0,68.5,75.0,82.5,82.5,78.0,81.0,True,True,False,38.6139,46.9045,46.9045,122.3714,True,True
volume_range_breakout,20260417,6213,聯茂,TWSE,strong_bull,high_position_breakout,高位階突破,volume_ratio_2_3|wide_base|high_position_60|non_consolidation|high_position|general_breakout|standard_candle|next_day_continuation|high_position_chase,non_consolidation,非盤整,high_position,高位階,general_breakout,一般突破,standard_candle,一般K棒,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,high_position_chase,高位階追價,high_position_chase,2.1219,7.3413,253.0,276.5,250.5,270.5,273.0,292.0,263.5,282.0,True,True,False,93.8462,127.027,147.0588,112.3333,False,True
volume_range_breakout,20260417,6245,立端,TPEX,strong_bull,high_position_breakout,高位階突破,volume_ratio_2_3|wide_base|high_position_60|non_consolidation|high_position|general_breakout|standard_candle|next_day_continuation|normal_risk,non_consolidation,非盤整,high_position,高位階,general_breakout,一般突破,standard_candle,一般K棒,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,normal_risk,一般風險,,2.1897,4.943,79.0,83.4,79.0,82.8,83.3,85.7,83.0,83.9,True,True,False,20.7951,33.6717,33.6717,119.0955,False,True
volume_range_breakout,20260417,6278,台表科,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|wide_base|high_position_60|non_consolidation|high_position|locked_limit_up|close_at_high|break_signal_low|breakout_failure,non_consolidation,非盤整,high_position,高位階,locked_limit_up,鎖量漲停,close_at_high,收最高,break_signal_low,跌破訊號低點,next_day_continuation|next_day_gap_fade|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,high_position_chase|breakout_failure|stop_loss_easy_trigger,3.7174,9.7902,145.0,157.0,143.0,157.0,162.0,172.5,157.0,158.5,True,True,True,59.4595,59.4595,61.3786,116.934,True,True
volume_range_breakout,20260417,6415,矽力*-KY,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_2_3|wide_base|high_position_60|non_consolidation|high_position|locked_limit_up|close_at_high|next_day_continuation|high_position_chase,non_consolidation,非盤整,high_position,高位階,locked_limit_up,鎖量漲停,close_at_high,收最高,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,high_position_chase,高位階追價,high_position_chase,2.576,9.9174,310.0,332.5,306.0,332.5,361.0,365.5,361.0,365.5,True,True,False,19.8502,40.6593,52.019,111.4155,True,True
volume_range_breakout,20260417,6462,神盾,TPEX,strong_bull,high_position_breakout,高位階突破,volume_ratio_ge_3|wide_base|high_position_60|non_consolidation|high_position|volume_attack|close_at_high|next_day_gap_fade|high_position_chase,non_consolidation,非盤整,high_position,高位階,volume_attack,放量攻擊,close_at_high,收最高,next_day_gap_fade,隔日開高走低,next_day_gap_fade|pullback_5ma|pullback_10ma,high_position_chase,高位階追價,high_position_chase|volume_overheat,5.5183,5.1502,121.5,122.5,116.5,122.5,127.5,129.0,119.0,119.0,True,True,False,20.8506,30.094,30.094,93.0556,False,True
volume_range_breakout,20260417,6533,晶心科,TWSE,strong_bull,wide_range_breakout,寬區間突破,volume_ratio_ge_3|wide_base|middle_position_60|non_consolidation|middle_position|volume_attack|explosive_long_red|break_signal_low|breakout_failure,non_consolidation,非盤整,middle_position,中位階,volume_attack,放量攻擊,explosive_long_red,爆量長紅,break_signal_low,跌破訊號低點,pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,breakout_failure|stop_loss_easy_trigger,4.1229,7.5515,230.0,239.0,223.0,235.0,231.5,246.0,228.5,235.0,True,True,True,28.5294,35.0,51.1765,74.7126,False,True
volume_range_breakout,20260417,6603,富強鑫,TPEX,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|wide_base|low_position_60|short_consolidation|low_position|locked_limit_up|close_at_high|next_day_gap_fade|volume_overheat,short_consolidation,短盤整,low_position,低位階,locked_limit_up,鎖量漲停,close_at_high,收最高,next_day_gap_fade,隔日開高走低,next_day_gap_fade|pullback_5ma|pullback_10ma,volume_overheat,量能過熱,volume_overheat,5.5916,9.9352,23.8,25.45,23.7,25.45,26.6,27.5,24.8,25.2,True,True,False,15.9806,26.6344,74.092,31.3725,True,True
volume_range_breakout,20260417,6829,千附精密,TPEX,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_2_3|wide_base|high_position_60|non_consolidation|high_position|locked_limit_up|close_at_high|next_day_continuation|high_position_chase,non_consolidation,非盤整,high_position,高位階,locked_limit_up,鎖量漲停,close_at_high,收最高,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,high_position_chase,高位階追價,high_position_chase,2.3496,9.7493,185.5,197.0,185.5,197.0,213.5,216.5,213.5,216.5,True,True,False,65.4378,71.7703,71.7703,123.3333,True,True
volume_range_breakout,20260417,6909,創控,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_2_3|wide_base|high_position_60|non_consolidation|high_position|locked_limit_up|close_at_high|next_day_gap_fade|high_position_chase,non_consolidation,非盤整,high_position,高位階,locked_limit_up,鎖量漲停,close_at_high,收最高,next_day_gap_fade,隔日開高走低,next_day_continuation|next_day_gap_fade|pullback_5ma|pullback_10ma,high_position_chase,高位階追價,high_position_chase,2.3806,10.0,58.3,64.9,57.4,64.9,67.0,69.4,64.9,66.8,True,True,False,48.0676,65.6757,65.6757,114.8148,True,True
volume_range_breakout,20260417,6924,榮惠-KY創,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_2_3|wide_base|high_position_60|short_consolidation|high_position|locked_limit_up|standard_candle|next_day_continuation|high_position_chase,short_consolidation,短盤整,high_position,高位階,locked_limit_up,鎖量漲停,standard_candle,一般K棒,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,high_position_chase,高位階追價,high_position_chase,2.1123,9.0686,81.7,89.7,81.7,89.0,94.0,97.0,94.0,94.9,True,True,False,15.6463,52.6032,52.6032,113.6519,True,True
volume_range_breakout,20260417,8043,蜜望實,TPEX,strong_bull,wide_range_breakout,寬區間突破,volume_ratio_ge_3|wide_base|middle_position_60|non_consolidation|middle_position|volume_attack|false_breakout|break_signal_low|breakout_failure,non_consolidation,非盤整,middle_position,中位階,volume_attack,放量攻擊,false_breakout,假突破,break_signal_low,跌破訊號低點,pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,volume_overheat|breakout_failure|tight_signal_low_stop|stop_loss_easy_trigger,5.7304,2.6567,95.3,101.0,95.3,96.6,95.0,95.0,90.8,91.3,True,True,True,50.0797,50.0797,73.0463,74.0175,False,True
volume_range_breakout,20260417,8102,傑霖科技,TPEX,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|wide_base|high_position_60|non_consolidation|high_position|locked_limit_up|close_at_high|next_day_continuation|high_position_chase,non_consolidation,非盤整,high_position,高位階,locked_limit_up,鎖量漲停,close_at_high,收最高,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,high_position_chase,高位階追價,high_position_chase|volume_overheat,6.9136,9.8865,62.0,67.8,61.7,67.8,68.9,74.5,68.0,74.5,True,True,False,34.202,34.3478,53.0435,89.3443,True,True
volume_range_breakout,20260417,8104,錸寶,TWSE,strong_bull,wide_range_breakout,寬區間突破,volume_ratio_ge_3|wide_base|middle_position_60|non_consolidation|middle_position|volume_attack|explosive_long_red|break_signal_low|breakout_failure,non_consolidation,非盤整,middle_position,中位階,volume_attack,放量攻擊,explosive_long_red,爆量長紅,break_signal_low,跌破訊號低點,next_day_gap_fade|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,volume_overheat|breakout_failure|tight_signal_low_stop|stop_loss_easy_trigger,5.5925,5.2632,39.0,40.95,39.0,40.0,40.25,40.85,38.7,38.7,True,True,True,23.5105,30.4348,37.1981,77.4892,False,True
volume_range_breakout,20260417,8111,立碁,TPEX,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|wide_base|high_position_60|long_consolidation|high_position|locked_limit_up|close_at_high|break_signal_low|breakout_failure,long_consolidation,長盤整,high_position,高位階,locked_limit_up,鎖量漲停,close_at_high,收最高,break_signal_low,跌破訊號低點,next_day_gap_fade|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,high_position_chase|breakout_failure|stop_loss_easy_trigger,4.4555,10.0,72.5,79.2,72.4,79.2,83.3,84.1,75.8,77.6,True,True,True,26.8966,28.1034,28.1034,130.0613,True,True
volume_range_breakout,20260417,8182,加高,TPEX,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|wide_base|high_position_60|non_consolidation|high_position|locked_limit_up|close_at_high|break_signal_low|breakout_failure,non_consolidation,非盤整,high_position,高位階,locked_limit_up,鎖量漲停,close_at_high,收最高,break_signal_low,跌破訊號低點,next_day_continuation|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,high_position_chase|breakout_failure|stop_loss_easy_trigger,4.5707,10.0,37.3,39.05,36.0,39.05,39.55,42.95,39.4,42.95,True,True,True,36.0153,36.0153,39.4892,135.3234,True,True
volume_range_breakout,20260417,8261,富鼎,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|wide_base|high_position_60|non_consolidation|high_position|locked_limit_up|close_at_high|next_day_gap_fade|high_position_chase,non_consolidation,非盤整,high_position,高位階,locked_limit_up,鎖量漲停,close_at_high,收最高,next_day_gap_fade,隔日開高走低,next_day_gap_fade|pullback_5ma|pullback_10ma,high_position_chase,高位階追價,high_position_chase,3.751,9.9138,115.0,127.5,114.5,127.5,129.0,131.0,124.0,126.0,True,True,False,22.9167,33.6353,35.4765,130.7443,True,True
volume_range_breakout,20260417,8383,千附,TPEX,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|wide_base|high_position_60|non_consolidation|high_position|locked_limit_up|close_at_high|next_day_continuation|high_position_chase,non_consolidation,非盤整,high_position,高位階,locked_limit_up,鎖量漲停,close_at_high,收最高,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,high_position_chase,高位階追價,high_position_chase,4.0197,9.8592,57.1,62.4,56.5,62.4,65.0,68.6,65.0,68.6,True,True,False,33.4107,46.3104,46.3104,126.9231,True,True
