signal_id,signal_date,stock_id,stock_name,category,score,rank,priority,sector,sub_theme,tdcc_status,warrant_status,close_at_signal,benchmark_index,market_regime,is_construction_recognition,recognition_type,revenue_signal_type,updated_at,available_days_after_signal,break_high_after_signal,failed_breakout,gap_up_failed,volume_follow_through,close_d1,return_d1,max_high_d1,mfe_d1,max_drawdown_d1,mae_d1,close_d2,return_d2,max_high_d2,mfe_d2,max_drawdown_d2,mae_d2,close_d5,return_d5,max_high_d5,mfe_d5,max_drawdown_d5,mae_d5,close_d10,return_d10,max_high_d10,mfe_d10,max_drawdown_d10,mae_d10,close_d20,return_d20,max_high_d20,mfe_d20,max_drawdown_d20,mae_d20,hit_3pct_d5,hit_5pct_d10,hit_10pct_d20,twse_close_d1,twse_return_d1,relative_return_vs_twse_d1,twse_close_d2,twse_return_d2,relative_return_vs_twse_d2,twse_close_d5,twse_return_d5,relative_return_vs_twse_d5,twse_close_d10,twse_return_d10,relative_return_vs_twse_d10,twse_close_d20,twse_return_d20,relative_return_vs_twse_d20,tpex_close_d1,tpex_return_d1,relative_return_vs_tpex_d1,tpex_close_d2,tpex_return_d2,relative_return_vs_tpex_d2,tpex_close_d5,tpex_return_d5,relative_return_vs_tpex_d5,tpex_close_d10,tpex_return_d10,relative_return_vs_tpex_d10,tpex_close_d20,tpex_return_d20,relative_return_vs_tpex_d20,relative_return_vs_benchmark_d1,relative_return_vs_benchmark_d2,relative_return_vs_benchmark_d5,relative_return_vs_benchmark_d10,relative_return_vs_benchmark_d20
20260523_6799_range_rebound,20260523,6799,來頡,range_rebound,69.0,,,,,distribution_warning,,100.5,TWSE,strong_bull,False,,,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6834_range_rebound,20260523,6834,天二科技,range_rebound,69.0,,,,,mild_accumulation,,70.5,TWSE,strong_bull,False,,,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6861_range_rebound,20260523,6861,睿生光電,range_rebound,69.0,,,,,mild_accumulation,,449.0,TWSE,strong_bull,False,,,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_7610_range_rebound,20260523,7610,聯友金屬-創,range_rebound,63.0,,,,,mild_accumulation,,1250.0,TWSE,strong_bull,False,,,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_8105_range_rebound,20260523,8105,凌巨,range_rebound,69.0,,,,,strong_accumulation,,17.4,TWSE,strong_bull,False,,,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_8163_range_rebound,20260523,8163,達方,range_rebound,69.0,,,,,mild_accumulation,no_signal,35.65,TWSE,strong_bull,False,,,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_8261_range_rebound,20260523,8261,富鼎,range_rebound,69.0,,,,,mild_accumulation,no_signal,160.0,TWSE,strong_bull,False,,,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_8374_range_rebound,20260523,8374,羅昇,range_rebound,68.0,,,,,mild_accumulation,no_signal,109.0,TWSE,strong_bull,False,,,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_1316_revenue_breakout_low_response,20260523,1316,上曜,revenue_breakout_low_response,15.0,12.0,,neutral,neutral,mild_accumulation,,10.4,TWSE,strong_bull,True,營建認列型,營建認列型 / 交屋認列型,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_1714_revenue_breakout_low_response,20260523,1714,和桐,revenue_breakout_low_response,19.0,10.0,,cyclical_turnaround,cyclical_turnaround,mild_accumulation,no_signal,9.67,TWSE,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_1808_revenue_breakout_low_response,20260523,1808,潤隆,revenue_breakout_low_response,20.0,9.0,,neutral,neutral,strong_accumulation,,28.65,TWSE,strong_bull,True,營建認列型,營建認列型 / 交屋認列型,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2101_revenue_breakout_low_response,20260523,2101,南港,revenue_breakout_low_response,18.0,11.0,,cyclical_turnaround,cyclical_turnaround,strong_accumulation,no_signal,30.7,TWSE,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2208_revenue_breakout_low_response,20260523,2208,台船,revenue_breakout_low_response,12.0,18.0,,cyclical_turnaround,cyclical_turnaround,distribution_warning,,18.55,TWSE,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2347_revenue_breakout_low_response,20260523,2347,聯強,revenue_breakout_low_response,22.0,2.0,,mainstream_growth,mainstream_growth,strong_accumulation,no_signal,84.1,TWSE,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2353_revenue_breakout_low_response,20260523,2353,宏碁,revenue_breakout_low_response,21.0,3.0,,mainstream_growth,mainstream_growth,strong_accumulation,no_signal,29.55,TWSE,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2374_revenue_breakout_low_response,20260523,2374,佳能,revenue_breakout_low_response,19.0,5.0,,mainstream_growth,mainstream_growth,strong_accumulation,no_signal,83.4,TWSE,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2382_revenue_breakout_low_response,20260523,2382,廣達,revenue_breakout_low_response,15.0,15.0,,mainstream_growth,mainstream_growth,distribution_warning,,316.0,TWSE,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2406_revenue_breakout_low_response,20260523,2406,國碩,revenue_breakout_low_response,18.0,6.0,,mainstream_growth,mainstream_growth,mild_accumulation,,31.75,TWSE,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2442_revenue_breakout_low_response,20260523,2442,新美齊,revenue_breakout_low_response,15.0,14.0,,neutral,neutral,distribution_warning,,18.5,TWSE,strong_bull,True,營建認列型,營建認列型 / 交屋認列型,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2537_revenue_breakout_low_response,20260523,2537,聯上發,revenue_breakout_low_response,22.0,7.0,,neutral,neutral,strong_accumulation,,9.57,TWSE,strong_bull,True,營建認列型,營建認列型 / 交屋認列型,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2542_revenue_breakout_low_response,20260523,2542,興富發,revenue_breakout_low_response,22.0,8.0,,neutral,neutral,strong_accumulation,no_signal,43.2,TWSE,strong_bull,True,營建認列型,營建認列型 / 交屋認列型,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2548_revenue_breakout_low_response,20260523,2548,華固,revenue_breakout_low_response,15.0,12.0,,neutral,neutral,distribution_warning,no_signal,123.5,TWSE,strong_bull,True,營建認列型,營建認列型 / 交屋認列型,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_3231_revenue_breakout_low_response,20260523,3231,緯創,revenue_breakout_low_response,23.0,1.0,,mainstream_growth,mainstream_growth,strong_accumulation,no_signal,144.5,TWSE,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_4934_revenue_breakout_low_response,20260523,4934,太極,revenue_breakout_low_response,19.0,4.0,,mainstream_growth,mainstream_growth,mild_accumulation,,17.4,TWSE,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6177_revenue_breakout_low_response,20260523,6177,達麗,revenue_breakout_low_response,14.0,16.0,,neutral,neutral,distribution_warning,no_signal,44.25,TWSE,strong_bull,True,營建認列型,營建認列型 / 交屋認列型,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6901_revenue_breakout_low_response,20260523,6901,鑽石投資,revenue_breakout_low_response,15.0,13.0,,neutral,neutral,distribution_warning,,14.0,TWSE,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_8112_revenue_breakout_low_response,20260523,8112,至上,revenue_breakout_low_response,13.0,17.0,,mainstream_growth,mainstream_growth,distribution_warning,no_signal,86.2,TWSE,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_1316_revenue_pullback,20260523,1316,上曜,revenue_pullback,63.0,,,,,mild_accumulation,,10.4,unknown,strong_bull,True,營建認列型,營建認列型 / 交屋認列型,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_1503_revenue_pullback,20260523,1503,士電,revenue_pullback,55.0,,,,,distribution_warning,no_signal,197.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_1514_revenue_pullback,20260523,1514,亞力,revenue_pullback,55.0,,,,,distribution_warning,no_signal,122.5,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_1590_revenue_pullback,20260523,1590,亞德客-KY,revenue_pullback,75.0,,,,,strong_accumulation,no_signal,1410.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_1597_revenue_pullback,20260523,1597,直得,revenue_pullback,55.0,,,,,mild_accumulation,no_signal,183.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_1708_revenue_pullback,20260523,1708,東鹼,revenue_pullback,55.0,,,,,mild_accumulation,no_signal,39.15,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_1714_revenue_pullback,20260523,1714,和桐,revenue_pullback,70.0,,,,,mild_accumulation,no_signal,9.67,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_1808_revenue_pullback,20260523,1808,潤隆,revenue_pullback,70.0,,,,,mild_accumulation,,28.65,unknown,strong_bull,True,營建認列型,營建認列型 / 交屋認列型,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2101_revenue_pullback,20260523,2101,南港,revenue_pullback,83.0,,,,,strong_accumulation,no_signal,30.7,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2108_revenue_pullback,20260523,2108,南帝,revenue_pullback,55.0,,,,,distribution_warning,,27.95,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2208_revenue_pullback,20260523,2208,台船,revenue_pullback,63.0,,,,,distribution_warning,,18.55,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2301_revenue_pullback,20260523,2301,光寶科,revenue_pullback,62.0,,,,,strong_accumulation,no_signal,207.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2305_revenue_pullback,20260523,2305,全友,revenue_pullback,55.0,,,,,distribution_warning,,18.8,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2308_revenue_pullback,20260523,2308,台達電,revenue_pullback,76.0,,,,,distribution_warning,no_signal,2095.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2314_revenue_pullback,20260523,2314,台揚,revenue_pullback,55.0,,,,,distribution_warning,,15.8,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2317_revenue_pullback,20260523,2317,鴻海,revenue_pullback,55.0,,,,,strong_accumulation,no_signal,250.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2337_revenue_pullback,20260523,2337,旺宏,revenue_pullback,84.0,,,,,distribution_warning,no_signal,149.5,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2344_revenue_pullback,20260523,2344,華邦電,revenue_pullback,55.0,,,,,strong_accumulation,no_signal,125.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2345_revenue_pullback,20260523,2345,智邦,revenue_pullback,70.0,,,,,mild_accumulation,no_signal,2470.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2347_revenue_pullback,20260523,2347,聯強,revenue_pullback,70.0,,,,,mild_accumulation,no_signal,84.1,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2353_revenue_pullback,20260523,2353,宏碁,revenue_pullback,56.0,,,,,strong_accumulation,no_signal,29.55,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2357_revenue_pullback,20260523,2357,華碩,revenue_pullback,55.0,,,,,strong_accumulation,no_signal,682.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2360_revenue_pullback,20260523,2360,致茂,revenue_pullback,70.0,,,,,distribution_warning,no_signal,2270.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2368_revenue_pullback,20260523,2368,金像電,revenue_pullback,84.0,,,,,mild_accumulation,no_signal,1330.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2369_revenue_pullback,20260523,2369,菱生,revenue_pullback,62.0,,,,,mild_accumulation,no_signal,32.05,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2374_revenue_pullback,20260523,2374,佳能,revenue_pullback,70.0,,,,,mild_accumulation,no_signal,83.4,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2376_revenue_pullback,20260523,2376,技嘉,revenue_pullback,63.0,,,,,strong_accumulation,no_signal,322.5,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2382_revenue_pullback,20260523,2382,廣達,revenue_pullback,90.0,,,,,mild_accumulation,,316.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2383_revenue_pullback,20260523,2383,台光電,revenue_pullback,63.0,,,,,mild_accumulation,no_signal,5005.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2406_revenue_pullback,20260523,2406,國碩,revenue_pullback,90.0,,,,,mild_accumulation,,31.75,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2408_revenue_pullback,20260523,2408,南亞科,revenue_pullback,55.0,,,,,strong_accumulation,no_signal,310.5,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2417_revenue_pullback,20260523,2417,圓剛,revenue_pullback,55.0,,,,,distribution_warning,,50.9,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2436_revenue_pullback,20260523,2436,偉詮電,revenue_pullback,55.0,,,,,distribution_warning,no_signal,77.6,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2442_revenue_pullback,20260523,2442,新美齊,revenue_pullback,70.0,,,,,distribution_warning,,18.5,unknown,strong_bull,True,營建認列型,營建認列型 / 交屋認列型,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2449_revenue_pullback,20260523,2449,京元電子,revenue_pullback,62.0,,,,,distribution_warning,no_signal,296.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2451_revenue_pullback,20260523,2451,創見,revenue_pullback,84.0,,,,,mild_accumulation,no_signal,316.5,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2465_revenue_pullback,20260523,2465,麗臺,revenue_pullback,63.0,,,,,mild_accumulation,,85.9,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2467_revenue_pullback,20260523,2467,志聖,revenue_pullback,70.0,,,,,mild_accumulation,no_signal,603.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2476_revenue_pullback,20260523,2476,鉅祥,revenue_pullback,55.0,,,,,mild_accumulation,no_signal,121.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2485_revenue_pullback,20260523,2485,兆赫,revenue_pullback,62.0,,,,,mild_accumulation,no_signal,73.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2486_revenue_pullback,20260523,2486,一詮,revenue_pullback,55.0,,,,,distribution_warning,no_signal,271.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2515_revenue_pullback,20260523,2515,中工,revenue_pullback,70.0,,,,,distribution_warning,no_signal,13.35,unknown,strong_bull,True,營建認列型,營建認列型 / 交屋認列型,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
