signal_id,signal_date,report_date,stock_id,stock_name,market,industry,sector,sub_theme,category,category_cn,score,rank,priority,revaluation_priority,tdcc_status,tdcc_400_delta,tdcc_1000_delta,warrant_status,warrant_call_amount,revenue_yoy,cum_revenue_yoy,recent_revenue_accel,close_at_signal,volume,volume_ratio,ma20,ma60,ema23,distance_to_ma20,distance_to_ma60,distance_to_high_20,distance_to_high_60,near_platform,break_prior_high,already_priced_in,overheat_flag,distribution_warning,downgrade_reason,is_construction_recognition,recognition_type,revenue_signal_type,signal_source_file,pipeline_commit_sha,twse_close_at_signal,tpex_close_at_signal,twse_5d_return_at_signal,twse_10d_return_at_signal,twse_20d_return_at_signal,tpex_5d_return_at_signal,tpex_10d_return_at_signal,tpex_20d_return_at_signal,twse_above_ma20,twse_above_ma60,tpex_above_ma20,tpex_above_ma60,market_regime,benchmark_index,created_at,updated_at,fundamental_catalyst_score,fundamental_catalyst_tags,event_catalyst_tags,similar_to_shihsinko_flag,eps_surprise_flag,earnings_acceleration_flag,margin_improvement_flag,profit_turnaround_flag,revenue_good_eps_unconfirmed_flag,theme_catalyst_flag,theme_catalyst_tags,catalyst_date,catalyst_source,catalyst_summary,low_reaction_after_catalyst,already_reacted_to_catalyst,catalyst_quality,catalyst_confidence,theme_strength_score,catalyst_strength_score,catalyst_tags,price_reaction_level,event_calendar_tags,event_proximity_score,nearest_event_date,nearest_event_type,nearest_event_name,days_to_nearest_event,event_calendar_source,close,source_file
20260526_2368_range_rebound,20260526,20260526,2368,金像電,TWSE,電子零組件業,,,range_rebound,區間內轉強 / 挑戰前高觀察,69.0,,,,mild_accumulation,0.54,0.13,call_inflow,62585850.0,58.40832442393109,60.83836546918864,,1425.0,6665391.0,1.11,1364.5,1131.73,1321.06,4.43,25.91,,,False,False,False,False,False,,False,,,output/latest/all_candidates_latest.csv,34d744237f14296112e7c5a486aefdec1e1a11ed,43644.4,434.99,6.731370724022567,4.437275275508101,12.103029867154348,6.1909528110734025,3.075756498661164,14.00901609267704,True,True,True,True,strong_bull,TWSE,2026-05-26 06:32:16 Asia/Taipei,2026-05-26 06:32:16 Asia/Taipei,0,,,False,False,False,False,False,False,False,電子零組件業,,,calendar event: monthly_revenue_expected_window on 20260601; status=expected_window; proximity=within_7d,True,False,,,1,0,monthly_revenue_calendar;calendar_monthly_revenue_expected_window;電子零組件業,mild,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,2,20260601,monthly_revenue_expected_window,202605 monthly revenue expected window,6,rule_based_from_Taiwan_monthly_revenue_deadline,1425.0,output/latest/all_candidates_latest.csv
20260526_2369_range_rebound,20260526,20260526,2369,菱生,TWSE,半導體業,,,range_rebound,區間內轉強 / 挑戰前高觀察,69.0,,,,mild_accumulation,1.15,2.33,call_inflow,7322810.0,30.202144641470507,37.11614272901971,,37.7,58300950.0,3.32,31.35,30.43,31.57,20.25,23.88,,,False,False,False,False,False,,False,,,output/latest/all_candidates_latest.csv,afca93e7b4799f6aa619d2a32bcbcd974bf363c6,43525.37,439.3,8.33792982599373,3.883329928264434,9.866412160751704,10.326987794464817,3.192314016584064,16.50974671794192,True,True,True,True,strong_bull,TWSE,2026-05-26 22:50:32 Asia/Taipei,2026-05-26 22:50:32 Asia/Taipei,0,,,False,False,False,False,False,False,False,半導體業,,,calendar event: monthly_revenue_expected_window on 20260601; status=expected_window; proximity=within_7d,False,False,,,1,0,monthly_revenue_calendar;calendar_monthly_revenue_expected_window;半導體業,overheated,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,2,20260601,monthly_revenue_expected_window,202605 monthly revenue expected window,6,rule_based_from_Taiwan_monthly_revenue_deadline,37.7,output/latest/all_candidates_latest.csv
20260526_2371_range_rebound,20260526,20260526,2371,大同,TWSE,電機機械,,,range_rebound,區間內轉強 / 挑戰前高觀察,69.0,,,,distribution_warning,-0.99,-0.65,call_put_bullish,11408320.0,-3.5018224183688766,5.344072775309656,,30.4,32220043.0,1.69,29.74,31.06,29.94,2.23,-2.12,,,False,False,False,False,True,,False,,,output/latest/all_candidates_latest.csv,34d744237f14296112e7c5a486aefdec1e1a11ed,43644.4,434.99,6.731370724022567,4.437275275508101,12.103029867154348,6.1909528110734025,3.075756498661164,14.00901609267704,True,True,True,True,strong_bull,TWSE,2026-05-26 06:32:16 Asia/Taipei,2026-05-26 06:32:16 Asia/Taipei,0,,,False,False,False,False,False,False,False,電機機械,,,calendar event: monthly_revenue_expected_window on 20260601; status=expected_window; proximity=within_7d,True,False,,,1,0,monthly_revenue_calendar;calendar_monthly_revenue_expected_window;電機機械,,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,2,20260601,monthly_revenue_expected_window,202605 monthly revenue expected window,6,rule_based_from_Taiwan_monthly_revenue_deadline,30.4,output/latest/all_candidates_latest.csv
20260526_2374_range_rebound,20260526,20260526,2374,佳能,TWSE,光電業,,,range_rebound,區間內轉強 / 挑戰前高觀察,69.0,,,,mild_accumulation,1.35,0.56,call_strong_inflow,18488320.0,62.53280267892302,73.20495684221454,,83.4,15438905.0,1.03,81.15,74.49,80.04,2.78,11.97,,,False,False,False,False,False,,False,,,output/latest/all_candidates_latest.csv,59b3b252d7226c6319daf9097660ce9f1f841de7,43644.4,434.99,6.731370724022567,4.437275275508101,12.103029867154348,6.1909528110734025,3.075756498661164,14.00901609267704,True,True,True,True,strong_bull,TWSE,2026-05-26 05:17:42 Asia/Taipei,2026-05-26 05:17:42 Asia/Taipei,0,,,False,False,False,False,False,False,False,光電業,,,calendar event: monthly_revenue_expected_window on 20260601; status=expected_window; proximity=within_7d,True,False,,,1,0,monthly_revenue_calendar;calendar_monthly_revenue_expected_window;光電業,mild,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,2,20260601,monthly_revenue_expected_window,202605 monthly revenue expected window,6,rule_based_from_Taiwan_monthly_revenue_deadline,83.4,output/latest/all_candidates_latest.csv
20260526_2375_range_rebound,20260526,20260526,2375,凱美,TWSE,電子零組件業,,,range_rebound,區間內轉強 / 挑戰前高觀察,69.0,,,,mild_accumulation,1.93,-0.71,call_put_bullish,20577430.0,-0.2885168050203054,7.913982830755609,,138.0,40344995.0,2.6,106.68,89.97,109.97,29.35,53.39,,,False,False,False,True,False,,False,,,output/latest/all_candidates_latest.csv,34d744237f14296112e7c5a486aefdec1e1a11ed,43644.4,434.99,6.731370724022567,4.437275275508101,12.103029867154348,6.1909528110734025,3.075756498661164,14.00901609267704,True,True,True,True,strong_bull,TWSE,2026-05-26 06:32:16 Asia/Taipei,2026-05-26 06:32:16 Asia/Taipei,0,,,False,False,False,False,False,False,False,passive_component_theme;capacitors;capacitor,,config/stock_theme_map.csv,calendar event: monthly_revenue_expected_window on 20260601; status=expected_window; proximity=within_7d,False,True,,,2,0,monthly_revenue_calendar;calendar_monthly_revenue_expected_window;passive_component_theme;capacitors;capacitor,overheated,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,2,20260601,monthly_revenue_expected_window,202605 monthly revenue expected window,6,rule_based_from_Taiwan_monthly_revenue_deadline,138.0,output/latest/all_candidates_latest.csv
20260526_2377_range_rebound,20260526,20260526,2377,微星,TWSE,電腦及週邊設備業,,,range_rebound,區間內轉強 / 挑戰前高觀察,69.0,,,,distribution_warning,-1.28,-1.24,call_put_bullish,40183990.0,-22.25535253437145,-2.636436508440484,,127.0,80479778.0,1.91,110.97,98.73,111.75,14.44,28.63,,,False,False,False,False,True,,False,,,output/latest/all_candidates_latest.csv,34d744237f14296112e7c5a486aefdec1e1a11ed,43644.4,434.99,6.731370724022567,4.437275275508101,12.103029867154348,6.1909528110734025,3.075756498661164,14.00901609267704,True,True,True,True,strong_bull,TWSE,2026-05-26 06:32:16 Asia/Taipei,2026-05-26 06:32:16 Asia/Taipei,0,,,False,False,False,False,False,False,False,電腦及週邊設備業,,,calendar event: monthly_revenue_expected_window on 20260601; status=expected_window; proximity=within_7d,False,True,,,1,0,monthly_revenue_calendar;calendar_monthly_revenue_expected_window;電腦及週邊設備業,priced_in,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,2,20260601,monthly_revenue_expected_window,202605 monthly revenue expected window,6,rule_based_from_Taiwan_monthly_revenue_deadline,127.0,output/latest/all_candidates_latest.csv
20260526_2385_range_rebound,20260526,20260526,2385,群光,TWSE,電子零組件業,,,range_rebound,區間內轉強 / 挑戰前高觀察,69.0,,,,strong_accumulation,0.97,0.55,no_signal,495870.0,-9.366615364484352,-3.71006745008006,,133.0,4123023.0,1.06,129.57,125.52,128.84,2.64,5.96,,,False,False,False,False,False,,False,,,output/latest/all_candidates_latest.csv,afca93e7b4799f6aa619d2a32bcbcd974bf363c6,43525.37,439.3,8.33792982599373,3.883329928264434,9.866412160751704,10.326987794464817,3.192314016584064,16.50974671794192,True,True,True,True,strong_bull,TWSE,2026-05-26 22:50:32 Asia/Taipei,2026-05-26 22:50:32 Asia/Taipei,0,,,False,False,False,False,False,False,False,電子零組件業,,,calendar event: monthly_revenue_expected_window on 20260601; status=expected_window; proximity=within_7d,True,False,,,1,0,monthly_revenue_calendar;calendar_monthly_revenue_expected_window;電子零組件業,mild,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,2,20260601,monthly_revenue_expected_window,202605 monthly revenue expected window,6,rule_based_from_Taiwan_monthly_revenue_deadline,133.0,output/latest/all_candidates_latest.csv
20260526_2387_range_rebound,20260526,20260526,2387,精元,TWSE,電腦及週邊設備業,,,range_rebound,區間內轉強 / 挑戰前高觀察,69.0,,,,mild_accumulation,0.02,-0.1,,,-9.067345889991923,-7.08826871775357,,41.4,1605583.0,2.25,39.71,41.22,39.87,4.26,0.43,,,False,False,False,False,False,,False,,,output/latest/all_candidates_latest.csv,afca93e7b4799f6aa619d2a32bcbcd974bf363c6,43525.37,439.3,8.33792982599373,3.883329928264434,9.866412160751704,10.326987794464817,3.192314016584064,16.50974671794192,True,True,True,True,strong_bull,TWSE,2026-05-26 22:50:32 Asia/Taipei,2026-05-26 22:50:32 Asia/Taipei,0,,,False,False,False,False,False,False,False,電腦及週邊設備業,,,calendar event: monthly_revenue_expected_window on 20260601; status=expected_window; proximity=within_7d,True,False,,,1,0,monthly_revenue_calendar;calendar_monthly_revenue_expected_window;電腦及週邊設備業,,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,2,20260601,monthly_revenue_expected_window,202605 monthly revenue expected window,6,rule_based_from_Taiwan_monthly_revenue_deadline,41.4,output/latest/all_candidates_latest.csv
20260526_2392_range_rebound,20260526,20260526,2392,正崴,TWSE,電子零組件業,,,range_rebound,區間內轉強 / 挑戰前高觀察,69.0,,,,distribution_warning,-0.08,-0.42,no_signal,395970.0,-5.500534583935753,-5.224750435113702,,38.05,3893276.0,1.08,37.26,36.64,37.13,2.11,3.84,,,False,False,False,False,True,,False,,,output/latest/all_candidates_latest.csv,59b3b252d7226c6319daf9097660ce9f1f841de7,43644.4,434.99,6.731370724022567,4.437275275508101,12.103029867154348,6.1909528110734025,3.075756498661164,14.00901609267704,True,True,True,True,strong_bull,TWSE,2026-05-26 05:17:42 Asia/Taipei,2026-05-26 05:17:42 Asia/Taipei,0,,,False,False,False,False,False,False,False,電子零組件業,,,calendar event: monthly_revenue_expected_window on 20260601; status=expected_window; proximity=within_7d,True,False,,,1,0,monthly_revenue_calendar;calendar_monthly_revenue_expected_window;電子零組件業,,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,2,20260601,monthly_revenue_expected_window,202605 monthly revenue expected window,6,rule_based_from_Taiwan_monthly_revenue_deadline,38.05,output/latest/all_candidates_latest.csv
20260526_2397_range_rebound,20260526,20260526,2397,友通,TWSE,電腦及週邊設備業,,,range_rebound,區間內轉強 / 挑戰前高觀察,69.0,,,,distribution_warning,-0.89,-0.96,,,38.32852606450399,23.65982694054172,,64.9,1270404.0,2.54,60.19,57.85,60.52,7.82,12.19,,,False,False,False,False,True,,False,,,output/latest/all_candidates_latest.csv,34d744237f14296112e7c5a486aefdec1e1a11ed,43644.4,434.99,6.731370724022567,4.437275275508101,12.103029867154348,6.1909528110734025,3.075756498661164,14.00901609267704,True,True,True,True,strong_bull,TWSE,2026-05-26 06:32:16 Asia/Taipei,2026-05-26 06:32:16 Asia/Taipei,0,,,False,False,False,False,False,False,False,電腦及週邊設備業,,,calendar event: monthly_revenue_expected_window on 20260601; status=expected_window; proximity=within_7d,True,False,,,1,0,monthly_revenue_calendar;calendar_monthly_revenue_expected_window;電腦及週邊設備業,mild,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,2,20260601,monthly_revenue_expected_window,202605 monthly revenue expected window,6,rule_based_from_Taiwan_monthly_revenue_deadline,64.9,output/latest/all_candidates_latest.csv
20260526_2401_range_rebound,20260526,20260526,2401,凌陽,TWSE,半導體業,,,range_rebound,區間內轉強 / 挑戰前高觀察,69.0,,,,mild_accumulation,0.88,0.73,no_signal,5201660.0,14.114555035948442,13.1530825801229,,30.75,57498129.0,2.65,26.75,23.31,26.9,14.94,31.93,,,False,False,False,True,False,,False,,,output/latest/all_candidates_latest.csv,59b3b252d7226c6319daf9097660ce9f1f841de7,43644.4,434.99,6.731370724022567,4.437275275508101,12.103029867154348,6.1909528110734025,3.075756498661164,14.00901609267704,True,True,True,True,strong_bull,TWSE,2026-05-26 05:17:42 Asia/Taipei,2026-05-26 05:17:42 Asia/Taipei,0,,,False,False,False,False,False,False,False,半導體業,,,calendar event: monthly_revenue_expected_window on 20260601; status=expected_window; proximity=within_7d,False,True,,,1,0,monthly_revenue_calendar;calendar_monthly_revenue_expected_window;半導體業,overheated,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,2,20260601,monthly_revenue_expected_window,202605 monthly revenue expected window,6,rule_based_from_Taiwan_monthly_revenue_deadline,30.75,output/latest/all_candidates_latest.csv
20260526_2402_range_rebound,20260526,20260526,2402,毅嘉,TWSE,電子零組件業,,,range_rebound,區間內轉強 / 挑戰前高觀察,69.0,,,,distribution_warning,-2.2,-0.55,call_inflow,14655960.0,15.193120859333234,15.21178240281005,,70.1,25492418.0,2.6,67.53,61.53,66.66,3.81,13.93,,,False,False,False,False,True,,False,,,output/latest/all_candidates_latest.csv,afca93e7b4799f6aa619d2a32bcbcd974bf363c6,43525.37,439.3,8.33792982599373,3.883329928264434,9.866412160751704,10.326987794464817,3.192314016584064,16.50974671794192,True,True,True,True,strong_bull,TWSE,2026-05-26 22:50:32 Asia/Taipei,2026-05-26 22:50:32 Asia/Taipei,0,,,False,False,False,False,False,False,False,電子零組件業,,,calendar event: monthly_revenue_expected_window on 20260601; status=expected_window; proximity=within_7d,True,False,,,1,0,monthly_revenue_calendar;calendar_monthly_revenue_expected_window;電子零組件業,,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,2,20260601,monthly_revenue_expected_window,202605 monthly revenue expected window,6,rule_based_from_Taiwan_monthly_revenue_deadline,70.1,output/latest/all_candidates_latest.csv
20260526_2404_range_rebound,20260526,20260526,2404,漢唐,TWSE,其他電子業,,,range_rebound,區間內轉強 / 挑戰前高觀察,69.0,,,,distribution_warning,-0.33,-1.25,call_put_bullish,136206430.0,102.22569068277646,82.88490710977096,,1265.0,8007559.0,1.54,1056.45,989.72,1072.39,19.74,27.81,,,False,False,False,True,True,,False,,,output/latest/all_candidates_latest.csv,afca93e7b4799f6aa619d2a32bcbcd974bf363c6,43525.37,439.3,8.33792982599373,3.883329928264434,9.866412160751704,10.326987794464817,3.192314016584064,16.50974671794192,True,True,True,True,strong_bull,TWSE,2026-05-26 22:50:32 Asia/Taipei,2026-05-26 22:50:32 Asia/Taipei,0,,,False,False,False,False,False,False,False,其他電子業,,,calendar event: monthly_revenue_expected_window on 20260601; status=expected_window; proximity=within_7d,False,True,,,1,0,monthly_revenue_calendar;calendar_monthly_revenue_expected_window;其他電子業,overheated,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,2,20260601,monthly_revenue_expected_window,202605 monthly revenue expected window,6,rule_based_from_Taiwan_monthly_revenue_deadline,1265.0,output/latest/all_candidates_latest.csv
20260526_2405_range_rebound,20260526,20260526,2405,輔信,TWSE,電腦及週邊設備業,,,range_rebound,區間內轉強 / 挑戰前高觀察,69.0,,,,mild_accumulation,0.53,-0.06,,,23.651095787937816,3.516530798299397,,17.05,8397429.0,2.5,15.64,15.5,15.85,9.03,9.98,,,False,False,False,False,False,,False,,,output/latest/all_candidates_latest.csv,34d744237f14296112e7c5a486aefdec1e1a11ed,43644.4,434.99,6.731370724022567,4.437275275508101,12.103029867154348,6.1909528110734025,3.075756498661164,14.00901609267704,True,True,True,True,strong_bull,TWSE,2026-05-26 06:32:16 Asia/Taipei,2026-05-26 06:32:16 Asia/Taipei,0,,,False,False,False,False,False,False,False,電腦及週邊設備業,,,calendar event: monthly_revenue_expected_window on 20260601; status=expected_window; proximity=within_7d,True,False,,,1,0,monthly_revenue_calendar;calendar_monthly_revenue_expected_window;電腦及週邊設備業,mild,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,2,20260601,monthly_revenue_expected_window,202605 monthly revenue expected window,6,rule_based_from_Taiwan_monthly_revenue_deadline,17.05,output/latest/all_candidates_latest.csv
20260526_2406_range_rebound,20260526,20260526,2406,國碩,TWSE,光電業,,,range_rebound,區間內轉強 / 挑戰前高觀察,69.0,,,,mild_accumulation,2.67,3.73,,,143.2900222907499,161.27555347120483,,34.5,23039419.0,2.12,32.5,33.02,32.36,6.16,4.49,,,False,False,False,False,False,,False,,,output/latest/all_candidates_latest.csv,afca93e7b4799f6aa619d2a32bcbcd974bf363c6,43525.37,439.3,8.33792982599373,3.883329928264434,9.866412160751704,10.326987794464817,3.192314016584064,16.50974671794192,True,True,True,True,strong_bull,TWSE,2026-05-26 22:50:32 Asia/Taipei,2026-05-26 22:50:32 Asia/Taipei,0,,,False,False,False,False,False,False,False,光電業,,,calendar event: monthly_revenue_expected_window on 20260601; status=expected_window; proximity=within_7d,True,False,,,1,0,monthly_revenue_calendar;calendar_monthly_revenue_expected_window;光電業,mild,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,2,20260601,monthly_revenue_expected_window,202605 monthly revenue expected window,6,rule_based_from_Taiwan_monthly_revenue_deadline,34.5,output/latest/all_candidates_latest.csv
20260526_2413_range_rebound,20260526,20260526,2413,環科,TWSE,電子零組件業,,,range_rebound,區間內轉強 / 挑戰前高觀察,63.0,,,,distribution_warning,-0.47,0.0,,,16.439457389847746,5.472052303409985,,51.5,6775215.0,1.58,47.31,49.41,48.72,8.85,4.24,,,False,False,False,False,True,,False,,,output/latest/all_candidates_latest.csv,59b3b252d7226c6319daf9097660ce9f1f841de7,43644.4,434.99,6.731370724022567,4.437275275508101,12.103029867154348,6.1909528110734025,3.075756498661164,14.00901609267704,True,True,True,True,strong_bull,TWSE,2026-05-26 05:17:42 Asia/Taipei,2026-05-26 05:17:42 Asia/Taipei,0,,,False,False,False,False,False,False,False,電子零組件業,,,calendar event: monthly_revenue_expected_window on 20260601; status=expected_window; proximity=within_7d,True,False,,,1,0,monthly_revenue_calendar;calendar_monthly_revenue_expected_window;電子零組件業,mild,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,2,20260601,monthly_revenue_expected_window,202605 monthly revenue expected window,6,rule_based_from_Taiwan_monthly_revenue_deadline,51.5,output/latest/all_candidates_latest.csv
20260526_2419_range_rebound,20260526,20260526,2419,仲琦,TWSE,通信網路業,,,range_rebound,區間內轉強 / 挑戰前高觀察,69.0,,,,mild_accumulation,-0.25,0.34,call_inflow,1375130.0,-18.78763433631809,3.0405773037557267,,32.3,4211320.0,1.73,30.54,31.75,31.23,5.75,1.73,,,False,False,False,False,False,,False,,,output/latest/all_candidates_latest.csv,34d744237f14296112e7c5a486aefdec1e1a11ed,43644.4,434.99,6.731370724022567,4.437275275508101,12.103029867154348,6.1909528110734025,3.075756498661164,14.00901609267704,True,True,True,True,strong_bull,TWSE,2026-05-26 06:32:16 Asia/Taipei,2026-05-26 06:32:16 Asia/Taipei,0,,,False,False,False,False,False,False,False,通信網路業,,,calendar event: monthly_revenue_expected_window on 20260601; status=expected_window; proximity=within_7d,True,False,,,1,0,monthly_revenue_calendar;calendar_monthly_revenue_expected_window;通信網路業,mild,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,2,20260601,monthly_revenue_expected_window,202605 monthly revenue expected window,6,rule_based_from_Taiwan_monthly_revenue_deadline,32.3,output/latest/all_candidates_latest.csv
20260526_2420_range_rebound,20260526,20260526,2420,新巨,TWSE,電子零組件業,,,range_rebound,區間內轉強 / 挑戰前高觀察,58.0,,,,mild_accumulation,0.36,-0.68,,,5.499636061141728,1.9479116707585,,64.7,1060173.0,1.25,58.68,54.67,59.16,10.26,18.34,,,False,False,False,False,False,,False,,,output/latest/all_candidates_latest.csv,34d744237f14296112e7c5a486aefdec1e1a11ed,43644.4,434.99,6.731370724022567,4.437275275508101,12.103029867154348,6.1909528110734025,3.075756498661164,14.00901609267704,True,True,True,True,strong_bull,TWSE,2026-05-26 06:32:16 Asia/Taipei,2026-05-26 06:32:16 Asia/Taipei,0,,,False,False,False,False,False,False,False,電子零組件業,,,calendar event: monthly_revenue_expected_window on 20260601; status=expected_window; proximity=within_7d,False,False,,,1,0,monthly_revenue_calendar;calendar_monthly_revenue_expected_window;電子零組件業,mild,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,2,20260601,monthly_revenue_expected_window,202605 monthly revenue expected window,6,rule_based_from_Taiwan_monthly_revenue_deadline,64.7,output/latest/all_candidates_latest.csv
20260526_2421_range_rebound,20260526,20260526,2421,建準,TWSE,電子零組件業,,,range_rebound,區間內轉強 / 挑戰前高觀察,63.0,,,,distribution_warning,-1.76,-1.91,call_put_bullish,25584820.0,14.985125283086568,19.02109903160736,,165.0,11117950.0,1.35,150.32,142.88,150.71,9.76,15.48,,,False,False,False,False,True,,False,,,output/latest/all_candidates_latest.csv,afca93e7b4799f6aa619d2a32bcbcd974bf363c6,43525.37,439.3,8.33792982599373,3.883329928264434,9.866412160751704,10.326987794464817,3.192314016584064,16.50974671794192,True,True,True,True,strong_bull,TWSE,2026-05-26 22:50:32 Asia/Taipei,2026-05-26 22:50:32 Asia/Taipei,0,,,False,False,False,False,False,False,False,電子零組件業,,,calendar event: monthly_revenue_expected_window on 20260601; status=expected_window; proximity=within_7d,True,False,,,1,0,monthly_revenue_calendar;calendar_monthly_revenue_expected_window;電子零組件業,mild,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,2,20260601,monthly_revenue_expected_window,202605 monthly revenue expected window,6,rule_based_from_Taiwan_monthly_revenue_deadline,165.0,output/latest/all_candidates_latest.csv
20260526_2429_range_rebound,20260526,20260526,2429,銘旺科,TWSE,光電業,,,range_rebound,區間內轉強 / 挑戰前高觀察,69.0,,,,mild_accumulation,0.22,-1.27,,,10.74709124311084,-4.306750335923756,,51.2,1427798.0,2.32,50.7,47.78,49.62,0.99,7.16,,,False,False,False,False,False,,False,,,output/latest/all_candidates_latest.csv,afca93e7b4799f6aa619d2a32bcbcd974bf363c6,43525.37,439.3,8.33792982599373,3.883329928264434,9.866412160751704,10.326987794464817,3.192314016584064,16.50974671794192,True,True,True,True,strong_bull,TWSE,2026-05-26 22:50:32 Asia/Taipei,2026-05-26 22:50:32 Asia/Taipei,0,,,False,False,False,False,False,False,False,光電業,,,calendar event: monthly_revenue_expected_window on 20260601; status=expected_window; proximity=within_7d,True,False,,,1,0,monthly_revenue_calendar;calendar_monthly_revenue_expected_window;光電業,,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,2,20260601,monthly_revenue_expected_window,202605 monthly revenue expected window,6,rule_based_from_Taiwan_monthly_revenue_deadline,51.2,output/latest/all_candidates_latest.csv
20260526_2436_range_rebound,20260526,20260526,2436,偉詮電,TWSE,半導體業,,,range_rebound,區間內轉強 / 挑戰前高觀察,69.0,,,,distribution_warning,-2.15,-0.38,call_strong_inflow,17693990.0,30.476448240259025,31.39453616413251,,80.5,18747787.0,1.91,74.43,67.1,74.03,8.16,19.97,,,False,False,False,False,True,,False,,,output/latest/all_candidates_latest.csv,34d744237f14296112e7c5a486aefdec1e1a11ed,43644.4,434.99,6.731370724022567,4.437275275508101,12.103029867154348,6.1909528110734025,3.075756498661164,14.00901609267704,True,True,True,True,strong_bull,TWSE,2026-05-26 06:32:16 Asia/Taipei,2026-05-26 06:32:16 Asia/Taipei,0,,,False,False,False,False,False,False,False,半導體業,,,calendar event: monthly_revenue_expected_window on 20260601; status=expected_window; proximity=within_7d,True,False,,,1,0,monthly_revenue_calendar;calendar_monthly_revenue_expected_window;半導體業,mild,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,2,20260601,monthly_revenue_expected_window,202605 monthly revenue expected window,6,rule_based_from_Taiwan_monthly_revenue_deadline,80.5,output/latest/all_candidates_latest.csv
20260526_2439_range_rebound,20260526,20260526,2439,美律,TWSE,通信網路業,,,range_rebound,區間內轉強 / 挑戰前高觀察,69.0,,,,distribution_warning,-1.28,-1.61,call_strong_inflow,6971820.0,-1.7841244093698885,16.913930691134265,,92.3,10935804.0,3.82,86.75,85.88,87.23,6.4,7.47,,,False,False,False,False,True,,False,,,output/latest/all_candidates_latest.csv,afca93e7b4799f6aa619d2a32bcbcd974bf363c6,43525.37,439.3,8.33792982599373,3.883329928264434,9.866412160751704,10.326987794464817,3.192314016584064,16.50974671794192,True,True,True,True,strong_bull,TWSE,2026-05-26 22:50:32 Asia/Taipei,2026-05-26 22:50:32 Asia/Taipei,0,,,False,False,False,False,False,False,False,通信網路業,,,calendar event: monthly_revenue_expected_window on 20260601; status=expected_window; proximity=within_7d,True,False,,,1,0,monthly_revenue_calendar;calendar_monthly_revenue_expected_window;通信網路業,mild,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,2,20260601,monthly_revenue_expected_window,202605 monthly revenue expected window,6,rule_based_from_Taiwan_monthly_revenue_deadline,92.3,output/latest/all_candidates_latest.csv
20260526_2449_range_rebound,20260526,20260526,2449,京元電子,TWSE,半導體業,,,range_rebound,區間內轉強 / 挑戰前高觀察,69.0,,,,distribution_warning,-4.19,-3.94,mixed_flow,119008850.0,34.555845619928114,38.00751452276898,,338.5,100783059.0,2.37,307.98,293.48,301.65,9.91,15.34,,,False,False,False,False,True,,False,,,output/latest/all_candidates_latest.csv,afca93e7b4799f6aa619d2a32bcbcd974bf363c6,43525.37,439.3,8.33792982599373,3.883329928264434,9.866412160751704,10.326987794464817,3.192314016584064,16.50974671794192,True,True,True,True,strong_bull,TWSE,2026-05-26 22:50:32 Asia/Taipei,2026-05-26 22:50:32 Asia/Taipei,0,,,False,False,False,False,False,False,False,半導體業,,,calendar event: monthly_revenue_expected_window on 20260601; status=expected_window; proximity=within_7d,False,False,,,1,0,monthly_revenue_calendar;calendar_monthly_revenue_expected_window;半導體業,mild,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,2,20260601,monthly_revenue_expected_window,202605 monthly revenue expected window,6,rule_based_from_Taiwan_monthly_revenue_deadline,338.5,output/latest/all_candidates_latest.csv
