research_id,research_variant_id,parameter_set_id,advisory_status,risk_penalty_scope_id,summary_scope_id,analysis_scope_id,risk_penalty_rule_id,risk_penalty_candidate_status,sample_count,unique_events,win_count,neutral_count,loss_count,other_count,pure_win_rate_pct,neutral_inclusive_success_rate_pct,positive_return_rate_pct,avg_return_pct,median_return_pct,approved_for_daily,production_readiness,generated_at
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,manual_good_non_conflict,confirmed_plus_risk_return90_ge_neg10,accepted_clean_45_90_non_bearish,7,7,7,0,0,0,100.0000,100.0000,100.0000,13.4409,12.0507,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,manual_good_non_conflict,confirmed_plus_risk_return90_ge_neg5,accepted_clean_45_90_non_bearish,7,7,7,0,0,0,100.0000,100.0000,100.0000,13.4409,12.0507,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,manual_good_non_conflict,confirmed_plus_risk_short_return45_ge_5,accepted_clean_45_90_non_bearish,7,7,7,0,0,0,100.0000,100.0000,100.0000,13.4409,12.0507,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,manual_good_non_conflict,confirmed_plus_risk_short_return45_ge_5,accepted_risk_return45_ge_5,1,1,1,0,0,0,100.0000,100.0000,100.0000,11.4613,11.4613,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,manual_good_non_conflict,confirmed_plus_risk_short_return45_ge_8,accepted_clean_45_90_non_bearish,7,7,7,0,0,0,100.0000,100.0000,100.0000,13.4409,12.0507,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,manual_good_non_conflict,confirmed_plus_risk_short_slope45_ge_2,accepted_clean_45_90_non_bearish,7,7,7,0,0,0,100.0000,100.0000,100.0000,13.4409,12.0507,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,manual_good_non_conflict,confirmed_plus_risk_short_strength_return45_ge_5_slope45_ge_2,accepted_clean_45_90_non_bearish,7,7,7,0,0,0,100.0000,100.0000,100.0000,13.4409,12.0507,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,manual_good_non_conflict,confirmed_plus_risk_slope90_ge_0,accepted_clean_45_90_non_bearish,7,7,7,0,0,0,100.0000,100.0000,100.0000,13.4409,12.0507,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,manual_good_non_conflict,confirmed_plus_risk_slope90_ge_neg2,accepted_clean_45_90_non_bearish,7,7,7,0,0,0,100.0000,100.0000,100.0000,13.4409,12.0507,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,manual_good_non_conflict,confirmed_plus_risk_strict_repair_return45_ge_5_slope45_ge_2_return90_ge_neg15,accepted_clean_45_90_non_bearish,7,7,7,0,0,0,100.0000,100.0000,100.0000,13.4409,12.0507,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,manual_good_non_conflict,strict_45_90_non_bearish,accepted_clean_45_90_non_bearish,7,7,7,0,0,0,100.0000,100.0000,100.0000,13.4409,12.0507,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
