research_id,artifact_version,source_research_id,source_artifact_version,advisory_status,model_id,source_event_key,stock_id,stock_name,signal_date,original_confirmation_date,original_selected_trigger_id,selected_close_only_trigger_id,matched_close_only_trigger_ids,close_only_confirmation_date,confirmation_age_trading_days,return_basis,entry_rule_id,exit_rule_id,entry_date,entry_price,exit_date,exit_price,simulated_exit_reason,return_pct,return_outcome,data_quality_flag,breakout_over_prev60_pct,consolidation_type,range_width_40_pct,range_width_60_pct,approved_for_daily,production_readiness,generated_at
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3576|20260226|20260302|next_day_break_signal_high_confirmed|20260303|20260310|26.6|19.7,3576,聯合再生,20260226,20260302,next_day_break_signal_high_confirmed,next_day_close_above_signal_high_confirmed,next_day_close_above_signal_high_confirmed|pullback_5ma_close_reclaim_confirmed,20260302,1,fixed_60d_close_no_stop,confirmation_next_trading_day_open,fixed_60d_close_no_stop,20260303,26.6,20260528,18.25,fixed_60d_close_no_stop,-31.391,loss,ok,9.9502,non_consolidation,171.6216,227.8956,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3580|20260413|20260417|pullback_5ma_confirmed|20260420|20260423|85.1|78.5,3580,友威科,20260413,20260417,pullback_5ma_confirmed,pullback_5ma_close_reclaim_confirmed,pullback_5ma_close_reclaim_confirmed,20260417,4,close_signal_low_stop_next_open_or_fixed_10d_close,confirmation_next_trading_day_open,close_signal_low_stop_next_open_or_fixed_10d_close,20260420,85.1,20260424,78.5,close_signal_low_stop_next_open,-7.7556,loss,ok,3.8647,non_consolidation,33.9806,33.9806,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3580|20260413|20260417|pullback_5ma_confirmed|20260420|20260423|85.1|78.5,3580,友威科,20260413,20260417,pullback_5ma_confirmed,pullback_5ma_close_reclaim_confirmed,pullback_5ma_close_reclaim_confirmed,20260417,4,fixed_10d_close_no_stop,confirmation_next_trading_day_open,fixed_10d_close_no_stop,20260420,85.1,20260504,94.4,fixed_10d_close_no_stop,10.9283,win,ok,3.8647,non_consolidation,33.9806,33.9806,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3580|20260413|20260417|pullback_5ma_confirmed|20260420|20260423|85.1|78.5,3580,友威科,20260413,20260417,pullback_5ma_confirmed,pullback_5ma_close_reclaim_confirmed,pullback_5ma_close_reclaim_confirmed,20260417,4,fixed_60d_close_no_stop,confirmation_next_trading_day_open,fixed_60d_close_no_stop,,,,,,,,insufficient_forward_price_window,3.8647,non_consolidation,33.9806,33.9806,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3581|20260414|20260415|next_day_break_signal_high_confirmed|20260416|20260429|108.5|163.5,3581,博磊,20260414,20260415,next_day_break_signal_high_confirmed,next_day_close_above_signal_high_confirmed,next_day_close_above_signal_high_confirmed,20260415,1,close_signal_low_stop_next_open_or_fixed_10d_close,confirmation_next_trading_day_open,close_signal_low_stop_next_open_or_fixed_10d_close,20260416,108.5,20260429,163.5,fixed_10d_close,50.6912,win,ok,6.6351,non_consolidation,32.9545,37.013,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3581|20260414|20260415|next_day_break_signal_high_confirmed|20260416|20260429|108.5|163.5,3581,博磊,20260414,20260415,next_day_break_signal_high_confirmed,next_day_close_above_signal_high_confirmed,next_day_close_above_signal_high_confirmed,20260415,1,fixed_10d_close_no_stop,confirmation_next_trading_day_open,fixed_10d_close_no_stop,20260416,108.5,20260429,163.5,fixed_10d_close_no_stop,50.6912,win,ok,6.6351,non_consolidation,32.9545,37.013,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3581|20260414|20260415|next_day_break_signal_high_confirmed|20260416|20260429|108.5|163.5,3581,博磊,20260414,20260415,next_day_break_signal_high_confirmed,next_day_close_above_signal_high_confirmed,next_day_close_above_signal_high_confirmed,20260415,1,fixed_60d_close_no_stop,confirmation_next_trading_day_open,fixed_60d_close_no_stop,,,,,,,,insufficient_forward_price_window,6.6351,non_consolidation,32.9545,37.013,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3581|20260416|20260417|next_day_break_signal_high_confirmed|20260420|20260504|130.5|197.0,3581,博磊,20260416,20260417,next_day_break_signal_high_confirmed,next_day_close_above_signal_high_confirmed,next_day_close_above_signal_high_confirmed|pullback_5ma_close_reclaim_confirmed,20260417,1,close_signal_low_stop_next_open_or_fixed_10d_close,confirmation_next_trading_day_open,close_signal_low_stop_next_open_or_fixed_10d_close,20260420,130.5,20260504,197.0,fixed_10d_close,50.9579,win,ok,9.596,non_consolidation,60.7143,60.7143,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3581|20260416|20260417|next_day_break_signal_high_confirmed|20260420|20260504|130.5|197.0,3581,博磊,20260416,20260417,next_day_break_signal_high_confirmed,next_day_close_above_signal_high_confirmed,next_day_close_above_signal_high_confirmed|pullback_5ma_close_reclaim_confirmed,20260417,1,fixed_10d_close_no_stop,confirmation_next_trading_day_open,fixed_10d_close_no_stop,20260420,130.5,20260504,197.0,fixed_10d_close_no_stop,50.9579,win,ok,9.596,non_consolidation,60.7143,60.7143,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3581|20260416|20260417|next_day_break_signal_high_confirmed|20260420|20260504|130.5|197.0,3581,博磊,20260416,20260417,next_day_break_signal_high_confirmed,next_day_close_above_signal_high_confirmed,next_day_close_above_signal_high_confirmed|pullback_5ma_close_reclaim_confirmed,20260417,1,fixed_60d_close_no_stop,confirmation_next_trading_day_open,fixed_60d_close_no_stop,,,,,,,,insufficient_forward_price_window,9.596,non_consolidation,60.7143,60.7143,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3581|20260420|20260421|next_day_break_signal_high_confirmed|20260422|20260506|157.5|234.0,3581,博磊,20260420,20260421,next_day_break_signal_high_confirmed,next_day_close_above_signal_high_confirmed,next_day_close_above_signal_high_confirmed|pullback_5ma_close_reclaim_confirmed,20260421,1,close_signal_low_stop_next_open_or_fixed_10d_close,confirmation_next_trading_day_open,close_signal_low_stop_next_open_or_fixed_10d_close,20260422,157.5,20260506,234.0,fixed_10d_close,48.5714,win,ok,9.6639,non_consolidation,93.1818,93.1818,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3581|20260420|20260421|next_day_break_signal_high_confirmed|20260422|20260506|157.5|234.0,3581,博磊,20260420,20260421,next_day_break_signal_high_confirmed,next_day_close_above_signal_high_confirmed,next_day_close_above_signal_high_confirmed|pullback_5ma_close_reclaim_confirmed,20260421,1,fixed_10d_close_no_stop,confirmation_next_trading_day_open,fixed_10d_close_no_stop,20260422,157.5,20260506,234.0,fixed_10d_close_no_stop,48.5714,win,ok,9.6639,non_consolidation,93.1818,93.1818,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3581|20260420|20260421|next_day_break_signal_high_confirmed|20260422|20260506|157.5|234.0,3581,博磊,20260420,20260421,next_day_break_signal_high_confirmed,next_day_close_above_signal_high_confirmed,next_day_close_above_signal_high_confirmed|pullback_5ma_close_reclaim_confirmed,20260421,1,fixed_60d_close_no_stop,confirmation_next_trading_day_open,fixed_60d_close_no_stop,,,,,,,,insufficient_forward_price_window,9.6639,non_consolidation,93.1818,93.1818,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3581|20260421|20260422|next_day_break_signal_high_confirmed|20260423|20260423|173.0|143.5,3581,博磊,20260421,20260422,next_day_break_signal_high_confirmed,next_day_close_above_signal_high_confirmed,next_day_close_above_signal_high_confirmed|pullback_5ma_close_reclaim_confirmed,20260422,1,close_signal_low_stop_next_open_or_fixed_10d_close,confirmation_next_trading_day_open,close_signal_low_stop_next_open_or_fixed_10d_close,20260423,173.0,20260507,225.5,fixed_10d_close,30.3468,win,ok,9.9617,non_consolidation,111.8506,111.8506,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3581|20260421|20260422|next_day_break_signal_high_confirmed|20260423|20260423|173.0|143.5,3581,博磊,20260421,20260422,next_day_break_signal_high_confirmed,next_day_close_above_signal_high_confirmed,next_day_close_above_signal_high_confirmed|pullback_5ma_close_reclaim_confirmed,20260422,1,fixed_10d_close_no_stop,confirmation_next_trading_day_open,fixed_10d_close_no_stop,20260423,173.0,20260507,225.5,fixed_10d_close_no_stop,30.3468,win,ok,9.9617,non_consolidation,111.8506,111.8506,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3581|20260421|20260422|next_day_break_signal_high_confirmed|20260423|20260423|173.0|143.5,3581,博磊,20260421,20260422,next_day_break_signal_high_confirmed,next_day_close_above_signal_high_confirmed,next_day_close_above_signal_high_confirmed|pullback_5ma_close_reclaim_confirmed,20260422,1,fixed_60d_close_no_stop,confirmation_next_trading_day_open,fixed_60d_close_no_stop,,,,,,,,insufficient_forward_price_window,9.9617,non_consolidation,111.8506,111.8506,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3581|20260504|20260505|next_day_break_signal_high_confirmed|20260506|20260518|238.0|197.0,3581,博磊,20260504,20260505,next_day_break_signal_high_confirmed,next_day_close_above_signal_high_confirmed,next_day_close_above_signal_high_confirmed,20260505,1,close_signal_low_stop_next_open_or_fixed_10d_close,confirmation_next_trading_day_open,close_signal_low_stop_next_open_or_fixed_10d_close,20260506,238.0,20260519,214.0,fixed_10d_close,-10.084,loss,ok,9.7493,non_consolidation,191.3961,191.3961,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3581|20260504|20260505|next_day_break_signal_high_confirmed|20260506|20260518|238.0|197.0,3581,博磊,20260504,20260505,next_day_break_signal_high_confirmed,next_day_close_above_signal_high_confirmed,next_day_close_above_signal_high_confirmed,20260505,1,fixed_10d_close_no_stop,confirmation_next_trading_day_open,fixed_10d_close_no_stop,20260506,238.0,20260519,214.0,fixed_10d_close_no_stop,-10.084,loss,ok,9.7493,non_consolidation,191.3961,191.3961,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3581|20260504|20260505|next_day_break_signal_high_confirmed|20260506|20260518|238.0|197.0,3581,博磊,20260504,20260505,next_day_break_signal_high_confirmed,next_day_close_above_signal_high_confirmed,next_day_close_above_signal_high_confirmed,20260505,1,fixed_60d_close_no_stop,confirmation_next_trading_day_open,fixed_60d_close_no_stop,,,,,,,,insufficient_forward_price_window,9.7493,non_consolidation,191.3961,191.3961,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3581|20260505|20260506|next_day_break_signal_high_confirmed|20260507|20260513|222.0|216.5,3581,博磊,20260505,20260506,next_day_break_signal_high_confirmed,next_day_close_above_signal_high_confirmed,next_day_close_above_signal_high_confirmed,20260506,1,close_signal_low_stop_next_open_or_fixed_10d_close,confirmation_next_trading_day_open,close_signal_low_stop_next_open_or_fixed_10d_close,20260507,222.0,20260518,209.0,close_signal_low_stop_next_open,-5.8559,loss,ok,9.8985,non_consolidation,219.8052,219.8052,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3581|20260505|20260506|next_day_break_signal_high_confirmed|20260507|20260513|222.0|216.5,3581,博磊,20260505,20260506,next_day_break_signal_high_confirmed,next_day_close_above_signal_high_confirmed,next_day_close_above_signal_high_confirmed,20260506,1,fixed_10d_close_no_stop,confirmation_next_trading_day_open,fixed_10d_close_no_stop,20260507,222.0,20260520,205.0,fixed_10d_close_no_stop,-7.6577,loss,ok,9.8985,non_consolidation,219.8052,219.8052,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3581|20260505|20260506|next_day_break_signal_high_confirmed|20260507|20260513|222.0|216.5,3581,博磊,20260505,20260506,next_day_break_signal_high_confirmed,next_day_close_above_signal_high_confirmed,next_day_close_above_signal_high_confirmed,20260506,1,fixed_60d_close_no_stop,confirmation_next_trading_day_open,fixed_60d_close_no_stop,,,,,,,,insufficient_forward_price_window,9.8985,non_consolidation,219.8052,219.8052,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3581|20260522|20260525|next_day_break_signal_high_confirmed|20260526|20260528|299.5|244.5,3581,博磊,20260522,20260525,next_day_break_signal_high_confirmed,next_day_close_above_signal_high_confirmed,next_day_close_above_signal_high_confirmed,20260525,1,close_signal_low_stop_next_open_or_fixed_10d_close,confirmation_next_trading_day_open,close_signal_low_stop_next_open_or_fixed_10d_close,20260526,299.5,20260529,258.0,close_signal_low_stop_next_open,-13.8564,loss,ok,2.4793,non_consolidation,274.613,292.8571,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3581|20260522|20260525|next_day_break_signal_high_confirmed|20260526|20260528|299.5|244.5,3581,博磊,20260522,20260525,next_day_break_signal_high_confirmed,next_day_close_above_signal_high_confirmed,next_day_close_above_signal_high_confirmed,20260525,1,fixed_10d_close_no_stop,confirmation_next_trading_day_open,fixed_10d_close_no_stop,20260526,299.5,20260608,156.5,fixed_10d_close_no_stop,-47.7462,loss,ok,2.4793,non_consolidation,274.613,292.8571,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3581|20260522|20260525|next_day_break_signal_high_confirmed|20260526|20260528|299.5|244.5,3581,博磊,20260522,20260525,next_day_break_signal_high_confirmed,next_day_close_above_signal_high_confirmed,next_day_close_above_signal_high_confirmed,20260525,1,fixed_60d_close_no_stop,confirmation_next_trading_day_open,fixed_60d_close_no_stop,,,,,,,,insufficient_forward_price_window,2.4793,non_consolidation,274.613,292.8571,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3583|20260410|20260413|next_day_break_signal_high_confirmed|20260414|20260427|721.0|736.0,3583,辛耘,20260410,20260413,next_day_break_signal_high_confirmed,next_day_close_above_signal_high_confirmed,next_day_close_above_signal_high_confirmed,20260413,1,close_signal_low_stop_next_open_or_fixed_10d_close,confirmation_next_trading_day_open,close_signal_low_stop_next_open_or_fixed_10d_close,20260414,721.0,20260427,736.0,fixed_10d_close,2.0804,win,ok,9.9673,non_consolidation,101.9802,101.9802,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3583|20260410|20260413|next_day_break_signal_high_confirmed|20260414|20260427|721.0|736.0,3583,辛耘,20260410,20260413,next_day_break_signal_high_confirmed,next_day_close_above_signal_high_confirmed,next_day_close_above_signal_high_confirmed,20260413,1,fixed_10d_close_no_stop,confirmation_next_trading_day_open,fixed_10d_close_no_stop,20260414,721.0,20260427,736.0,fixed_10d_close_no_stop,2.0804,win,ok,9.9673,non_consolidation,101.9802,101.9802,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3583|20260410|20260413|next_day_break_signal_high_confirmed|20260414|20260427|721.0|736.0,3583,辛耘,20260410,20260413,next_day_break_signal_high_confirmed,next_day_close_above_signal_high_confirmed,next_day_close_above_signal_high_confirmed,20260413,1,fixed_60d_close_no_stop,confirmation_next_trading_day_open,fixed_60d_close_no_stop,20260414,721.0,20260708,785.0,fixed_60d_close_no_stop,8.8766,win,ok,9.9673,non_consolidation,101.9802,101.9802,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3583|20260512|20260513|next_day_break_signal_high_confirmed|20260514|20260519|990.0|847.0,3583,辛耘,20260512,20260513,next_day_break_signal_high_confirmed,next_day_close_above_signal_high_confirmed,next_day_close_above_signal_high_confirmed,20260513,1,close_signal_low_stop_next_open_or_fixed_10d_close,confirmation_next_trading_day_open,close_signal_low_stop_next_open_or_fixed_10d_close,20260514,990.0,20260520,842.0,close_signal_low_stop_next_open,-14.9495,loss,ok,2.2556,non_consolidation,152.3035,207.2607,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3583|20260512|20260513|next_day_break_signal_high_confirmed|20260514|20260519|990.0|847.0,3583,辛耘,20260512,20260513,next_day_break_signal_high_confirmed,next_day_close_above_signal_high_confirmed,next_day_close_above_signal_high_confirmed,20260513,1,fixed_10d_close_no_stop,confirmation_next_trading_day_open,fixed_10d_close_no_stop,20260514,990.0,20260527,876.0,fixed_10d_close_no_stop,-11.5152,loss,ok,2.2556,non_consolidation,152.3035,207.2607,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3583|20260512|20260513|next_day_break_signal_high_confirmed|20260514|20260519|990.0|847.0,3583,辛耘,20260512,20260513,next_day_break_signal_high_confirmed,next_day_close_above_signal_high_confirmed,next_day_close_above_signal_high_confirmed,20260513,1,fixed_60d_close_no_stop,confirmation_next_trading_day_open,fixed_60d_close_no_stop,,,,,,,,insufficient_forward_price_window,2.2556,non_consolidation,152.3035,207.2607,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3592|20260525|20260526|next_day_break_signal_high_confirmed|20260527|20260608|285.0|250.0,3592,瑞鼎,20260525,20260526,next_day_break_signal_high_confirmed,pullback_5ma_close_reclaim_confirmed,pullback_5ma_close_reclaim_confirmed,20260601,5,close_signal_low_stop_next_open_or_fixed_10d_close,confirmation_next_trading_day_open,close_signal_low_stop_next_open_or_fixed_10d_close,20260602,283.0,20260609,258.0,close_signal_low_stop_next_open,-8.8339,loss,ok,3.643,non_consolidation,30.0948,32.9298,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3592|20260525|20260526|next_day_break_signal_high_confirmed|20260527|20260608|285.0|250.0,3592,瑞鼎,20260525,20260526,next_day_break_signal_high_confirmed,pullback_5ma_close_reclaim_confirmed,pullback_5ma_close_reclaim_confirmed,20260601,5,fixed_10d_close_no_stop,confirmation_next_trading_day_open,fixed_10d_close_no_stop,20260602,283.0,20260615,275.5,fixed_10d_close_no_stop,-2.6502,loss,ok,3.643,non_consolidation,30.0948,32.9298,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3592|20260525|20260526|next_day_break_signal_high_confirmed|20260527|20260608|285.0|250.0,3592,瑞鼎,20260525,20260526,next_day_break_signal_high_confirmed,pullback_5ma_close_reclaim_confirmed,pullback_5ma_close_reclaim_confirmed,20260601,5,fixed_60d_close_no_stop,confirmation_next_trading_day_open,fixed_60d_close_no_stop,,,,,,,,insufficient_forward_price_window,3.643,non_consolidation,30.0948,32.9298,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3593|20260410|20260413|next_day_break_signal_high_confirmed|20260414|20260427|17.8|18.8,3593,力銘,20260410,20260413,next_day_break_signal_high_confirmed,next_day_close_above_signal_high_confirmed,next_day_close_above_signal_high_confirmed,20260413,1,close_signal_low_stop_next_open_or_fixed_10d_close,confirmation_next_trading_day_open,close_signal_low_stop_next_open_or_fixed_10d_close,20260414,17.8,20260427,18.8,fixed_10d_close,5.618,win,ok,9.8592,long_consolidation,26.7857,26.7857,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
volume_range_breakout_v2_close_only_confirmation_audit,volume_range_breakout_v2_close_only_confirmation_audit_20260709,volume_range_breakout_v2_semantic_audit,volume_range_breakout_v2_semantic_audit_20260708,warning_research_variant_only,volume_range_breakout,3593|20260410|20260413|next_day_break_signal_high_confirmed|20260414|20260427|17.8|18.8,3593,力銘,20260410,20260413,next_day_break_signal_high_confirmed,next_day_close_above_signal_high_confirmed,next_day_close_above_signal_high_confirmed,20260413,1,fixed_10d_close_no_stop,confirmation_next_trading_day_open,fixed_10d_close_no_stop,20260414,17.8,20260427,18.8,fixed_10d_close_no_stop,5.618,win,ok,9.8592,long_consolidation,26.7857,26.7857,False,not_production_ready_research_only,2026-07-09 04:02:59 Asia/Taipei
