model_id,confirmation_model_id,overlay_model_id,research_id,source_research_id,source_stability_research_id,research_variant_id,parameter_set_id,advisory_status,surface_id,event_set_id,entry_rule_id,outcome_rule_id,segment_id,segment_description,outcome_bucket,chart_path,chart_path_absolute,stock_id,stock_name,source_signal_date,entry_signal_date,entry_date,entry_open_price,exit_date,exit_close_price,exit_reason,return_pct,mature,success,positive_return,neutral_outcome,outcome_result,signal_market_regime,left_peak_date,left_low_date,neckline_date,right_low_date,signal_close,neckline_price,right_low_price,second_low_gap_pct,signal_rebound_from_right_low_pct,neckline_distance_pct,second_arc_volume_ratio,first_arc_red_ratio_pct,second_arc_red_ratio_pct,red_ratio_delta_pct,price_position_252_pct,price_level_bucket,slope_curvature_category,effective_mainstream_label,has_hot_theme,tdcc_any_age7,tdcc_any_age14,manual_review_status,approved_for_daily,production_readiness,generated_at
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_core_mainstream_right_rebound_5_20_bull,"Smooth rounded W-like path, core_mainstream, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",neutral,output/latest/research_backtest/w_bottom_market_regime_gated_review/s04_core_smooth_bull/02_neutral/20260113_5269_neutral.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s04_core_smooth_bull\02_neutral\20260113_5269_neutral.png,5269,祥碩,20260113,20260113,20260114,1310.0000,20260128,1375.0000,neutral_returned_to_5pct_after_above_5pct,4.9618,false,false,true,true,neutral,strong_bull,20251106,20251121,20251128,20260105,1300.0000,1295.0,1150.0000,0.0000,13.0435,0.3861,1.2789,29.4118,38.7097,9.2979,13.8249,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_core_mainstream_right_rebound_5_20_bull,"Smooth rounded W-like path, core_mainstream, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",loss,output/latest/research_backtest/w_bottom_market_regime_gated_review/s04_core_smooth_bull/03_loss/20260114_1589_loss.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s04_core_smooth_bull\03_loss\20260114_1589_loss.png,1589,永冠-KY,20260114,20260114,20260115,17.8000,20260323,7.7100,fixed_40d_close_no_10pct_target,-56.6854,true,false,false,false,loss,strong_bull,20251031,20251121,20251215,20260106,18.0000,18.15,16.2000,-2.9940,11.1111,-0.8264,1.4358,31.2500,23.8095,-7.4405,7.0000,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_core_mainstream_right_rebound_5_20_bull,"Smooth rounded W-like path, core_mainstream, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",win,output/latest/research_backtest/w_bottom_market_regime_gated_review/s04_core_smooth_bull/01_win/20260114_1618_win.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s04_core_smooth_bull\01_win\20260114_1618_win.png,1618,合機,20260114,20260114,20260115,43.0000,20260122,49.3000,target_10pct_close,14.6512,true,true,true,false,win,strong_bull,20251104,20251119,20251229,20260109,42.6500,44.8,40.4000,0.4975,5.5693,-4.7991,1.3222,35.8974,33.3333,-2.5641,53.0660,mid_level,smooth_rounded_w_like,core_mainstream,true,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_core_mainstream_right_rebound_5_20_bull,"Smooth rounded W-like path, core_mainstream, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",neutral,output/latest/research_backtest/w_bottom_market_regime_gated_review/s04_core_smooth_bull/02_neutral/20260114_3003_neutral.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s04_core_smooth_bull\02_neutral\20260114_3003_neutral.png,3003,健和興,20260114,20260114,20260115,48.0000,20260123,49.9500,neutral_returned_to_5pct_after_above_5pct,4.0625,false,false,true,true,neutral,strong_bull,20251023,20251124,20251231,20260109,48.2500,49.75,45.3000,-0.4396,6.5121,-3.0151,1.6448,47.9167,50.0000,2.0833,6.8182,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_core_mainstream_right_rebound_5_20_bull,"Smooth rounded W-like path, core_mainstream, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",loss,output/latest/research_backtest/w_bottom_market_regime_gated_review/s04_core_smooth_bull/03_loss/20260116_8072_loss.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s04_core_smooth_bull\03_loss\20260116_8072_loss.png,8072,陞泰,20260116,20260116,20260119,32.3000,20260325,27.6000,fixed_40d_close_no_10pct_target,-14.5511,true,false,false,false,loss,strong_bull,20251107,20251216,20260106,20260113,32.2000,32.05,30.2000,3.7801,6.6225,0.4680,1.5611,36.5854,44.4444,7.8591,30.3183,low_level,smooth_rounded_w_like,core_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_core_mainstream_right_rebound_5_20_bull,"Smooth rounded W-like path, core_mainstream, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",neutral,output/latest/research_backtest/w_bottom_market_regime_gated_review/s04_core_smooth_bull/02_neutral/20260119_5471_neutral.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s04_core_smooth_bull\02_neutral\20260119_5471_neutral.png,5471,松翰,20260119,20260119,20260120,34.5000,20260123,36.1000,neutral_returned_to_5pct_after_above_5pct,4.6377,false,false,true,true,neutral,strong_bull,20251021,20251121,20251204,20260106,34.6000,34.7,32.0000,-1.0819,8.1250,-0.2882,1.2020,34.3750,35.4839,1.1089,37.5940,low_level,smooth_rounded_w_like,core_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_core_mainstream_right_rebound_5_20_bull,"Smooth rounded W-like path, core_mainstream, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",win,output/latest/research_backtest/w_bottom_market_regime_gated_review/s04_core_smooth_bull/01_win/20260120_3338_win.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s04_core_smooth_bull\01_win\20260120_3338_win.png,3338,泰碩,20260120,20260120,20260121,51.0000,20260122,56.5000,target_10pct_close,10.7843,true,true,true,false,win,strong_bull,20251104,20251121,20251201,20260113,51.0000,52.0,48.0000,3.2258,6.2500,-1.9231,1.2078,25.0000,45.7143,20.7143,38.6712,low_level,smooth_rounded_w_like,core_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_core_mainstream_right_rebound_5_20_bull,"Smooth rounded W-like path, core_mainstream, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",loss,output/latest/research_backtest/w_bottom_market_regime_gated_review/s04_core_smooth_bull/03_loss/20260121_4502_loss.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s04_core_smooth_bull\03_loss\20260121_4502_loss.png,4502,健信,20260121,20260121,20260122,17.5000,20260330,15.7500,fixed_40d_close_no_10pct_target,-10.0000,true,false,false,false,loss,strong_bull,20250324,20250407,20251211,20260113,17.3500,17.45,15.6000,1.9608,11.2179,-0.5731,1.4441,42.1053,46.4286,4.3233,8.3756,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_core_mainstream_right_rebound_5_20_bull,"Smooth rounded W-like path, core_mainstream, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",neutral,output/latest/research_backtest/w_bottom_market_regime_gated_review/s04_core_smooth_bull/02_neutral/20260126_2395_neutral.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s04_core_smooth_bull\02_neutral\20260126_2395_neutral.png,2395,研華,20260126,20260126,20260127,290.0000,20260130,299.5000,neutral_returned_to_5pct_after_above_5pct,3.2759,false,false,true,true,neutral,strong_bull,20251106,20251121,20260115,20260121,288.5000,296.5,274.5000,0.5495,5.1002,-2.6981,1.3675,32.6531,25.0000,-7.6531,10.3806,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_core_mainstream_right_rebound_5_20_bull,"Smooth rounded W-like path, core_mainstream, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",neutral,output/latest/research_backtest/w_bottom_market_regime_gated_review/s04_core_smooth_bull/02_neutral/20260224_1626_neutral.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s04_core_smooth_bull\02_neutral\20260224_1626_neutral.png,1626,艾美特-KY,20260224,20260224,20260225,11.1500,20260420,11.3500,neutral_returned_to_5pct_after_above_5pct,1.7937,false,false,true,true,neutral,strong_bull,20251202,20260112,20260129,20260210,11.1500,12.3,10.5500,0.4762,5.6872,-9.3496,1.4866,29.2683,33.3333,4.0650,14.0845,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_core_mainstream_right_rebound_5_20_bull,"Smooth rounded W-like path, core_mainstream, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",loss,output/latest/research_backtest/w_bottom_market_regime_gated_review/s04_core_smooth_bull/03_loss/20260224_4550_loss.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s04_core_smooth_bull\03_loss\20260224_4550_loss.png,4550,長佳,20260224,20260224,20260225,26.3000,20260424,24.7000,fixed_40d_close_no_10pct_target,-6.0837,true,false,false,false,loss,strong_bull,20250327,20251202,20260123,20260210,26.8000,30.25,25.5000,4.9383,5.0980,-11.4050,1.3751,54.6875,50.0000,-4.6875,19.6226,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_core_mainstream_right_rebound_5_20_bull,"Smooth rounded W-like path, core_mainstream, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",win,output/latest/research_backtest/w_bottom_market_regime_gated_review/s04_core_smooth_bull/01_win/20260421_6855_win.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s04_core_smooth_bull\01_win\20260421_6855_win.png,6855,數泓科,20260421,20260421,20260423,107.0000,20260602,129.0000,target_10pct_close,20.5607,true,true,true,false,win,strong_bull,20260225,20260323,20260408,20260416,110.5000,112.0,102.5000,-2.3810,7.8049,-1.3393,2.5859,55.0000,55.5556,0.5556,9.6296,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_core_mainstream_right_rebound_5_20_bull,"Smooth rounded W-like path, core_mainstream, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",win,output/latest/research_backtest/w_bottom_market_regime_gated_review/s04_core_smooth_bull/01_win/20260422_8455_win.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s04_core_smooth_bull\01_win\20260422_8455_win.png,8455,大拓-KY,20260422,20260422,20260423,20.0500,20260424,22.4000,target_10pct_close,11.7207,true,true,true,false,win,strong_bull,20260312,20260331,20260409,20260415,20.5000,21.45,19.5000,-2.0101,5.1282,-4.4289,1.2023,10.5263,40.0000,29.4737,2.0833,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_core_mainstream_right_rebound_5_20_bull,"Smooth rounded W-like path, core_mainstream, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",win,output/latest/research_backtest/w_bottom_market_regime_gated_review/s04_core_smooth_bull/01_win/20260423_5230_win.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s04_core_smooth_bull\01_win\20260423_5230_win.png,5230,雷笛克光學,20260423,20260423,20260424,17.8500,20260616,20.0500,target_10pct_close,12.3249,true,true,true,false,win,strong_bull,20260205,20260309,20260320,20260407,17.5000,17.9,15.2500,-1.6129,14.7541,-2.2346,2.3774,50.0000,26.0870,-23.9130,9.4624,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_core_mainstream_right_rebound_5_20_bull,"Smooth rounded W-like path, core_mainstream, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",win,output/latest/research_backtest/w_bottom_market_regime_gated_review/s04_core_smooth_bull/01_win/20260424_6743_win.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s04_core_smooth_bull\01_win\20260424_6743_win.png,6743,安普新,20260424,20260424,20260427,27.8000,20260429,30.7000,target_10pct_close,10.4317,true,true,true,false,win,strong_bull,20260319,20260331,20260410,20260420,25.3000,25.5,22.2000,0.9091,13.9640,-0.7843,1.9009,33.3333,27.2727,-6.0606,19.2547,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_core_mainstream_right_rebound_5_20_bull,"Smooth rounded W-like path, core_mainstream, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",win,output/latest/research_backtest/w_bottom_market_regime_gated_review/s04_core_smooth_bull/01_win/20260428_6237_win.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s04_core_smooth_bull\01_win\20260428_6237_win.png,6237,驊訊,20260428,20260428,20260429,39.2500,20260508,43.6500,target_10pct_close,11.2102,true,true,true,false,win,strong_bull,20260129,20260309,20260318,20260413,39.3000,39.1,35.0000,-0.9901,12.2857,0.5115,1.2016,33.3333,32.1429,-1.1905,17.9283,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_core_mainstream_right_rebound_5_20_bull,"Smooth rounded W-like path, core_mainstream, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",incomplete,output/latest/research_backtest/w_bottom_market_regime_gated_review/s04_core_smooth_bull/04_incomplete/20260504_6125_incomplete.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s04_core_smooth_bull\04_incomplete\20260504_6125_incomplete.png,6125,廣運,20260504,20260504,,,,,insufficient_future_price,,false,false,false,false,incomplete,strong_bull,20260326,20260409,20260420,20260427,58.1000,59.4,52.5000,1.9417,10.6667,-2.1886,1.2551,37.5000,50.0000,12.5000,13.6364,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_core_mainstream_right_rebound_5_20_bull,"Smooth rounded W-like path, core_mainstream, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",incomplete,output/latest/research_backtest/w_bottom_market_regime_gated_review/s04_core_smooth_bull/04_incomplete/20260506_8163_incomplete.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s04_core_smooth_bull\04_incomplete\20260506_8163_incomplete.png,8163,達方,20260506,20260506,,,,,insufficient_future_price,,false,false,false,false,incomplete,strong_bull,20260226,20260407,20260423,20260430,28.3000,29.1,26.6000,0.5671,6.3910,-2.7491,1.2363,36.8421,33.3333,-3.5088,13.0268,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_core_mainstream_right_rebound_5_20_bull,"Smooth rounded W-like path, core_mainstream, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",incomplete,output/latest/research_backtest/w_bottom_market_regime_gated_review/s04_core_smooth_bull/04_incomplete/20260507_6114_incomplete.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s04_core_smooth_bull\04_incomplete\20260507_6114_incomplete.png,6114,久威,20260507,20260507,,,,,insufficient_future_price,,false,false,false,false,incomplete,strong_bull,20260204,20260407,20260423,20260504,31.4500,33.0,29.8000,2.2298,5.5369,-4.6970,1.9283,17.0213,20.0000,2.9787,21.9436,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_core_mainstream_right_rebound_5_20_bull,"Smooth rounded W-like path, core_mainstream, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",incomplete,output/latest/research_backtest/w_bottom_market_regime_gated_review/s04_core_smooth_bull/04_incomplete/20260508_3537_incomplete.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s04_core_smooth_bull\04_incomplete\20260508_3537_incomplete.png,3537,堡達,20260508,20260508,,,,,insufficient_future_price,,false,false,false,false,incomplete,strong_bull,20260224,20260309,20260415,20260504,46.7000,47.95,42.5000,4.9383,9.8824,-2.6069,1.2716,44.1176,29.4118,-14.7059,13.9205,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
