generated_at,model_id,artifact_id,artifact_version,episode_key,stock_id,stock_name,source_monthly_revenue_period,source_monthly_revenue_source_table_date,signal_date,confirmation_date,entry_date,exit_date,source_to_signal_trading_days,source_to_confirmation_trading_days,source_to_entry_trading_days,current_revenue_lag_bucket,latest_revenue_yoy_pct,cumulative_revenue_yoy_pct,previous_1m_latest_revenue_yoy_pct,previous_2m_latest_revenue_yoy_pct,previous_3m_latest_revenue_yoy_pct,latest_revenue_yoy_delta_1m_pct_points,strict_30_20_streak_months,strict_30_20_streak_start_period,strict_30_20_streak_start_source_date,strict_streak_start_to_signal_trading_days,strict_streak_lag_bucket,flag_any_strong_30_or20,flag_latest_ge30,flag_latest_ge50,flag_latest_ge80,flag_latest_ge100,flag_cumulative_ge20,flag_cumulative_ge30,flag_cumulative_ge50,flag_latest30_cumulative20,flag_latest50_cumulative30,flag_latest80_cumulative50,flag_latest100_cumulative80,flag_latest_delta_gt0,flag_latest_delta_ge20,flag_latest_delta_ge50,flag_latest_improving_2m,flag_latest_improving_3m,flag_strict30_20_consecutive_ge2,flag_strict30_20_consecutive_ge3,flag_latest50_consecutive_ge2,flag_latest50_consecutive_ge3,realized_return_pct,outcome_label,abs_ge80_anomaly_candidate_flag,same_stock_non_overlap_applied,revenue_period_dedup_applied,source_revenue_or_price_anomaly_candidate_flag,availability_date_semantics,approved_for_daily,production_change
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,4958|20250609|range23_highest_close_breakout|3|confirmation_d20_close,4958,,202504,20250517,20250609,20250611,20250612,20250709,14,16,17,lag_d8_14,22.89,23.18,29.88,41.21,5.43,-6.99,0,,,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.2745,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,4958|20250717|range23_highest_close_breakout|3|confirmation_d20_close,4958,,202506,20250717,20250717,20250718,20250721,20250815,0,1,2,lag_d0_3,19.67,20.58,10.82,22.89,29.88,8.85,0,,,,,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,40.6114,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,4967|20250613|range23_highest_close_breakout|3|confirmation_d20_close,4967,,202504,20250517,20250613,20250618,20250619,20250716,18,21,22,lag_d15_30,-44.79,28.59,80.87,70.74,83.34,-125.66,0,,,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-14.3365,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,4967|20251217|range23_highest_close_breakout|3|confirmation_d20_close,4967,,202511,20251217,20251217,20251222,20251223,20260121,0,3,4,lag_d0_3,78.62,-10.51,-7.79,64.11,-55.69,86.41,0,,,,,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,31.1258,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,4967|20260529|range23_highest_close_breakout|3|confirmation_d20_close,4967,,202604,20260517,20260529,20260602,20260603,20260701,10,12,13,lag_d8_14,78.61,70.71,120.49,-22.18,81.48,-41.88,2,202603,20260417,29,streak_lag_d21_40,True,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,-20.3498,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,4971|20260114|range23_highest_close_breakout|3|confirmation_d20_close,4971,,202511,20251217,20260114,20260119,20260120,20260225,18,21,22,lag_d15_30,31.12,53.79,79.86,89.26,146.54,-48.74,4,202508,20250917,51,streak_lag_d41_80,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,32.3529,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,4973|20260306|range23_highest_close_breakout|3|confirmation_d20_close,4973,,202601,20260217,20260306,20260311,20260312,20260410,9,12,13,lag_d8_14,79.61,79.61,-9.17,4.26,-5.07,88.78,1,202601,20260217,9,streak_lag_d8_20,True,True,True,False,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,37.3684,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,4973|20260521|range23_highest_close_breakout|3|confirmation_d20_close,4973,,202604,20260517,20260521,20260526,20260527,20260624,4,7,8,lag_d4_7,106.09,82.09,98.78,42.52,79.61,7.31,4,202601,20260217,60,streak_lag_d41_80,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,False,33.0935,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,4977|20250619|range23_highest_close_breakout|3|confirmation_d20_close,4977,,202505,20250617,20250619,20250624,20250625,20250722,2,5,6,lag_d0_3,24.84,75.8,87.41,101.72,153.28,-62.57,0,,,,,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-3.6688,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,4977|20250808|range23_highest_close_breakout|3|confirmation_d20_close,4977,,202506,20250717,20250808,20250812,20250813,20250910,16,18,19,lag_d15_30,0.88,59.24,24.84,87.41,101.72,-23.96,0,,,,,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,17.5926,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,4977|20250918|range23_highest_close_breakout|3|confirmation_d20_close,4977,,202508,20250917,20250918,20250922,20250923,20251028,1,3,4,lag_d0_3,-26.91,28.53,-6.15,0.88,24.84,-20.76,0,,,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-5.0781,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,4979|20260209|range23_highest_close_breakout|3|confirmation_d20_close,4979,,202512,20260117,20260209,20260223,20260224,20260324,16,19,20,lag_d15_30,19.68,27.05,13.12,-3.38,-10.45,6.56,0,,,,,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,7.2022,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,4989|20260306|range23_highest_close_breakout|3|confirmation_d20_close,4989,,202601,20260217,20260306,20260311,20260312,20260410,9,12,13,lag_d8_14,170.32,170.32,83.54,-2.95,54.18,86.78,1,202601,20260217,9,streak_lag_d8_20,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,13.8223,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,4991|20260317|range23_highest_close_breakout|3|confirmation_d20_close,4991,,202602,20260317,20260317,20260319,20260320,20260420,0,2,3,lag_d0_3,7.72,62.74,155.98,13.22,36.5,-148.26,0,,,,,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,74.2479,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,4991|20260519|range23_highest_close_breakout|3|confirmation_d20_close,4991,,202604,20260517,20260519,20260522,20260525,20260622,2,5,6,lag_d0_3,67.92,55.01,39.97,7.72,155.98,27.95,2,202603,20260417,21,streak_lag_d21_40,True,True,True,False,False,True,True,True,True,True,False,False,True,True,False,True,False,True,False,False,False,-34.7977,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,5011|20260112|range23_highest_close_breakout|3|confirmation_d20_close,5011,,202511,20251217,20260112,20260113,20260114,20260210,16,17,18,lag_d15_30,-14.38,25.99,10.9,26.68,-7.84,-25.28,0,,,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-3.2787,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,5205|20260319|range23_highest_close_breakout|3|confirmation_d20_close,5205,,202602,20260317,20260319,20260324,20260325,20260423,2,5,6,lag_d0_3,-17.07,99.05,204.44,-9.19,-50.85,-221.51,0,,,,,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-18.2566,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,5206|20251230|range23_highest_close_breakout|3|confirmation_d20_close,5206,,202511,20251217,20251230,20251231,20260102,20260129,8,9,10,lag_d8_14,-100.0,54.78,6.51,,-100.2,-106.51,0,,,,,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-12.0588,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,5211|20260410|range23_highest_close_breakout|3|confirmation_d20_close,5211,,202602,20260317,20260410,20260415,20260416,20260514,16,19,20,lag_d15_30,39.57,46.68,55.26,71.45,54.7,-15.69,7,202508,20250917,102,streak_lag_d81_plus,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,-16.1157,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,5212|20260306|range23_highest_close_breakout|3|confirmation_d20_close,5212,,202601,20260217,20260306,20260310,20260311,20260409,9,11,12,lag_d8_14,49.94,49.94,13.64,23.69,0.08,36.3,1,202601,20260217,9,streak_lag_d8_20,True,True,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,-6.5789,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,5213|20260106|range23_highest_close_breakout|3|confirmation_d20_close,5213,,202511,20251217,20260106,20260108,20260109,20260205,12,14,15,lag_d8_14,-94.93,324.86,13.24,30.24,100.79,-108.17,0,,,,,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-7.0611,failure,False,True,True,True,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,5215|20260223|range23_highest_close_breakout|3|confirmation_d20_close,5215,,202601,20260217,20260223,20260224,20260225,20260325,1,2,3,lag_d0_3,26.53,26.53,0.67,-9.58,-8.12,25.86,0,,,,,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,-4.6424,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,5215|20260504|range23_highest_close_breakout|3|confirmation_d20_close,5215,,202603,20260417,20260504,20260507,20260508,20260604,10,13,14,lag_d8_14,17.16,28.28,50.94,26.53,0.67,-33.78,0,,,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24.5211,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,5220|20260312|range23_highest_close_breakout|3|confirmation_d20_close,5220,,202601,20260217,20260312,20260313,20260316,20260414,13,14,15,lag_d8_14,51.37,51.37,-12.89,-27.19,-10.74,64.26,1,202601,20260217,13,streak_lag_d8_20,True,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,2.5063,neutral,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,5220|20260417|range23_highest_close_breakout|3|confirmation_d20_close,5220,,202603,20260417,20260417,20260420,20260421,20260519,0,1,2,lag_d0_3,49.42,26.95,-21.91,51.37,-12.89,71.33,1,202603,20260417,0,streak_lag_d0_7,True,True,False,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,7.056,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,5220|20260520|range23_highest_close_breakout|3|confirmation_d20_close,5220,,202604,20260517,20260520,20260525,20260526,20260623,3,6,7,lag_d0_3,32.64,28.4,49.42,-21.91,51.37,-16.78,2,202603,20260417,22,streak_lag_d21_40,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,-16.6667,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,5228|20251230|range23_highest_close_breakout|3|confirmation_d20_close,5228,,202511,20251217,20251230,20260105,20260106,20260202,8,11,12,lag_d8_14,38.38,22.15,35.95,25.93,-16.66,2.43,2,202510,20251117,30,streak_lag_d21_40,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,-2.2173,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,5228|20260313|range23_highest_close_breakout|3|confirmation_d20_close,5228,,202601,20260217,20260313,20260318,20260319,20260417,14,17,18,lag_d8_14,94.17,94.17,73.6,38.38,35.95,20.57,4,202510,20251117,74,streak_lag_d41_80,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,55.8824,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,5228|20260518|range23_highest_close_breakout|3|confirmation_d20_close,5228,,202604,20260517,20260518,20260521,20260522,20260618,1,4,5,lag_d0_3,62.02,51.74,82.11,-22.63,94.17,-20.09,2,202603,20260417,20,streak_lag_d8_20,True,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,43.8095,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,5236|20260420|range23_highest_close_breakout|3|confirmation_d20_close,5236,,202603,20260417,20260420,20260422,20260423,20260521,1,3,4,lag_d0_3,40.06,16.16,-10.3,19.1,1.19,50.36,0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,2.3121,neutral,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,5251|20260528|range23_highest_close_breakout|3|confirmation_d20_close,5251,,202604,20260517,20260528,20260602,20260603,20260701,9,12,13,lag_d8_14,38.85,-0.88,21.79,-4.4,-35.46,17.06,0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,-6.2874,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,5263|20260429|range23_highest_close_breakout|3|confirmation_d20_close,5263,,202603,20260417,20260429,20260505,20260506,20260602,8,11,12,lag_d8_14,74.05,26.89,1.05,1.21,-19.64,73.0,1,202603,20260417,8,streak_lag_d8_20,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,4.3689,neutral,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,5269|20250609|range23_highest_close_breakout|3|confirmation_d20_close,5269,,202504,20250517,20250609,20250610,20250611,20250708,14,15,16,lag_d8_14,62.2,37.78,15.79,56.91,23.7,46.41,1,202504,20250517,14,streak_lag_d8_20,True,True,True,False,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,-10.8374,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,5269|20260106|range23_highest_close_breakout|3|confirmation_d20_close,5269,,202511,20251217,20260106,20260107,20260108,20260204,12,13,14,lag_d8_14,85.2,64.82,91.14,169.48,62.63,-5.94,8,202504,20250517,153,streak_lag_d81_plus,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,-0.7435,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,5269|20260413|range23_highest_close_breakout|3|confirmation_d20_close,5269,,202602,20260317,20260413,20260416,20260417,20260515,17,20,21,lag_d15_30,17.65,39.14,58.31,79.69,85.2,-40.66,0,,,,,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.6464,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,5269|20260522|range23_highest_close_breakout|3|confirmation_d20_close,5269,,202604,20260517,20260522,20260525,20260526,20260623,5,6,7,lag_d4_7,-17.54,21.37,39.88,17.65,58.31,-57.42,0,,,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-8.6538,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,5274|20260107|range23_highest_close_breakout|3|confirmation_d20_close,5274,,202511,20251217,20260107,20260108,20260109,20260205,13,14,15,lag_d8_14,23.38,43.5,6.53,14.99,9.94,16.85,0,,,,,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,19.5809,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,5274|20260306|range23_highest_close_breakout|3|confirmation_d20_close,5274,,202601,20260217,20260306,20260311,20260312,20260410,9,12,13,lag_d8_14,28.46,28.46,18.36,23.38,6.53,10.1,0,,,,,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,25.1119,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,5274|20260413|range23_highest_close_breakout|3|confirmation_d20_close,5274,,202602,20260317,20260413,20260414,20260415,20260513,17,18,19,lag_d15_30,65.94,45.89,28.46,18.36,23.38,37.48,1,202602,20260317,17,streak_lag_d8_20,True,True,True,False,False,True,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,31.2707,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,5284|20250709|range23_highest_close_breakout|3|confirmation_d20_close,5284,,202505,20250617,20250709,20250710,20250711,20250807,16,17,18,lag_d15_30,94.21,48.31,54.26,49.12,26.01,39.95,3,202503,20250417,56,streak_lag_d41_80,True,True,True,True,False,True,True,False,True,True,False,False,True,True,False,True,True,True,True,True,False,-3.7123,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,5284|20250820|range23_highest_close_breakout|3|confirmation_d20_close,5284,,202507,20250817,20250820,20250822,20250825,20250925,3,5,6,lag_d0_3,51.52,54.78,94.27,94.21,54.26,-42.75,5,202503,20250417,86,streak_lag_d81_plus,True,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,True,True,True,13.0346,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,5284|20250926|range23_highest_close_breakout|3|confirmation_d20_close,5284,,202508,20250917,20250926,20251002,20251003,20251106,7,10,11,lag_d4_7,53.57,54.71,51.52,94.27,94.21,2.05,6,202503,20250417,109,streak_lag_d81_plus,True,True,True,False,False,True,True,True,True,True,False,False,True,False,False,False,False,True,True,True,True,-2.455,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,5284|20251203|range23_highest_close_breakout|3|confirmation_d20_close,5284,,202510,20251117,20251203,20251205,20251208,20260106,12,14,15,lag_d8_14,52.93,55.46,61.01,53.57,51.52,-8.08,8,202503,20250417,151,streak_lag_d81_plus,True,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,True,True,True,-14.526,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,5284|20260304|range23_highest_close_breakout|3|confirmation_d20_close,5284,,202601,20260217,20260304,20260306,20260309,20260407,7,9,10,lag_d4_7,38.47,38.47,65.94,59.86,52.93,-27.47,11,202503,20250417,206,streak_lag_d81_plus,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,5.0186,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,5284|20260408|range23_highest_close_breakout|3|confirmation_d20_close,5284,,202602,20260317,20260408,20260409,20260410,20260508,14,15,16,lag_d8_14,50.23,44.51,38.47,65.94,59.86,11.76,12,202503,20250417,229,streak_lag_d81_plus,True,True,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,21.2121,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
