model_id,confirmation_model_id,research_id,source_research_id,research_variant_id,parameter_set_id,advisory_status,rule_id,rule_window_days,selector_method,source_audit_scope,case_review_tag,manual_case_id,stock_id,stock_name,signal_date,source_pattern_family,baseline_current_left_peak_date,candidate_left_peak_date,candidate_days_before_left_low,candidate_drop_to_left_low_pct,candidate_left_descent_wrong_direction_rate_pct,candidate_matches_human_left_peak,candidate_selection_status,candidate_selection_reason,outcome_available,sym1_5_quality_bucket,sym1_5_w_shape_completed,sym1_5_neckline_volume_breakout,sym1_5_breakout_date,primary_review_flag,transition_status,slope_curvature_category,price_level_bucket,effective_mainstream_label,a_mature,a_return_pct,c_mature,c_return_pct,tdcc_any_age7,selected_for_rule_replay,manual_review_status,approved_for_daily,production_readiness,generated_at
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,current_detector_left_peak,45,current_detector_output,current_model_candidate,,,2204,中華,20260312,standard_double_bottom_w,20251222,20251222,29,-11.039,27.5862,false,selected,selected_current_detector_left_peak,true,right_low_broken_after_deadline,false,false,,right_low_failed,observation_support_failed,smooth_rounded_w_like,bottom_quartile_level,non_mainstream,false,,false,,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,highest_high_45d_before_left_low,45,highest_high_before_left_low,current_model_candidate,,,2204,中華,20260312,standard_double_bottom_w,20251222,20251222,29,-11.039,27.5862,false,selected,selected_highest_high_in_45d_window,true,right_low_broken_after_deadline,false,false,,right_low_failed,observation_support_failed,smooth_rounded_w_like,bottom_quartile_level,non_mainstream,false,,false,,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,highest_high_90d_before_left_low,90,highest_high_before_left_low,current_model_candidate,,,2204,中華,20260312,standard_double_bottom_w,20251222,20251001,82,-15.0388,34.1463,false,selected,selected_highest_high_in_90d_window,true,right_low_broken_after_deadline,false,false,,right_low_failed,observation_support_failed,smooth_rounded_w_like,bottom_quartile_level,non_mainstream,false,,false,,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,nearest_micro_pressure_45d_min15_before_left_low,45,nearest_micro_pressure_before_left_low,current_model_candidate,,,2204,中華,20260312,standard_double_bottom_w,20251222,,,,,false,not_selected,no_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,true,right_low_broken_after_deadline,false,false,,right_low_failed,observation_support_failed,smooth_rounded_w_like,bottom_quartile_level,non_mainstream,false,,false,,false,false,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,nearest_micro_pressure_90d_min15_before_left_low,90,nearest_micro_pressure_before_left_low,current_model_candidate,,,2204,中華,20260312,standard_double_bottom_w,20251222,20251009,77,-13.4281,35.0649,false,selected,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,true,right_low_broken_after_deadline,false,false,,right_low_failed,observation_support_failed,smooth_rounded_w_like,bottom_quartile_level,non_mainstream,false,,false,,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,current_detector_left_peak,45,current_detector_output,current_model_candidate,,,2362,藍天,20260312,standard_double_bottom_w,20250918,20250918,28,-12.6744,35.7143,false,selected,selected_current_detector_left_peak,true,late_volume_breakout_not_w,false,false,,completion_too_late_for_w,observation_late_confirmation_not_w,wv_multiple_turn_risk,low_level,core_mainstream,false,,false,,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,highest_high_45d_before_left_low,45,highest_high_before_left_low,current_model_candidate,,,2362,藍天,20260312,standard_double_bottom_w,20250918,20250918,28,-12.6744,35.7143,false,selected,selected_highest_high_in_45d_window,true,late_volume_breakout_not_w,false,false,,completion_too_late_for_w,observation_late_confirmation_not_w,wv_multiple_turn_risk,low_level,core_mainstream,false,,false,,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,highest_high_90d_before_left_low,90,highest_high_before_left_low,current_model_candidate,,,2362,藍天,20260312,standard_double_bottom_w,20250918,20250619,89,-24.7495,41.573,false,selected,selected_highest_high_in_90d_window,true,late_volume_breakout_not_w,false,false,,completion_too_late_for_w,observation_late_confirmation_not_w,wv_multiple_turn_risk,low_level,core_mainstream,false,,false,,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,nearest_micro_pressure_45d_min15_before_left_low,45,nearest_micro_pressure_before_left_low,current_model_candidate,,,2362,藍天,20260312,standard_double_bottom_w,20250918,,,,,false,not_selected,no_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,true,late_volume_breakout_not_w,false,false,,completion_too_late_for_w,observation_late_confirmation_not_w,wv_multiple_turn_risk,low_level,core_mainstream,false,,false,,false,false,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,nearest_micro_pressure_90d_min15_before_left_low,90,nearest_micro_pressure_before_left_low,current_model_candidate,,,2362,藍天,20260312,standard_double_bottom_w,20250918,20250818,47,-14.0732,38.2979,false,selected,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,true,late_volume_breakout_not_w,false,false,,completion_too_late_for_w,observation_late_confirmation_not_w,wv_multiple_turn_risk,low_level,core_mainstream,false,,false,,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,current_detector_left_peak,45,current_detector_output,current_model_candidate,,,2480,敦陽科,20260312,standard_double_bottom_w,20251201,20251201,33,-10.356,33.3333,false,selected,selected_current_detector_left_peak,true,late_neckline_completion_not_w,false,false,,completion_too_late_for_w,observation_late_confirmation_not_w,slope_break_discontinuous,low_level,core_mainstream,false,,false,,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,highest_high_45d_before_left_low,45,highest_high_before_left_low,current_model_candidate,,,2480,敦陽科,20260312,standard_double_bottom_w,20251201,20251113,45,-10.356,37.7778,false,selected,selected_highest_high_in_45d_window,true,late_neckline_completion_not_w,false,false,,completion_too_late_for_w,observation_late_confirmation_not_w,slope_break_discontinuous,low_level,core_mainstream,false,,false,,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,highest_high_90d_before_left_low,90,highest_high_before_left_low,current_model_candidate,,,2480,敦陽科,20260312,standard_double_bottom_w,20251201,20250930,72,-23.4807,34.7222,false,selected,selected_highest_high_in_90d_window,true,late_neckline_completion_not_w,false,false,,completion_too_late_for_w,observation_late_confirmation_not_w,slope_break_discontinuous,low_level,core_mainstream,false,,false,,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,nearest_micro_pressure_45d_min15_before_left_low,45,nearest_micro_pressure_before_left_low,current_model_candidate,,,2480,敦陽科,20260312,standard_double_bottom_w,20251201,,,,,false,not_selected,no_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,true,late_neckline_completion_not_w,false,false,,completion_too_late_for_w,observation_late_confirmation_not_w,slope_break_discontinuous,low_level,core_mainstream,false,,false,,false,false,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,nearest_micro_pressure_90d_min15_before_left_low,90,nearest_micro_pressure_before_left_low,current_model_candidate,,,2480,敦陽科,20260312,standard_double_bottom_w,20251201,20251110,48,-14.2415,37.5,false,selected,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,true,late_neckline_completion_not_w,false,false,,completion_too_late_for_w,observation_late_confirmation_not_w,slope_break_discontinuous,low_level,core_mainstream,false,,false,,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,current_detector_left_peak,45,current_detector_output,current_model_candidate,,,2610,華航,20260312,standard_double_bottom_w,20251020,20251020,35,-12.5296,25.7143,false,selected,selected_current_detector_left_peak,true,no_completion_within_symmetry,false,false,,did_not_complete_w,observation_no_confirmation,wv_multiple_turn_risk,bottom_quartile_level,non_mainstream,false,,false,,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,highest_high_45d_before_left_low,45,highest_high_before_left_low,current_model_candidate,,,2610,華航,20260312,standard_double_bottom_w,20251020,20251020,35,-12.5296,25.7143,false,selected,selected_highest_high_in_45d_window,true,no_completion_within_symmetry,false,false,,did_not_complete_w,observation_no_confirmation,wv_multiple_turn_risk,bottom_quartile_level,non_mainstream,false,,false,,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,highest_high_90d_before_left_low,90,highest_high_before_left_low,current_model_candidate,,,2610,華航,20260312,standard_double_bottom_w,20251020,20250909,56,-15.5251,30.3571,false,selected,selected_highest_high_in_90d_window,true,no_completion_within_symmetry,false,false,,did_not_complete_w,observation_no_confirmation,wv_multiple_turn_risk,bottom_quartile_level,non_mainstream,false,,false,,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,nearest_micro_pressure_45d_min15_before_left_low,45,nearest_micro_pressure_before_left_low,current_model_candidate,,,2610,華航,20260312,standard_double_bottom_w,20251020,,,,,false,not_selected,no_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,true,no_completion_within_symmetry,false,false,,did_not_complete_w,observation_no_confirmation,wv_multiple_turn_risk,bottom_quartile_level,non_mainstream,false,,false,,false,false,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,nearest_micro_pressure_90d_min15_before_left_low,90,nearest_micro_pressure_before_left_low,current_model_candidate,,,2610,華航,20260312,standard_double_bottom_w,20251020,20250909,56,-15.5251,30.3571,false,selected,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,true,no_completion_within_symmetry,false,false,,did_not_complete_w,observation_no_confirmation,wv_multiple_turn_risk,bottom_quartile_level,non_mainstream,false,,false,,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,current_detector_left_peak,45,current_detector_output,current_model_candidate,,,3014,聯陽,20260312,standard_double_bottom_w,20251022,20251022,38,-16.2963,21.0526,false,selected,selected_current_detector_left_peak,true,neckline_volume_breakout,true,true,20260505,passed_volume_breakout_confirmation,observation_to_volume_confirmation,wv_multiple_turn_risk,low_level,core_mainstream,true,0.7519,true,3.3708,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,highest_high_45d_before_left_low,45,highest_high_before_left_low,current_model_candidate,,,3014,聯陽,20260312,standard_double_bottom_w,20251022,20251022,38,-16.2963,21.0526,false,selected,selected_highest_high_in_45d_window,true,neckline_volume_breakout,true,true,20260505,passed_volume_breakout_confirmation,observation_to_volume_confirmation,wv_multiple_turn_risk,low_level,core_mainstream,true,0.7519,true,3.3708,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,highest_high_90d_before_left_low,90,highest_high_before_left_low,current_model_candidate,,,3014,聯陽,20260312,standard_double_bottom_w,20251022,20250919,56,-18.1159,28.5714,false,selected,selected_highest_high_in_90d_window,true,neckline_volume_breakout,true,true,20260505,passed_volume_breakout_confirmation,observation_to_volume_confirmation,wv_multiple_turn_risk,low_level,core_mainstream,true,0.7519,true,3.3708,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,nearest_micro_pressure_45d_min15_before_left_low,45,nearest_micro_pressure_before_left_low,current_model_candidate,,,3014,聯陽,20260312,standard_double_bottom_w,20251022,20251107,27,-14.0684,22.2222,false,selected,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,true,neckline_volume_breakout,true,true,20260505,passed_volume_breakout_confirmation,observation_to_volume_confirmation,wv_multiple_turn_risk,low_level,core_mainstream,true,0.7519,true,3.3708,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,nearest_micro_pressure_90d_min15_before_left_low,90,nearest_micro_pressure_before_left_low,current_model_candidate,,,3014,聯陽,20260312,standard_double_bottom_w,20251022,20251107,27,-14.0684,22.2222,false,selected,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,true,neckline_volume_breakout,true,true,20260505,passed_volume_breakout_confirmation,observation_to_volume_confirmation,wv_multiple_turn_risk,low_level,core_mainstream,true,0.7519,true,3.3708,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,current_detector_left_peak,45,current_detector_output,current_model_candidate,,,3168,眾福科,20260312,standard_double_bottom_w,20251210,20251210,38,-13.9198,44.7368,false,selected,selected_current_detector_left_peak,true,late_volume_breakout_not_w,false,false,,completion_too_late_for_w,observation_late_confirmation_not_w,slope_break_discontinuous,low_level,core_mainstream,false,,false,,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,highest_high_45d_before_left_low,45,highest_high_before_left_low,current_model_candidate,,,3168,眾福科,20260312,standard_double_bottom_w,20251210,20251210,38,-13.9198,44.7368,false,selected,selected_highest_high_in_45d_window,true,late_volume_breakout_not_w,false,false,,completion_too_late_for_w,observation_late_confirmation_not_w,slope_break_discontinuous,low_level,core_mainstream,false,,false,,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,highest_high_90d_before_left_low,90,highest_high_before_left_low,current_model_candidate,,,3168,眾福科,20260312,standard_double_bottom_w,20251210,20250922,88,-23.008,45.4545,false,selected,selected_highest_high_in_90d_window,true,late_volume_breakout_not_w,false,false,,completion_too_late_for_w,observation_late_confirmation_not_w,slope_break_discontinuous,low_level,core_mainstream,false,,false,,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,nearest_micro_pressure_45d_min15_before_left_low,45,nearest_micro_pressure_before_left_low,current_model_candidate,,,3168,眾福科,20260312,standard_double_bottom_w,20251210,20251215,35,-13.9198,42.8571,false,selected,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,true,late_volume_breakout_not_w,false,false,,completion_too_late_for_w,observation_late_confirmation_not_w,slope_break_discontinuous,low_level,core_mainstream,false,,false,,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,nearest_micro_pressure_90d_min15_before_left_low,90,nearest_micro_pressure_before_left_low,current_model_candidate,,,3168,眾福科,20260312,standard_double_bottom_w,20251210,20251215,35,-13.9198,42.8571,false,selected,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,true,late_volume_breakout_not_w,false,false,,completion_too_late_for_w,observation_late_confirmation_not_w,slope_break_discontinuous,low_level,core_mainstream,false,,false,,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,current_detector_left_peak,45,current_detector_output,current_model_candidate,,,3346,麗清,20260312,standard_double_bottom_w,20251113,20251113,35,-9.3827,37.1429,false,selected,selected_current_detector_left_peak,true,right_low_broken_after_deadline,false,false,,right_low_failed,observation_support_failed,wv_multiple_turn_risk,bottom_quartile_level,non_mainstream,false,,false,,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,highest_high_45d_before_left_low,45,highest_high_before_left_low,current_model_candidate,,,3346,麗清,20260312,standard_double_bottom_w,20251113,20251030,45,-14.4522,37.7778,false,selected,selected_highest_high_in_45d_window,true,right_low_broken_after_deadline,false,false,,right_low_failed,observation_support_failed,wv_multiple_turn_risk,bottom_quartile_level,non_mainstream,false,,false,,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,highest_high_90d_before_left_low,90,highest_high_before_left_low,current_model_candidate,,,3346,麗清,20260312,standard_double_bottom_w,20251113,20250902,77,-29.1506,32.4675,false,selected,selected_highest_high_in_90d_window,true,right_low_broken_after_deadline,false,false,,right_low_failed,observation_support_failed,wv_multiple_turn_risk,bottom_quartile_level,non_mainstream,false,,false,,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,nearest_micro_pressure_45d_min15_before_left_low,45,nearest_micro_pressure_before_left_low,current_model_candidate,,,3346,麗清,20260312,standard_double_bottom_w,20251113,,,,,false,not_selected,no_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,true,right_low_broken_after_deadline,false,false,,right_low_failed,observation_support_failed,wv_multiple_turn_risk,bottom_quartile_level,non_mainstream,false,,false,,false,false,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,nearest_micro_pressure_90d_min15_before_left_low,90,nearest_micro_pressure_before_left_low,current_model_candidate,,,3346,麗清,20260312,standard_double_bottom_w,20251113,20251028,47,-16.9683,36.1702,false,selected,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,true,right_low_broken_after_deadline,false,false,,right_low_failed,observation_support_failed,wv_multiple_turn_risk,bottom_quartile_level,non_mainstream,false,,false,,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,current_detector_left_peak,45,current_detector_output,current_model_candidate,,,3501,維熹,20260312,standard_double_bottom_w,20251030,20251030,26,-12.3134,23.0769,false,selected,selected_current_detector_left_peak,true,right_low_broken_before_completion,false,false,,right_low_failed,observation_support_failed,wv_multiple_turn_risk,bottom_quartile_level,core_mainstream,false,,false,,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,highest_high_45d_before_left_low,45,highest_high_before_left_low,current_model_candidate,,,3501,維熹,20260312,standard_double_bottom_w,20251030,20251030,26,-12.3134,23.0769,false,selected,selected_highest_high_in_45d_window,true,right_low_broken_before_completion,false,false,,right_low_failed,observation_support_failed,wv_multiple_turn_risk,bottom_quartile_level,core_mainstream,false,,false,,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,highest_high_90d_before_left_low,90,highest_high_before_left_low,current_model_candidate,,,3501,維熹,20260312,standard_double_bottom_w,20251030,20250718,90,-21.4047,40.0,false,selected,selected_highest_high_in_90d_window,true,right_low_broken_before_completion,false,false,,right_low_failed,observation_support_failed,wv_multiple_turn_risk,bottom_quartile_level,core_mainstream,false,,false,,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,nearest_micro_pressure_45d_min15_before_left_low,45,nearest_micro_pressure_before_left_low,current_model_candidate,,,3501,維熹,20260312,standard_double_bottom_w,20251030,,,,,false,not_selected,no_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,true,right_low_broken_before_completion,false,false,,right_low_failed,observation_support_failed,wv_multiple_turn_risk,bottom_quartile_level,core_mainstream,false,,false,,false,false,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_replay,w_bottom_left_anchor_rule_grid,warning_research_variant_only,w_bottom_left_anchor_rule_replay_20260625,warning_research_variant_only,nearest_micro_pressure_90d_min15_before_left_low,90,nearest_micro_pressure_before_left_low,current_model_candidate,,,3501,維熹,20260312,standard_double_bottom_w,20251030,20250901,59,-17.1076,40.678,false,selected,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,true,right_low_broken_before_completion,false,false,,right_low_failed,observation_support_failed,wv_multiple_turn_risk,bottom_quartile_level,core_mainstream,false,,false,,false,true,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:10:23 Asia/Taipei
