generated_at,model_id,model_name_zh,research_artifact_id,artifact_scope,anomaly_exclusion_basis,decision_basis,source_condition_id,source_condition_rule,entry_rule_id,exit_rule_id,win_definition,neutral_definition,failure_definition,high_return_definition,non_overlap_cooldown_days,non_overlap_applied,same_stock_overlap_pair_count,source_strong_signal_count,unresolved_anomaly_candidate_count_in_source,basis_source_signal_count,accepted_signal_count_after_non_overlap,suppressed_signal_count,return_path_discontinuity_count_after_non_overlap,anomaly_interpretation_status,sample_count_context,combination_policy,approved_for_daily,production_change,promotion_readiness,row_type,feature_order,feature_id,feature_family,feature_rule,feature_column,feature_independence_status,equivalent_to_feature_id,feature_hit_count,feature_coverage_pct,evidence_interpretation,accepted_trade_count,win_count,neutral_count,failure_count,win_rate_pct,neutral_rate_pct,failure_rate_pct,avg_realized_return_pct,median_realized_return_pct,high_return_8_count,high_return_8_rate_pct,loss_5_count,loss_5_rate_pct,high_return_group_count,high_return_feature_hit_count,high_return_feature_hit_rate_pct,win_group_count,win_feature_hit_count,win_feature_hit_rate_pct,failure_group_count,failure_feature_hit_count,failure_feature_hit_rate_pct,high_return_minus_failure_hit_rate_pct,delta_vs_baseline_win_rate_pct,delta_vs_baseline_failure_rate_pct,delta_vs_baseline_avg_return_pct,delta_vs_baseline_median_return_pct,delta_vs_baseline_high_return_8_rate_pct,delta_vs_baseline_loss_5_rate_pct,high_return_feature_value_count,high_return_feature_mean,high_return_feature_median,win_feature_value_count,win_feature_mean,win_feature_median,failure_feature_value_count,failure_feature_mean,failure_feature_median,high_return_minus_failure_feature_mean,high_return_minus_failure_feature_median
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,50,revenue_cumulative_yoy_improving_2m,monthly_revenue,cumulative monthly revenue YoY improves for two consecutive available months,feature__revenue_cumulative_yoy_improving_2m,distinct_observed_mask,,1772,37.21,failure_associated_risk_feature_candidate,1772.0,524.0,318.0,930.0,29.57,17.95,52.48,2.6,-0.63,419.0,23.65,561.0,31.66,1137.0,419.0,36.85,1427.0,524.0,36.72,2442.0,930.0,38.08,-1.23,-0.4,1.2,-0.34,-0.28,-0.23,2.24,,,,,,,,,,,
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,60,revenue_latest_yoy_delta_ge20,monthly_revenue,latest monthly revenue YoY improves by at least 20 percentage points month over month,feature__revenue_latest_yoy_delta_ge20,distinct_observed_mask,,1930,40.53,failure_associated_risk_feature_candidate,1930.0,525.0,337.0,1068.0,27.2,17.46,55.34,2.06,-1.1,418.0,21.66,621.0,32.18,1137.0,418.0,36.76,1427.0,525.0,36.79,2442.0,1068.0,43.73,-6.97,-2.77,4.06,-0.88,-0.75,-2.22,2.76,,,,,,,,,,,
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,100,tdcc_high_thresholds_up,tdcc,TDCC history is available and high thresholds are increasing,feature__tdcc_high_thresholds_up,distinct_observed_mask,,298,6.26,positive_discriminator_single_feature_candidate,298.0,123.0,55.0,120.0,41.28,18.46,40.27,5.02,2.25,92.0,30.87,79.0,26.51,1137.0,92.0,8.09,1427.0,123.0,8.62,2442.0,120.0,4.91,3.18,11.31,-11.01,2.08,2.6,6.99,-2.91,,,,,,,,,,,
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,110,tdcc_all_thresholds_up,tdcc,TDCC history is available and all thresholds are increasing,feature__tdcc_all_thresholds_up,distinct_observed_mask,,159,3.34,positive_discriminator_single_feature_candidate,159.0,74.0,30.0,55.0,46.54,18.87,34.59,6.43,3.79,58.0,36.48,36.0,22.64,1137.0,58.0,5.1,1427.0,74.0,5.19,2442.0,55.0,2.25,2.85,16.57,-16.69,3.49,4.14,12.6,-6.78,,,,,,,,,,,
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,120,tdcc_four_thresholds_sync_up,tdcc,TDCC history is available and four thresholds increase together,feature__tdcc_four_thresholds_sync_up,duplicate_mask_not_independent_evidence,tdcc_all_thresholds_up,159,3.34,positive_discriminator_single_feature_candidate,159.0,74.0,30.0,55.0,46.54,18.87,34.59,6.43,3.79,58.0,36.48,36.0,22.64,1137.0,58.0,5.1,1427.0,74.0,5.19,2442.0,55.0,2.25,2.85,16.57,-16.69,3.49,4.14,12.6,-6.78,,,,,,,,,,,
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,130,tdcc_consecutive_up_ge1,tdcc,TDCC consecutive up weeks >= 1,feature__tdcc_consecutive_up_ge1,distinct_observed_mask,,410,8.61,positive_discriminator_single_feature_candidate,410.0,156.0,75.0,179.0,38.05,18.29,43.66,4.06,1.31,119.0,29.02,118.0,28.78,1137.0,119.0,10.47,1427.0,156.0,10.93,2442.0,179.0,7.33,3.14,8.08,-7.62,1.12,1.66,5.14,-0.64,,,,,,,,,,,
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,140,tdcc_consecutive_up_ge2,tdcc,TDCC consecutive up weeks >= 2,feature__tdcc_consecutive_up_ge2,distinct_observed_mask,,254,5.33,positive_discriminator_single_feature_candidate,254.0,105.0,49.0,100.0,41.34,19.29,39.37,4.97,2.35,76.0,29.92,65.0,25.59,1137.0,76.0,6.68,1427.0,105.0,7.36,2442.0,100.0,4.1,2.58,11.37,-11.91,2.03,2.7,6.04,-3.83,,,,,,,,,,,
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,200,technical_macd_hist_gt0,technical,MACD histogram > 0 on signal date,feature__technical_macd_hist_gt0,distinct_observed_mask,,1959,41.14,failure_associated_risk_feature_candidate,1959.0,574.0,341.0,1044.0,29.3,17.41,53.29,2.39,-0.92,468.0,23.89,608.0,31.04,1137.0,468.0,41.16,1427.0,574.0,40.22,2442.0,1044.0,42.75,-1.59,-0.67,2.01,-0.55,-0.57,0.01,1.62,,,,,,,,,,,
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,210,technical_rsi14_ge60,technical,RSI14 >= 60 on signal date,feature__technical_rsi14_ge60,distinct_observed_mask,,1094,22.97,positive_discriminator_single_feature_candidate,1094.0,391.0,166.0,537.0,35.74,15.17,49.09,4.72,0.24,328.0,29.98,321.0,29.34,1137.0,328.0,28.85,1427.0,391.0,27.4,2442.0,537.0,21.99,6.86,5.77,-2.19,1.78,0.59,6.1,-0.08,,,,,,,,,,,
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,220,technical_rsi14_40_70,technical,40 <= RSI14 <= 70 on signal date,feature__technical_rsi14_40_70,distinct_observed_mask,,3098,65.06,positive_discriminator_single_feature_candidate,3098.0,959.0,553.0,1586.0,30.96,17.85,51.19,3.36,-0.31,768.0,24.79,924.0,29.83,1137.0,768.0,67.55,1427.0,959.0,67.2,2442.0,1586.0,64.95,2.6,0.99,-0.09,0.42,0.04,0.91,0.41,,,,,,,,,,,
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,230,technical_kd_bullish_not_overheated,technical,K > D and K < 80 on signal date,feature__technical_kd_bullish_not_overheated,distinct_observed_mask,,1895,39.79,failure_associated_risk_feature_candidate,1895.0,463.0,345.0,1087.0,24.43,18.21,57.36,0.89,-1.65,370.0,19.53,645.0,34.04,1137.0,370.0,32.54,1427.0,463.0,32.45,2442.0,1087.0,44.51,-11.97,-5.54,6.08,-2.05,-1.3,-4.35,4.62,,,,,,,,,,,
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,240,technical_kdj_bullish_not_extreme,technical,"K > D, J > K, and J < 100 on signal date; J = 3K - 2D",feature__technical_kdj_bullish_not_extreme,distinct_observed_mask,,1915,40.21,failure_associated_risk_feature_candidate,1915.0,482.0,352.0,1081.0,25.17,18.38,56.45,1.14,-1.43,386.0,20.16,633.0,33.05,1137.0,386.0,33.95,1427.0,482.0,33.78,2442.0,1081.0,44.27,-10.32,-4.8,5.17,-1.8,-1.08,-3.72,3.63,,,,,,,,,,,
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,250,technical_kdj_j_ge100,technical_risk,KDJ J >= 100 on signal date; J = 3K - 2D,feature__technical_kdj_j_ge100,distinct_observed_mask,,149,3.13,failure_associated_risk_feature_candidate,149.0,26.0,32.0,91.0,17.45,21.48,61.07,-1.08,-2.68,20.0,13.42,51.0,34.23,1137.0,20.0,1.76,1427.0,26.0,1.82,2442.0,91.0,3.73,-1.97,-12.52,9.79,-4.02,-2.33,-10.46,4.81,,,,,,,,,,,
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,260,technical_bb_width_not_extreme,technical,Bollinger Band width rank over 120 days <= 80%,feature__technical_bb_width_not_extreme,distinct_observed_mask,,2250,47.25,positive_discriminator_single_feature_candidate,2250.0,705.0,411.0,1134.0,31.33,18.27,50.4,3.29,-0.15,569.0,25.29,673.0,29.91,1137.0,569.0,50.04,1427.0,705.0,49.4,2442.0,1134.0,46.44,3.6,1.36,-0.88,0.35,0.2,1.41,0.49,,,,,,,,,,,
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,270,technical_close_above_ma20_ema23,technical,feature-date close is above both MA20 and EMA23,feature__technical_close_above_ma20_ema23,distinct_observed_mask,,1870,39.27,mixed_or_low_discrimination_research_only,1870.0,604.0,299.0,967.0,32.3,15.99,51.71,3.75,-0.54,509.0,27.22,589.0,31.5,1137.0,509.0,44.77,1427.0,604.0,42.33,2442.0,967.0,39.6,5.17,2.33,0.43,0.81,-0.19,3.34,2.08,,,,,,,,,,,
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,280,technical_ema23_slope_positive,technical,EMA23 five-day slope is positive,feature__technical_ema23_slope_positive,distinct_observed_mask,,2192,46.03,positive_discriminator_single_feature_candidate,2192.0,760.0,345.0,1087.0,34.67,15.74,49.59,4.43,0.11,625.0,28.51,671.0,30.61,1137.0,625.0,54.97,1427.0,760.0,53.26,2442.0,1087.0,44.51,10.46,4.7,-1.69,1.49,0.46,4.63,1.19,,,,,,,,,,,
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,290,technical_obv_above_ma20,technical,OBV is above its MA20,feature__technical_obv_above_ma20,distinct_observed_mask,,2349,49.33,positive_discriminator_single_feature_candidate,2349.0,730.0,422.0,1197.0,31.08,17.97,50.96,3.23,-0.32,600.0,25.54,709.0,30.18,1137.0,600.0,52.77,1427.0,730.0,51.16,2442.0,1197.0,49.02,3.75,1.11,-0.32,0.29,0.03,1.66,0.76,,,,,,,,,,,
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,300,technical_ma20_above_ma60,technical,MA20 > MA60 on signal date,feature__technical_ma20_above_ma60,distinct_observed_mask,,1848,38.81,positive_discriminator_single_feature_candidate,1848.0,674.0,305.0,869.0,36.47,16.5,47.02,5.07,0.79,545.0,29.49,533.0,28.84,1137.0,545.0,47.93,1427.0,674.0,47.23,2442.0,869.0,35.59,12.34,6.5,-4.26,2.13,1.14,5.61,-0.58,,,,,,,,,,,
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,400,shape_range23_width_le10,price_shape,previous 23-day range width <= 10%,feature__shape_range23_width_le10,distinct_observed_mask,,752,15.79,failure_associated_risk_feature_candidate,752.0,135.0,211.0,406.0,17.95,28.06,53.99,0.48,-0.39,97.0,12.9,143.0,19.02,1137.0,97.0,8.53,1427.0,135.0,9.46,2442.0,406.0,16.63,-8.1,-12.02,2.71,-2.46,-0.04,-10.98,-10.4,,,,,,,,,,,
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,410,shape_range23_width_le15,price_shape,previous 23-day range width <= 15%,feature__shape_range23_width_le15,distinct_observed_mask,,1692,35.53,failure_associated_risk_feature_candidate,1692.0,360.0,431.0,901.0,21.28,25.47,53.25,0.97,-0.48,255.0,15.07,399.0,23.58,1137.0,255.0,22.43,1427.0,360.0,25.23,2442.0,901.0,36.9,-14.47,-8.69,1.97,-1.97,-0.13,-8.81,-5.84,,,,,,,,,,,
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,420,shape_range23_width_le20,price_shape,previous 23-day range width <= 20%,feature__shape_range23_width_le20,distinct_observed_mask,,2533,53.19,failure_associated_risk_feature_candidate,2533.0,598.0,598.0,1337.0,23.61,23.61,52.78,1.45,-0.48,449.0,17.73,651.0,25.7,1137.0,449.0,39.49,1427.0,598.0,41.91,2442.0,1337.0,54.75,-15.26,-6.36,1.5,-1.49,-0.13,-6.15,-3.72,,,,,,,,,,,
2026-07-14 13:56:58 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_unresolved_anomaly_candidates_primary,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,81585,11533,81585,5440,76145,7,blocked_pending_root_cause_anomaly_candidate_review,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,430,shape_near_range23_high,price_shape,signal close is within -5% to +5% of the previous 23-day high,feature__shape_near_range23_high,distinct_observed_mask,,1191,25.01,failure_associated_risk_feature_candidate,1191.0,284.0,256.0,651.0,23.85,21.49,54.66,1.68,-0.84,224.0,18.81,307.0,25.78,1137.0,224.0,19.7,1427.0,284.0,19.9,2442.0,651.0,26.66,-6.96,-6.12,3.38,-1.26,-0.49,-5.07,-3.64,,,,,,,,,,,
