model_id,confirmation_model_id,overlay_model_id,research_id,source_research_id,research_variant_id,parameter_set_id,advisory_status,stock_id,stock_name,signal_date,comparison_status,selected_event_set_id,outcome_bucket,category_id,category_folder,chart_path,chart_path_absolute,baseline_present,variant_present,baseline_left_peak_date,variant_left_peak_date,baseline_left_low_date,variant_left_low_date,baseline_neckline_date,variant_neckline_date,baseline_right_low_date,variant_right_low_date,baseline_breakout_date,variant_breakout_date,baseline_signal_close,variant_signal_close,baseline_neckline_price,variant_neckline_price,baseline_a_mature,variant_a_mature,baseline_a_return_pct,variant_a_return_pct,baseline_tdcc_any_age7,variant_tdcc_any_age7,variant_left_anchor_rule_id,variant_left_anchor_rule_reason,manual_review_status,approved_for_daily,production_readiness,generated_at
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,6902,GOGOLOOK,20260309,variant_only,variant,pending_or_no_breakout,variant_only_pending_or_no_breakout,03_v_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/03_v_pending/20260309_6902_03.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\03_v_pending\20260309_6902_03.png,false,true,,20251211,,20260113,,20260122,,20260304,,,,77.0,,80.5,false,false,,,,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,3706,神達,20260310,variant_only,variant,pending_or_no_breakout,variant_only_pending_or_no_breakout,03_v_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/03_v_pending/20260310_3706_03.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\03_v_pending\20260310_3706_03.png,false,true,,20260119,,20260206,,20260225,,20260304,,,,79.3,,82.9,false,false,,,,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,9946,三發地產,20260311,variant_only,variant,pending_or_no_breakout,variant_only_pending_or_no_breakout,03_v_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/03_v_pending/20260311_9946_03.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\03_v_pending\20260311_9946_03.png,false,true,,20251016,,20251121,,20260105,,20260206,,,,17.55,,19.65,false,false,,,,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,1612,宏泰,20260312,variant_only,variant,pending_or_no_breakout,variant_only_pending_or_no_breakout,03_v_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/03_v_pending/20260312_1612_03.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\03_v_pending\20260312_1612_03.png,false,true,,20251106,,20251210,,20260120,,20260309,,,,34.2,,40.0,false,false,,,,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,4588,玖鼎電力,20260312,variant_only,variant,pending_or_no_breakout,variant_only_pending_or_no_breakout,03_v_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/03_v_pending/20260312_4588_03.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\03_v_pending\20260312_4588_03.png,false,true,,20251106,,20260106,,20260122,,20260309,,,,59.6,,76.1,false,false,,,,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,1463,強盛新,20260316,variant_only,variant,pending_or_no_breakout,variant_only_pending_or_no_breakout,03_v_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/03_v_pending/20260316_1463_03.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\03_v_pending\20260316_1463_03.png,false,true,,20251222,,20260130,,20260302,,20260309,,,,17.9,,18.65,false,false,,,,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,3515,華擎,20260318,variant_only,variant,pending_or_no_breakout,variant_only_pending_or_no_breakout,03_v_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/03_v_pending/20260318_3515_03.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\03_v_pending\20260318_3515_03.png,false,true,,20260115,,20260206,,20260225,,20260313,,,,222.5,,230.5,false,false,,,,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,8464,億豐,20260318,variant_only,variant,pending_or_no_breakout,variant_only_pending_or_no_breakout,03_v_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/03_v_pending/20260318_8464_03.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\03_v_pending\20260318_8464_03.png,false,true,,20251014,,20251105,,20251211,,20260105,,,,396.0,,395.0,false,false,,,,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,6958,日盛台駿,20260319,variant_only,variant,pending_or_no_breakout,variant_only_pending_or_no_breakout,03_v_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/03_v_pending/20260319_6958_03.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\03_v_pending\20260319_6958_03.png,false,true,,20251031,,20251119,,20251224,,20260206,,,,17.05,,16.9,false,false,,,,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,1723,中碳,20260320,variant_only,variant,loss,variant_only_loss,02_v_loss,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/02_v_loss/20260320_1723_02.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\02_v_loss\20260320_1723_02.png,false,true,,20251121,,20251219,,20260129,,20260310,,20260327,,74.0,,74.5,false,true,,-11.1612,,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,2363,矽統,20260320,variant_only,variant,pending_or_no_breakout,variant_only_pending_or_no_breakout,03_v_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/03_v_pending/20260320_2363_03.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\03_v_pending\20260320_2363_03.png,false,true,,20251106,,20251216,,20260128,,20260309,,,,50.6,,63.5,false,false,,,,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,1324,地球,20260323,variant_only,variant,pending_or_no_breakout,variant_only_pending_or_no_breakout,03_v_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/03_v_pending/20260323_1324_03.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\03_v_pending\20260323_1324_03.png,false,true,,20251029,,20251215,,20260106,,20260318,,,,10.65,,12.05,false,false,,,,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,3034,聯詠,20260326,variant_only,variant,win,variant_only_win,01_v_win,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/01_v_win/20260326_3034_01.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\01_v_win\20260326_3034_01.png,false,true,,20251009,,20251215,,20260123,,20260320,,20260506,,392.0,,406.0,false,true,,5.4688,,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,2204,中華,20260327,variant_only,variant,pending_or_no_breakout,variant_only_pending_or_no_breakout,03_v_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/03_v_pending/20260327_2204_03.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\03_v_pending\20260327_2204_03.png,false,true,,20251222,,20260309,,20260313,,20260324,,,,55.5,,57.9,false,false,,,,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,6491,晶碩,20260410,variant_only,variant,pending_or_no_breakout,variant_only_pending_or_no_breakout,03_v_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/03_v_pending/20260410_6491_03.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\03_v_pending\20260410_6491_03.png,false,true,,20251111,,20251230,,20260226,,20260331,,,,287.0,,302.0,false,false,,,,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,1463,強盛新,20260414,variant_only,variant,pending_or_no_breakout,variant_only_pending_or_no_breakout,03_v_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/03_v_pending/20260414_1463_03.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\03_v_pending\20260414_1463_03.png,false,true,,20251222,,20260130,,20260302,,20260323,,,,18.0,,18.65,false,false,,,,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,5388,中磊,20260414,variant_only,variant,pending_or_no_breakout,variant_only_pending_or_no_breakout,03_v_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/03_v_pending/20260414_5388_03.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\03_v_pending\20260414_5388_03.png,false,true,,20260202,,20260309,,20260320,,20260331,,,,81.7,,81.1,false,false,,,,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,2911,麗嬰房,20260415,variant_only,variant,pending_or_no_breakout,variant_only_pending_or_no_breakout,03_v_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/03_v_pending/20260415_2911_03.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\03_v_pending\20260415_2911_03.png,false,true,,20260223,,20260309,,20260317,,20260408,,,,4.99,,5.78,false,false,,,,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,8072,陞泰,20260417,variant_only,variant,pending_or_no_breakout,variant_only_pending_or_no_breakout,03_v_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/03_v_pending/20260417_8072_03.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\03_v_pending\20260417_8072_03.png,false,true,,20260224,,20260309,,20260316,,20260407,,,,29.6,,29.35,false,false,,,,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,1521,大億,20260423,variant_only,variant,pending_or_no_breakout,variant_only_pending_or_no_breakout,03_v_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/03_v_pending/20260423_1521_03.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\03_v_pending\20260423_1521_03.png,false,true,,20260224,,20260323,,20260408,,20260414,,,,25.15,,26.95,false,false,,,,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,2365,昆盈,20260423,variant_only,variant,pending_or_no_breakout,variant_only_pending_or_no_breakout,03_v_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/03_v_pending/20260423_2365_03.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\03_v_pending\20260423_2365_03.png,false,true,,20260209,,20260309,,20260317,,20260413,,,,34.3,,36.8,false,false,,,,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,3014,聯陽,20260423,variant_only,variant,pending_or_no_breakout,variant_only_pending_or_no_breakout,03_v_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/03_v_pending/20260423_3014_03.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\03_v_pending\20260423_3014_03.png,false,true,,20251107,,20260105,,20260122,,20260331,,,,123.5,,126.0,false,false,,,,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,6579,研揚,20260423,variant_only,variant,pending_or_no_breakout,variant_only_pending_or_no_breakout,03_v_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/03_v_pending/20260423_6579_03.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\03_v_pending\20260423_6579_03.png,false,true,,20251106,,20251216,,20260130,,20260309,,,,117.5,,128.0,false,false,,,,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,3376,新日興,20260427,variant_only,variant,pending_or_no_breakout,variant_only_pending_or_no_breakout,03_v_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/03_v_pending/20260427_3376_03.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\03_v_pending\20260427_3376_03.png,false,true,,20260209,,20260309,,20260319,,20260402,,,,207.5,,234.0,false,false,,,,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,4562,穎漢,20260428,variant_only,variant,pending_or_no_breakout,variant_only_pending_or_no_breakout,03_v_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/03_v_pending/20260428_4562_03.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\03_v_pending\20260428_4562_03.png,false,true,,20260223,,20260309,,20260316,,20260331,,,,33.9,,34.75,false,false,,,,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,1513,中興電,20260505,variant_only,variant,loss,variant_only_loss,02_v_loss,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/02_v_loss/20260505_1513_02.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\02_v_loss\20260505_1513_02.png,false,true,,20260318,,20260331,,20260423,,20260429,,20260508,,154.0,,158.0,false,true,,-1.5674,,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,1617,榮星,20260506,variant_only,variant,pending_or_no_breakout,variant_only_pending_or_no_breakout,03_v_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/03_v_pending/20260506_1617_03.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\03_v_pending\20260506_1617_03.png,false,true,,20260211,,20260323,,20260417,,20260429,,,,15.05,,16.6,false,false,,,,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,3257,虹冠電,20260506,variant_only,variant,loss,variant_only_loss,02_v_loss,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/02_v_loss/20260506_3257_02.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\02_v_loss\20260506_3257_02.png,false,true,,20260303,,20260331,,20260423,,20260430,,20260528,,54.7,,58.1,false,true,,-16.4634,,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
