generated_at,model_id,research_artifact_id,anomaly_exclusion_basis,decision_basis,stock_id,stock_name,market,_revenue_signal_date,_revenue_stock_sequence_index,benchmark_index,signal_market_regime,entry_rule_id,exit_rule_id,next_open,realized_return_pct,outcome_label,high_return_8_flag,loss_5_flag,same_stock_non_overlap_included,non_overlap_cooldown_days,revenue_or_price_anomaly_candidate_flag,feature_context_revenue_anomaly_candidate_flag,future_close_max_step_ratio,future_close_max_step_day,future_close_min_step_ratio,future_close_min_step_day,future_close_discontinuity_flag,future_close_discontinuity_reason,full_monthly_revenue_period,full_monthly_revenue_source_table_date,full_monthly_revenue_data_status,full_monthly_revenue_latest_yoy_pct,full_monthly_revenue_cumulative_yoy_pct,full_monthly_revenue_latest_yoy_delta_1m_pct_points,full_monthly_revenue_cumulative_yoy_delta_1m_pct_points,range_width_23d_pct,distance_to_range_high_23d_pct,close_position_120d_pct,return_5d_pct,return_20d_pct,volume_ratio_prev20,rsi14,macd_hist,k_value,d_value,kdj_j_value,bb_width_pct,ema23_slope_5d_pct,distance_to_ema23_pct,ma20,ma60,tdcc_consecutive_up_weeks,feature__revenue_latest30_and_cumulative20,feature__revenue_latest50_and_cumulative30,feature__revenue_latest_yoy_ge100,feature__revenue_latest_yoy_improving_2m,feature__revenue_cumulative_yoy_improving_2m,feature__revenue_latest_yoy_delta_ge20,feature__tdcc_high_thresholds_up,feature__tdcc_all_thresholds_up,feature__tdcc_four_thresholds_sync_up,feature__tdcc_consecutive_up_ge1,feature__tdcc_consecutive_up_ge2,feature__technical_macd_hist_gt0,feature__technical_rsi14_ge60,feature__technical_rsi14_40_70,feature__technical_kd_bullish_not_overheated,feature__technical_kdj_bullish_not_extreme,feature__technical_kdj_j_ge100,feature__technical_bb_width_not_extreme,feature__technical_close_above_ma20_ema23,feature__technical_ema23_slope_positive,feature__technical_obv_above_ma20,feature__technical_ma20_above_ma60,feature__shape_range23_width_le10,feature__shape_range23_width_le15,feature__shape_range23_width_le20,feature__shape_near_range23_high,feature__position120_low_le40,feature__position120_mid_40_75,feature__position120_high_gt75,feature__momentum_return20_0_25,feature__volume_ratio_le1_5,feature__volume_ratio_le2,feature__candle_bullish_attack,feature__candle_solid_red,feature__market_strong_bull,feature__market_mild_bull,feature__market_bull,feature__market_correction_or_high_risk,feature__market_range_bound,feature__market_unknown
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,6933,AMAX-KY,TWSE,20260305,193,TWSE,strong_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,133.5,4.494382022471921,neutral,False,False,True,20,False,False,1.0984251968503937,20,0.9356060606060607,2,False,none,202601,20260217,ready_asof_history_row,20.35,20.35,16.040000000000003,-6.849999999999998,18.650793650793652,-11.7056856187291,5.381165919282512,-10.204081632653061,-8.013937282229966,0.5382660025702661,47.747747747747745,0.06308306799458396,34.86880275351689,47.38252577482789,9.841356710894885,15.664805352133385,-1.2664567865756315,-4.5210907938812,136.475,146.66666666666666,,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,True,False,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,6933,AMAX-KY,TWSE,20260518,242,TWSE,strong_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,160.5,-4.049844236760125,failure,False,False,True,20,False,False,1.0987261146496816,9,0.9253731343283582,15,False,none,202604,20260517,ready_asof_history_row,50.74,3.69,63.120000000000005,10.2,27.777777777777768,-22.463768115942027,45.294117647058826,-1.5337423312883458,-18.112244897959183,0.23947637347112086,43.84615384615385,-2.1796027894436505,23.25345131483818,32.56026613240306,4.639821679708433,21.906465533460352,0.6395957765187754,-4.5527274295532045,172.475,152.48333333333332,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,True,True,True,False,True,False,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,6934,心誠鎂,TWSE,20260518,43,TWSE,strong_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,72.8,-5.6318681318681225,failure,False,True,True,20,True,True,1.048951048951049,2,0.9512195121951221,16,False,none,202604,20260517,ready_asof_history_row,546.62,-8.72,599.67,46.76,37.93103448275863,-27.200000000000003,9.333333333333323,-6.666666666666665,-18.385650224215254,0.15403480595552474,11.940298507462657,-1.1768793393888204,4.38927760734741,6.345760149506426,0.4763125230293763,22.989663528604158,-3.2497981954769273,-8.19499867259914,80.705,,0.0,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,6936,永鴻生技,TWSE,20251217,133,TWSE,correction,signal_date_close_condition_next_open_entry,d20_close_no_stop,36.65,-1.9099590723055782,failure,False,False,True,20,False,False,1.0070028011204482,20,0.9875173370319003,11,False,none,202511,20251217,ready_asof_history_row,41.16,10.83,29.119999999999997,2.6799999999999997,8.23529411764705,-0.5434782608695565,21.311475409836074,5.780346820809257,7.1742313323572615,2.4194060523739385,82.81250000000007,0.26460579412801244,80.35161889998926,70.9003421835468,99.25417233287419,9.073017860424429,1.5056082333304799,3.913054738365962,34.934999999999995,35.14666666666666,,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,6937,天虹,listed,20250618,27,TWSE,mild_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,202.0,4.950495049504955,neutral,False,False,True,20,False,False,1.0979899497487438,4,0.9506726457399103,13,False,none,202505,20250617,ready_asof_history_row,31.58,-0.92,28.779999999999998,6.23,19.884726224783854,-2.8846153846153855,79.16666666666666,3.0612244897959107,4.935064935064926,0.8982775744973184,62.65822784810126,,78.05919841039955,72.33369772529417,89.5101997806103,18.281544202075477,2.367824567173127,3.6648954669845635,191.025,,,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,False,False,False,True,True,False,False,True,True,True,True,False,False,False,True,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,6937,天虹,listed,20251021,107,TWSE,strong_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,280.5,-26.7379679144385,failure,False,True,True,20,False,False,1.0237659963436927,3,0.9488636363636364,9,False,none,202509,20251017,ready_asof_history_row,107.73,-2.93,169.54000000000002,11.31,35.18518518518518,-4.452054794520544,89.0295358649789,4.494382022471921,6.692160611854692,0.4256262931125075,56.83760683760684,1.2168972065492092,76.3396000847766,76.1478047546212,76.72319074508741,20.72268534634733,5.035058616101273,7.856836810655277,261.425,227.19166666666666,,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,True,False,True,True,True,True,True,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,6937,天虹,TWSE,20251120,128,TWSE,correction,signal_date_close_condition_next_open_entry,d20_close_no_stop,203.0,4.187192118226601,neutral,False,False,True,20,False,False,1.0476190476190474,4,0.9772209567198179,17,False,none,202510,20251117,ready_asof_history_row,41.32,0.2,-66.41,3.1300000000000003,42.54278728606358,-26.758147512864493,33.755274261603375,-4.6875,-21.50735294117647,0.6359118391171215,21.290322580645153,-4.4553347152352805,10.098764137940083,5.702423970224551,18.89144447337115,38.792748409950235,-5.120684008005528,-9.573969458836828,241.7,240.24166666666667,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,6937,天虹,TWSE,20251219,149,TWSE,mild_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,216.5,4.618937644341803,neutral,False,False,True,20,False,False,1.0501089324618738,7,0.9654471544715447,14,False,none,202511,20251217,ready_asof_history_row,37.17,2.72,-4.149999999999999,2.52,12.34567901234569,-5.274725274725278,25.365853658536587,-1.8223234624145768,5.6372549019607865,0.8784585075418425,48.71794871794872,0.7608486446833478,30.881226452411916,34.30901662964941,24.025646097936928,7.081237038958012,-1.3425739683384785,-1.8454315940856225,216.75,239.49166666666667,,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,True,True,True,True,False,True,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,6937,天虹,TWSE,20260223,186,TWSE,strong_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,225.0,11.333333333333329,win,True,False,True,20,False,False,1.0820734341252698,10,0.9353535353535354,9,False,none,202601,20260217,ready_asof_history_row,21.35,21.35,71.94,34.6,22.807017543859654,-8.163265306122447,30.927835051546392,-1.3157894736842146,-3.2258064516129004,0.6995329413150022,54.08163265306122,1.1189575333465442,58.488894353785525,54.41476129698018,66.63716046739621,13.62398007614726,0.1693143754678328,1.2520210389300734,219.55,222.18333333333334,,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,True,True,True,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,6937,天虹,TWSE,20260325,207,TWSE,correction,signal_date_close_condition_next_open_entry,d20_close_no_stop,272.0,7.904411764705888,win,False,False,True,20,False,False,1.099673202614379,16,0.9001536098310291,19,False,none,202602,20260317,ready_asof_history_row,31.25,25.94,9.899999999999999,4.59,32.71889400921659,-7.638888888888884,71.89189189189189,-3.2727272727272716,17.439293598233995,0.6982397571480627,56.27376425855513,-0.9363509924212252,37.25841510507804,50.65643478891916,10.462375737395817,25.205505041413044,1.9503632484625166,4.913563500075768,255.5,235.60833333333332,,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,True,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,6937,天虹,TWSE,20260427,228,TWSE,strong_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,296.5,13.827993254637438,win,True,False,True,20,False,False,1.0996677740863787,3,0.9465875370919881,6,False,none,202603,20260417,ready_asof_history_row,26.64,26.29,-4.609999999999999,0.34999999999999787,51.26582278481013,-17.573221757322177,60.37735849056604,-12.184249628528976,9.444444444444455,0.7054925962560339,65.47231270358307,-1.1797913076983537,26.007427625908708,45.779450490367566,-13.536618103009005,44.97401015506469,3.275403932744392,2.2043228884234267,285.8,254.35833333333332,,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False,True,True,True,False,False,True,False,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,6937,天虹,TWSE,20260528,250,TWSE,strong_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,316.0,-20.88607594936709,failure,False,True,True,20,False,False,1.0597014925373134,8,0.9242144177449169,20,False,none,202604,20260517,ready_asof_history_row,22.42,25.46,-4.219999999999999,-0.8299999999999983,29.0909090909091,-13.239436619718315,68.23899371069182,4.584040747028872,2.3255813953488413,0.7053847292970508,50.4823151125402,1.0372954890555537,57.36752680730251,56.65915762260573,58.78426517669607,26.482292263148487,3.5087331550906375,0.12778394528039083,311.0,286.9166666666667,1.0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,True,False,False,True,False,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,6944,兆聯實業,listed,20250725,20,TWSE,mild_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,432.0,25.231481481481488,win,True,False,True,20,False,False,1.0662790697674418,9,0.9793577981651376,3,False,none,202506,20250717,ready_asof_history_row,48.39,46.65,20.76,0.46999999999999886,14.893617021276606,-11.316872427983537,12.698412698412698,-5.689277899343548,0.11614401858304202,0.5627860188602031,48.582995951417004,,11.773280892736084,25.29059309107076,-15.261343503933269,13.701378627143654,,,447.725,,,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,True,False,False,False,True,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,6944,兆聯實業,listed,20250904,49,TWSE,mild_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,556.0,2.517985611510798,neutral,False,False,True,20,False,False,1.0602836879432624,3,0.9458041958041957,5,False,none,202507,20250817,ready_asof_history_row,82.7,51.75,34.31,5.100000000000001,49.16467780429594,-12.0,64.11483253588517,-6.4625850340136015,19.956379498364242,0.3545371607862814,63.58695652173913,-2.437339185223202,33.20138248969536,54.92371125037378,-10.243275031661469,36.4214199347224,3.1863958037178897,3.2796720032062465,536.175,,,True,True,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,6944,兆聯實業,listed,20251014,70,TWSE,strong_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,595.0,-10.924369747899155,failure,False,True,True,20,False,False,1.0333333333333334,14,0.949238578680203,16,False,none,202508,20250917,ready_asof_history_row,66.39,53.79,-16.310000000000002,2.039999999999999,17.738791423001942,-8.112582781456956,66.50717703349282,3.1598513011152463,-0.17985611510791255,1.6753429476879351,55.06329113924051,1.2891098599912034,67.1337214284344,64.06258466561425,73.27599495407469,15.46235042329123,1.6200934792401922,2.017800156782079,545.3,509.30833333333334,,True,True,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,6944,兆聯實業,TWSE,20251117,91,TWSE,correction,signal_date_close_condition_next_open_entry,d20_close_no_stop,536.0,22.014925373134318,win,True,False,True,20,False,False,1.095785440613027,5,0.9560439560439559,4,False,none,202510,20251117,ready_asof_history_row,69.65,61.23,-31.86,1.0499999999999972,20.458891013384317,-14.920634920634923,56.074766355140184,-4.456327985739749,-7.26643598615917,0.5001155924382352,40.764331210191074,-7.341970415681677,12.710990928349325,21.664657004700565,-5.196341224353155,16.967328853253235,-2.068980100717832,-4.1510888032537,566.0,552.6583333333333,,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,6944,兆聯實業,TWSE,20251222,116,TWSE,strong_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,690.0,6.376811594202891,win,False,False,True,20,False,False,1.0405405405405406,14,0.954367666232073,17,False,none,202511,20251217,ready_asof_history_row,77.59,63.06,7.939999999999998,1.8300000000000054,41.130604288499015,-5.524861878453036,87.01298701298701,4.587155963302747,19.580419580419584,0.7759203781211205,76.31578947368422,9.41306238408448,76.6170452791611,80.73057250365908,68.38999083016515,38.87540254458066,6.266802778450242,9.538346664054531,612.95,573.1,,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,False,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,6944,兆聯實業,TWSE,20260122,137,TWSE,strong_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,740.0,-2.972972972972976,failure,False,False,True,20,False,False,1.0521978021978022,18,0.9530026109660574,19,False,none,202512,20260117,ready_asof_history_row,73.11,64.2,-4.480000000000004,1.1400000000000006,19.13946587537092,-8.21917808219178,82.94573643410853,-3.9113428943937434,7.748538011695905,0.6641115199697177,58.9622641509434,-4.958065975901455,32.50564274140979,46.44141450379773,4.634099216633899,16.005791271656648,1.869568366528318,2.492290037870548,728.7,636.1833333333333,,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,True,False,False,False,True,True,True,True,False,False,True,False,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,6944,兆聯實業,TWSE,20260304,158,TWSE,correction,signal_date_close_condition_next_open_entry,d20_close_no_stop,690.0,17.391304347826097,win,True,False,True,20,False,False,1.0671936758893281,20,0.9175531914893617,3,False,none,202601,20260217,ready_asof_history_row,51.58,51.58,-21.53,-12.620000000000005,19.541984732824424,-14.814814814814813,55.26315789473685,-4.850213980028528,-10.828877005347593,1.5964306353778457,45.833333333333336,-0.6209539473953055,45.70919017566649,55.12595092033001,26.875668686339452,14.816369102734017,0.9007958945616679,-5.678182657650577,704.0,687.45,,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,6944,兆聯實業,TWSE,20260402,179,TWSE,correction,signal_date_close_condition_next_open_entry,d20_close_no_stop,799.0,18.27284105131415,win,True,False,True,20,False,False,1.0993865030674845,2,0.9503042596348884,15,False,none,202602,20260317,ready_asof_history_row,100.59,76.05,49.010000000000005,24.47,29.41176470588236,-9.090909090909093,77.39130434782608,0.38610038610038533,6.4120054570259155,0.6142199974124589,49.02597402597402,-3.556140206462562,36.4002459346148,35.208774395256924,38.783189013330556,18.120818256501796,0.843832624154639,1.0607354296834348,780.55,739.1833333333333,,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,6944,兆聯實業,TWSE,20260506,200,TWSE,strong_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,990.0,-7.676767676767682,failure,False,True,True,20,False,False,1.0372460496613995,11,0.9574688796680497,3,False,none,202603,20260417,ready_asof_history_row,23.44,54.84,-77.15,-21.209999999999994,34.53815261044178,-5.174129353233836,89.43089430894308,4.495614035087714,16.932515337423304,1.085715597866338,55.37190082644628,-5.134705402107102,40.688934445865755,38.20182851139957,45.66314631479813,10.42552290495674,1.3823460625666417,5.548002845755695,928.1,805.8,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,False,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,6944,兆聯實業,TWSE,20260604,221,TWSE,strong_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,934.0,6.209850107066384,win,False,False,True,20,False,False,1.0576307363927429,6,0.9424528301886794,13,False,none,202604,20260517,ready_asof_history_row,32.08,48.59,8.639999999999997,-6.25,18.75,-10.622009569377989,78.3625730994152,1.0822510822510845,-5.177664974619289,1.1146945830181993,57.14285714285714,-2.5227577184220067,35.09489559107825,39.6578608447335,25.968965083767742,8.344045305791703,0.2154441870201529,1.419696247002511,922.1,882.8833333333333,4.0,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,True,True,True,False,False,True,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,6949,沛爾生醫-創,listed,20250609,20,TWSE,mild_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,137.0,13.503649635036496,win,True,False,True,20,True,True,1.0785714285714285,15,0.971830985915493,3,False,none,202504,20250517,ready_asof_history_row,-34.32,83.93,-11.830000000000002,-51.47,14.693877551020407,-1.4234875444839812,88.88888888888889,2.973977695167296,10.80000000000001,0.9186692239228812,73.80952380952381,,87.90963122267783,85.86128793982579,92.00631778838192,14.017846847010507,,,132.625,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,True,False,False,True,True,True,True,False,False,False,True,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,6949,沛爾生醫-創,listed,20250708,41,TWSE,mild_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,153.0,67.3202614379085,win,True,False,True,20,False,False,1.099056603773585,19,0.9873417721518986,10,False,none,202505,20250617,ready_asof_history_row,55.24,79.08,89.56,-4.8500000000000085,29.133858267716526,-6.707317073170726,73.49397590361446,-1.6077170418006381,11.272727272727279,0.5241534131706874,69.62025316455696,1.3257746008432374,74.3442796599271,77.14477982243342,68.74327933491443,25.39974223520976,4.425591203985579,5.648881511859094,143.8,,,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,6949,沛爾生醫-創,listed,20250917,88,TWSE,strong_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,410.5,-13.52009744214373,failure,False,True,True,20,False,False,1.0654545454545454,2,0.9522184300341298,3,False,none,202508,20250917,ready_asof_history_row,63.38,76.22,-24.169999999999995,-1.6500000000000057,54.90797546012269,-16.534653465346537,78.16993464052288,2.8048780487804903,18.565400843881854,0.5434578921789863,56.262833675564686,-3.7565550753460997,53.576010423797854,60.56078444210188,39.606462387189794,39.8419153503534,9.203357131712542,8.598261707003306,401.175,263.7083333333333,,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,6949,沛爾生醫-創,listed,20251023,109,TWSE,strong_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,355.0,2.5352112676056304,neutral,False,False,True,20,False,False,1.0433604336043363,12,0.96524064171123,4,False,none,202509,20251017,ready_asof_history_row,8.38,68.34,-55.0,-7.8799999999999955,44.138929088277855,-28.514056224899598,61.04575163398693,-4.3010752688172005,-13.696969696969695,0.3774044607650579,13.492063492063494,-8.242748679244652,17.626361907528537,18.320835121717028,16.237415479151558,24.425248770833775,-3.3479732278662966,-7.154043022817569,393.0,348.64166666666665,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,True,True,True,False,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,6949,沛爾生醫-創,TWSE,20251124,130,TWSE,high_risk,signal_date_close_condition_next_open_entry,d20_close_no_stop,353.5,0.28288543140029265,neutral,False,False,True,20,False,False,1.0568181818181819,12,0.9591280653950952,10,False,none,202510,20251117,ready_asof_history_row,53.52,67.07,45.14,-1.2700000000000102,15.774240231548475,-11.750000000000005,59.78835978835979,-7.105263157894736,-4.07608695652174,0.47501221555603645,40.55555555555556,-1.3898635041323746,23.030061259684818,34.962461907799195,-0.8347400365439341,9.71141852455809,-1.4627128913933807,-4.98159698690298,370.3,389.6333333333333,,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,6949,沛爾生醫-創,TWSE,20251223,151,TWSE,strong_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,357.0,24.08963585434174,win,True,False,True,20,False,False,1.0948616600790515,18,0.9007299270072993,6,False,none,202511,20251217,ready_asof_history_row,7.97,61.92,-45.550000000000004,-5.1499999999999915,16.374269005847953,-10.804020100502509,59.83935742971887,-7.0680628272251305,-2.0689655172413834,0.5652463322701834,40.08620689655173,-2.137808881552478,31.49700951560447,48.555679125263545,-2.6203297037136792,13.503166532377556,-1.0833942191366575,-4.29977074099086,373.2,376.7083333333333,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,6949,沛爾生醫-創,TWSE,20260317,201,TWSE,strong_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,560.0,39.28571428571428,win,True,False,True,20,False,False,1.09985935302391,18,0.9578207381370827,4,False,none,202602,20260317,ready_asof_history_row,61.16,-61.87,139.5,16.470000000000006,49.21259842519685,-25.857519788918204,56.39599555061179,-2.260869565217394,-13.271604938271608,0.5430332604994801,20.370370370370367,-17.29208371547759,35.72574497826796,32.52713272102278,42.12296949275833,34.817851678796714,-1.0673719627789846,-4.017276913997215,628.65,483.425,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False
