generated_at,audit_id,audit_version,source_artifact,source_row_index,signal_date,model_id,stock_id,stock_name,coverage_status,matched_revenue_period,matched_source_table_date,history_rows_for_stock,history_rows_asof,matched_revenue_numerical_anomaly_flag,research_join_allowed,formal_model_revenue_gate_ready,blocker_reason
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9356,20260702,revenue_unreacted_range,8131,福懋科,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9357,20260702,revenue_unreacted_range,8210,勤誠,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9358,20260702,revenue_unreacted_range,8271,宇瞻,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9359,20260702,revenue_unreacted_range,8299,群聯,ready_asof_history_row,202605,20260617,25,25,True,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9360,20260702,revenue_unreacted_range,8358,金居,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9361,20260702,revenue_unreacted_range,8374,羅昇,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9362,20260702,revenue_unreacted_range,8383,千附,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9363,20260702,revenue_unreacted_range,1316,上曜,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9364,20260702,revenue_unreacted_range,1409,新纖,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9365,20260702,revenue_unreacted_range,1727,中華化,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9366,20260702,revenue_unreacted_range,2022,聚亨,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9367,20260702,revenue_unreacted_range,2027,大成鋼,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9368,20260702,revenue_unreacted_range,2101,南港,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9369,20260702,revenue_unreacted_range,2103,台橡,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9370,20260702,revenue_unreacted_range,2501,國建,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9371,20260702,revenue_unreacted_range,2515,中工,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9372,20260702,revenue_unreacted_range,2520,冠德,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9373,20260702,revenue_unreacted_range,2528,皇普,ready_asof_history_row,202605,20260617,25,25,True,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9374,20260702,revenue_unreacted_range,2542,興富發,ready_asof_history_row,202605,20260617,25,25,True,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9375,20260702,revenue_unreacted_range,2547,日勝生,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9376,20260702,revenue_unreacted_range,2606,裕民,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9377,20260702,revenue_unreacted_range,2637,慧洋-KY,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9378,20260702,revenue_unreacted_range,2646,星宇航空,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9379,20260702,revenue_unreacted_range,2812,台中銀,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9380,20260702,revenue_unreacted_range,2838,聯邦銀,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9381,20260702,revenue_unreacted_range,2851,中再保,ready_asof_history_row,202605,20260617,25,25,True,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9382,20260702,revenue_unreacted_range,2855,統一證,ready_asof_history_row,202605,20260617,25,25,True,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9383,20260702,revenue_unreacted_range,2867,三商壽,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9384,20260702,revenue_unreacted_range,2880,華南金,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9385,20260702,revenue_unreacted_range,2881,富邦金,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9386,20260702,revenue_unreacted_range,2882,國泰金,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9387,20260702,revenue_unreacted_range,2883,凱基金,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9388,20260702,revenue_unreacted_range,2884,玉山金,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9389,20260702,revenue_unreacted_range,2885,元大金,ready_asof_history_row,202605,20260617,25,25,True,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9390,20260702,revenue_unreacted_range,2886,兆豐金,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9391,20260702,revenue_unreacted_range,2887,台新新光金,ready_asof_history_row,202605,20260617,25,25,True,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9392,20260702,revenue_unreacted_range,2889,國票金,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9393,20260702,revenue_unreacted_range,2890,永豐金,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9394,20260702,revenue_unreacted_range,2891,中信金,ready_asof_history_row,202605,20260617,25,25,True,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9395,20260702,revenue_unreacted_range,2892,第一金,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9396,20260702,revenue_unreacted_range,2897,王道銀行,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9397,20260702,revenue_unreacted_range,3033,威健,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9398,20260702,revenue_unreacted_range,3048,益登,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9399,20260702,revenue_unreacted_range,3305,昇貿,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9400,20260702,revenue_unreacted_range,4306,炎洲,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9401,20260702,revenue_unreacted_range,4714,永捷,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9402,20260702,revenue_unreacted_range,4739,康普,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9403,20260702,revenue_unreacted_range,5508,永信建,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9404,20260702,revenue_unreacted_range,5522,遠雄,ready_asof_history_row,202605,20260617,25,25,True,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9405,20260702,revenue_unreacted_range,5864,致和證,ready_asof_history_row,202605,20260617,25,25,True,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9406,20260702,revenue_unreacted_range,5880,合庫金,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9407,20260702,revenue_unreacted_range,5905,南仁湖,ready_asof_history_row,202605,20260617,25,25,True,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9408,20260702,revenue_unreacted_range,6005,群益證,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9409,20260702,revenue_unreacted_range,6015,宏遠證,ready_asof_history_row,202605,20260617,25,25,True,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9410,20260702,revenue_unreacted_range,6016,康和證,ready_asof_history_row,202605,20260617,25,25,True,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9411,20260702,revenue_unreacted_range,6177,達麗,ready_asof_history_row,202605,20260617,25,25,True,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9412,20260702,revenue_unreacted_range,6179,亞通,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9413,20260702,revenue_unreacted_range,6199,天品,ready_asof_history_row,202605,20260617,25,25,True,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9414,20260702,revenue_unreacted_range,6550,北極星藥業-KY,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9415,20260702,revenue_unreacted_range,6589,台康生技,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9416,20260702,revenue_unreacted_range,6757,台灣虎航,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9417,20260702,revenue_unreacted_range,7777,能率亞洲,ready_asof_history_row,202605,20260617,21,21,True,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9418,20260702,revenue_unreacted_range,8422,可寧衛*,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9419,20260702,revenue_unreacted_range,8926,台汽電,ready_asof_history_row,202605,20260617,25,25,True,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9420,20260702,revenue_unreacted_range,9945,潤泰新,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9421,20260702,revenue_unreacted_range,9958,世紀鋼,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9422,20260702,tdcc_short_term_continuation_d5_d10,1515,力山,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9423,20260702,tdcc_short_term_continuation_d5_d10,2316,楠梓電,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9424,20260702,tdcc_short_term_continuation_d5_d10,5328,華容,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9425,20260702,tdcc_short_term_continuation_d5_d10,6213,聯茂,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9426,20260702,tdcc_short_term_continuation_d5_d10,6243,迅杰,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9427,20260702,tdcc_short_term_continuation_d5_d10,6270,倍微,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9428,20260702,tdcc_short_term_continuation_d5_d10,6672,騰輝電子-KY,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9429,20260702,tdcc_short_term_continuation_d5_d10,7795,長廣,ready_asof_history_row,202605,20260617,19,19,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9430,20260702,tdcc_short_term_continuation_d5_d10,8046,南電,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9431,20260702,tdcc_short_term_continuation_d5_d10,8261,富鼎,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9432,20260702,tdcc_short_term_continuation_d5_d10,1718,中纖,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9433,20260702,tdcc_short_term_continuation_d5_d10,4707,磐亞,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9434,20260702,tdcc_short_term_continuation_d5_d10,4716,大立,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9435,20260702,tdcc_short_term_continuation_d5_d10,5011,久陽,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9436,20260702,volume_range_breakout,1515,力山,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9437,20260702,volume_range_breakout,2466,冠西電,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9438,20260702,volume_range_breakout,3055,蔚華科,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,9439,20260702,volume_range_breakout,3289,宜特,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
