research_id,source_comparison_research_id,source_comparison_parameter_set_id,research_variant_id,parameter_set_id,advisory_status,failure_control_scope_id,comparison_scope_id,event_family_id,segment_id,stock_id,stock_name,signal_date,retest_date,retest_attack_date,retest_entry_date,visual_pre_signal_context,selected_exit_rule_comparison_id,research_selection_reason,failure_control_rule_id,close_negative_stop_threshold_pct,entry_price,exit_date,exit_price,holding_days,return_pct,max_close_return_pct,min_close_return_pct,outcome_result,exit_reason,source_selected_outcome,source_selected_return_pct,source_selected_exit_date,source_selected_exit_reason,outcome_transition_from_source,approved_for_daily,production_readiness,generated_at
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6197,佳必琪,20260311,20260312,20260313,20260316,mixed,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus10pct,-10.0000,178.5000,20260323,180.0000,6,0.8403,9.8039,-1.6807,neutral,neutral_after_5pct_pullback_close,neutral,0.8403,20260323,neutral_after_5pct_pullback,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,4973,廣穎電通,20260312,20260313,20260316,20260317,bullish,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_no_negative_stop,,80.7000,20260318,89.3000,2,10.6568,10.6568,0.6196,win,tp10_close,win,10.6568,20260318,tp10_close,win_to_win,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,4973,廣穎電通,20260312,20260313,20260316,20260317,bullish,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus5pct,-5.0000,80.7000,20260318,89.3000,2,10.6568,10.6568,0.6196,win,tp10_close,win,10.6568,20260318,tp10_close,win_to_win,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,4973,廣穎電通,20260312,20260313,20260316,20260317,bullish,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus8pct,-8.0000,80.7000,20260318,89.3000,2,10.6568,10.6568,0.6196,win,tp10_close,win,10.6568,20260318,tp10_close,win_to_win,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,4973,廣穎電通,20260312,20260313,20260316,20260317,bullish,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus10pct,-10.0000,80.7000,20260318,89.3000,2,10.6568,10.6568,0.6196,win,tp10_close,win,10.6568,20260318,tp10_close,win_to_win,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6173,信昌電,20260415,20260416,20260417,20260420,bullish,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_no_negative_stop,,93.5000,20260507,111.0000,13,18.7166,18.7166,-18.5027,win,tp10_close,win,18.7166,20260507,tp10_close,win_to_win,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6173,信昌電,20260415,20260416,20260417,20260420,bullish,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus5pct,-5.0000,93.5000,20260422,88.5000,3,-5.3476,-2.9947,-5.3476,loss,close_negative_stop,win,18.7166,20260507,tp10_close,win_to_loss,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6173,信昌電,20260415,20260416,20260417,20260420,bullish,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus8pct,-8.0000,93.5000,20260423,82.8000,4,-11.4439,-2.9947,-11.4439,loss,close_negative_stop,win,18.7166,20260507,tp10_close,win_to_loss,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6173,信昌電,20260415,20260416,20260417,20260420,bullish,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus10pct,-10.0000,93.5000,20260423,82.8000,4,-11.4439,-2.9947,-11.4439,loss,close_negative_stop,win,18.7166,20260507,tp10_close,win_to_loss,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6175,立敦,20260415,20260416,20260417,20260420,bullish,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_no_negative_stop,,65.9000,20260515,73.9000,19,12.1396,12.1396,-7.8907,win,tp10_close,win,12.1396,20260515,tp10_close,win_to_win,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6175,立敦,20260415,20260416,20260417,20260420,bullish,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus5pct,-5.0000,65.9000,20260427,60.7000,6,-7.8907,0.4552,-7.8907,loss,close_negative_stop,win,12.1396,20260515,tp10_close,win_to_loss,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6175,立敦,20260415,20260416,20260417,20260420,bullish,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus8pct,-8.0000,65.9000,20260515,73.9000,19,12.1396,12.1396,-7.8907,win,tp10_close,win,12.1396,20260515,tp10_close,win_to_win,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6175,立敦,20260415,20260416,20260417,20260420,bullish,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus10pct,-10.0000,65.9000,20260515,73.9000,19,12.1396,12.1396,-7.8907,win,tp10_close,win,12.1396,20260515,tp10_close,win_to_win,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,8358,金居,20260415,20260416,20260417,20260420,bullish,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_no_negative_stop,,373.0000,20260423,370.0000,4,-0.8043,8.3110,-0.8043,neutral,neutral_after_5pct_pullback_close,neutral,-0.8043,20260423,neutral_after_5pct_pullback,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,8358,金居,20260415,20260416,20260417,20260420,bullish,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus5pct,-5.0000,373.0000,20260423,370.0000,4,-0.8043,8.3110,-0.8043,neutral,neutral_after_5pct_pullback_close,neutral,-0.8043,20260423,neutral_after_5pct_pullback,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,8358,金居,20260415,20260416,20260417,20260420,bullish,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus8pct,-8.0000,373.0000,20260423,370.0000,4,-0.8043,8.3110,-0.8043,neutral,neutral_after_5pct_pullback_close,neutral,-0.8043,20260423,neutral_after_5pct_pullback,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,8358,金居,20260415,20260416,20260417,20260420,bullish,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus10pct,-10.0000,373.0000,20260423,370.0000,4,-0.8043,8.3110,-0.8043,neutral,neutral_after_5pct_pullback_close,neutral,-0.8043,20260423,neutral_after_5pct_pullback,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6488,環球晶,20260421,20260423,20260427,20260428,bullish,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_no_negative_stop,,603.0000,20260505,666.0000,5,10.4478,10.4478,-11.1111,win,tp10_close,loss,-7.9602,20260429,stop_hit,loss_to_win,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6488,環球晶,20260421,20260423,20260427,20260428,bullish,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus5pct,-5.0000,603.0000,20260429,536.0000,2,-11.1111,-3.8143,-11.1111,loss,close_negative_stop,loss,-7.9602,20260429,stop_hit,loss_to_loss,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6488,環球晶,20260421,20260423,20260427,20260428,bullish,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus8pct,-8.0000,603.0000,20260429,536.0000,2,-11.1111,-3.8143,-11.1111,loss,close_negative_stop,loss,-7.9602,20260429,stop_hit,loss_to_loss,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6488,環球晶,20260421,20260423,20260427,20260428,bullish,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus10pct,-10.0000,603.0000,20260429,536.0000,2,-11.1111,-3.8143,-11.1111,loss,close_negative_stop,loss,-7.9602,20260429,stop_hit,loss_to_loss,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6016,康和證,20260424,20260427,20260504,20260505,bullish,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_no_negative_stop,,20.1000,20260511,24.0500,5,19.6517,19.6517,-0.4975,win,tp10_close,win,19.6517,20260511,tp10_close,win_to_win,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6016,康和證,20260424,20260427,20260504,20260505,bullish,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus5pct,-5.0000,20.1000,20260511,24.0500,5,19.6517,19.6517,-0.4975,win,tp10_close,win,19.6517,20260511,tp10_close,win_to_win,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6016,康和證,20260424,20260427,20260504,20260505,bullish,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus8pct,-8.0000,20.1000,20260511,24.0500,5,19.6517,19.6517,-0.4975,win,tp10_close,win,19.6517,20260511,tp10_close,win_to_win,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6016,康和證,20260424,20260427,20260504,20260505,bullish,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus10pct,-10.0000,20.1000,20260511,24.0500,5,19.6517,19.6517,-0.4975,win,tp10_close,win,19.6517,20260511,tp10_close,win_to_win,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
