stock_id,stock_name,theme,market_type,close,volume,price_ret_5d,price_ret_10d,price_ret_20d,relative_ret_20d_vs_twse,relative_ret_20d_vs_tpex,distance_ma20_pct,distance_ma60_pct,volume_ratio_20d,volatility_20d,atr_14,close_position_20d,distance_20d_high,breakout_20d_high,consolidation_days,narrow_range_20d,high_volume_upper_shadow,failed_breakout,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,tdcc_price_phase,setup_type,abm_score,warrant_flow_score,revenue_yoy,revenue_low_price_response,catalyst_available,theme_breadth_score,theme_mainstream_status,market_regime,risk_level,surge_precondition_score,surge_watch_label,risk_flags,reason_summary
1102,亞泥,other,TWSE,35.5,10809309,0.4243281471004279,0.28248587570622874,-3.401360544217691,-13.01714836775103,-7.752919824338567,-0.07037297677691123,-3.7374282437097284,1.2135894828754383,1.0628202119627363,0.5678571428571436,44.64285714285719,-4.183535762483126,False,20.0,True,False,False,,,,,,,,,False,True,,,,,38.0,D_weak_or_insufficient,,靠近MA20；量能溫和
2375,凱美,passive components,TWSE,91.5,3219380,9.31899641577061,-3.68421052631579,-6.822810590631367,-16.438598414164705,-11.174369870752244,-2.587032896838082,-1.885408590977966,0.5565092461506993,3.530212996411519,4.092857142857144,38.56655290102389,-16.43835616438356,False,0.0,False,False,False,,,,,,,,,False,True,,,,,10.0,D_weak_or_insufficient,,靠近MA20
2492,華新科,passive components,TWSE,135.5,7575504,8.400000000000007,-3.558718861209964,1.1194029850746245,-8.496384838458713,-3.2321562950462512,-1.310997815003645,7.632194973933948,0.45562307700947646,4.813232663889718,7.107142857142857,35.483870967741936,-18.126888217522662,False,0.0,False,False,False,,,,,,,,,False,True,,,,,10.0,D_weak_or_insufficient,,靠近MA20
3624,光頡,passive components,TPEX,57.4,3829000,7.692307692307687,-1.2048192771084376,-10.730948678071538,-20.346736501604877,-15.082507958192414,-2.7695434911493177,2.899654909693905,0.8988790421973121,4.63506713370003,2.7214285714285706,34.463276836158194,-16.81159420289855,False,0.0,False,False,False,,,,,,,,,False,True,,,,,10.0,D_weak_or_insufficient,,靠近MA20
6173,信昌電,passive components,TPEX,67.2,6346000,6.329113924050622,-6.9252077562326875,-9.433962264150942,-19.04975008768428,-13.785521544271818,-3.711133400200606,-1.324049179389053,0.7260454207425204,3.9459723722012834,3.4428571428571444,36.868686868686886,-15.683814303638643,False,0.0,False,False,False,,,,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,
8042,金山電,passive components,TPEX,59.1,3248000,9.85130111524164,-3.1147540983606503,-16.76056338028169,-26.376351203815027,-21.112122660402562,-3.808593749999989,1.6497881006109383,0.7694312178712719,3.9263147753096312,3.1785714285714284,34.821428571428584,-19.810040705563093,False,0.0,False,False,False,,,,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,
5439,高技,PCB/CCL,TPEX,296.0,6684000,-3.26797385620915,-3.8961038961038974,-4.97592295345104,-14.591710776984378,-9.327482233571915,-1.9542894998343718,-6.563208568911372,2.0088058064225285,3.7386977452164376,16.75,29.47368421052631,-10.166919575113809,False,20.0,False,False,False,,,,,,,,,False,True,,,,,20.0,D_weak_or_insufficient,,靠近MA20
5464,霖宏,PCB/CCL,TPEX,27.05,293000,4.238921001926799,6.286836935167006,2.4621212121212155,-7.153666611412123,-1.8894380679996603,4.784040286655045,4.581480765513257,3.38728323699422,1.445950523187478,0.710714285714286,77.41935483870971,-2.522522522522519,True,20.0,True,True,False,,,,,,,,,False,True,,,,,28.0,C_too_hot,too_hot_or_overextended,靠近MA20；風險:too_hot_or_overextended
1240,茂生農經,other,TPEX,60.0,12000,-0.8264462809917328,-0.6622516556291314,0.0,-9.615787823533338,-4.351559280120876,-0.24937655860348684,1.240192356365477,0.6703910614525139,0.6107030498576252,0.6500000000000006,29.411764705882366,-3.8461538461538436,False,20.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
1264,德麥,other,TPEX,284.0,14000,1.4285714285714235,1.7921146953405076,1.067615658362997,-8.548172165170342,-3.283943621757879,1.3109783287255983,0.3090507726269287,0.89171974522293,0.3477398359128403,2.357142857142857,70.0,-1.0452961672473893,False,20.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
1268,漢來美食,other,TPEX,161.5,29000,0.31055900621117516,1.2539184952978122,-0.30864197530864335,-9.924429798841981,-4.660201255429519,0.3417210313762187,1.2063293122356322,1.0051993067590987,0.5396088281851501,1.6785714285714286,75.0,-0.9202453987730008,False,20.0,True,False,False,,,,,,,,,False,True,,,,,38.0,D_weak_or_insufficient,,靠近MA20；量能溫和
1294,漢田生技,other,TPEX,80.0,58000,1.2658227848101333,3.761348897535677,2.8277634961439535,-6.788024327389385,-1.5237957839769223,2.327961115374766,3.3168585992558564,1.3151927437641724,1.3712202634344741,2.3500000000000005,71.91011235955058,-3.0303030303030276,False,20.0,True,False,False,,,,,,,,,False,True,,,,,38.0,D_weak_or_insufficient,,靠近MA20；量能溫和
1295,生合,other,TPEX,77.6,86000,-0.38510911424904926,-6.95443645083934,-8.920187793427237,-18.535975616960577,-13.271747073548113,-5.198216358194374,-10.64025794564718,1.1330698287220027,1.8112791799957715,2.442857142857143,17.391304347826058,-14.631463146314639,False,15.0,False,False,False,,,,,,,,,False,True,,,,,18.0,D_weak_or_insufficient,,量能溫和
1336,台翰,other,TPEX,15.7,48000,-0.31746031746032743,-4.8484848484848575,-2.180685358255463,-11.796473181788802,-6.532244638376339,-3.2357473035439233,-2.0482521540026166,0.24941543257989088,1.37765314310183,0.2964285714285713,11.627906976744175,-10.795454545454552,False,20.0,True,False,False,,,,,,,,,False,True,,,,,20.0,D_weak_or_insufficient,,
1565,精華,other,TPEX,112.0,207000,-3.862660944206009,-2.183406113537123,-5.882352941176472,-15.49814076470981,-10.233912221297349,-2.1620441144354574,-5.38542766631468,1.0703205791106516,1.316053737569822,2.642857142857143,19.047619047619047,-7.05394190871369,False,20.0,True,False,False,,,,,,,,,False,True,,,,,38.0,D_weak_or_insufficient,,靠近MA20；量能溫和
1569,濱川,other,TPEX,53.1,830000,1.9193857965451144,-1.1173184357541888,4.322200392927322,-5.293587430606016,-0.029358887193553507,-0.561797752808979,-1.5238762872832323,0.6616445454183109,3.1345730153970996,1.9928571428571433,26.605504587155952,-13.093289689034371,False,4.0,False,False,False,,,,,,,,,False,True,,,,,10.0,D_weak_or_insufficient,,靠近MA20
0050,元大台灣50,other,TWSE,79.4,150367766,10.43115438108484,9.366391184573008,10.277777777777786,-0.20377669598266301,3.9043916175209192,7.906091801719173,17.302399380690623,1.2338459167583442,1.3759219068455901,1.460714285714287,97.17514124293785,-0.3138731952291307,True,20.0,True,False,False,,,,,,,,,False,True,,,,,36.0,D_weak_or_insufficient,,量能溫和
0051,元大中型100,other,TWSE,110.5,84626,7.333657115104408,3.561387066541699,9.731876861966239,-0.7496776117942101,3.358490701709372,5.015562260923279,14.927585220624561,0.7133133678192214,1.4669986823243168,2.435714285714284,97.99999999999997,-0.18066847335139746,True,19.0,True,False,False,,,,,,,,,False,True,,,,,38.0,D_weak_or_insufficient,,靠近MA20
0052,富邦科技,other,TWSE,47.28,53868898,10.700070241161331,9.242144177449173,12.384121701925356,1.9025672281649069,6.010735541668489,8.307466755242988,-12.046536460319546,0.9962732763740826,1.5273013610546915,0.9678571428571422,97.24137931034488,-0.3372681281618828,True,17.0,True,False,False,,,,,,,,,False,True,,,,,28.0,D_weak_or_insufficient,,
0053,元大電子,other,TWSE,175.35,36518,10.491493383742911,8.542246982358392,12.403846153846153,1.9222916800857046,6.030459993589287,8.230719377835394,19.3926803809944,1.274075573007796,1.3681914565941105,3.460714285714285,96.85230024213072,-0.3693181818181901,True,20.0,True,False,False,,,,,,,,,False,True,,,,,36.0,D_weak_or_insufficient,,量能溫和
0055,元大MSCI金融,other,TWSE,34.19,940180,5.7531704299412345,6.743677802060555,5.9497985745273985,-4.53175589923305,-0.423587585729468,5.073911306432266,8.24415880453364,4.220501425268781,0.9579562262122874,0.45000000000000007,90.24390243902434,-0.8123005512039483,False,20.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
0056,元大高股息,other,TWSE,39.72,89853506,5.863539445628985,5.694518360830236,3.8159958180867815,-6.665558655673667,-2.557390342170085,4.063507034504443,7.0115174782784395,1.1409729679587837,0.9844556653765204,0.5228571428571424,98.55072463768118,-0.1006036217303774,True,20.0,True,False,False,,,,,,,,,False,True,,,,,46.0,D_weak_or_insufficient,,靠近MA20；量能溫和
0057,富邦摩台,other,TWSE,234.05,63555,9.77954971857411,8.75929368029742,11.452380952380947,0.9708264786204985,5.078994792124081,7.828570770417986,17.869713300367085,1.446641233884478,1.3407652442115388,3.932142857142854,99.60937500000003,-0.042707666026053914,True,20.0,True,False,False,,,,,,,,,False,True,,,,,36.0,D_weak_or_insufficient,,量能溫和
0061,元大寶滬深,other,TWSE,23.75,212381,1.0638297872340496,0.8064516129032251,0.08428150021069225,-10.397272973549757,-6.289104660046174,0.6697185486605584,2.662747471254434,0.6132567714051247,0.5247929191686371,0.2785714285714282,77.0833333333334,-0.9178139340842661,False,20.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
1101,台泥,other,TWSE,26.45,27392898,4.339250493096647,0.18939393939394478,5.800000000000005,-4.6815544737604435,-0.5733861602568613,1.9759036144578301,10.673160607886455,0.691180343233216,1.5666190706491432,0.5749999999999998,75.60975609756099,-1.855287569573283,False,14.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
1102,亞泥,other,TWSE,35.7,9956099,0.5633802816901401,1.5647226173542084,-2.989130434782594,-13.470684908543042,-9.36251659503946,0.6484352974344576,-3.1141868512110538,1.0855726635982135,1.0734861373242253,0.5250000000000011,51.785714285714434,-3.6437246963562653,False,20.0,True,False,False,,,,,,,,,False,True,,,,,38.0,D_weak_or_insufficient,,靠近MA20；量能溫和
2375,凱美,passive components,TWSE,95.6,4308692,17.879161528976574,5.054945054945059,-8.516746411483256,-18.998300885243705,-14.890132571740121,2.2623950366368772,2.5127417118555595,0.8769762035575315,3.35905286698591,4.150000000000001,52.55972696245731,-12.694063926940647,False,0.0,False,False,False,,,,,,,,,False,True,,,,,10.0,D_weak_or_insufficient,,靠近MA20
2492,華新科,passive components,TWSE,149.0,19827616,22.131147540983598,9.157509157509146,11.610486891385774,1.1289324176253253,5.2371007311289075,7.912366467499554,17.87200682233683,1.1758811675885184,5.284509744764666,7.535714285714286,64.51612903225806,-9.969788519637458,False,0.0,False,False,False,,,,,,,,,False,True,,,,,8.0,D_weak_or_insufficient,,量能溫和
3624,光頡,passive components,TPEX,62.8,7685000,20.076481835564053,9.982486865148843,-3.6809815950920366,-14.162536068852486,-10.054367755348903,6.594245947551558,12.22803020149219,1.8103651354534747,5.124636128064408,3.085714285714285,64.97175141242937,-8.985507246376812,False,0.0,False,False,False,,,,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,
6173,信昌電,passive components,TPEX,73.2,10153000,20.394736842105267,6.550218340611358,-1.4804845222072593,-11.962038995967708,-7.853870682464126,4.968810496881049,7.378612292797415,1.221494354513682,4.466720433391897,3.7000000000000024,67.17171717171718,-8.1555834378921,False,0.0,False,False,False,,,,,,,,,False,True,,,,,18.0,D_weak_or_insufficient,,靠近MA20；量能溫和
8042,金山電,passive components,TPEX,60.9,3452000,16.66666666666665,3.045685279187804,-12.5,-22.981554473760447,-18.873386160256867,-0.1721170395869276,4.28528618519628,0.8942426008678195,4.009673101015702,3.221428571428571,42.857142857142854,-17.367706919945736,False,0.0,False,False,False,,,,,,,,,False,True,,,,,10.0,D_weak_or_insufficient,,靠近MA20
4916,事欣科,AI server supply chain,TWSE,64.7,5972004,8.193979933110374,0.9360374414976835,6.065573770491817,-4.415980703268632,-0.30781238976504977,0.9202932459834612,12.60830064153662,0.4737865058029804,3.7899011288091353,4.050000000000002,41.35802469135804,-12.803234501347704,False,2.0,False,False,False,,,,,,,,,False,True,,,,,10.0,D_weak_or_insufficient,,靠近MA20
2355,敬鵬,PCB/CCL,TWSE,41.95,19226588,11.420982735723783,9.960681520314552,20.545977011494276,10.064422537733828,14.172590851237409,9.752109359670369,23.31271752422164,1.1004446717078038,4.865723569885167,2.532142857142858,75.00000000000003,-5.730337078651681,False,2.0,False,False,False,,,,,,,,,False,True,,,,,8.0,D_weak_or_insufficient,,量能溫和
3481,群創,consumer electronics,TWSE,24.85,531318022,13.990825688073393,13.990825688073393,-6.578947368421051,-17.060501842181502,-12.952333528677919,6.538049303322624,35.15865504900522,1.10539962865641,5.100810094938588,1.721428571428572,51.68539325842699,-14.751286449399647,False,0.0,False,False,False,,,,,,,,,False,True,,,,,8.0,D_weak_or_insufficient,,量能溫和
2344,華邦電,memory,TWSE,122.0,249188364,24.744376278118608,-5.058365758754868,14.553990610328649,4.0724361365682,8.180604450071783,8.913984734187386,38.507771761898326,1.3715547104084533,6.505938445115124,9.978571428571428,65.85365853658537,-10.29411764705882,False,0.0,False,False,False,,,,,,,,,False,True,,,,,8.0,D_weak_or_insufficient,,量能溫和
3006,晶豪科,memory,TWSE,167.0,17851643,4.374999999999996,-14.358974358974363,8.090614886731395,-2.390939587029054,1.717228726474528,3.421582288279934,37.51080736135699,0.5788217530493268,6.334981300722886,15.107142857142858,50.42016806722689,-15.012722646310428,False,0.0,False,False,False,,,,,,,,,False,True,,,,,10.0,D_weak_or_insufficient,,靠近MA20
4906,正文,networking,TWSE,27.15,3891734,0.3696857670979492,-4.736842105263161,-0.18382352941176405,-10.665378003172213,-6.55720968966863,-2.038607252390412,-0.7160148907693342,0.8938953615236179,2.3128868112292333,1.0249999999999992,41.02564102564099,-7.809847198641773,False,20.0,False,False,False,,,,,,,,,False,True,,,,,20.0,D_weak_or_insufficient,,靠近MA20
6285,啟碁,networking,TWSE,188.5,52290065,7.714285714285718,1.8918918918918948,74.53703703703705,64.0554825632766,68.16365087678018,12.4031007751938,51.76314965295754,1.2331319901395172,5.418704658186295,16.642857142857142,79.00552486187846,-9.156626506024102,False,0.0,False,False,False,,,,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,量能溫和；風險:too_hot_or_overextended
3450,聯鈞,optical communication/CPO,TWSE,280.0,29640339,15.94202898550725,11.111111111111116,11.776447105788424,1.2948926320279757,5.403060945531558,10.30135907031713,9.994449208688149,2.7991692549753897,3.609261726217692,14.285714285714286,91.48936170212765,-1.4084507042253502,True,10.0,False,False,False,,,,,,,,,False,True,,,,,18.0,D_weak_or_insufficient,,
4916,事欣科,AI server supply chain,TWSE,63.7,6479995,2.411575562700974,-4.210526315789465,1.9200000000000106,-7.695787823533328,-2.431559280120865,-0.3519749706687447,11.511408474867046,0.508905361824354,3.827166543768093,4.335714285714287,35.1851851851852,-14.150943396226412,False,2.0,False,False,False,,,,,,,,,False,True,,,,,10.0,D_weak_or_insufficient,,靠近MA20
2355,敬鵬,PCB/CCL,TWSE,40.15,10253570,0.12468827930174342,7.496653279785792,12.150837988826812,2.535050165293473,7.799278708705936,6.034596593159902,18.757819825309152,0.6105434734367959,4.867525402939655,2.525000000000001,57.35294117647059,-9.775280898876403,False,3.0,False,False,False,,,,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,
2344,華邦電,memory,TWSE,115.0,172618558,12.195121951219523,-11.538461538461542,15.927419354838701,6.311631531305363,11.575860074717825,3.3800791082344572,32.12574234561105,1.0048682474884159,6.565448751390085,9.942857142857141,48.78048780487805,-15.441176470588236,False,0.0,False,False,False,,,,,,,,,False,True,,,,,18.0,D_weak_or_insufficient,,靠近MA20；量能溫和
4906,正文,networking,TWSE,27.1,4647302,-0.9140767824497242,-4.240282685512364,-2.8673835125447966,-12.483171336078135,-7.218942792665672,-2.227834400649409,-0.7900189633838206,1.0682168189359018,2.3800011783960477,1.0178571428571423,39.74358974358977,-7.979626485568758,False,20.0,False,False,False,,,,,,,,,False,True,,,,,28.0,D_weak_or_insufficient,,靠近MA20；量能溫和
6285,啟碁,networking,TWSE,180.5,38508808,-3.475935828877008,2.2662889518413554,66.3594470046083,56.74365918107496,62.007887724487425,10.279517336184508,47.148738433946114,0.9618868657068191,5.45917704884709,16.25,73.13432835820896,-13.012048192771086,False,1.0,False,False,False,,,,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended
5439,高技,PCB/CCL,TPEX,299.5,2931000,3.4542314335060498,0.5033557046979942,-1.4802631578947345,-11.961817631655183,-7.853649318151601,-0.7209745587138494,-5.426020254304531,0.8990108120542903,3.7126532772273855,16.392857142857142,36.84210526315789,-9.104704097116844,False,20.0,False,False,False,,,,,,,,,False,True,,,,,20.0,D_weak_or_insufficient,,靠近MA20
5464,霖宏,PCB/CCL,TPEX,27.4,81000,5.182341650671773,7.031249999999978,4.380952380952374,-6.100602092808074,-1.9924337793044922,5.9039520726640315,5.839317375030406,0.9126760563380282,1.458419230954434,0.710714285714286,88.70967741935479,-1.2612612612612706,False,20.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
1240,茂生農經,other,TPEX,60.0,4000,0.0,-0.990099009900991,0.33444816053511683,-10.147106313225333,-6.03893799972175,-0.26595744680850686,1.1748081472700456,0.22727272727272727,0.6056035907059726,0.6000000000000009,29.411764705882366,-3.8461538461538436,False,20.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
1259,安心,other,TPEX,61.7,2000,1.8151815181518094,-0.3231017770597644,-2.5276461295418606,-13.00920060330231,-8.901032289798728,0.6361115641820181,-0.060417284202574084,0.29850746268656714,1.2520367417796674,0.8357142857142849,88.57142857142861,-0.6441223832528209,False,20.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
1264,德麥,other,TPEX,284.0,24000,0.35335689045936647,1.7921146953405076,1.067615658362997,-9.41393881539745,-5.3057705018938695,1.2567965059274266,0.34743532802128385,1.458966565349544,0.3477398359128403,2.392857142857143,70.0,-1.0452961672473893,False,20.0,True,False,False,,,,,,,,,False,True,,,,,38.0,D_weak_or_insufficient,,靠近MA20；量能溫和
1268,漢來美食,other,TPEX,161.5,23000,0.31055900621117516,2.215189873417711,-0.6153846153846176,-11.096939089145067,-6.988770775641484,0.3729024238657619,1.1482043531932495,0.8424908424908425,0.5342809832324056,1.75,75.0,-0.9202453987730008,False,20.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
1294,漢田生技,other,TPEX,78.8,29000,0.12706480304955914,3.820816864295118,0.5102040816326481,-9.9713503921278,-5.863182078624218,0.7672634271099765,1.683979611587838,0.667433831990794,1.4104087069211002,2.385714285714286,58.42696629213483,-4.4848484848484915,False,20.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
1295,生合,other,TPEX,78.6,67000,3.9682539682539764,-3.676470588235292,-7.092198581560282,-17.57375305532073,-13.46558474181715,-3.623321684752634,-9.229175544538348,0.8850726552179656,1.8509699091227263,2.3785714285714294,23.60248447204966,-13.53135313531354,False,14.0,False,False,False,,,,,,,,,False,True,,,,,10.0,D_weak_or_insufficient,,
1336,台翰,other,TPEX,15.8,62000,1.2820512820512997,-2.1671826625386914,-2.1671826625386914,-12.64873713629914,-8.540568822795558,-2.514268085762761,-1.4040561622464809,0.33787465940054495,1.3780409298654035,0.28214285714285736,16.27906976744191,-10.22727272727273,False,20.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
1565,精華,other,TPEX,112.0,179000,-1.7543859649122862,-0.8849557522123908,-5.0847457627118615,-15.56630023647231,-11.458131922968729,-1.9049704401138623,-5.211906400142851,0.9184197024114931,1.3111140707337832,2.7142857142857144,21.052631578947366,-6.2761506276150625,False,20.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
0050,元大台灣50,other,TWSE,81.1,167423484,9.66869506423258,13.42657342657343,11.707988980716255,-0.2195226669850605,5.564517054993634,9.583488159983776,19.25015034929558,1.3491904975910298,1.4229021383658906,1.567857142857143,93.63636363636361,-0.8557457212713948,True,20.0,False,False,False,,,,,,,,,False,True,,,,,26.0,D_weak_or_insufficient,,量能溫和
0051,元大中型100,other,TWSE,112.1,122249,7.272727272727275,7.37547892720305,9.152872444011685,-2.774639203689631,3.0094005182890635,6.062397994181223,16.16881266354049,1.0548200276800845,1.4425691737414386,2.4392857142857136,99.12280701754379,-0.08912655971480277,True,19.0,True,False,False,,,,,,,,,False,True,,,,,36.0,D_weak_or_insufficient,,量能溫和
0052,富邦科技,other,TWSE,48.38,83893897,10.255241567912488,13.781749764816563,13.888888888888907,1.9613772411875914,7.745416963166286,10.083393062334324,-3.86869871043376,1.5369274937598862,1.5741196567489617,1.0314285714285707,93.13868613138688,-0.9621289662231303,True,18.0,False,False,False,,,,,,,,,False,True,,,,,26.0,D_weak_or_insufficient,,量能溫和
0053,元大電子,other,TWSE,179.4,24167,10.264290104486795,13.3649289099526,14.194780394653094,2.2672687469517783,8.051308468930472,9.973640654692574,21.55912794538648,0.8445850901917066,1.420999531038381,3.657142857142856,97.52577319587631,-0.33333333333332993,True,20.0,False,False,False,,,,,,,,,False,True,,,,,18.0,D_weak_or_insufficient,,
0055,元大MSCI金融,other,TWSE,34.0,311153,3.406326034063256,7.187894073139978,4.518905625576397,-7.408606022124919,-1.624566300146224,4.254503641241869,7.451441429483419,1.3543395030668757,0.9679791514949555,0.4628571428571429,83.62369337979096,-1.3635044966637588,False,20.0,True,False,False,,,,,,,,,False,True,,,,,38.0,D_weak_or_insufficient,,靠近MA20；量能溫和
0056,元大高股息,other,TWSE,40.05,86681622,5.3115961083355145,7.806191117092864,4.242581988547611,-7.684929659153704,-1.9008899371750099,4.704513666488008,7.680684424345241,1.097474372878202,0.9937247870961076,0.533571428571428,92.42424242424242,-0.6203473945409432,True,20.0,True,False,False,,,,,,,,,False,True,,,,,46.0,D_weak_or_insufficient,,靠近MA20；量能溫和
0057,富邦摩台,other,TWSE,238.8,29630,8.619513304525817,13.20218061151932,13.148542999289269,1.2210313515879534,7.005071073566648,9.31813499965668,19.681250939708317,0.6649207727712363,1.3806620743368392,4.099999999999996,99.49832775919741,-0.06277463904581504,True,20.0,True,False,False,,,,,,,,,False,True,,,,,28.0,D_weak_or_insufficient,,
0061,元大寶滬深,other,TWSE,23.87,521089,0.547598989048037,2.4463519313304705,0.674820750738081,-11.252690896963234,-5.46865117498454,1.1440677966101598,3.073641302001029,1.464228968545388,0.5359223759180096,0.27999999999999964,89.58333333333353,-0.4171881518564735,False,20.0,True,False,False,,,,,,,,,False,True,,,,,38.0,D_weak_or_insufficient,,靠近MA20；量能溫和
1101,台泥,other,TWSE,26.55,24756817,4.527559055118124,2.5096525096525157,1.335877862595436,-10.59163378510588,-4.807594063127185,2.2924292043922323,10.640213029291523,0.6719370275189871,1.1552015380021199,0.5321428571428568,77.14285714285722,-1.4842300556586197,False,15.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
1102,亞泥,other,TWSE,35.8,10270784,1.2729844413012614,3.4682080924855363,-2.717391304347827,-14.644902952049144,-8.860863230070448,1.0728402032749829,-2.761518550005837,1.1188706913796205,1.0773138153326212,0.49285714285714377,60.78431372549016,-2.717391304347827,False,20.0,True,False,False,,,,,,,,,False,True,,,,,38.0,D_weak_or_insufficient,,靠近MA20；量能溫和
5439,高技,PCB/CCL,TPEX,294.5,2230000,-4.692556634304212,4.432624113475181,1.0291595197255532,-10.898352127975762,-5.114312405997068,-2.42690300670918,-6.887274794464327,0.7035477103150191,3.6093398214207455,16.785714285714285,26.31578947368421,-10.62215477996965,False,20.0,False,False,False,,,,,,,,,False,True,,,,,20.0,D_weak_or_insufficient,,靠近MA20
5464,霖宏,PCB/CCL,TPEX,27.5,67000,4.961832061068705,9.5617529880478,7.003891050583655,-4.923620597117661,0.8604191248610338,5.922002888781908,6.205080078630387,0.7549295774647887,1.3523448902145856,0.7678571428571429,78.0821917808219,-2.8268551236749095,False,20.0,True,False,True,,,,,,,,,False,True,,,,,15.0,D_weak_or_insufficient,failed_breakout,靠近MA20；風險:failed_breakout
1240,茂生農經,other,TPEX,58.8,44000,-1.8363939899833093,-1.8363939899833093,-2.0000000000000018,-13.927511647701317,-8.143471925722622,-2.1630615640599093,-0.8794420928597835,2.328042328042328,0.7493894361495519,0.6642857142857151,7.692307692307622,-5.769230769230771,False,20.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
1259,安心,other,TPEX,61.2,21000,0.3278688524590123,-0.16313213703098572,-1.2903225806451535,-13.217834228346469,-7.433794506367775,-0.11424840868288211,-0.8558473180048654,2.727272727272727,1.179773150503358,0.9071428571428564,74.28571428571432,-1.449275362318836,False,20.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
1264,德麥,other,TPEX,283.5,25000,0.3539823008849474,1.6129032258064502,1.2499999999999956,-10.67751164770132,-4.893471925722626,1.0154997327632254,0.21800509255935907,1.4836795252225519,0.3388031964748213,2.4285714285714284,65.0,-1.2195121951219523,False,20.0,True,False,False,,,,,,,,,False,True,,,,,38.0,D_weak_or_insufficient,,靠近MA20；量能溫和
1268,漢來美食,other,TPEX,160.0,22000,-0.9287925696594423,1.2658227848101333,-1.538461538461533,-13.465973186162849,-7.681933464184154,-0.48204011817758463,0.17737656738461283,0.819366852886406,0.5707052420571648,1.75,50.0,-1.8404907975460127,False,20.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
1294,漢田生技,other,TPEX,78.6,120000,-2.481389578163773,4.1059602649006655,0.1273885350318471,-11.800123112669468,-6.016083390690774,0.5050827952176817,1.3321438194482838,2.47167868177137,1.4116658081068445,2.4928571428571433,56.17977528089884,-4.7272727272727355,False,20.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
1295,生合,other,TPEX,77.6,80000,2.239789196310915,-2.3899371069182496,-8.056872037914708,-19.984383685616024,-14.20034396363733,-4.451148186911292,-10.12277044243689,1.0315925209542232,1.8620576113520022,2.1999999999999997,17.391304347826058,-14.631463146314639,False,13.0,False,False,False,,,,,,,,,False,True,,,,,18.0,D_weak_or_insufficient,,量能溫和
1336,台翰,other,TPEX,16.0,116000,1.9108280254777066,0.31347962382446415,-1.8404907975460127,-13.768002445247328,-7.983962723268634,-1.1888219854870985,-0.1454132419663856,0.6433721575152523,1.3932674088056065,0.285714285714286,25.581395348837216,-9.090909090909093,False,20.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
1565,精華,other,TPEX,112.0,169000,0.4484304932735439,0.9009009009008917,-4.680851063829783,-16.6083627115311,-10.824322989552403,-1.668129938542584,-5.0243799024803915,0.8615855212847311,1.3116241449834671,2.7142857142857144,21.052631578947366,-6.2761506276150625,False,20.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
0050,元大台灣50,other,TWSE,81.15,133517321,7.483443708609272,11.240575736806036,11.776859504132254,0.27024379046232205,5.352344198866966,9.021293746221538,18.704041495948864,1.0663015079343998,1.4216806711301126,1.5357142857142858,94.09090909090916,-0.7946210268948595,False,20.0,False,False,False,,,,,,,,,False,True,,,,,18.0,D_weak_or_insufficient,,量能溫和
