surge_date,pre_date,stock_id,stock_name,theme,market_type,surge_type,days_before_surge_signal,event_future_max_ret_5d,event_future_max_ret_10d,event_future_max_ret_20d,days_to_surge_high,close,volume,price_ret_5d,price_ret_10d,price_ret_20d,relative_ret_20d_vs_twse,relative_ret_20d_vs_tpex,distance_ma20_pct,distance_ma60_pct,volume_ratio_20d,volatility_20d,atr_14,close_position_20d,distance_20d_high,breakout_20d_high,consolidation_days,narrow_range_20d,high_volume_upper_shadow,failed_breakout,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,tdcc_price_phase,setup_type,abm_score,warrant_flow_score,revenue_yoy,revenue_low_price_response,catalyst_available,theme_breadth_score,theme_mainstream_status,market_regime,risk_level,surge_precondition_score,surge_watch_label,risk_flags,reason_summary,source_tdcc_dataset_id,tdcc_continuity_status,tdcc_missing_official_dates
20260610,20260608,2458,義隆,other,TWSE,surge_10d,2,7.849829351535842,25.25597269624573,34.129692832764505,7,156.5,3220539.0,-6.287425149700598,-4.281345565749239,4.333333333333322,0.23494247196580442,6.570247150541443,-0.2867155144950506,9.632224168126102,0.8413398984829444,2.594376318284145,7.428571428571429,57.8125,-7.941176470588241,False,7.0,False,False,False,5.0,True,True,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20,tdcc-20260717-98c564c5bc4ab725,complete,
20260611,20260608,2458,義隆,other,TWSE,surge_10d,3,17.808219178082197,25.684931506849317,34.58904109589041,6,156.5,3220539.0,-6.287425149700598,-4.281345565749239,4.333333333333322,0.23494247196580442,6.570247150541443,-0.2867155144950506,9.632224168126102,0.8413398984829444,2.594376318284145,7.428571428571429,57.8125,-7.941176470588241,False,7.0,False,False,False,5.0,True,True,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20,tdcc-20260717-98c564c5bc4ab725,complete,
20260615,20260608,2458,義隆,other,TWSE,surge_10d,5,21.52317880794703,28.47682119205297,30.13245033112584,10,156.5,3220539.0,-6.287425149700598,-4.281345565749239,4.333333333333322,0.23494247196580442,6.570247150541443,-0.2867155144950506,9.632224168126102,0.8413398984829444,2.594376318284145,7.428571428571429,57.8125,-7.941176470588241,False,7.0,False,False,False,5.0,True,True,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20,tdcc-20260717-98c564c5bc4ab725,complete,
20260609,20260608,2460,建通,other,TWSE,surge_10d,1,21.474358974358964,29.647435897435905,34.61538461538463,10,29.85,794591.0,-8.993902439024382,-8.85496183206106,-9.545454545454547,-13.643845406822065,-7.308540728246427,-8.337171810225696,-4.842966986725827,0.7377561134129499,4.292742346892874,1.757142857142858,11.594202898550732,-16.968011126564676,False,6.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,,tdcc-20260717-98c564c5bc4ab725,complete,
20260610,20260608,2460,建通,other,TWSE,surge_10d,2,22.061191626409006,35.26570048309179,35.26570048309179,10,29.85,794591.0,-8.993902439024382,-8.85496183206106,-9.545454545454547,-13.643845406822065,-7.308540728246427,-8.337171810225696,-4.842966986725827,0.7377561134129499,4.292742346892874,1.757142857142858,11.594202898550732,-16.968011126564676,False,6.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,,tdcc-20260717-98c564c5bc4ab725,complete,
20260611,20260608,2460,建通,other,TWSE,surge_10d,3,23.452768729641683,36.807817589576544,36.807817589576544,9,29.85,794591.0,-8.993902439024382,-8.85496183206106,-9.545454545454547,-13.643845406822065,-7.308540728246427,-8.337171810225696,-4.842966986725827,0.7377561134129499,4.292742346892874,1.757142857142858,11.594202898550732,-16.968011126564676,False,6.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,,tdcc-20260717-98c564c5bc4ab725,complete,
20260610,20260608,2464,盟立,other,TWSE,surge_10d,2,23.630136986301366,27.73972602739727,41.43835616438356,7,148.5,2224360.0,-25.376884422110557,-6.0126582278481,23.750000000000004,19.651609138632487,25.986913817208123,-2.766410214437709,38.61443438310044,0.1024990516743373,7.089141054834605,14.392857142857142,41.84782608695652,-26.48514851485149,False,0.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,10.0,D_weak_or_insufficient,,靠近MA20,tdcc-20260717-98c564c5bc4ab725,complete,
20260611,20260608,2464,盟立,other,TWSE,surge_10d,3,27.112676056338024,31.338028169014077,45.4225352112676,6,148.5,2224360.0,-25.376884422110557,-6.0126582278481,23.750000000000004,19.651609138632487,25.986913817208123,-2.766410214437709,38.61443438310044,0.1024990516743373,7.089141054834605,14.392857142857142,41.84782608695652,-26.48514851485149,False,0.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,10.0,D_weak_or_insufficient,,靠近MA20,tdcc-20260717-98c564c5bc4ab725,complete,
20260609,20260608,2466,冠西電,other,TWSE,surge_10d,1,11.363636363636353,35.909090909090914,136.36363636363637,9,44.0,662022.0,-6.382978723404253,-11.735205616850553,-14.72868217054264,-18.82707303191016,-12.491768353334521,-7.192575406032475,-15.286869464767038,1.980176756309061,2.511850113501599,2.203571428571428,32.76595744680853,-15.221579961464348,False,1.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,,tdcc-20260717-98c564c5bc4ab725,complete,
20260610,20260608,2466,冠西電,other,TWSE,surge_10d,2,15.909090909090917,37.5,136.36363636363637,10,44.0,662022.0,-6.382978723404253,-11.735205616850553,-14.72868217054264,-18.82707303191016,-12.491768353334521,-7.192575406032475,-15.286869464767038,1.980176756309061,2.511850113501599,2.203571428571428,32.76595744680853,-15.221579961464348,False,1.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,,tdcc-20260717-98c564c5bc4ab725,complete,
20260611,20260608,2466,冠西電,other,TWSE,surge_10d,3,11.232279171210457,35.441657579062166,126.82660850599783,10,44.0,662022.0,-6.382978723404253,-11.735205616850553,-14.72868217054264,-18.82707303191016,-12.491768353334521,-7.192575406032475,-15.286869464767038,1.980176756309061,2.511850113501599,2.203571428571428,32.76595744680853,-15.221579961464348,False,1.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,,tdcc-20260717-98c564c5bc4ab725,complete,
20260615,20260608,2466,冠西電,other,TWSE,surge_10d,5,24.713242961418125,35.34932221063609,140.87591240875912,10,44.0,662022.0,-6.382978723404253,-11.735205616850553,-14.72868217054264,-18.82707303191016,-12.491768353334521,-7.192575406032475,-15.286869464767038,1.980176756309061,2.511850113501599,2.203571428571428,32.76595744680853,-15.221579961464348,False,1.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,,tdcc-20260717-98c564c5bc4ab725,complete,
20260623,20260608,2466,冠西電,other,TWSE,surge_10d,10,15.275310834813505,84.72468916518652,,10,44.0,662022.0,-6.382978723404253,-11.735205616850553,-14.72868217054264,-18.82707303191016,-12.491768353334521,-7.192575406032475,-15.286869464767038,1.980176756309061,2.511850113501599,2.203571428571428,32.76595744680853,-15.221579961464348,False,1.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,,tdcc-20260717-98c564c5bc4ab725,complete,
20260610,20260608,2472,立隆電,other,TWSE,surge_10d,2,21.013412816691513,28.912071535022356,45.45454545454546,7,339.0,2329723.0,-13.520408163265307,21.28801431127012,50.66666666666666,46.56827580529914,52.90358048387478,12.95293627655143,66.03403942696215,0.19153756708953887,5.825657073418541,31.071428571428573,65.23929471032746,-16.911764705882348,False,0.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260623,20260608,2472,立隆電,other,TWSE,surge_10d,10,24.931129476584026,34.435261707988985,,6,339.0,2329723.0,-13.520408163265307,21.28801431127012,50.66666666666666,46.56827580529914,52.90358048387478,12.95293627655143,66.03403942696215,0.19153756708953887,5.825657073418541,31.071428571428573,65.23929471032746,-16.911764705882348,False,0.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260609,20260608,2478,大毅,other,TWSE,surge_10d,1,23.952095808383223,44.31137724550898,53.59281437125749,7,152.0,3928037.0,5.555555555555558,26.66666666666666,95.1219512195122,91.02356035814468,97.35886503672032,29.246205518472856,79.65841262336741,0.5434535514223621,4.886903059405119,12.607142857142858,98.04941482444734,-0.9771986970684043,False,0.0,False,False,True,5.0,True,True,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended;failed_breakout,風險:too_hot_or_overextended;failed_breakout,tdcc-20260717-98c564c5bc4ab725,complete,
20260610,20260608,2478,大毅,other,TWSE,surge_10d,2,33.823529411764696,49.117647058823536,50.882352941176464,10,152.0,3928037.0,5.555555555555558,26.66666666666666,95.1219512195122,91.02356035814468,97.35886503672032,29.246205518472856,79.65841262336741,0.5434535514223621,4.886903059405119,12.607142857142858,98.04941482444734,-0.9771986970684043,False,0.0,False,False,True,5.0,True,True,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended;failed_breakout,風險:too_hot_or_overextended;failed_breakout,tdcc-20260717-98c564c5bc4ab725,complete,
20260611,20260608,2478,大毅,other,TWSE,surge_10d,3,35.77464788732394,42.81690140845071,44.507042253521135,9,152.0,3928037.0,5.555555555555558,26.66666666666666,95.1219512195122,91.02356035814468,97.35886503672032,29.246205518472856,79.65841262336741,0.5434535514223621,4.886903059405119,12.607142857142858,98.04941482444734,-0.9771986970684043,False,0.0,False,False,True,5.0,True,True,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended;failed_breakout,風險:too_hot_or_overextended;failed_breakout,tdcc-20260717-98c564c5bc4ab725,complete,
20260615,20260608,2478,大毅,other,TWSE,surge_10d,5,27.85145888594165,34.48275862068966,36.07427055702919,7,152.0,3928037.0,5.555555555555558,26.66666666666666,95.1219512195122,91.02356035814468,97.35886503672032,29.246205518472856,79.65841262336741,0.5434535514223621,4.886903059405119,12.607142857142858,98.04941482444734,-0.9771986970684043,False,0.0,False,False,True,5.0,True,True,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended;failed_breakout,風險:too_hot_or_overextended;failed_breakout,tdcc-20260717-98c564c5bc4ab725,complete,
20260609,20260608,2481,強茂,power discrete/diodes,TWSE,surge_10d,1,3.424657534246567,37.671232876712324,59.24657534246576,10,148.5,18018901.0,-5.414012738853502,10.820895522388053,36.23853211009174,32.14014124872422,38.47544592729986,5.825761624799575,30.599164341239348,0.31223232475635976,5.55576124094287,13.642857142857142,61.15702479338842,-13.66279069767442,False,0.0,False,False,False,5.0,True,True,,,,,,False,True,,,,,10.0,C_too_hot,too_hot_or_overextended,靠近MA20；風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260610,20260608,2481,強茂,power discrete/diodes,TWSE,surge_10d,2,11.439114391143912,50.55350553505535,71.58671586715867,10,148.5,18018901.0,-5.414012738853502,10.820895522388053,36.23853211009174,32.14014124872422,38.47544592729986,5.825761624799575,30.599164341239348,0.31223232475635976,5.55576124094287,13.642857142857142,61.15702479338842,-13.66279069767442,False,0.0,False,False,False,5.0,True,True,,,,,,False,True,,,,,10.0,C_too_hot,too_hot_or_overextended,靠近MA20；風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260611,20260608,2481,強茂,power discrete/diodes,TWSE,surge_10d,3,16.788321167883204,48.90510948905109,69.70802919708031,9,148.5,18018901.0,-5.414012738853502,10.820895522388053,36.23853211009174,32.14014124872422,38.47544592729986,5.825761624799575,30.599164341239348,0.31223232475635976,5.55576124094287,13.642857142857142,61.15702479338842,-13.66279069767442,False,0.0,False,False,False,5.0,True,True,,,,,,False,True,,,,,10.0,C_too_hot,too_hot_or_overextended,靠近MA20；風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260615,20260608,2481,強茂,power discrete/diodes,TWSE,surge_10d,5,35.78947368421053,43.15789473684211,63.1578947368421,7,148.5,18018901.0,-5.414012738853502,10.820895522388053,36.23853211009174,32.14014124872422,38.47544592729986,5.825761624799575,30.599164341239348,0.31223232475635976,5.55576124094287,13.642857142857142,61.15702479338842,-13.66279069767442,False,0.0,False,False,False,5.0,True,True,,,,,,False,True,,,,,10.0,C_too_hot,too_hot_or_overextended,靠近MA20；風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260609,20260608,2483,百容,other,TWSE,surge_10d,1,19.64285714285714,37.202380952380956,117.26190476190474,10,33.45,10875945.0,31.176470588235293,31.9526627218935,41.13924050632913,37.04084964496161,43.37615432353725,30.168304309757765,43.92234647207391,6.010330404332434,4.283586134571593,1.825,100.0,0.0,True,2.0,False,False,False,3.0,False,True,,,,,,False,True,,,,,8.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260610,20260608,2483,百容,other,TWSE,surge_10d,2,27.61904761904763,60.952380952380956,131.74603174603178,10,33.45,10875945.0,31.176470588235293,31.9526627218935,41.13924050632913,37.04084964496161,43.37615432353725,30.168304309757765,43.92234647207391,6.010330404332434,4.283586134571593,1.825,100.0,0.0,True,2.0,False,False,False,3.0,False,True,,,,,,False,True,,,,,8.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260611,20260608,2483,百容,other,TWSE,surge_10d,3,16.01731601731604,60.750360750360755,110.6782106782107,10,33.45,10875945.0,31.176470588235293,31.9526627218935,41.13924050632913,37.04084964496161,43.37615432353725,30.168304309757765,43.92234647207391,6.010330404332434,4.283586134571593,1.825,100.0,0.0,True,2.0,False,False,False,3.0,False,True,,,,,,False,True,,,,,8.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260615,20260608,2483,百容,other,TWSE,surge_10d,5,16.64482306684143,53.34207077326345,91.34993446920052,10,33.45,10875945.0,31.176470588235293,31.9526627218935,41.13924050632913,37.04084964496161,43.37615432353725,30.168304309757765,43.92234647207391,6.010330404332434,4.283586134571593,1.825,100.0,0.0,True,2.0,False,False,False,3.0,False,True,,,,,,False,True,,,,,8.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260623,20260608,2483,百容,other,TWSE,surge_10d,10,39.45172824791416,74.01668653158522,,9,33.45,10875945.0,31.176470588235293,31.9526627218935,41.13924050632913,37.04084964496161,43.37615432353725,30.168304309757765,43.92234647207391,6.010330404332434,4.283586134571593,1.825,100.0,0.0,True,2.0,False,False,False,3.0,False,True,,,,,,False,True,,,,,8.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260609,20260608,2484,希華,other,TWSE,surge_10d,1,25.16447368421053,25.16447368421053,67.76315789473686,5,55.3,35467340.0,3.9473684210526105,2.0295202952029356,39.64646464646464,35.548073785097124,41.88337846367276,14.85539228412689,40.39987305617263,1.5044503734641252,5.352965899295451,4.935714285714286,87.52886836027713,-4.655172413793107,False,0.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,量能溫和；風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260610,20260608,2484,希華,other,TWSE,surge_10d,2,30.981067125645435,30.981067125645435,75.55938037865748,4,55.3,35467340.0,3.9473684210526105,2.0295202952029356,39.64646464646464,35.548073785097124,41.88337846367276,14.85539228412689,40.39987305617263,1.5044503734641252,5.352965899295451,4.935714285714286,87.52886836027713,-4.655172413793107,False,0.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,量能溫和；風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260611,20260608,2484,希華,other,TWSE,surge_10d,3,25.370675453047763,26.523887973640846,68.03953871499175,10,55.3,35467340.0,3.9473684210526105,2.0295202952029356,39.64646464646464,35.548073785097124,41.88337846367276,14.85539228412689,40.39987305617263,1.5044503734641252,5.352965899295451,4.935714285714286,87.52886836027713,-4.655172413793107,False,0.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,量能溫和；風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260623,20260608,2484,希華,other,TWSE,surge_10d,10,22.53968253968255,61.904761904761905,,10,55.3,35467340.0,3.9473684210526105,2.0295202952029356,39.64646464646464,35.548073785097124,41.88337846367276,14.85539228412689,40.39987305617263,1.5044503734641252,5.352965899295451,4.935714285714286,87.52886836027713,-4.655172413793107,False,0.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,量能溫和；風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260610,20260608,2489,瑞軒,other,TWSE,surge_10d,2,21.568627450980404,27.20588235294119,27.20588235294119,7,43.6,7072317.0,-10.380267214799588,-22.831858407079643,1.3953488372093092,-2.7030420241582087,3.632262654417429,-6.236559139784948,3.6675979314034546,0.16255877091218413,5.536327419809143,4.085714285714286,30.1980198019802,-24.436741767764303,False,0.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,,tdcc-20260717-98c564c5bc4ab725,complete,
20260611,20260608,2489,瑞軒,other,TWSE,surge_10d,3,20.97560975609756,26.585365853658537,26.585365853658537,6,43.6,7072317.0,-10.380267214799588,-22.831858407079643,1.3953488372093092,-2.7030420241582087,3.632262654417429,-6.236559139784948,3.6675979314034546,0.16255877091218413,5.536327419809143,4.085714285714286,30.1980198019802,-24.436741767764303,False,0.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,,tdcc-20260717-98c564c5bc4ab725,complete,
20260609,20260608,2491,吉祥全,other,TWSE,surge_10d,1,19.935691318327954,51.2861736334405,51.2861736334405,9,31.25,422965.0,22.0703125,32.415254237288124,48.80952380952381,44.71113294815629,51.04643762673193,28.481858361599333,65.27832870554013,0.26633142651328356,6.195612127505094,2.278571428571428,65.83333333333334,-16.443850267379677,False,0.0,False,False,False,5.0,False,False,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260610,20260608,2491,吉祥全,other,TWSE,surge_10d,2,33.16412859560067,59.22165820642977,59.22165820642977,8,31.25,422965.0,22.0703125,32.415254237288124,48.80952380952381,44.71113294815629,51.04643762673193,28.481858361599333,65.27832870554013,0.26633142651328356,6.195612127505094,2.278571428571428,65.83333333333334,-16.443850267379677,False,0.0,False,False,False,5.0,False,False,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260611,20260608,2491,吉祥全,other,TWSE,surge_10d,3,44.57831325301205,61.96213425129087,61.96213425129087,7,31.25,422965.0,22.0703125,32.415254237288124,48.80952380952381,44.71113294815629,51.04643762673193,28.481858361599333,65.27832870554013,0.26633142651328356,6.195612127505094,2.278571428571428,65.83333333333334,-16.443850267379677,False,0.0,False,False,False,5.0,False,False,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260615,20260608,2491,吉祥全,other,TWSE,surge_10d,5,36.773255813953476,36.773255813953476,36.773255813953476,5,31.25,422965.0,22.0703125,32.415254237288124,48.80952380952381,44.71113294815629,51.04643762673193,28.481858361599333,65.27832870554013,0.26633142651328356,6.195612127505094,2.278571428571428,65.83333333333334,-16.443850267379677,False,0.0,False,False,False,5.0,False,False,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260609,20260608,2492,華新科,passive components,TWSE,surge_10d,1,12.27272727272728,46.59090909090908,46.59090909090908,9,400.0,3269772.0,-3.8461538461538436,24.41679626749611,133.23615160349854,129.13776074213104,135.47306542070666,25.97433272970633,104.09902272285443,0.26113574849790955,6.272816423199694,38.535714285714285,80.58925476603119,-12.28070175438597,False,0.0,False,False,False,5.0,True,True,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260610,20260608,2492,華新科,passive components,TWSE,surge_10d,2,33.00613496932516,58.282208588957054,58.282208588957054,8,400.0,3269772.0,-3.8461538461538436,24.41679626749611,133.23615160349854,129.13776074213104,135.47306542070666,25.97433272970633,104.09902272285443,0.26113574849790955,6.272816423199694,38.535714285714285,80.58925476603119,-12.28070175438597,False,0.0,False,False,False,5.0,True,True,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260611,20260608,2492,華新科,passive components,TWSE,surge_10d,3,41.31736526946108,54.49101796407185,54.49101796407185,7,400.0,3269772.0,-3.8461538461538436,24.41679626749611,133.23615160349854,129.13776074213104,135.47306542070666,25.97433272970633,104.09902272285443,0.26113574849790955,6.272816423199694,38.535714285714285,80.58925476603119,-12.28070175438597,False,0.0,False,False,False,5.0,True,True,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260615,20260608,2492,華新科,passive components,TWSE,surge_10d,5,43.492769744160185,43.492769744160185,43.492769744160185,5,400.0,3269772.0,-3.8461538461538436,24.41679626749611,133.23615160349854,129.13776074213104,135.47306542070666,25.97433272970633,104.09902272285443,0.26113574849790955,6.272816423199694,38.535714285714285,80.58925476603119,-12.28070175438597,False,0.0,False,False,False,5.0,True,True,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260609,20260608,2493,揚博,other,TWSE,surge_10d,1,47.928994082840234,69.52662721893492,99.40828402366864,8,164.0,4903808.0,7.189542483660127,10.067114093959727,26.640926640926633,22.542535779559117,28.877840458134752,10.307718177232218,25.815113156885317,0.8342797323572105,5.59461197595671,13.0,60.150375939849624,-13.910761154855644,False,0.0,False,False,False,2.0,False,True,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260610,20260608,2493,揚博,other,TWSE,surge_10d,2,43.490304709141284,60.664819944598335,86.70360110803324,10,164.0,4903808.0,7.189542483660127,10.067114093959727,26.640926640926633,22.542535779559117,28.877840458134752,10.307718177232218,25.815113156885317,0.8342797323572105,5.59461197595671,13.0,60.150375939849624,-13.910761154855644,False,0.0,False,False,False,2.0,False,True,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260611,20260608,2493,揚博,other,TWSE,surge_10d,3,45.092838196286465,58.88594164456234,78.77984084880636,10,164.0,4903808.0,7.189542483660127,10.067114093959727,26.640926640926633,22.542535779559117,28.877840458134752,10.307718177232218,25.815113156885317,0.8342797323572105,5.59461197595671,13.0,60.150375939849624,-13.910761154855644,False,0.0,False,False,False,2.0,False,True,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260615,20260608,2493,揚博,other,TWSE,surge_10d,5,25.93406593406593,31.648351648351646,48.13186813186814,8,164.0,4903808.0,7.189542483660127,10.067114093959727,26.640926640926633,22.542535779559117,28.877840458134752,10.307718177232218,25.815113156885317,0.8342797323572105,5.59461197595671,13.0,60.150375939849624,-13.910761154855644,False,0.0,False,False,False,2.0,False,True,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260623,20260608,2493,揚博,other,TWSE,surge_10d,10,13.01886792452831,27.16981132075471,,7,164.0,4903808.0,7.189542483660127,10.067114093959727,26.640926640926633,22.542535779559117,28.877840458134752,10.307718177232218,25.815113156885317,0.8342797323572105,5.59461197595671,13.0,60.150375939849624,-13.910761154855644,False,0.0,False,False,False,2.0,False,True,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260609,20260608,2537,聯上發,other,TWSE,surge_5d,1,20.297029702970313,22.77227722772277,22.77227722772277,7,10.05,952087.0,0.0,5.235602094240832,-1.9512195121951126,-6.049610373562631,0.2856943050130072,2.540557086011641,-1.0125285635489534,0.7575141802130234,1.9690569657044867,0.2535714285714284,69.07216494845369,-2.898550724637672,False,20.0,True,False,False,2.0,False,True,,,,,,False,True,,,,,50.0,D_weak_or_insufficient,,靠近MA20,tdcc-20260717-98c564c5bc4ab725,complete,
20260623,20260608,2601,益航,other,TWSE,surge_10d,10,0.7181328545780907,29.26391382405744,,10,5.89,3465703.0,2.256944444444442,15.944881889763774,18.51106639839035,14.412675537022833,20.74798021559847,11.016869286589381,6.084074781167814,0.8731806097081566,3.792352828689068,0.2928571428571428,54.33789954337899,-14.513788098693759,False,7.0,False,False,False,3.0,False,False,,,,,,False,True,,,,,10.0,D_weak_or_insufficient,,,tdcc-20260717-98c564c5bc4ab725,complete,
20260610,20260608,2610,華航,other,TWSE,surge_10d,2,14.32225063938619,26.598465473145772,26.598465473145772,10,19.05,59519767.0,-2.5575447570332477,1.0610079575596787,-0.5221932114882422,-4.62058407285576,1.7147206057198776,0.6871035940803294,2.6771517735389327,1.1221666292878325,1.7508657744073002,0.507142857142857,43.58974358974368,-5.459057071960283,False,20.0,True,False,False,1.0,True,True,,,,,,False,True,,,,,48.0,D_weak_or_insufficient,,靠近MA20；量能溫和,tdcc-20260717-98c564c5bc4ab725,complete,
20260611,20260608,2610,華航,other,TWSE,surge_10d,3,15.167095115681239,27.24935732647815,27.24935732647815,9,19.05,59519767.0,-2.5575447570332477,1.0610079575596787,-0.5221932114882422,-4.62058407285576,1.7147206057198776,0.6871035940803294,2.6771517735389327,1.1221666292878325,1.7508657744073002,0.507142857142857,43.58974358974368,-5.459057071960283,False,20.0,True,False,False,1.0,True,True,,,,,,False,True,,,,,48.0,D_weak_or_insufficient,,靠近MA20；量能溫和,tdcc-20260717-98c564c5bc4ab725,complete,
20260623,20260608,2630,亞航,other,TWSE,surge_10d,10,15.895610913404523,41.39976275207593,,9,39.75,1255518.0,-9.038901601830673,-7.450523864959258,-12.828947368421051,-16.927338229788568,-10.592033551212932,-7.001228285664151,-14.838095972645359,1.1829297626797086,1.7926916723932373,1.3821428571428573,16.77852348993288,-13.492927094668127,False,2.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,8.0,D_weak_or_insufficient,,量能溫和,tdcc-20260717-98c564c5bc4ab725,complete,
20260623,20260608,2634,漢翔,other,TWSE,surge_10d,10,15.090543259557343,29.778672032193153,,9,45.0,4469754.0,-5.759162303664922,-3.0172413793103425,-4.661016949152552,-8.75940781052007,-2.4241031319444324,-2.9126213592232997,-6.222257417819432,0.9332801397015608,1.2542876621702372,1.1892857142857136,37.73584905660379,-6.832298136645953,False,20.0,True,False,False,2.0,True,True,,,,,,False,True,,,,,50.0,D_weak_or_insufficient,,靠近MA20,tdcc-20260717-98c564c5bc4ab725,complete,
