dimension,signal_count,category,avg_return_d1,win_rate_d1,avg_relative_return_vs_benchmark_d1,benchmark_outperform_rate_d1,avg_mfe_d1,avg_mae_d1,avg_return_d2,win_rate_d2,avg_relative_return_vs_benchmark_d2,benchmark_outperform_rate_d2,avg_mfe_d2,avg_mae_d2,avg_return_d5,win_rate_d5,avg_relative_return_vs_benchmark_d5,benchmark_outperform_rate_d5,avg_mfe_d5,avg_mae_d5,avg_return_d10,win_rate_d10,avg_relative_return_vs_benchmark_d10,benchmark_outperform_rate_d10,avg_mfe_d10,avg_mae_d10,avg_return_d20,win_rate_d20,avg_relative_return_vs_benchmark_d20,benchmark_outperform_rate_d20,avg_mfe_d20,avg_mae_d20,hit_5pct_rate_d10,tdcc_status,warrant_status,sector,sub_theme,revenue_signal_type,similar_to_shihsinko_flag,catalyst_confidence,price_reaction_level,theme_strength_score,catalyst_strength_score,eps_surprise_flag,margin_improvement_flag,revenue_good_eps_unconfirmed_flag,low_reaction_after_catalyst,already_reacted_to_catalyst,market_regime
low_reaction_after_catalyst,916,,1.5036759695051103,52.599009900990104,0.011311385838644838,41.935483870967744,5.377905287955121,-1.4363790240198913,0.9467637776874344,46.48829431438127,-0.43278836779565694,39.09090909090909,6.8921103574093765,-2.631595104943988,4.785160235437714,59.210526315789465,-2.338033570764878,34.21052631578947,8.162372145446565,-3.2611143998711976,,,,,8.162372145446565,-3.2611143998711976,,,,,8.162372145446565,-3.2611143998711976,58.04455445544554,,,,,,,,,,,,,,False,,
low_reaction_after_catalyst,3093,,2.794994364493575,59.404761904761905,2.0866548726756853,51.87593796898449,5.720051889892997,0.804006429150172,2.6066150727814503,54.53586497890295,1.9936665613321989,48.56379425517702,6.71616182685326,0.0817265031613904,5.271268527599847,65.96858638743456,0.43208315186097973,40.0,7.7154485814111045,-0.37804963712601264,,,,,7.7154485814111045,-0.37804963712601264,,,,,7.7154485814111045,-0.37804963712601264,49.642857142857146,,,,,,,,,,,,,,True,,
already_reacted_to_catalyst,565,,3.503818182830026,70.79646017699115,0.8370564189377347,46.95259593679458,5.7954108890477505,0.8293919409524398,3.814981314449749,66.54867256637168,0.8126279287269937,43.792325056433405,7.628761757123547,-0.26674568499848383,4.965710224091736,63.1858407079646,-0.21617618969373426,39.27765237020316,10.98486627814393,-2.1131516573571703,,,,,10.98486627814393,-2.1131516573571703,,,,,10.98486627814393,-2.1131516573571703,70.26548672566372,,,,,,,,,,,,,,,,
already_reacted_to_catalyst,3509,,2.6083808207916483,58.35359499826328,1.811574108235093,50.3111111111111,5.603943946224248,0.5588614121851544,2.326965141569595,52.82146160962073,1.6256778194952535,46.59498207885305,6.642565674592096,-0.23190886212773537,5.315869983718955,65.46762589928058,0.25753618036036235,39.473684210526315,7.665230669321396,-0.6925342907007652,,,,,7.665230669321396,-0.6925342907007652,,,,,7.665230669321396,-0.6925342907007652,49.63529003126085,,,,,,,,,,,,,,,False,
already_reacted_to_catalyst,500,,1.6677674806788052,53.89755011135857,0.2769496102159784,44.71544715447154,5.848827648148062,-1.6558130414937602,1.437976749931479,51.204819277108435,0.27645357661276865,45.247148288973385,7.50469130357761,-2.7900054404505314,3.916560298185444,58.536585365853654,-1.7430066866221428,37.5,8.841710516036773,-3.5497979904810175,,,,,8.841710516036773,-3.5497979904810175,,,,,8.841710516036773,-3.5497979904810175,64.81069042316258,,,,,,,,,,,,,,,True,
market_regime,4574,,2.6298518508047533,59.64551759568456,1.4856473361489455,49.150881776616586,5.659975696766009,0.34269416817068826,2.5053191761081472,55.181431840470744,1.3252462743320466,45.924369747899156,6.885128015728692,-0.5320034340745394,5.066395925755854,63.929618768328446,-0.07692245613969599,39.29961089494164,8.282706541440566,-1.2282548695248605,,,,,8.282706541440566,-1.2282548695248605,,,,,8.282706541440566,-1.2282548695248605,54.37965579244798,,,,,,,,,,,,,,,,strong_bull
category_by_market_regime,2179,pattern,4.3416434709232075,67.5704989154013,2.9132035355726544,57.64642082429501,7.444810340650786,2.06164727517627,4.342481681335539,64.58476321207962,2.816200468247284,54.70144131777626,8.681700492265962,1.20295720622812,6.836975594270136,72.17741935483872,1.279227845645932,42.74193548387097,10.077215149042097,0.5088350395838818,,,,,10.077215149042097,0.5088350395838818,,,,,10.077215149042097,0.5088350395838818,63.28633405639913,,,,,,,,,,,,,,,,strong_bull
category_by_market_regime,94,pullback_rebound,1.1773232029187453,58.06451612903226,2.2177234753974226,66.66666666666666,3.672570985455551,-1.1223716926473524,0.6535006376784541,43.90243902439025,,,4.675705126153755,-1.6731287622248685,,,,,5.275319730699431,-1.9218268497512188,,,,,5.275319730699431,-1.9218268497512188,,,,,5.275319730699431,-1.9218268497512188,38.70967741935484,,,,,,,,,,,,,,,,strong_bull
category_by_market_regime,845,range_rebound,0.5929068233695073,45.98337950138504,-1.124018825038203,33.10249307479224,4.00767172975783,-1.6446655337369216,-0.10132488328945713,38.144329896907216,-1.433195716865697,29.381443298969074,5.1621272084898555,-2.838095807863045,3.062146429164091,59.30232558139535,-2.5219476031268515,34.30232558139535,6.40530778275953,-3.4399213785311233,,,,,6.40530778275953,-3.4399213785311233,,,,,6.40530778275953,-3.4399213785311233,44.04432132963989,,,,,,,,,,,,,,,,strong_bull
category_by_market_regime,164,revenue_breakout_low_response,0.5792311299701728,46.09929078014184,-0.9394145823705939,34.751773049645394,2.6091787583056183,-0.9111523703796607,0.21783344432956347,39.63963963963964,-1.4393699068074213,24.324324324324326,3.4406669144255964,-1.4838840458493678,0.7797231780043263,41.46341463414634,-4.928351728134045,19.51219512195122,4.280413432096937,-1.9703901656450007,,,,,4.280413432096937,-1.9703901656450007,,,,,4.280413432096937,-1.9703901656450007,26.95035460992908,,,,,,,,,,,,,,,,strong_bull
category_by_market_regime,1029,revenue_pullback,1.4568276943088203,58.38852097130243,-0.5001401948890245,32.83582089552239,3.9716834115293853,-0.6922312549313411,1.5762922923113447,54.0,-0.6062960050117648,35.483870967741936,5.114766700067933,-1.3748271351426307,3.9271506406874215,56.36942675159236,-0.9349486537544112,38.70967741935484,6.760711428423185,-2.231482556828015,,,,,6.760711428423185,-2.231482556828015,,,,,6.760711428423185,-2.231482556828015,46.688741721854306,,,,,,,,,,,,,,,,strong_bull
category_by_market_regime,263,true_breakout,1.5109745384274167,52.293577981651374,0.8324288402425253,49.54128440366973,5.5898043743114965,-2.0866954919405125,1.4367201726194518,50.595238095238095,0.4902522015248081,45.23809523809524,7.608648761222916,-3.126982870173352,,,,,9.090582295695802,-3.7502904138843363,,,,,9.090582295695802,-3.7502904138843363,,,,,9.090582295695802,-3.7502904138843363,67.43119266055045,,,,,,,,,,,,,,,,strong_bull
