stock_id,stock_name,market,rows,start_date,end_date,latest_close,latest_volume,file_path,raw_url
7092,華容元大5B購01,otc,1,20250407,20250407,1.66,82000.0,data/stock_price_history/7092.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7092.csv
7093,穩得台新5B購01,otc,1,20250407,20250407,1.32,50000.0,data/stock_price_history/7093.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7093.csv
7207,雙鴻統一56購01,otc,1,20250407,20250407,0.14,141000.0,data/stock_price_history/7207.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7207.csv
7224,智通*國票56售03,otc,1,20250407,20250407,0.05,289000.0,data/stock_price_history/7224.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7224.csv
7225,晟德統一57購01,otc,1,20250407,20250407,0.07,5000.0,data/stock_price_history/7225.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7225.csv
7226,先進光統一58購01,otc,1,20250407,20250407,0.14,1000.0,data/stock_price_history/7226.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7226.csv
7227,雙鴻統一58購01,otc,1,20250407,20250407,0.44,303000.0,data/stock_price_history/7227.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7227.csv
7228,宏捷科統一58購01,otc,1,20250407,20250407,0.46,48000.0,data/stock_price_history/7228.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7228.csv
7232,神盾統一58購01,otc,1,20250407,20250407,0.15,1000.0,data/stock_price_history/7232.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7232.csv
7234,翔名統一58購01,otc,1,20250407,20250407,0.74,5000.0,data/stock_price_history/7234.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7234.csv
