signal_date,stock_id,stock_name,theme_name,theme_final_status,theme_status_group,candidate_source_type,candidate_line_group,candidate_line,two_line_overlap_flag,presentation_priority,model_score,tdcc_status,warrant_flow_signal,volume_ratio,return_20d,repeat_appear_label,volume_breakout_type,volume_breakout_priority,selection_status,volume_attack_bucket,theme_volume_attack_status,is_volume_attack_selected,is_volume_attack_watch,is_volume_attack_failed,created_at,source_files
20260909,6446,藥華藥,生技醫療業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_pattern_watch,型態觀察,False,,35.0,,,1.05,,stale_signal,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260909,6456,GIS-KY,光電業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,,45.0,,no_signal,0.46,,stale_signal,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260909,6510,精測,半導體業,mainstream_overheated,mainstream_overheated,individual_quality_candidate,breakout_attack_stock,帶量突破 / 嚴格突破,False,,69.0,,,2.2,,continued_overheated,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260909,6515,穎崴,半導體業,mainstream_overheated,mainstream_overheated,individual_quality_candidate,breakout_attack_stock,帶量突破 / 嚴格突破,False,D_降級_TDCC轉弱,54.0,,no_signal,2.79,1.53,first_seen,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260909,6530,創威,通信網路業,mainstream_overheated,mainstream_overheated,individual_quality_candidate,breakout_attack_stock,帶量突破 / 嚴格突破,False,,54.0,,,1.62,,continued_2_3d,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260909,6531,愛普*,半導體業,mainstream_overheated,mainstream_overheated,individual_quality_candidate,breakout_attack_stock,帶量突破 / 嚴格突破,False,,69.0,,call_inflow,1.5,,stale_signal,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260909,6548,長科*,半導體業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,,55.0,,,0.63,,stale_signal,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260909,6588,東典光電,通信網路業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,,55.0,,,0.91,,repeated_but_no_breakout,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260909,6620,漢達,生技醫療業,mainstream_overheated,mainstream_overheated,individual_quality_candidate,range_near_high_watch,區間轉強 / 前高挑戰,False,,49.0,,,1.42,,continued_overheated,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260909,6657,華安,生技醫療業,mainstream_overheated,mainstream_overheated,individual_quality_candidate,breakout_attack_stock,帶量突破 / 嚴格突破,False,,69.0,,,6.94,,first_seen,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
