review_priority,taxonomy_review_status,stock_id,stock_name,industry,category,decision_priority,decision_score,risk_handling_bucket,effective_primary_theme,effective_secondary_themes,effective_structural_theme_bucket,effective_theme_structural_status,effective_theme_mainstream_label,effective_taxonomy_source,effective_confidence,volume_ratio,return_5d,return_20d,why_selected,downgrade_flags,effective_notes
1,industry_core_needs_market_theme,3550,聯穎,電子零組件業,revenue_pullback,C_watch_only,60.0,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,0.52,,,營收成長股價回檔；分類分數=55；量比=0.52；距前高=-18.37%；20日漲幅=-6.54%；TDCC=mild_accumulation,stale_signal|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,2455,全新,通信網路業,revenue_pullback,C_watch_only,60.0,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_supported,,,0.23,,,營收成長股價回檔；分類分數=55；量比=0.23；距前高=-14.89%；20日漲幅=10.28%；TDCC=mild_accumulation；權證=no_signal,stale_signal|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,6282,康舒,電子零組件業,pattern,C_watch_only,59.8,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,0.98,,,型態觀察；型態=platform_right_side；分類分數=54；量比=0.98；距前高=-11.37%；20日漲幅=17.88%；TDCC=strong_accumulation；權證=no_signal,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,2362,藍天,電腦及週邊設備業,pattern,C_watch_only,59.8,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,0.92,,,型態觀察；型態=platform_right_side；分類分數=54；量比=0.92；距前高=-4.21%；20日漲幅=7.05%；TDCC=strong_accumulation；權證=no_signal,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,3045,台灣大,通信網路業,pattern,C_watch_only,59.4,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_supported,,,,,,型態觀察；型態=接近突破型；分類分數=82；TDCC=mild_accumulation；權證=no_signal,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,5471,松翰,半導體業,range_rebound,C_watch_only,57.8,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,3.74,,,區間內轉強 / 挑戰前高觀察；型態=neckline_challenge；分類分數=69；量比=3.74；距前高=-0.36%；20日漲幅=27.96%；TDCC=mild_accumulation,repeated_but_no_breakout|stale_no_warrant_no_breakout|price_reaction_priced_in|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,2379,瑞昱,半導體業,pattern,C_watch_only,57.8,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,0.9,,,型態觀察；型態=early_entry_watch；分類分數=54；量比=0.90；距前高=-4.81%；20日漲幅=12.50%；TDCC=mild_accumulation；權證=call_inflow,repeated_but_no_breakout|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,3592,瑞鼎,半導體業,pattern,C_watch_only,57.8,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,0.84,,,型態觀察；型態=early_entry_watch；分類分數=54；量比=0.84；距前高=-4.20%；20日漲幅=14.64%；TDCC=mild_accumulation；權證=call_inflow,repeated_but_no_breakout|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,8109,博大,電子零組件業,pattern,C_watch_only,57.8,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,,,,型態觀察；型態=已突破但未過熱；分類分數=74；TDCC=mild_accumulation,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,2498,宏達電,通信網路業,pattern,C_watch_only,57.2,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_supported,,,0.48,,,型態觀察；型態=base_building；分類分數=51；量比=0.48；距前高=-8.16%；20日漲幅=6.81%；TDCC=strong_accumulation；權證=no_signal,stale_signal|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,2476,鉅祥,電子零組件業,pattern,C_watch_only,55.8,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,1.46,,,型態觀察；型態=platform_right_side；分類分數=54；量比=1.46；距前高=-9.63%；20日漲幅=7.02%；TDCC=mild_accumulation；權證=no_signal,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,2405,輔信,電腦及週邊設備業,pattern,C_watch_only,55.8,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,1.3,,,型態觀察；型態=platform_right_side；分類分數=54；量比=1.30；距前高=-6.80%；20日漲幅=7.17%；TDCC=mild_accumulation,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,3003,健和興,電子零組件業,pattern,C_watch_only,55.8,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,1.28,,,型態觀察；型態=platform_right_side；分類分數=54；量比=1.28；距前高=-6.75%；20日漲幅=12.07%；TDCC=mild_accumulation,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,8039,台虹,電子零組件業,pattern,C_watch_only,55.8,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,1.28,,,型態觀察；型態=platform_right_side；分類分數=54；量比=1.28；距前高=-9.97%；20日漲幅=14.55%；TDCC=mild_accumulation；權證=no_signal,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,2406,國碩,光電業,pattern,C_watch_only,55.8,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,1.22,,,型態觀察；型態=platform_right_side；分類分數=54；量比=1.22；距前高=-14.83%；20日漲幅=1.99%；TDCC=mild_accumulation,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,4952,凌通,半導體業,pattern,C_watch_only,55.8,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,1.12,,,型態觀察；型態=platform_right_side；分類分數=54；量比=1.12；距前高=-8.73%；20日漲幅=13.89%；TDCC=mild_accumulation,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,3022,威強電,電腦及週邊設備業,pattern,C_watch_only,55.8,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,0.95,,,型態觀察；型態=platform_right_side；分類分數=54；量比=0.95；距前高=-4.44%；20日漲幅=2.96%；TDCC=mild_accumulation；權證=no_signal,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,2467,志聖,電子零組件業,pattern,C_watch_only,55.8,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,0.94,,,型態觀察；型態=platform_right_side；分類分數=54；量比=0.94；距前高=-10.84%；20日漲幅=6.38%；TDCC=mild_accumulation；權證=no_signal,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,4949,有成精密,光電業,pattern,C_watch_only,55.8,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,0.92,,,型態觀察；型態=platform_right_side；分類分數=54；量比=0.92；距前高=-15.11%；20日漲幅=-9.05%；TDCC=mild_accumulation,stale_signal|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,3321,同泰,電子零組件業,true_breakout,D_risk_downgrade,55.4,hard_exclusion,,,,core_mainstream_theme,core_mainstream_overheated,,,3.57,,,嚴格突破；型態=breakout_confirmed / true_breakout；分類分數=92；量比=3.57；距前高=0.78%；20日漲幅=13.41%；TDCC=strong_accumulation,continued_overheated|catalyst_overheated|price_reaction_overheated|short_term_volume_overheat|false_breakout_risk,
1,industry_core_needs_market_theme,3702,大聯大,電子通路業,pattern,C_watch_only,55.2,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,0.71,,,型態觀察；型態=base_building；分類分數=46；量比=0.71；距前高=-4.71%；20日漲幅=16.27%；TDCC=mild_accumulation；權證=call_strong_inflow,stale_signal|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,3312,弘憶股,電子通路業,pattern,C_watch_only,54.8,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,0.86,,,型態觀察；型態=early_entry_watch；分類分數=54；量比=0.86；距前高=-8.53%；20日漲幅=19.08%；TDCC=mild_accumulation；權證=no_signal,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,6695,芯鼎,半導體業,pattern,C_watch_only,54.8,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,0.8,,,型態觀察；型態=early_entry_watch；分類分數=54；量比=0.80；距前高=-15.50%；20日漲幅=14.91%；TDCC=mild_accumulation,repeated_but_no_breakout|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,3034,聯詠,半導體業,pattern,C_watch_only,54.6,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,0.78,,,型態觀察；型態=pullback_entry_zone；分類分數=53；量比=0.78；距前高=-4.87%；20日漲幅=15.16%；TDCC=strong_accumulation；權證=no_signal,stale_signal|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,7769,鴻勁,半導體業,revenue_pullback,C_watch_only,54.0,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,1.63,,,營收成長股價回檔；分類分數=55；量比=1.63；距前高=-4.29%；20日漲幅=43.12%；TDCC=mild_accumulation；權證=call_strong_inflow,catalyst_overheated|price_reaction_overheated|return_20d_gt_30|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,8215,明基材,光電業,pattern,C_watch_only,53.6,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,0.69,,,型態觀察；型態=pullback_entry_zone；分類分數=53；量比=0.69；距前高=-8.60%；20日漲幅=11.03%；TDCC=mild_accumulation；權證=call_inflow,stale_signal|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,3028,增你強,電子通路業,pattern,C_watch_only,53.6,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,0.63,,,型態觀察；型態=pullback_entry_zone；分類分數=53；量比=0.63；距前高=-8.04%；20日漲幅=17.00%；TDCC=mild_accumulation；權證=call_inflow,stale_signal|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,6515,穎崴,半導體業,revenue_pullback,D_risk_downgrade,53.0,hard_exclusion,,,,core_mainstream_theme,core_mainstream_overheated,,,2.38,,,營收成長股價回檔；分類分數=90；量比=2.38；距前高=-20.63%；20日漲幅=-14.77%；TDCC=distribution_warning；權證=no_signal,tdcc_distribution_warning,
1,industry_core_needs_market_theme,8163,達方,電腦及週邊設備業,range_rebound,C_watch_only,53.0,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,1.38,,,區間內轉強 / 挑戰前高觀察；型態=neckline_challenge；分類分數=60；量比=1.38；距前高=-3.29%；20日漲幅=37.13%；TDCC=mild_accumulation；權證=no_signal,repeated_but_no_breakout|stale_no_warrant_no_breakout|catalyst_overheated|price_reaction_overheated|return_20d_gt_30|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,2329,華泰,半導體業,range_rebound,C_watch_only,52.8,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,2.49,,,區間內轉強 / 挑戰前高觀察；型態=neckline_challenge；分類分數=69；量比=2.49；距前高=-9.65%；20日漲幅=-0.66%；TDCC=distribution_warning；權證=call_put_bullish,tdcc_distribution_warning|stale_signal|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,6531,愛普*,半導體業,range_rebound,C_watch_only,52.8,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,1.92,,,區間內轉強 / 挑戰前高觀察；型態=neckline_challenge；分類分數=69；量比=1.92；距前高=-4.78%；20日漲幅=18.51%；TDCC=distribution_warning；權證=call_put_bullish,tdcc_distribution_warning|stale_signal|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,8112,至上,電子通路業,range_rebound,C_watch_only,52.8,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,1.87,,,區間內轉強 / 挑戰前高觀察；型態=neckline_challenge；分類分數=69；量比=1.87；距前高=-12.16%；20日漲幅=4.24%；TDCC=distribution_warning；權證=call_put_bullish,tdcc_distribution_warning|stale_signal|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,3257,虹冠電,半導體業,pattern,C_watch_only,52.0,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,,,,型態觀察；型態=接近突破型；分類分數=118；TDCC=mild_accumulation,continued_overheated|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,6155,鈞寶,電子零組件業,pattern,C_watch_only,52.0,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,,,,型態觀察；型態=已突破但未過熱；分類分數=120；TDCC=mild_accumulation,continued_overheated|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,2328,廣宇,電子零組件業,pattern,C_watch_only,51.6,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,0.69,,,型態觀察；型態=pullback_entry_zone；分類分數=43；量比=0.69；距前高=-7.50%；20日漲幅=-2.57%；TDCC=mild_accumulation；權證=call_inflow,stale_signal|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,2303,聯電,半導體業,range_rebound,C_watch_only,50.8,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,1.51,,,區間內轉強 / 挑戰前高觀察；型態=neckline_challenge；分類分數=69；量比=1.51；距前高=-1.05%；20日漲幅=74.88%；TDCC=strong_accumulation；權證=mixed_flow,continued_overheated|catalyst_overheated|price_reaction_overheated|return_20d_gt_30|distance_ma20_gt_20|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,3041,揚智,半導體業,pattern,C_watch_only,50.6,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,0.76,,,型態觀察；型態=pullback_entry_zone；分類分數=53；量比=0.76；距前高=-7.97%；20日漲幅=6.50%；TDCC=mild_accumulation,stale_signal|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,3094,聯傑,半導體業,pattern,C_watch_only,50.6,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,0.66,,,型態觀察；型態=pullback_entry_zone；分類分數=53；量比=0.66；距前高=-8.54%；20日漲幅=22.32%；TDCC=mild_accumulation,stale_signal|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,3545,敦泰,半導體業,pattern,C_watch_only,50.6,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,0.66,,,型態觀察；型態=pullback_entry_zone；分類分數=53；量比=0.66；距前高=-8.20%；20日漲幅=13.67%；TDCC=mild_accumulation；權證=no_signal,stale_signal|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,6526,達發,半導體業,pattern,C_watch_only,50.0,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,0.52,,,型態觀察；型態=pullback_entry_zone；分類分數=35；量比=0.52；距前高=-16.14%；20日漲幅=12.05%；TDCC=mild_accumulation；權證=call_strong_inflow,stale_signal|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,6698,旭暉應材,其他電子業,range_rebound,C_watch_only,49.8,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,2.98,,,區間內轉強 / 挑戰前高觀察；型態=neckline_challenge；分類分數=69；量比=2.98；距前高=-4.23%；20日漲幅=17.92%；TDCC=distribution_warning,tdcc_distribution_warning|stale_signal|stale_no_warrant_no_breakout|non_ai_non_mainstream_cap,
1,industry_core_needs_market_theme,3016,嘉晶,半導體業,range_rebound,C_watch_only,48.8,non_mainstream_observe_only,,,,core_mainstream_theme,core_mainstream_overheated,,,3.0,,,區間內轉強 / 挑戰前高觀察；型態=platform_right_side；分類分數=69；量比=3.00；距前高=-7.56%；20日漲幅=36.41%；TDCC=strong_accumulation；權證=call_inflow,continued_overheated|catalyst_overheated|price_reaction_overheated|return_20d_gt_30|non_ai_non_mainstream_cap,
