rank,signal_date,stock_id,stock_name,theme,theme_mainstream_status,tdcc_weekly_increase_score,tdcc_consecutive_accumulation_score,tdcc_1w_change_400,tdcc_1w_change_600,tdcc_1w_change_800,tdcc_1w_change_1000,tdcc_four_threshold_weekly_increase_sum,tdcc_weighted_weekly_increase_score,tdcc_effective_increase_count,tdcc_sync_bonus,tdcc_theme_bonus,volume_ma20_lots,tdcc_low_volume_penalty,tdcc_high_pair_effective_streak_weeks,tdcc_high_pair_streak_bonus,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,tdcc_price_phase,tdcc_phase_group_zh,risk_bucket,risk_bucket_zh,price_return_20d,distance_ma20_pct,relative_return_vs_benchmark,ranking_note_zh,price_context_date,price_context_source,price_start_date_5d,price_start_date_10d,price_start_date_20d,report_price_return_5d,report_price_return_10d,report_price_return_20d,report_distance_ma20_pct,tdcc_facts_zh,price_facts_zh,historical_evidence_status,historical_evidence_zh
267,20260911,2453,凌群,資訊服務業,mainstream_leader,-2.51,-2.51,0.19000000000000483,0.769999999999996,0.1599999999999966,0.07000000000000028,1.1899999999999977,2.49,1,0.0,5.0,165.82,10.0,0,0.0,8,True,True,tdcc_leading_price,TDCC 領先股價 / 潛伏吸籌,strong_but_pre_move,籌碼強但尚未發動,1.934235976789167,1.316927809285784,1.4680472171279768,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/2453.csv,20260904,20260828,20260814,1.737451737451745,1.151631477927073,1.934235976789167,1.316927809285784,>400／600／800／1000張：+0.19／+0.77／+0.16／+0.07百分點；800/1000有效連增：0週,截至20260911；5日：+1.74%；10日：+1.15%；20日：+1.93%；距MA20：+1.32%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
268,20260911,6277,宏正,電腦及週邊設備業,mainstream_leader,-2.54,-2.54,0.25,0.38000000000000256,1.0300000000000011,-0.4100000000000037,1.6600000000000037,2.46,1,0.0,5.0,389.97,10.0,0,0.0,2,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/6277.csv,20260904,20260828,20260814,-4.981320049813198,-3.783102143757877,-9.166666666666668,-4.92804186655037,>400／600／800／1000張：+0.25／+0.38／+1.03／-0.41百分點；800/1000有效連增：0週,截至20260911；5日：-4.98%；10日：-3.78%；20日：-9.17%；距MA20：-4.93%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
269,20260911,6719,力智,半導體業,mainstream_leader,-2.55,-2.55,0.21999999999999886,-0.09999999999999432,0.8100000000000023,0.0,1.0300000000000011,2.45,1,0.0,5.0,602.84,10.0,0,0.0,1,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/6719.csv,20260904,20260828,20260814,-5.759162303664922,-7.455012853470433,-12.195121951219512,-5.709795704557363,>400／600／800／1000張：+0.22／-0.10／+0.81／+0.00百分點；800/1000有效連增：0週,截至20260911；5日：-5.76%；10日：-7.46%；20日：-12.20%；距MA20：-5.71%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
270,20260911,4169,泰宗,生技醫療業,single_name_signal,-2.66,-2.66,0.1700000000000017,0.1700000000000017,0.1700000000000017,1.5799999999999983,2.0900000000000034,7.34,1,0.0,0.0,135.31,10.0,0,0.0,7,True,True,tdcc_price_divergence,TDCC 與股價背離,strong_but_divergent,籌碼與股價背離,-4.918032786885251,-5.042567125081854,-5.527740104954937,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/4169.csv,20260904,20260828,20260814,-3.6544850498338888,-5.844155844155841,-4.918032786885251,-5.042567125081854,>400／600／800／1000張：+0.17／+0.17／+0.17／+1.58百分點；800/1000有效連增：0週,截至20260911；5日：-3.65%；10日：-5.84%；20日：-4.92%；距MA20：-5.04%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
271,20260911,3563,牧德,光電業,mainstream_leader,-2.8,-2.8,-0.19000000000000483,-0.9599999999999937,1.3699999999999974,0.04999999999999716,1.4199999999999946,2.2,1,0.0,5.0,408.37,10.0,0,0.0,6,False,True,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/3563.csv,20260904,20260828,20260814,-4.906204906204903,-5.451936872309904,-4.0756914119359555,-3.725346968590215,>400／600／800／1000張：-0.19／-0.96／+1.37／+0.05百分點；800/1000有效連增：0週,截至20260911；5日：-4.91%；10日：-5.45%；20日：-4.08%；距MA20：-3.73%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
272,20260911,3552,同致,其他電子業,mainstream_leader,-2.92,-2.92,0.1599999999999966,-0.4200000000000017,0.9200000000000017,0.0,1.0799999999999983,2.08,1,0.0,5.0,114.65,10.0,0,0.0,2,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/3552.csv,20260904,20260828,20260814,-1.6279069767441978,-3.863636363636369,-6.000000000000005,-3.6775589206421544,>400／600／800／1000張：+0.16／-0.42／+0.92／+0.00百分點；800/1000有效連增：0週,截至20260911；5日：-1.63%；10日：-3.86%；20日：-6.00%；距MA20：-3.68%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
273,20260911,6235,華孚,電腦及週邊設備業,mainstream_leader,-2.94,-2.94,-0.10999999999999943,0.09000000000000341,-0.18999999999999773,0.6400000000000006,0.730000000000004,2.06,1,0.0,5.0,286.77,10.0,0,0.0,5,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/6235.csv,20260904,20260828,20260814,-3.168567807351075,-1.7994858611825038,-2.176696542893708,-1.017036989052278,>400／600／800／1000張：-0.11／+0.09／-0.19／+0.64百分點；800/1000有效連增：0週,截至20260911；5日：-3.17%；10日：-1.80%；20日：-2.18%；距MA20：-1.02%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
274,20260911,3550,聯穎,電子零組件業,mainstream_leader,-2.94,-2.94,0.01999999999999602,0.8599999999999994,-0.3999999999999986,-2.120000000000001,0.8799999999999955,-7.94,1,0.0,5.0,1139.43,0.0,0,0.0,4,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/3550.csv,20260904,20260828,20260814,-5.3879310344827624,-9.670781893004122,-6.794055201698523,-5.091341476597133,>400／600／800／1000張：+0.02／+0.86／-0.40／-2.12百分點；800/1000有效連增：0週,截至20260911；5日：-5.39%；10日：-9.67%；20日：-6.79%；距MA20：-5.09%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
275,20260911,6163,華電網,資訊服務業,mainstream_leader,-3.02,-3.02,-0.1600000000000037,-0.020000000000003126,-0.01999999999999602,0.5600000000000023,0.5600000000000023,1.98,1,0.0,5.0,873.25,10.0,0,0.0,2,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/6163.csv,20260904,20260828,20260814,-6.310679611650494,-10.854503464203225,-9.283196239717972,-7.853903079493907,>400／600／800／1000張：-0.16／-0.02／-0.02／+0.56百分點；800/1000有效連增：0週,截至20260911；5日：-6.31%；10日：-10.85%；20日：-9.28%；距MA20：-7.85%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
276,20260911,8183,精星,其他電子業,mainstream_leader,-3.12,-3.12,0.5600000000000023,0.12000000000000455,0.11999999999999744,0.17999999999999972,0.980000000000004,1.88,1,0.0,5.0,263.25,10.0,0,0.0,3,True,True,tdcc_price_divergence,TDCC 與股價背離,strong_but_divergent,籌碼與股價背離,-4.658901830282868,-0.9678534393363303,-1.558020010114769,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/8183.csv,20260904,20260828,20260814,3.0575539568345356,-3.3726812816188834,-4.658901830282868,-0.9678534393363303,>400／600／800／1000張：+0.56／+0.12／+0.12／+0.18百分點；800/1000有效連增：0週,截至20260911；5日：+3.06%；10日：-3.37%；20日：-4.66%；距MA20：-0.97%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
277,20260911,5381,光譜,機器人自動化 / 電機機械待細分,mainstream_leader,-3.14,-3.14,-0.00999999999999801,-0.25,0.07000000000000028,0.5400000000000063,0.6100000000000065,1.86,1,0.0,5.0,578.8,10.0,0,0.0,2,False,True,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/5381.csv,20260904,20260828,20260814,-7.5050709939147975,-15.398886827458247,-5.197505197505192,-7.999596489458282,>400／600／800／1000張：-0.01／-0.25／+0.07／+0.54百分點；800/1000有效連增：0週,截至20260911；5日：-7.51%；10日：-15.40%；20日：-5.20%；距MA20：-8.00%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
278,20260911,8249,菱光,電子零組件業,mainstream_leader,-3.15,-3.15,-0.46000000000000085,0.17999999999999972,0.6499999999999986,0.0,0.8299999999999983,1.85,1,0.0,5.0,219.35,10.0,0,0.0,2,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/8249.csv,20260904,20260828,20260814,-8.180708180708185,-9.397590361445785,-10.582639714625442,-6.936451952230682,>400／600／800／1000張：-0.46／+0.18／+0.65／+0.00百分點；800/1000有效連增：0週,截至20260911；5日：-8.18%；10日：-9.40%；20日：-10.58%；距MA20：-6.94%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
279,20260911,3592,瑞鼎,半導體業,mainstream_leader,-3.21,-3.21,-0.12000000000000455,0.7800000000000011,0.05000000000000071,0.05000000000000071,0.8800000000000026,1.79,1,0.0,5.0,362.64,10.0,0,0.0,1,False,True,insufficient_price_context,價格資料不足,insufficient_data,資料不足,-4.978354978354982,-1.85557791191594,-2.987549018508351,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/3592.csv,20260904,20260828,20260814,-2.00892857142857,-3.3039647577092546,-4.978354978354982,-1.85557791191594,>400／600／800／1000張：-0.12／+0.78／+0.05／+0.05百分點；800/1000有效連增：0週,截至20260911；5日：-2.01%；10日：-3.30%；20日：-4.98%；距MA20：-1.86%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
280,20260911,5210,寶碩,資訊服務業,mainstream_leader,-3.3,-3.3,0.4000000000000057,0.8599999999999994,-0.060000000000002274,-0.05999999999999517,1.2600000000000051,1.7,1,0.0,5.0,155.8,10.0,0,0.0,5,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/5210.csv,20260904,20260828,20260814,-1.7271157167530249,-3.2312925170068008,-1.3864818024263537,-1.4121112362470822,>400／600／800／1000張：+0.40／+0.86／-0.06／-0.06百分點；800/1000有效連增：0週,截至20260911；5日：-1.73%；10日：-3.23%；20日：-1.39%；距MA20：-1.41%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
281,20260911,3716,中化控股,生技醫療業,mainstream_leader,-3.32,-3.32,-0.05000000000000426,-0.37999999999999545,0.6699999999999946,0.11999999999999744,0.789999999999992,1.68,1,0.0,5.0,507.79,10.0,0,0.0,1,False,True,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/3716.csv,20260904,20260828,20260814,-0.7331378299120228,-2.8694404591104727,-2.7298850574712485,-2.7298850574712485,>400／600／800／1000張：-0.05／-0.38／+0.67／+0.12百分點；800/1000有效連增：0週,截至20260911；5日：-0.73%；10日：-2.87%；20日：-2.73%；距MA20：-2.73%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
282,20260911,2537,聯上發,建材營造,mainstream_leader,-3.34,-3.34,0.529999999999994,0.4100000000000037,-0.10999999999999943,0.1599999999999966,1.0999999999999943,1.66,1,0.0,5.0,945.61,10.0,0,0.0,5,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/2537.csv,20260904,20260828,20260814,-3.0042918454935563,-1.3100436681222627,3.1963470319634757,-1.6750054383293356,>400／600／800／1000張：+0.53／+0.41／-0.11／+0.16百分點；800/1000有效連增：0週,截至20260911；5日：-3.00%；10日：-1.31%；20日：+3.20%；距MA20：-1.68%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
283,20260911,3290,東浦,電子零組件業,mainstream_leader,-3.35,-3.35,0.0,0.6400000000000006,0.030000000000001137,0.07000000000000028,0.740000000000002,1.65,1,0.0,5.0,549.85,10.0,0,0.0,1,False,True,insufficient_price_context,價格資料不足,insufficient_data,資料不足,-14.218455743879478,-6.4201335387776055,-5.69802908382584,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/3290.csv,20260904,20260828,20260814,0.1098901098901095,-7.512690355329954,-14.218455743879478,-6.4201335387776055,>400／600／800／1000張：+0.00／+0.64／+0.03／+0.07百分點；800/1000有效連增：0週,截至20260911；5日：+0.11%；10日：-7.51%；20日：-14.22%；距MA20：-6.42%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
284,20260911,6156,松上,電子零組件業,mainstream_leader,-3.37,-3.37,0.01999999999999602,-0.00999999999999801,-0.75,0.9699999999999989,0.9899999999999949,1.63,1,0.0,5.0,448.25,10.0,0,0.0,2,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/6156.csv,20260904,20260828,20260814,-1.6826923076923128,-3.764705882352948,-5.760368663594473,-2.199904351984705,>400／600／800／1000張：+0.02／-0.01／-0.75／+0.97百分點；800/1000有效連增：0週,截至20260911；5日：-1.68%；10日：-3.76%；20日：-5.76%；距MA20：-2.20%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
285,20260911,1733,五鼎,生技醫療業,mainstream_leader,-3.42,-3.42,0.8900000000000006,0.04999999999999716,0.05000000000000426,0.10999999999999943,1.1000000000000014,1.58,1,0.0,5.0,128.38,10.0,0,0.0,5,True,True,tdcc_price_divergence,TDCC 與股價背離,strong_but_divergent,籌碼與股價背離,0.0,-3.152267903466699,-3.733428497559221,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/1733.csv,20260904,20260828,20260814,-4.791344667697062,-4.049844236760125,0.0,-3.152267903466699,>400／600／800／1000張：+0.89／+0.05／+0.05／+0.11百分點；800/1000有效連增：0週,截至20260911；5日：-4.79%；10日：-4.05%；20日：+0.00%；距MA20：-3.15%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
286,20260911,4721,美琪瑪,化學工業,single_name_signal,-3.54,-3.54,0.12999999999999545,0.129999999999999,0.129999999999999,1.4199999999999982,1.8099999999999916,6.46,1,0.0,0.0,382.3,10.0,0,0.0,1,True,True,insufficient_price_context,價格資料不足,insufficient_data,資料不足,-2.960969044414541,-1.5632466379957854,-1.7949643969450868,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/4721.csv,20260904,20260828,20260814,0.41782729805013297,-3.609625668449201,-2.960969044414541,-1.5632466379957854,>400／600／800／1000張：+0.13／+0.13／+0.13／+1.42百分點；800/1000有效連增：0週,截至20260911；5日：+0.42%；10日：-3.61%；20日：-2.96%；距MA20：-1.56%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
287,20260911,6167,久正,光電業,mainstream_leader,-3.61,-3.61,0.30000000000000426,-0.3400000000000034,0.5899999999999963,0.0,0.8900000000000006,1.39,1,0.0,5.0,252.25,10.0,0,0.0,4,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/6167.csv,20260904,20260828,20260814,-1.4705882352941013,-6.944444444444442,-3.3653846153846145,-4.103053435114501,>400／600／800／1000張：+0.30／-0.34／+0.59／+0.00百分點；800/1000有效連增：0週,截至20260911；5日：-1.47%；10日：-6.94%；20日：-3.37%；距MA20：-4.10%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
288,20260911,6670,復盛應用,運動休閒,mainstream_leader,-3.63,-3.63,0.020000000000010232,-0.03999999999999204,0.5300000000000011,-0.03999999999999204,0.5500000000000114,1.37,1,0.0,5.0,207.52,10.0,0,0.0,1,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/6670.csv,20260904,20260828,20260814,-0.1814882032667886,0.917431192660545,5.162523900573612,0.9637448370812374,>400／600／800／1000張：+0.02／-0.04／+0.53／-0.04百分點；800/1000有效連增：0週,截至20260911；5日：-0.18%；10日：+0.92%；20日：+5.16%；距MA20：+0.96%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
289,20260911,1603,華電,重電電網 / 電器電纜待細分,mainstream_leader,-3.69,-3.69,-0.09000000000000341,-0.39000000000000057,0.020000000000010232,0.5299999999999869,0.5499999999999972,1.31,1,0.0,5.0,147.19,10.0,0,0.0,1,False,True,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/1603.csv,20260904,20260828,20260814,-1.3157894736842035,-3.3816425120772986,-3.536977491961424,-1.928734880679961,>400／600／800／1000張：-0.09／-0.39／+0.02／+0.53百分點；800/1000有效連增：0週,截至20260911；5日：-1.32%；10日：-3.38%；20日：-3.54%；距MA20：-1.93%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
290,20260911,5481,新華,其他業,mainstream_leader,-3.72,-3.72,-0.3100000000000023,0.9499999999999957,-0.00999999999999801,-0.07000000000000028,0.9499999999999957,1.28,1,0.0,5.0,279.65,10.0,0,0.0,1,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/5481.csv,20260904,20260828,20260814,3.960396039603964,0.9615384615384581,7.692307692307687,2.5766271828062015,>400／600／800／1000張：-0.31／+0.95／-0.01／-0.07百分點；800/1000有效連增：0週,截至20260911；5日：+3.96%；10日：+0.96%；20日：+7.69%；距MA20：+2.58%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
291,20260911,4534,慶騰,機器人自動化 / 電機機械待細分,single_name_signal,-3.75,-3.75,-0.21000000000000085,0.23000000000000398,2.0,0.0,2.230000000000004,6.25,1,0.0,0.0,603.9,10.0,0,0.0,2,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/4534.csv,20260904,20260828,20260814,-7.0234113712374535,-8.552631578947366,-16.766467065868262,-6.1365746602515365,>400／600／800／1000張：-0.21／+0.23／+2.00／+0.00百分點；800/1000有效連增：0週,截至20260911；5日：-7.02%；10日：-8.55%；20日：-16.77%；距MA20：-6.14%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
292,20260911,4113,聯上,建材營造,single_name_signal,-3.78,-3.78,0.2599999999999909,0.28000000000000114,0.28000000000000114,1.1400000000000006,1.9599999999999937,6.22,1,0.0,0.0,120.0,10.0,0,0.0,3,True,True,insufficient_price_context,價格資料不足,insufficient_data,資料不足,5.369127516778516,3.7673496364837966,5.788171205278947,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/4113.csv,20260904,20260828,20260814,5.0167224080267525,3.9735099337748325,5.369127516778516,3.7673496364837966,>400／600／800／1000張：+0.26／+0.28／+0.28／+1.14百分點；800/1000有效連增：0週,截至20260911；5日：+5.02%；10日：+3.97%；20日：+5.37%；距MA20：+3.77%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
293,20260911,6689,伊雲谷,數位雲端,mainstream_leader,-3.84,-3.84,0.6700000000000017,0.07000000000000028,0.05000000000000426,0.05000000000000426,0.8400000000000105,1.16,1,0.0,5.0,111.64,10.0,0,0.0,3,True,True,insufficient_price_context,價格資料不足,insufficient_data,資料不足,1.7460317460317398,4.2022270990815125,3.205661325075704,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/6689.csv,20260904,20260828,20260814,5.081967213114735,2.8892455858748,1.7460317460317398,4.2022270990815125,>400／600／800／1000張：+0.67／+0.07／+0.05／+0.05百分點；800/1000有效連增：0週,截至20260911；5日：+5.08%；10日：+2.89%；20日：+1.75%；距MA20：+4.20%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
294,20260911,6464,台數科,其他業,mainstream_leader,-3.89,-3.89,-0.060000000000002274,0.25,-1.1899999999999977,1.0600000000000023,1.3100000000000023,1.11,1,0.0,5.0,153.23,10.0,0,0.0,3,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/6464.csv,20260904,20260828,20260814,-1.4175257731958713,-1.1627906976744207,-3.164556962025311,-1.910501346326443,>400／600／800／1000張：-0.06／+0.25／-1.19／+1.06百分點；800/1000有效連增：0週,截至20260911；5日：-1.42%；10日：-1.16%；20日：-3.16%；距MA20：-1.91%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
295,20260911,8089,康全電訊,通信網路業,mainstream_leader,-3.99,-3.99,0.6499999999999986,0.04000000000000625,0.04000000000000625,0.04000000000000625,0.7700000000000173,1.01,1,0.0,5.0,130.8,10.0,0,0.0,1,True,True,insufficient_price_context,價格資料不足,insufficient_data,資料不足,0.5586592178770999,1.522842639593902,2.0932128035375364,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/8089.csv,20260904,20260828,20260814,5.571847507331373,0.278551532033422,0.5586592178770999,1.522842639593902,>400／600／800／1000張：+0.65／+0.04／+0.04／+0.04百分點；800/1000有效連增：0週,截至20260911；5日：+5.57%；10日：+0.28%；20日：+0.56%；距MA20：+1.52%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
296,20260911,6411,晶焱,半導體業,mainstream_leader,-4.08,-4.08,-0.2600000000000051,0.5899999999999999,0.0,0.0,0.5899999999999999,0.92,1,0.0,5.0,276.1,10.0,0,0.0,2,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/6411.csv,20260904,20260828,20260814,-3.8653366583541238,-3.745318352059923,-0.12953367875648825,-2.5653987109819254,>400／600／800／1000張：-0.26／+0.59／+0.00／+0.00百分點；800/1000有效連增：0週,截至20260911；5日：-3.87%；10日：-3.75%；20日：-0.13%；距MA20：-2.57%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
297,20260911,3406,玉晶光,車用電子,non_mainstream_watch,-4.25,-4.25,1.5600000000000023,-0.5300000000000011,0.7100000000000009,-2.969999999999999,2.270000000000003,-9.25,2,5.0,0.0,6120.76,0.0,0,0.0,6,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 2/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/3406.csv,20260904,20260828,20260814,0.4739336492890933,15.59432933478735,72.35772357723577,21.004566210045674,>400／600／800／1000張：+1.56／-0.53／+0.71／-2.97百分點；800/1000有效連增：0週,截至20260911；5日：+0.47%；10日：+15.59%；20日：+72.36%；距MA20：+21.00%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
298,20260911,9912,偉聯,電腦及週邊設備業,single_name_signal,-4.27,-4.27,0.28000000000000114,0.28000000000000114,1.6299999999999955,0.0,2.1899999999999977,5.73,1,0.0,0.0,202.19,10.0,0,0.0,1,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/9912.csv,20260904,20260828,20260814,0.38610038610038533,-7.801418439716312,1.5625,0.5608199574550277,>400／600／800／1000張：+0.28／+0.28／+1.63／+0.00百分點；800/1000有效連增：0週,截至20260911；5日：+0.39%；10日：-7.80%；20日：+1.56%；距MA20：+0.56%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
299,20260911,3615,安可,光電業,mainstream_leader,-4.28,-4.28,0.8099999999999987,-0.010000000000001563,-0.010000000000001563,-0.010000000000001563,0.8099999999999987,0.72,1,0.0,5.0,439.95,10.0,0,0.0,3,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/3615.csv,20260904,20260828,20260814,-7.260273972602738,-11.038107752956627,-12.419146183699858,-7.538923791313845,>400／600／800／1000張：+0.81／-0.01／-0.01／-0.01百分點；800/1000有效連增：0週,截至20260911；5日：-7.26%；10日：-11.04%；20日：-12.42%；距MA20：-7.54%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
300,20260911,5236,凌陽創新,半導體業,mainstream_leader,-4.33,-4.33,0.6700000000000017,0.0,0.0,0.0,0.6700000000000017,0.67,1,0.0,5.0,100.62,10.0,0,0.0,1,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/5236.csv,20260904,20260828,20260814,-4.727272727272725,-4.727272727272725,-4.727272727272725,-3.7825927286081584,>400／600／800／1000張：+0.67／+0.00／+0.00／+0.00百分點；800/1000有效連增：0週,截至20260911；5日：-4.73%；10日：-4.73%；20日：-4.73%；距MA20：-3.78%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
301,20260911,7799,禾榮科,生技醫療業,mainstream_leader,-4.35,-4.35,0.5499999999999972,0.3100000000000023,-0.0799999999999983,-0.07000000000000739,0.8599999999999994,0.65,1,0.0,5.0,396.22,10.0,0,0.0,1,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/7799.csv,20260904,20260828,20260814,12.027027027027026,9.366754617414252,12.94277929155314,11.31999462870954,>400／600／800／1000張：+0.55／+0.31／-0.08／-0.07百分點；800/1000有效連增：0週,截至20260911；5日：+12.03%；10日：+9.37%；20日：+12.94%；距MA20：+11.32%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
