stock_id,stock_name,strategy_key,strategy_name,sample_count,avg_return_pct,median_return_pct,win_rate_pct,avg_mfe_pct,avg_mae_pct,avg_holding_days,sample_status,last_updated
3207,耀勝,tdcc_weakening,TDCC 轉弱風險,0,,,,,,,insufficient_sample,2026-06-04 08:43:57 Asia/Taipei
3207,耀勝,shareholders_surge,股東人數增加風險,0,,,,,,,insufficient_sample,2026-06-04 08:43:57 Asia/Taipei
3207,耀勝,margin_surge,融資增加風險,0,,,,,,,insufficient_sample,2026-06-04 08:43:57 Asia/Taipei
3207,耀勝,break_ema23,跌破 EMA23,0,,,,,,,insufficient_sample,2026-06-04 08:43:57 Asia/Taipei
3207,耀勝,break_ma20,跌破 MA20,0,,,,,,,insufficient_sample,2026-06-04 08:43:57 Asia/Taipei
3207,耀勝,break_neckline,跌破頸線,0,,,,,,,insufficient_sample,2026-06-04 08:43:57 Asia/Taipei
3207,耀勝,break_breakout_low,跌破突破 K 低點,0,,,,,,,insufficient_sample,2026-06-04 08:43:57 Asia/Taipei
3207,耀勝,high_volume_black,爆量長黑,0,,,,,,,insufficient_sample,2026-06-04 08:43:57 Asia/Taipei
3207,耀勝,fixed_d5,固定 D+5 檢查,0,,,,,,,insufficient_sample,2026-06-04 08:43:57 Asia/Taipei
3207,耀勝,fixed_d10,固定 D+10 檢查,0,,,,,,,insufficient_sample,2026-06-04 08:43:57 Asia/Taipei
3207,耀勝,fixed_d20,固定 D+20 檢查,0,,,,,,,insufficient_sample,2026-06-04 08:43:57 Asia/Taipei
3207,耀勝,atr_trailing_stop,ATR 移動停損,0,,,,,,,insufficient_sample,2026-06-04 08:43:57 Asia/Taipei
3207,耀勝,percent_trailing_stop,百分比移動停損,0,,,,,,,insufficient_sample,2026-06-04 08:43:57 Asia/Taipei
