rule_name,volume_ratio_threshold,min_signal_return_pct,horizon,selected_stock_days,selected_stocks,mature_count,sample_status,close_win_rate_pct,avg_close_return_pct,median_close_return_pct,avg_mfe_pct,median_mfe_pct,avg_mae_pct,median_mae_pct,hit_rate_high_ge_5pct,close_hit_rate_ge_5pct,hit_rate_high_ge_10pct,close_hit_rate_ge_10pct,hit_rate_high_ge_20pct,close_hit_rate_ge_20pct
volume_ratio_prev20_ge_4x_signal_return_ge_7pct,4,7,D+5,3734,1336,3667,ok,38.45,-0.34,-2.5,8.66,5.63,-7.38,-6.55,53.53,23.13,30.87,14.59,10.99,5.64
volume_ratio_prev20_ge_4x_signal_return_ge_7pct,4,7,D+6,3734,1336,3642,ok,38.88,-0.14,-2.48,9.47,6.08,-7.8,-7.0,55.44,24.22,33.33,15.87,12.93,6.62
volume_ratio_prev20_ge_4x_signal_return_ge_7pct,4,7,D+7,3734,1336,3607,ok,39.15,0.04,-2.7,10.24,6.54,-8.17,-7.44,57.61,25.2,35.54,16.55,14.67,7.43
volume_ratio_prev20_ge_4x_signal_return_ge_7pct,4,7,D+8,3734,1336,3577,ok,39.78,0.41,-2.65,11.03,6.9,-8.46,-7.61,59.52,26.2,37.66,17.64,16.75,8.3
volume_ratio_prev20_ge_4x_signal_return_ge_7pct,4,7,D+9,3734,1336,3558,ok,39.57,0.67,-2.56,11.72,7.32,-8.74,-7.86,60.65,26.9,39.38,18.86,18.49,9.36
volume_ratio_prev20_ge_3x_signal_return_ge_0pct,3,0,D+1,15541,1928,15541,ok,36.82,-0.58,-0.6,2.4,1.37,-2.91,-2.31,16.53,7.75,1.63,0.89,0.01,0.01
volume_ratio_prev20_ge_3x_signal_return_ge_0pct,3,0,D+10,15541,1928,14798,ok,41.3,0.78,-1.42,9.74,5.23,-7.29,-6.13,51.26,24.08,31.63,15.24,14.52,7.17
volume_ratio_prev20_ge_3x_signal_return_ge_0pct,3,0,D+11,15541,1928,14714,ok,41.61,0.96,-1.4,10.3,5.51,-7.52,-6.34,52.66,24.64,33.15,15.93,15.71,7.61
volume_ratio_prev20_ge_3x_signal_return_ge_0pct,3,0,D+12,15541,1928,14632,ok,41.97,1.14,-1.38,10.86,5.82,-7.76,-6.58,54.03,25.35,34.55,16.98,16.82,8.33
volume_ratio_prev20_ge_3x_signal_return_ge_0pct,3,0,D+13,15541,1928,14552,ok,42.32,1.38,-1.34,11.4,6.1,-7.98,-6.79,55.19,25.93,35.78,17.49,17.76,8.86
volume_ratio_prev20_ge_3x_signal_return_ge_0pct,3,0,D+14,15541,1928,14429,ok,42.66,1.57,-1.42,11.96,6.39,-8.19,-6.98,56.28,26.47,37.07,18.03,18.86,9.28
volume_ratio_prev20_ge_3x_signal_return_ge_0pct,3,0,D+15,15541,1928,14315,ok,43.36,1.8,-1.26,12.52,6.68,-8.37,-7.16,57.39,27.15,38.32,18.9,19.89,9.8
volume_ratio_prev20_ge_3x_signal_return_ge_0pct,3,0,D+16,15541,1928,14244,ok,43.35,1.95,-1.33,13.06,6.99,-8.53,-7.31,58.53,27.96,39.6,19.44,20.81,10.25
volume_ratio_prev20_ge_3x_signal_return_ge_0pct,3,0,D+17,15541,1928,14200,ok,43.3,2.05,-1.43,13.54,7.25,-8.71,-7.5,59.47,28.0,40.64,19.75,21.7,10.77
volume_ratio_prev20_ge_3x_signal_return_ge_0pct,3,0,D+18,15541,1928,14129,ok,43.46,2.19,-1.46,14.05,7.51,-8.88,-7.63,60.49,28.62,41.68,19.98,22.54,11.21
volume_ratio_prev20_ge_3x_signal_return_ge_0pct,3,0,D+19,15541,1928,14020,ok,43.6,2.37,-1.41,14.59,7.85,-9.03,-7.77,61.43,28.94,42.73,20.62,23.43,11.79
volume_ratio_prev20_ge_3x_signal_return_ge_0pct,3,0,D+2,15541,1928,15494,ok,37.98,-0.57,-0.96,3.86,2.24,-4.03,-3.21,28.48,13.46,9.85,5.27,0.73,0.46
volume_ratio_prev20_ge_3x_signal_return_ge_0pct,3,0,D+20,15541,1928,13935,ok,43.8,2.59,-1.38,15.09,8.07,-9.17,-7.91,62.25,29.62,43.71,21.16,24.21,12.16
volume_ratio_prev20_ge_3x_signal_return_ge_0pct,3,0,D+3,15541,1928,15449,ok,38.34,-0.49,-1.12,4.91,2.75,-4.8,-3.8,33.92,15.61,14.91,7.52,3.59,2.06
volume_ratio_prev20_ge_3x_signal_return_ge_0pct,3,0,D+4,15541,1928,15396,ok,38.35,-0.37,-1.32,5.81,3.21,-5.37,-4.35,37.98,17.47,18.85,9.29,5.39,2.89
volume_ratio_prev20_ge_3x_signal_return_ge_0pct,3,0,D+5,15541,1928,15320,ok,38.94,-0.26,-1.36,6.56,3.56,-5.81,-4.72,40.95,18.36,21.69,10.48,7.27,3.74
volume_ratio_prev20_ge_3x_signal_return_ge_0pct,3,0,D+6,15541,1928,15231,ok,39.57,-0.07,-1.39,7.26,3.96,-6.2,-5.07,43.69,19.83,24.02,11.75,8.86,4.43
volume_ratio_prev20_ge_3x_signal_return_ge_0pct,3,0,D+7,15541,1928,15082,ok,39.92,0.14,-1.46,7.92,4.33,-6.5,-5.38,45.96,20.94,26.19,12.7,10.41,5.31
volume_ratio_prev20_ge_3x_signal_return_ge_0pct,3,0,D+8,15541,1928,14969,ok,40.38,0.37,-1.46,8.56,4.67,-6.77,-5.66,48.09,22.03,28.15,13.7,11.93,5.82
volume_ratio_prev20_ge_3x_signal_return_ge_0pct,3,0,D+9,15541,1928,14873,ok,40.76,0.59,-1.43,9.16,4.95,-7.03,-5.92,49.81,23.06,30.0,14.83,13.23,6.67
volume_ratio_prev20_ge_3x_signal_return_ge_3pct,3,3,D+1,10119,1744,10119,ok,36.65,-0.69,-0.87,2.74,1.79,-3.36,-2.8,20.21,9.4,1.92,1.04,0.01,0.01
volume_ratio_prev20_ge_3x_signal_return_ge_3pct,3,3,D+10,10119,1744,9632,ok,41.18,0.89,-1.97,11.05,6.52,-8.17,-7.2,57.1,26.66,36.46,17.57,17.23,8.4
volume_ratio_prev20_ge_3x_signal_return_ge_3pct,3,3,D+11,10119,1744,9578,ok,41.32,1.06,-2.0,11.66,6.86,-8.43,-7.44,58.38,27.06,37.99,18.24,18.62,8.86
volume_ratio_prev20_ge_3x_signal_return_ge_3pct,3,3,D+12,10119,1744,9537,ok,42.11,1.32,-1.94,12.28,7.19,-8.68,-7.64,59.76,27.87,39.33,19.26,19.88,9.88
volume_ratio_prev20_ge_3x_signal_return_ge_3pct,3,3,D+13,10119,1744,9488,ok,42.05,1.59,-1.96,12.89,7.5,-8.92,-7.86,60.83,28.4,40.67,19.75,20.94,10.44
volume_ratio_prev20_ge_3x_signal_return_ge_3pct,3,3,D+14,10119,1744,9417,ok,42.55,1.84,-1.95,13.52,7.81,-9.13,-8.06,61.79,28.91,42.08,20.22,22.17,10.88
volume_ratio_prev20_ge_3x_signal_return_ge_3pct,3,3,D+15,10119,1744,9348,ok,43.29,2.11,-1.73,14.12,8.11,-9.33,-8.27,62.72,29.43,43.36,21.21,23.29,11.48
volume_ratio_prev20_ge_3x_signal_return_ge_3pct,3,3,D+16,10119,1744,9304,ok,43.36,2.27,-1.86,14.7,8.41,-9.5,-8.45,63.83,30.25,44.59,21.71,24.25,11.98
volume_ratio_prev20_ge_3x_signal_return_ge_3pct,3,3,D+17,10119,1744,9279,ok,43.3,2.41,-1.84,15.27,8.72,-9.7,-8.68,64.76,30.19,45.66,22.04,25.22,12.63
volume_ratio_prev20_ge_3x_signal_return_ge_3pct,3,3,D+18,10119,1744,9240,ok,43.2,2.56,-1.92,15.82,9.05,-9.87,-8.82,65.7,30.83,46.75,22.25,26.02,13.12
volume_ratio_prev20_ge_3x_signal_return_ge_3pct,3,3,D+19,10119,1744,9162,ok,43.39,2.75,-1.9,16.43,9.5,-10.03,-8.95,66.56,30.94,47.98,22.86,26.94,13.63
volume_ratio_prev20_ge_3x_signal_return_ge_3pct,3,3,D+2,10119,1744,10083,ok,37.5,-0.67,-1.44,4.44,2.91,-4.61,-3.86,34.16,16.12,12.15,6.54,0.84,0.55
volume_ratio_prev20_ge_3x_signal_return_ge_3pct,3,3,D+20,10119,1744,9100,ok,43.73,3.03,-1.86,16.99,9.76,-10.17,-9.09,67.23,31.56,48.93,23.42,27.82,14.21
volume_ratio_prev20_ge_3x_signal_return_ge_3pct,3,3,D+3,10119,1744,10057,ok,38.2,-0.56,-1.56,5.65,3.48,-5.47,-4.62,39.81,18.2,18.16,9.11,4.53,2.64
volume_ratio_prev20_ge_3x_signal_return_ge_3pct,3,3,D+4,10119,1744,10023,ok,38.13,-0.42,-1.83,6.66,4.07,-6.09,-5.16,43.93,20.17,22.61,11.14,6.63,3.62
volume_ratio_prev20_ge_3x_signal_return_ge_3pct,3,3,D+5,10119,1744,9969,ok,38.38,-0.34,-1.96,7.49,4.53,-6.59,-5.63,46.99,20.79,25.73,12.26,8.75,4.55
volume_ratio_prev20_ge_3x_signal_return_ge_3pct,3,3,D+6,10119,1744,9917,ok,39.17,-0.08,-1.93,8.28,4.95,-6.99,-6.0,49.72,22.36,28.52,13.67,10.61,5.37
volume_ratio_prev20_ge_3x_signal_return_ge_3pct,3,3,D+7,10119,1744,9814,ok,39.56,0.16,-1.99,9.03,5.4,-7.32,-6.35,52.0,23.59,30.87,14.8,12.47,6.41
volume_ratio_prev20_ge_3x_signal_return_ge_3pct,3,3,D+8,10119,1744,9742,ok,39.88,0.4,-2.04,9.74,5.78,-7.61,-6.64,54.15,24.64,32.91,15.86,14.26,6.87
volume_ratio_prev20_ge_3x_signal_return_ge_3pct,3,3,D+9,10119,1744,9675,ok,40.54,0.63,-2.0,10.4,6.17,-7.9,-6.92,55.67,25.44,34.76,17.0,15.73,7.71
volume_ratio_prev20_ge_3x_signal_return_ge_5pct,3,5,D+1,7256,1595,7256,ok,37.79,-0.72,-0.84,2.96,2.07,-3.62,-3.08,22.85,10.53,2.29,1.25,0.01,0.01
volume_ratio_prev20_ge_3x_signal_return_ge_5pct,3,5,D+10,7256,1595,6891,ok,41.65,1.07,-2.06,11.94,7.33,-8.69,-7.79,60.22,28.14,39.7,19.05,19.16,9.42
volume_ratio_prev20_ge_3x_signal_return_ge_5pct,3,5,D+11,7256,1595,6846,ok,41.98,1.27,-2.12,12.59,7.66,-8.97,-8.02,61.31,28.91,41.29,19.73,20.58,9.74
volume_ratio_prev20_ge_3x_signal_return_ge_5pct,3,5,D+12,7256,1595,6822,ok,42.98,1.54,-2.02,13.24,7.98,-9.21,-8.24,62.62,29.62,42.54,20.76,21.91,10.91
volume_ratio_prev20_ge_3x_signal_return_ge_5pct,3,5,D+13,7256,1595,6788,ok,42.56,1.83,-2.04,13.88,8.31,-9.47,-8.54,63.67,29.91,43.8,21.23,23.06,11.49
volume_ratio_prev20_ge_3x_signal_return_ge_5pct,3,5,D+14,7256,1595,6742,ok,42.85,2.09,-2.09,14.56,8.62,-9.7,-8.75,64.43,30.27,45.09,21.63,24.4,11.98
volume_ratio_prev20_ge_3x_signal_return_ge_5pct,3,5,D+15,7256,1595,6694,ok,43.56,2.33,-1.92,15.18,8.91,-9.9,-8.95,65.24,30.36,46.34,22.51,25.53,12.5
volume_ratio_prev20_ge_3x_signal_return_ge_5pct,3,5,D+16,7256,1595,6660,ok,43.32,2.47,-2.09,15.78,9.27,-10.07,-9.1,66.04,31.08,47.42,22.73,26.47,13.09
volume_ratio_prev20_ge_3x_signal_return_ge_5pct,3,5,D+17,7256,1595,6646,ok,43.27,2.61,-2.05,16.38,9.61,-10.28,-9.34,66.97,31.01,48.36,23.16,27.49,13.77
volume_ratio_prev20_ge_3x_signal_return_ge_5pct,3,5,D+18,7256,1595,6613,ok,42.93,2.79,-2.15,16.96,9.89,-10.47,-9.52,67.9,31.45,49.52,23.32,28.2,14.24
volume_ratio_prev20_ge_3x_signal_return_ge_5pct,3,5,D+19,7256,1595,6554,ok,43.3,3.0,-2.1,17.65,10.24,-10.63,-9.68,68.75,31.64,50.79,23.94,29.23,14.85
volume_ratio_prev20_ge_3x_signal_return_ge_5pct,3,5,D+2,7256,1595,7224,ok,38.29,-0.66,-1.58,4.84,3.39,-4.95,-4.27,38.22,18.12,14.01,7.61,0.97,0.61
volume_ratio_prev20_ge_3x_signal_return_ge_5pct,3,5,D+20,7256,1595,6510,ok,43.5,3.28,-2.15,18.24,10.52,-10.78,-9.83,69.49,32.55,51.61,24.61,30.14,15.55
volume_ratio_prev20_ge_3x_signal_return_ge_5pct,3,5,D+3,7256,1595,7206,ok,38.94,-0.51,-1.72,6.19,4.1,-5.86,-5.05,44.0,20.11,20.87,10.6,5.47,3.14
volume_ratio_prev20_ge_3x_signal_return_ge_5pct,3,5,D+4,7256,1595,7181,ok,38.57,-0.37,-2.1,7.27,4.65,-6.52,-5.71,47.79,22.04,25.55,12.56,7.73,4.23
volume_ratio_prev20_ge_3x_signal_return_ge_5pct,3,5,D+5,7256,1595,7135,ok,38.99,-0.29,-2.18,8.15,5.12,-7.05,-6.16,50.72,22.62,28.73,13.72,10.11,5.24
volume_ratio_prev20_ge_3x_signal_return_ge_5pct,3,5,D+6,7256,1595,7094,ok,39.65,-0.0,-2.14,9.0,5.62,-7.47,-6.58,53.4,24.1,31.66,15.32,12.08,6.22
volume_ratio_prev20_ge_3x_signal_return_ge_5pct,3,5,D+7,7256,1595,7017,ok,40.17,0.24,-2.23,9.81,6.14,-7.82,-6.94,55.54,25.2,34.09,16.36,14.04,7.23
volume_ratio_prev20_ge_3x_signal_return_ge_5pct,3,5,D+8,7256,1595,6970,ok,40.59,0.53,-2.24,10.56,6.54,-8.13,-7.27,57.46,26.2,36.15,17.45,15.97,7.7
volume_ratio_prev20_ge_3x_signal_return_ge_5pct,3,5,D+9,7256,1595,6925,ok,41.1,0.78,-2.19,11.25,6.94,-8.42,-7.53,58.95,27.02,38.02,18.67,17.62,8.64
volume_ratio_prev20_ge_3x_signal_return_ge_7pct,3,7,D+1,5174,1430,5174,ok,39.06,-0.71,-0.73,3.16,2.34,-3.86,-3.34,25.24,11.89,2.73,1.43,0.02,0.02
volume_ratio_prev20_ge_3x_signal_return_ge_7pct,3,7,D+10,5174,1430,4899,ok,41.89,1.31,-2.22,12.82,7.96,-9.11,-8.25,62.79,29.25,42.34,20.62,21.19,10.57
volume_ratio_prev20_ge_3x_signal_return_ge_7pct,3,7,D+11,5174,1430,4869,ok,42.21,1.6,-2.22,13.5,8.24,-9.37,-8.57,63.71,30.21,43.62,21.59,22.69,10.89
volume_ratio_prev20_ge_3x_signal_return_ge_7pct,3,7,D+12,5174,1430,4851,ok,42.86,1.97,-2.18,14.23,8.57,-9.62,-8.76,65.04,31.42,44.86,22.45,24.18,12.43
volume_ratio_prev20_ge_3x_signal_return_ge_7pct,3,7,D+13,5174,1430,4821,ok,42.67,2.24,-2.31,14.94,8.91,-9.89,-9.04,65.96,31.61,46.03,22.92,25.24,12.57
volume_ratio_prev20_ge_3x_signal_return_ge_7pct,3,7,D+14,5174,1430,4787,ok,42.89,2.53,-2.17,15.67,9.3,-10.12,-9.29,66.66,31.63,47.36,23.27,26.7,13.16
volume_ratio_prev20_ge_3x_signal_return_ge_7pct,3,7,D+15,5174,1430,4756,ok,43.57,2.74,-2.06,16.33,9.63,-10.35,-9.53,67.37,31.46,48.42,23.95,27.84,13.81
volume_ratio_prev20_ge_3x_signal_return_ge_7pct,3,7,D+16,5174,1430,4723,ok,43.3,2.93,-2.21,16.96,9.91,-10.52,-9.78,68.05,32.29,49.61,24.33,28.8,14.33
volume_ratio_prev20_ge_3x_signal_return_ge_7pct,3,7,D+17,5174,1430,4710,ok,43.04,3.07,-2.28,17.6,10.13,-10.75,-10.0,68.87,32.25,50.49,24.61,29.81,14.99
volume_ratio_prev20_ge_3x_signal_return_ge_7pct,3,7,D+18,5174,1430,4684,ok,42.46,3.2,-2.45,18.21,10.41,-10.94,-10.17,69.64,32.39,51.62,24.23,30.51,15.33
volume_ratio_prev20_ge_3x_signal_return_ge_7pct,3,7,D+19,5174,1430,4649,ok,42.91,3.44,-2.28,18.89,10.91,-11.09,-10.28,70.47,32.39,52.76,25.02,31.43,15.79
volume_ratio_prev20_ge_3x_signal_return_ge_7pct,3,7,D+2,5174,1430,5149,ok,39.81,-0.62,-1.56,5.26,3.91,-5.28,-4.67,42.36,20.26,16.16,8.84,0.99,0.6
volume_ratio_prev20_ge_3x_signal_return_ge_7pct,3,7,D+20,5174,1430,4615,ok,43.23,3.72,-2.36,19.52,11.24,-11.22,-10.4,71.18,33.22,53.56,25.76,32.24,16.38
volume_ratio_prev20_ge_3x_signal_return_ge_7pct,3,7,D+3,5174,1430,5137,ok,40.18,-0.44,-1.77,6.74,4.69,-6.24,-5.51,48.08,21.9,23.79,12.05,6.56,3.78
volume_ratio_prev20_ge_3x_signal_return_ge_7pct,3,7,D+4,5174,1430,5119,ok,39.03,-0.29,-2.23,7.9,5.3,-6.92,-6.08,51.46,23.83,28.46,13.87,8.97,4.96
volume_ratio_prev20_ge_3x_signal_return_ge_7pct,3,7,D+5,5174,1430,5082,ok,39.33,-0.22,-2.28,8.82,5.84,-7.45,-6.62,54.37,24.09,31.66,15.01,11.47,5.92
volume_ratio_prev20_ge_3x_signal_return_ge_7pct,3,7,D+6,5174,1430,5049,ok,39.69,0.07,-2.32,9.72,6.28,-7.88,-7.06,56.66,25.31,34.5,16.42,13.71,7.15
volume_ratio_prev20_ge_3x_signal_return_ge_7pct,3,7,D+7,5174,1430,4994,ok,40.43,0.31,-2.55,10.56,6.79,-8.24,-7.5,58.65,26.25,36.96,17.4,15.72,8.09
volume_ratio_prev20_ge_3x_signal_return_ge_7pct,3,7,D+8,5174,1430,4955,ok,40.81,0.68,-2.47,11.37,7.19,-8.54,-7.72,60.52,27.39,38.99,18.81,17.76,8.78
volume_ratio_prev20_ge_3x_signal_return_ge_7pct,3,7,D+9,5174,1430,4926,ok,41.25,1.0,-2.35,12.09,7.58,-8.84,-7.98,61.61,28.32,40.66,19.96,19.57,9.83
volume_ratio_prev20_ge_2x_signal_return_ge_0pct,2,0,D+1,30140,1968,30140,ok,37.26,-0.45,-0.44,2.19,1.2,-2.58,-1.95,14.4,6.84,1.34,0.7,0.01,0.01
volume_ratio_prev20_ge_2x_signal_return_ge_0pct,2,0,D+10,30140,1968,28827,ok,42.62,0.9,-0.99,9.23,4.84,-6.75,-5.44,49.17,23.03,29.92,14.39,13.27,6.54
volume_ratio_prev20_ge_2x_signal_return_ge_0pct,2,0,D+11,30140,1968,28619,ok,42.8,1.07,-0.97,9.75,5.09,-6.98,-5.64,50.57,23.74,31.38,15.11,14.34,6.99
volume_ratio_prev20_ge_2x_signal_return_ge_0pct,2,0,D+12,30140,1968,28443,ok,43.22,1.29,-0.97,10.28,5.4,-7.2,-5.85,51.96,24.54,32.8,16.05,15.42,7.68
volume_ratio_prev20_ge_2x_signal_return_ge_0pct,2,0,D+13,30140,1968,28292,ok,43.54,1.51,-0.98,10.81,5.68,-7.41,-6.04,53.38,25.22,34.05,16.74,16.4,8.29
volume_ratio_prev20_ge_2x_signal_return_ge_0pct,2,0,D+14,30140,1968,28081,ok,43.91,1.73,-0.97,11.36,5.96,-7.61,-6.2,54.64,26.03,35.38,17.31,17.45,8.76
volume_ratio_prev20_ge_2x_signal_return_ge_0pct,2,0,D+15,30140,1968,27849,ok,44.4,1.95,-0.89,11.91,6.24,-7.79,-6.38,55.82,26.76,36.61,18.16,18.47,9.3
volume_ratio_prev20_ge_2x_signal_return_ge_0pct,2,0,D+16,30140,1968,27742,ok,44.45,2.1,-0.92,12.43,6.54,-7.96,-6.55,57.05,27.47,37.79,18.65,19.41,9.77
volume_ratio_prev20_ge_2x_signal_return_ge_0pct,2,0,D+17,30140,1968,27645,ok,44.55,2.21,-1.01,12.93,6.79,-8.14,-6.69,58.1,27.72,38.92,19.08,20.3,10.31
volume_ratio_prev20_ge_2x_signal_return_ge_0pct,2,0,D+18,30140,1968,27500,ok,44.51,2.38,-1.04,13.44,7.08,-8.3,-6.85,59.13,28.29,40.04,19.42,21.16,10.7
volume_ratio_prev20_ge_2x_signal_return_ge_0pct,2,0,D+19,30140,1968,27261,ok,44.81,2.56,-0.99,13.98,7.35,-8.46,-7.0,60.13,28.81,41.12,19.97,22.12,11.21
volume_ratio_prev20_ge_2x_signal_return_ge_0pct,2,0,D+2,30140,1968,30058,ok,39.3,-0.36,-0.69,3.59,1.98,-3.61,-2.75,25.69,12.41,8.84,4.76,0.56,0.35
volume_ratio_prev20_ge_2x_signal_return_ge_0pct,2,0,D+20,30140,1968,27107,ok,44.9,2.79,-0.98,14.49,7.64,-8.61,-7.12,61.0,29.33,42.1,20.6,22.92,11.6
volume_ratio_prev20_ge_2x_signal_return_ge_0pct,2,0,D+3,30140,1968,29993,ok,39.63,-0.27,-0.81,4.6,2.47,-4.33,-3.3,31.17,14.63,13.68,6.98,3.09,1.85
volume_ratio_prev20_ge_2x_signal_return_ge_0pct,2,0,D+4,30140,1968,29898,ok,39.84,-0.17,-0.92,5.45,2.9,-4.86,-3.74,35.23,16.41,17.16,8.47,4.85,2.58
volume_ratio_prev20_ge_2x_signal_return_ge_0pct,2,0,D+5,30140,1968,29777,ok,40.52,-0.06,-0.96,6.18,3.28,-5.3,-4.11,38.51,17.59,19.97,9.61,6.51,3.34
volume_ratio_prev20_ge_2x_signal_return_ge_0pct,2,0,D+6,30140,1968,29638,ok,40.87,0.11,-1.0,6.85,3.61,-5.67,-4.46,41.31,19.0,22.27,10.78,7.97,4.02
volume_ratio_prev20_ge_2x_signal_return_ge_0pct,2,0,D+7,30140,1968,29355,ok,41.07,0.3,-1.04,7.49,3.97,-5.97,-4.74,43.75,20.15,24.43,11.78,9.44,4.8
volume_ratio_prev20_ge_2x_signal_return_ge_0pct,2,0,D+8,30140,1968,29128,ok,41.65,0.52,-1.03,8.11,4.32,-6.24,-4.99,45.88,21.21,26.49,12.86,10.84,5.34
volume_ratio_prev20_ge_2x_signal_return_ge_0pct,2,0,D+9,30140,1968,28960,ok,42.1,0.71,-1.03,8.68,4.59,-6.5,-5.21,47.66,22.2,28.33,13.81,12.05,6.01
volume_ratio_prev20_ge_2x_signal_return_ge_3pct,2,3,D+1,16187,1839,16187,ok,36.87,-0.64,-0.8,2.68,1.74,-3.24,-2.67,19.52,9.03,1.79,0.93,0.02,0.01
volume_ratio_prev20_ge_2x_signal_return_ge_3pct,2,3,D+10,16187,1839,15443,ok,42.86,1.15,-1.53,11.17,6.67,-8.08,-7.02,57.64,27.14,37.14,18.02,17.51,8.59
volume_ratio_prev20_ge_2x_signal_return_ge_3pct,2,3,D+11,16187,1839,15330,ok,42.7,1.36,-1.58,11.79,6.99,-8.33,-7.24,58.91,27.81,38.73,18.79,18.86,9.12
volume_ratio_prev20_ge_2x_signal_return_ge_3pct,2,3,D+12,16187,1839,15254,ok,43.12,1.64,-1.58,12.43,7.32,-8.58,-7.48,60.19,28.62,40.16,19.78,20.23,10.15
volume_ratio_prev20_ge_2x_signal_return_ge_3pct,2,3,D+13,16187,1839,15177,ok,43.24,1.93,-1.65,13.05,7.65,-8.82,-7.71,61.44,29.34,41.42,20.47,21.43,10.9
volume_ratio_prev20_ge_2x_signal_return_ge_3pct,2,3,D+14,16187,1839,15083,ok,43.9,2.23,-1.6,13.71,8.0,-9.03,-7.9,62.47,30.06,42.86,21.07,22.67,11.46
volume_ratio_prev20_ge_2x_signal_return_ge_3pct,2,3,D+15,16187,1839,14959,ok,44.56,2.53,-1.36,14.35,8.33,-9.23,-8.1,63.43,30.78,44.15,22.07,23.95,12.24
volume_ratio_prev20_ge_2x_signal_return_ge_3pct,2,3,D+16,16187,1839,14907,ok,44.64,2.71,-1.42,14.98,8.68,-9.41,-8.28,64.53,31.38,45.35,22.67,24.91,12.76
volume_ratio_prev20_ge_2x_signal_return_ge_3pct,2,3,D+17,16187,1839,14870,ok,44.77,2.89,-1.48,15.58,9.0,-9.61,-8.51,65.47,31.53,46.46,23.19,25.97,13.42
volume_ratio_prev20_ge_2x_signal_return_ge_3pct,2,3,D+18,16187,1839,14811,ok,44.68,3.1,-1.49,16.17,9.39,-9.79,-8.65,66.4,32.28,47.61,23.51,26.89,13.83
volume_ratio_prev20_ge_2x_signal_return_ge_3pct,2,3,D+19,16187,1839,14681,ok,44.92,3.3,-1.46,16.81,9.69,-9.95,-8.78,67.29,32.5,48.81,23.94,27.95,14.39
volume_ratio_prev20_ge_2x_signal_return_ge_3pct,2,3,D+2,16187,1839,16129,ok,38.45,-0.51,-1.26,4.42,2.86,-4.47,-3.7,33.7,16.21,12.05,6.55,0.77,0.49
volume_ratio_prev20_ge_2x_signal_return_ge_3pct,2,3,D+20,16187,1839,14587,ok,45.13,3.6,-1.39,17.42,9.93,-10.1,-8.93,68.02,33.04,49.76,24.68,28.89,14.97
volume_ratio_prev20_ge_2x_signal_return_ge_3pct,2,3,D+3,16187,1839,16098,ok,39.1,-0.4,-1.41,5.65,3.47,-5.32,-4.43,39.59,18.33,18.26,9.3,4.5,2.71
volume_ratio_prev20_ge_2x_signal_return_ge_3pct,2,3,D+4,16187,1839,16040,ok,39.26,-0.27,-1.63,6.67,4.06,-5.95,-5.0,43.88,20.29,22.56,11.15,6.67,3.57
volume_ratio_prev20_ge_2x_signal_return_ge_3pct,2,3,D+5,16187,1839,15966,ok,39.68,-0.16,-1.7,7.52,4.56,-6.45,-5.4,47.14,21.2,25.8,12.35,8.83,4.54
volume_ratio_prev20_ge_2x_signal_return_ge_3pct,2,3,D+6,16187,1839,15899,ok,40.26,0.09,-1.74,8.32,4.99,-6.87,-5.84,49.96,22.81,28.62,13.81,10.69,5.42
volume_ratio_prev20_ge_2x_signal_return_ge_3pct,2,3,D+7,16187,1839,15728,ok,40.62,0.36,-1.76,9.1,5.45,-7.21,-6.15,52.31,24.02,31.09,15.05,12.64,6.45
volume_ratio_prev20_ge_2x_signal_return_ge_3pct,2,3,D+8,16187,1839,15608,ok,41.01,0.62,-1.76,9.82,5.86,-7.51,-6.47,54.49,25.13,33.27,16.2,14.47,7.05
volume_ratio_prev20_ge_2x_signal_return_ge_3pct,2,3,D+9,16187,1839,15504,ok,41.97,0.86,-1.65,10.5,6.26,-7.81,-6.76,56.14,26.14,35.34,17.16,15.99,7.81
volume_ratio_prev20_ge_2x_signal_return_ge_5pct,2,5,D+1,10673,1693,10673,ok,37.87,-0.69,-0.8,2.96,2.08,-3.58,-3.01,22.81,10.47,2.18,1.13,0.04,0.02
volume_ratio_prev20_ge_2x_signal_return_ge_5pct,2,5,D+10,10673,1693,10123,ok,43.15,1.38,-1.72,12.31,7.69,-8.77,-7.84,61.49,28.97,41.21,19.87,20.07,9.95
volume_ratio_prev20_ge_2x_signal_return_ge_5pct,2,5,D+11,10673,1693,10040,ok,43.41,1.64,-1.75,12.98,8.03,-9.04,-8.06,62.57,30.06,42.88,20.84,21.51,10.39
volume_ratio_prev20_ge_2x_signal_return_ge_5pct,2,5,D+12,10673,1693,9996,ok,43.98,1.94,-1.7,13.66,8.33,-9.3,-8.33,63.78,30.76,44.15,21.89,22.97,11.62
volume_ratio_prev20_ge_2x_signal_return_ge_5pct,2,5,D+13,10673,1693,9949,ok,44.02,2.27,-1.71,14.35,8.71,-9.55,-8.59,64.9,31.32,45.39,22.57,24.3,12.39
volume_ratio_prev20_ge_2x_signal_return_ge_5pct,2,5,D+14,10673,1693,9889,ok,44.41,2.59,-1.68,15.07,9.09,-9.79,-8.81,65.81,31.85,46.79,23.06,25.61,12.94
volume_ratio_prev20_ge_2x_signal_return_ge_5pct,2,5,D+15,10673,1693,9804,ok,45.1,2.86,-1.48,15.75,9.51,-10.0,-9.0,66.59,32.26,48.01,23.83,26.88,13.66
