snapshot_report_date,generated_at,pipeline_commit_sha,main_price_date,report_ready,warrant_ready,warrant_source_status,warrant_daily_publish_allowed,warrant_pdf_visibility,warrant_model_effect_allowed,warrant_pdf_effect_allowed,daily_pdf_ready,artifact_id,source_path,snapshot_path,source_sha256,snapshot_sha256,row_count,column_count,purpose
20260715,2026-07-16 18:36:10 Asia/Taipei,e584ea3bbe10133d440152f75010d5d114a51d3e,20260715,True,True,ok,True,visible,True,True,True,neckline_volume_breakout_confirmation_operation_section,output/latest/daily_neckline_volume_breakout_confirmation_operation_section_latest.csv,output/history/daily_model_snapshots/daily_neckline_volume_breakout_confirmation_operation_section_20260715.csv,a9ec5dea268887f9387f90709bec4b1e274fbb9f70edbb60f260762fbec3c1b8,a9ec5dea268887f9387f90709bec4b1e274fbb9f70edbb60f260762fbec3c1b8,4,81,as_published_daily_model_snapshot
20260715,2026-07-16 18:36:10 Asia/Taipei,e584ea3bbe10133d440152f75010d5d114a51d3e,20260715,True,True,ok,True,visible,True,True,True,volume_breakout_operation_evidence_audit,output/latest/daily_volume_breakout_operation_evidence_audit_latest.csv,output/history/daily_model_snapshots/daily_volume_breakout_operation_evidence_audit_20260715.csv,8912950eeb64feb99c18fac27373e514d2fee5bca40bab395c289df46a12e1ac,8912950eeb64feb99c18fac27373e514d2fee5bca40bab395c289df46a12e1ac,7,27,as_published_daily_model_snapshot
20260715,2026-07-16 18:36:10 Asia/Taipei,e584ea3bbe10133d440152f75010d5d114a51d3e,20260715,True,True,ok,True,visible,True,True,True,volume_breakout_operation_section,output/latest/daily_volume_breakout_operation_section_latest.csv,output/history/daily_model_snapshots/daily_volume_breakout_operation_section_20260715.csv,7b35bf56c70438ff246c0074c359892db75c1228bdfe8f977d2e653d20a6d05a,7b35bf56c70438ff246c0074c359892db75c1228bdfe8f977d2e653d20a6d05a,24,103,as_published_daily_model_snapshot
20260715,2026-07-16 18:36:10 Asia/Taipei,e584ea3bbe10133d440152f75010d5d114a51d3e,20260715,True,True,ok,True,visible,True,True,True,w_bottom_right_side_operation_section,output/latest/daily_w_bottom_right_side_operation_section_latest.csv,output/history/daily_model_snapshots/daily_w_bottom_right_side_operation_section_20260715.csv,c5a7724a2746c1966473b4dc1e9938ce793979603d0ed9570cfa461fb4e65c8e,c5a7724a2746c1966473b4dc1e9938ce793979603d0ed9570cfa461fb4e65c8e,84,81,as_published_daily_model_snapshot
20260716,2026-07-17 18:43:30 Asia/Taipei,6dc7ffb9bd972836849d7ae74dd3c7d2c4d1b4ec,20260716,True,True,ok,True,visible,True,True,True,all_candidates_source_rows,output/latest/all_candidates_latest.csv,output/history/daily_model_snapshots/all_candidates_20260716.csv,45f98d31877ae6558b55579cd1eecb9926d69cf15437009d94364bd252ef3644,45f98d31877ae6558b55579cd1eecb9926d69cf15437009d94364bd252ef3644,497,243,as_published_daily_model_snapshot
20260716,2026-07-17 13:51:49 Asia/Taipei,a0e6033af385e09ea36318f62208602952374e1d,20260716,True,True,ok,True,visible,True,True,True,data_freshness,output/latest/data_freshness_latest.csv,output/history/daily_model_snapshots/data_freshness_20260716.csv,931e726ccc35e59b425d2c1d61b15b7952bde1985ef0236dd085dc8445c7081a,931e726ccc35e59b425d2c1d61b15b7952bde1985ef0236dd085dc8445c7081a,1,34,as_published_daily_model_snapshot
20260716,2026-07-17 13:51:49 Asia/Taipei,a0e6033af385e09ea36318f62208602952374e1d,20260716,True,True,ok,True,visible,True,True,True,model_parameters,output/latest/daily_candidate_model_parameters_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_parameters_20260716.csv,0edc074268bba7f857d74a7be801795dfb2595a5d76eb02f6061398a7222dd25,0edc074268bba7f857d74a7be801795dfb2595a5d76eb02f6061398a7222dd25,17,34,as_published_daily_model_snapshot
20260716,2026-07-17 13:51:49 Asia/Taipei,a0e6033af385e09ea36318f62208602952374e1d,20260716,True,True,ok,True,visible,True,True,True,model_registry,output/latest/daily_report_model_registry_latest.csv,output/history/daily_model_snapshots/daily_report_model_registry_20260716.csv,28ec608013f8063e5692bc3248871368bfd6faa4d264ac4a1c4acc917f818de6,28ec608013f8063e5692bc3248871368bfd6faa4d264ac4a1c4acc917f818de6,11,7,as_published_daily_model_snapshot
20260716,2026-07-17 18:33:53 Asia/Taipei,91e7b3d58f19160139b992e2a13b518013a47516,20260716,True,True,ok,True,visible,True,True,True,model_signals_for_report,output/latest/daily_candidate_model_signals_for_report_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260716.csv,ed1be00bc5d22940b8ad87116545feb7bdabc2bee778c3762b55cff8eee28a9f,ed1be00bc5d22940b8ad87116545feb7bdabc2bee778c3762b55cff8eee28a9f,389,125,as_published_daily_model_snapshot
20260716,2026-07-17 13:51:49 Asia/Taipei,a0e6033af385e09ea36318f62208602952374e1d,20260716,True,True,ok,True,visible,True,True,True,model_summary_for_report,output/latest/daily_candidate_model_summary_for_report_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_summary_for_report_20260716.csv,a8fcc6b97635823db1a71c1e60c88acf0208fd2e2b158f15072d0344322c647a,a8fcc6b97635823db1a71c1e60c88acf0208fd2e2b158f15072d0344322c647a,22,30,as_published_daily_model_snapshot
20260716,2026-07-17 13:51:49 Asia/Taipei,a0e6033af385e09ea36318f62208602952374e1d,20260716,True,True,ok,True,visible,True,True,True,neckline_volume_breakout_confirmation_operation_section,output/latest/daily_neckline_volume_breakout_confirmation_operation_section_latest.csv,output/history/daily_model_snapshots/daily_neckline_volume_breakout_confirmation_operation_section_20260716.csv,84b0cf358eb95883ebdf38484fd58e9c30549aab8841d35f212b64999ca8ffc7,84b0cf358eb95883ebdf38484fd58e9c30549aab8841d35f212b64999ca8ffc7,4,81,as_published_daily_model_snapshot
20260716,2026-07-17 13:51:49 Asia/Taipei,a0e6033af385e09ea36318f62208602952374e1d,20260716,True,True,ok,True,visible,True,True,True,volume_breakout_operation_evidence_audit,output/latest/daily_volume_breakout_operation_evidence_audit_latest.csv,output/history/daily_model_snapshots/daily_volume_breakout_operation_evidence_audit_20260716.csv,e7fc90bd13e39763cd10295d56402eb1bff9f096c73ca8c48da0d74b751bcb05,e7fc90bd13e39763cd10295d56402eb1bff9f096c73ca8c48da0d74b751bcb05,6,27,as_published_daily_model_snapshot
20260716,2026-07-17 13:51:49 Asia/Taipei,a0e6033af385e09ea36318f62208602952374e1d,20260716,True,True,ok,True,visible,True,True,True,volume_breakout_operation_section,output/latest/daily_volume_breakout_operation_section_latest.csv,output/history/daily_model_snapshots/daily_volume_breakout_operation_section_20260716.csv,2a2a0a7dbeb075479223ef5eee2e7fe1cfdff000e2ada12f6b97ec972e09e27b,2a2a0a7dbeb075479223ef5eee2e7fe1cfdff000e2ada12f6b97ec972e09e27b,27,103,as_published_daily_model_snapshot
20260716,2026-07-17 13:51:49 Asia/Taipei,a0e6033af385e09ea36318f62208602952374e1d,20260716,True,True,ok,True,visible,True,True,True,w_bottom_right_side_operation_section,output/latest/daily_w_bottom_right_side_operation_section_latest.csv,output/history/daily_model_snapshots/daily_w_bottom_right_side_operation_section_20260716.csv,d828025a379e9987ab14ffaf3ad67fabb08d4c2416c39e38bf27e367973ceff6,d828025a379e9987ab14ffaf3ad67fabb08d4c2416c39e38bf27e367973ceff6,84,81,as_published_daily_model_snapshot
20260717,2026-07-17 23:45:58 Asia/Taipei,0092143dcfe3a0d17d438bfab6a0268f29233448,20260717,True,True,ok,True,visible,True,True,True,all_candidates_source_rows,output/latest/all_candidates_latest.csv,output/history/daily_model_snapshots/all_candidates_20260717.csv,ac5ac8c19999402d3e0f8819fa20c0ab160ef9b3487c717307cc8432efa5b640,ac5ac8c19999402d3e0f8819fa20c0ab160ef9b3487c717307cc8432efa5b640,406,243,as_published_daily_model_snapshot
20260717,2026-07-17 23:45:58 Asia/Taipei,0092143dcfe3a0d17d438bfab6a0268f29233448,20260717,True,True,ok,True,visible,True,True,True,data_freshness,output/latest/data_freshness_latest.csv,output/history/daily_model_snapshots/data_freshness_20260717.csv,ac503f735eba4678a2ec6548364b87ad42d6847ee80a5f6206ddac67c094d817,ac503f735eba4678a2ec6548364b87ad42d6847ee80a5f6206ddac67c094d817,1,34,as_published_daily_model_snapshot
20260717,2026-07-17 23:45:58 Asia/Taipei,0092143dcfe3a0d17d438bfab6a0268f29233448,20260717,True,True,ok,True,visible,True,True,True,model_parameters,output/latest/daily_candidate_model_parameters_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_parameters_20260717.csv,0edc074268bba7f857d74a7be801795dfb2595a5d76eb02f6061398a7222dd25,0edc074268bba7f857d74a7be801795dfb2595a5d76eb02f6061398a7222dd25,17,34,as_published_daily_model_snapshot
20260717,2026-07-17 23:45:58 Asia/Taipei,0092143dcfe3a0d17d438bfab6a0268f29233448,20260717,True,True,ok,True,visible,True,True,True,model_registry,output/latest/daily_report_model_registry_latest.csv,output/history/daily_model_snapshots/daily_report_model_registry_20260717.csv,28ec608013f8063e5692bc3248871368bfd6faa4d264ac4a1c4acc917f818de6,28ec608013f8063e5692bc3248871368bfd6faa4d264ac4a1c4acc917f818de6,11,7,as_published_daily_model_snapshot
20260717,2026-07-17 23:45:58 Asia/Taipei,0092143dcfe3a0d17d438bfab6a0268f29233448,20260717,True,True,ok,True,visible,True,True,True,model_signals_for_report,output/latest/daily_candidate_model_signals_for_report_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260717.csv,dc5a2bfb57113305f6c9f2ed8b30e81461c2faad59b898c5a80da372c5f0e01f,dc5a2bfb57113305f6c9f2ed8b30e81461c2faad59b898c5a80da372c5f0e01f,321,125,as_published_daily_model_snapshot
20260717,2026-07-17 23:45:58 Asia/Taipei,0092143dcfe3a0d17d438bfab6a0268f29233448,20260717,True,True,ok,True,visible,True,True,True,model_summary_for_report,output/latest/daily_candidate_model_summary_for_report_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_summary_for_report_20260717.csv,3fb0916db04b5b77a6371b38a8882ff012aeac8679ba129ed47e8263c523f326,3fb0916db04b5b77a6371b38a8882ff012aeac8679ba129ed47e8263c523f326,22,30,as_published_daily_model_snapshot
20260717,2026-07-17 23:45:58 Asia/Taipei,0092143dcfe3a0d17d438bfab6a0268f29233448,20260717,True,True,ok,True,visible,True,True,True,neckline_volume_breakout_confirmation_operation_section,output/latest/daily_neckline_volume_breakout_confirmation_operation_section_latest.csv,output/history/daily_model_snapshots/daily_neckline_volume_breakout_confirmation_operation_section_20260717.csv,746fc3b8c68bf59e290ea573fe555f8dfa44f73a467d86ac09d05e288a35285c,746fc3b8c68bf59e290ea573fe555f8dfa44f73a467d86ac09d05e288a35285c,4,81,as_published_daily_model_snapshot
20260717,2026-07-17 23:45:58 Asia/Taipei,0092143dcfe3a0d17d438bfab6a0268f29233448,20260717,True,True,ok,True,visible,True,True,True,volume_breakout_operation_evidence_audit,output/latest/daily_volume_breakout_operation_evidence_audit_latest.csv,output/history/daily_model_snapshots/daily_volume_breakout_operation_evidence_audit_20260717.csv,c18f84ec4eb640af87983ad4553af9a19c4c9acdb8c5eda8dce815995ac5a0ff,c18f84ec4eb640af87983ad4553af9a19c4c9acdb8c5eda8dce815995ac5a0ff,8,27,as_published_daily_model_snapshot
20260717,2026-07-17 23:45:58 Asia/Taipei,0092143dcfe3a0d17d438bfab6a0268f29233448,20260717,True,True,ok,True,visible,True,True,True,volume_breakout_operation_section,output/latest/daily_volume_breakout_operation_section_latest.csv,output/history/daily_model_snapshots/daily_volume_breakout_operation_section_20260717.csv,6a26727832d0d7ddd145d1d53e0bb232f400dc2688f9d9cef1a2be770537afb3,6a26727832d0d7ddd145d1d53e0bb232f400dc2688f9d9cef1a2be770537afb3,26,103,as_published_daily_model_snapshot
20260717,2026-07-17 23:45:58 Asia/Taipei,0092143dcfe3a0d17d438bfab6a0268f29233448,20260717,True,True,ok,True,visible,True,True,True,w_bottom_right_side_operation_section,output/latest/daily_w_bottom_right_side_operation_section_latest.csv,output/history/daily_model_snapshots/daily_w_bottom_right_side_operation_section_20260717.csv,9c838517b4d16e60ae399aa3b2b5de2d1d813fb285d1805aaaddc800f88a5b1b,9c838517b4d16e60ae399aa3b2b5de2d1d813fb285d1805aaaddc800f88a5b1b,74,81,as_published_daily_model_snapshot
