generated_at,model_id,model_name_zh,research_artifact_id,artifact_scope,anomaly_exclusion_basis,decision_basis,source_condition_id,source_condition_rule,entry_rule_id,exit_rule_id,win_definition,neutral_definition,failure_definition,high_return_definition,non_overlap_cooldown_days,non_overlap_applied,same_stock_overlap_pair_count,source_strong_signal_count,known_anomaly_count_in_source,basis_source_signal_count,accepted_signal_count_after_non_overlap,suppressed_signal_count,return_path_discontinuity_count_after_non_overlap,anomaly_interpretation_status,sample_count_context,combination_policy,approved_for_daily,production_change,promotion_readiness,row_type,feature_order,feature_id,feature_family,feature_rule,feature_column,feature_independence_status,equivalent_to_feature_id,feature_hit_count,feature_coverage_pct,evidence_interpretation,accepted_trade_count,win_count,neutral_count,failure_count,win_rate_pct,neutral_rate_pct,failure_rate_pct,avg_realized_return_pct,median_realized_return_pct,high_return_8_count,high_return_8_rate_pct,loss_5_count,loss_5_rate_pct,high_return_group_count,high_return_feature_hit_count,high_return_feature_hit_rate_pct,win_group_count,win_feature_hit_count,win_feature_hit_rate_pct,failure_group_count,failure_feature_hit_count,failure_feature_hit_rate_pct,high_return_minus_failure_hit_rate_pct,delta_vs_baseline_win_rate_pct,delta_vs_baseline_failure_rate_pct,delta_vs_baseline_avg_return_pct,delta_vs_baseline_median_return_pct,delta_vs_baseline_high_return_8_rate_pct,delta_vs_baseline_loss_5_rate_pct,high_return_feature_value_count,high_return_feature_mean,high_return_feature_median,win_feature_value_count,win_feature_mean,win_feature_median,failure_feature_value_count,failure_feature_mean,failure_feature_median,high_return_minus_failure_feature_mean,high_return_minus_failure_feature_median
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,numeric_feature,40,revenue_cumulative_yoy_delta_1m,monthly_revenue,"compare full_monthly_revenue_cumulative_yoy_delta_1m_pct_points between high-return, win, and failure groups",full_monthly_revenue_cumulative_yoy_delta_1m_pct_points,numeric_contrast_not_binary_mask,,,99.96,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,1146.0,,,1469.0,,,2316.0,,,,,,,,,,1145.0,3.8,1.5,1468.0,3.55,1.63,2315.0,7.66,2.46,-3.86,-0.96
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,numeric_feature,100,range23_width_pct,price_shape,"compare range_width_23d_pct between high-return, win, and failure groups",range_width_23d_pct,numeric_contrast_not_binary_mask,,,100.0,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,1146.0,,,1469.0,,,2316.0,,,,,,,,,,1146.0,162.53,26.87,1469.0,156.54,26.11,2316.0,88.21,20.71,74.32,6.16
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,numeric_feature,110,distance_to_range23_high_pct,price_shape,"compare distance_to_range_high_23d_pct between high-return, win, and failure groups",distance_to_range_high_23d_pct,numeric_contrast_not_binary_mask,,,100.0,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,1146.0,,,1469.0,,,2316.0,,,,,,,,,,1146.0,-12.39,-9.6,1469.0,-12.63,-9.49,2316.0,-12.32,-8.52,-0.07,-1.08
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,numeric_feature,120,close_position_120d_pct,price_position,"compare close_position_120d_pct between high-return, win, and failure groups",close_position_120d_pct,numeric_contrast_not_binary_mask,,,100.0,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,1146.0,,,1469.0,,,2316.0,,,,,,,,,,1146.0,55.06,65.1,1469.0,53.42,63.21,2316.0,46.04,47.41,9.02,17.69
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,numeric_feature,130,return_5d_pct,price_momentum,"compare return_5d_pct between high-return, win, and failure groups",return_5d_pct,numeric_contrast_not_binary_mask,,,89.22,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,1146.0,,,1469.0,,,2316.0,,,,,,,,,,1025.0,-1.38,-0.71,1296.0,-1.45,-0.82,2095.0,-0.64,-0.11,-0.74,-0.6
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,numeric_feature,140,return_20d_pct,price_momentum,"compare return_20d_pct between high-return, win, and failure groups",return_20d_pct,numeric_contrast_not_binary_mask,,,87.49,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,1146.0,,,1469.0,,,2316.0,,,,,,,,,,1002.0,3.48,3.43,1268.0,3.11,3.01,2059.0,0.88,0.17,2.6,3.26
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,numeric_feature,150,volume_ratio_prev20,volume,"compare volume_ratio_prev20 between high-return, win, and failure groups",volume_ratio_prev20,numeric_contrast_not_binary_mask,,,100.0,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,1146.0,,,1469.0,,,2316.0,,,,,,,,,,1146.0,0.87,0.77,1469.0,0.86,0.76,2316.0,0.87,0.76,0.0,0.01
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,numeric_feature,200,rsi14,technical,"compare rsi14 between high-return, win, and failure groups",rsi14,numeric_contrast_not_binary_mask,,,87.56,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,1146.0,,,1469.0,,,2316.0,,,,,,,,,,1003.0,52.1,53.35,1269.0,51.46,52.58,2061.0,48.94,49.29,3.16,4.06
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,numeric_feature,210,macd_hist,technical,"compare macd_hist between high-return, win, and failure groups",macd_hist,numeric_contrast_not_binary_mask,,,78.3,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,1146.0,,,1469.0,,,2316.0,,,,,,,,,,931.0,-0.61,-0.03,1179.0,-0.78,-0.03,1803.0,-0.86,-0.01,0.25,-0.02
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,numeric_feature,220,kd_k_value,technical,"compare k_value between high-return, win, and failure groups",k_value,numeric_contrast_not_binary_mask,,,88.36,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,1146.0,,,1469.0,,,2316.0,,,,,,,,,,1020.0,46.1,45.78,1287.0,45.12,44.47,2071.0,45.6,46.19,0.5,-0.41
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,numeric_feature,230,kd_d_value,technical,"compare d_value between high-return, win, and failure groups",d_value,numeric_contrast_not_binary_mask,,,88.25,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,1146.0,,,1469.0,,,2316.0,,,,,,,,,,1019.0,48.74,49.28,1286.0,47.92,48.31,2067.0,45.44,45.55,3.3,3.73
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,numeric_feature,240,kdj_j_value,technical,"compare kdj_j_value between high-return, win, and failure groups",kdj_j_value,numeric_contrast_not_binary_mask,,,88.25,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,1146.0,,,1469.0,,,2316.0,,,,,,,,,,1019.0,40.87,39.4,1286.0,39.58,36.43,2067.0,45.79,47.26,-4.92,-7.86
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,numeric_feature,250,bb_width_pct,technical,"compare bb_width_pct between high-return, win, and failure groups",bb_width_pct,numeric_contrast_not_binary_mask,,,87.54,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,1146.0,,,1469.0,,,2316.0,,,,,,,,,,1003.0,20.92,18.5,1269.0,20.17,17.61,2060.0,16.73,14.18,4.19,4.32
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,numeric_feature,260,ema23_slope_5d_pct,technical,"compare ema23_slope_5d_pct between high-return, win, and failure groups",ema23_slope_5d_pct,numeric_contrast_not_binary_mask,,,79.1,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,1146.0,,,1469.0,,,2316.0,,,,,,,,,,939.0,1.23,0.8,1192.0,1.09,0.64,1820.0,0.46,0.09,0.77,0.71
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,numeric_feature,270,distance_to_ema23_pct,technical,"compare distance_to_ema23_pct between high-return, win, and failure groups",distance_to_ema23_pct,numeric_contrast_not_binary_mask,,,86.89,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,1146.0,,,1469.0,,,2316.0,,,,,,,,,,998.0,0.83,0.83,1264.0,0.63,0.42,2043.0,0.11,0.09,0.72,0.74
2026-07-11 23:37:00 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,excluding_known_revenue_and_price_anomalies,True,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,77599,5226,72373,4,anomaly_check_pass,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,numeric_feature,300,tdcc_consecutive_up_weeks,tdcc,"compare tdcc_consecutive_up_weeks between high-return, win, and failure groups",tdcc_consecutive_up_weeks,numeric_contrast_not_binary_mask,,,14.14,numeric_high_return_vs_failure_contrast_only,,,,,,,,,,,,,,1146.0,,,1469.0,,,2316.0,,,,,,,,,,181.0,1.27,1.0,252.0,1.32,1.0,292.0,1.06,0.0,0.21,1.0
2026-07-11 23:37:01 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_known_anomalies,False,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,90512,6004,84508,6,not_decision_basis_known_anomalies_included,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,baseline,0,baseline_revenue_production_strong,baseline,strong monthly revenue baseline under the fixed D+20 close-only operation basis,,baseline_not_applicable,,5327,100.0,baseline_anchor,5327.0,1611.0,986.0,2730.0,30.24,18.51,51.25,3.02,-0.36,1259.0,23.63,1558.0,29.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11 23:37:01 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_known_anomalies,False,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,90512,6004,84508,6,not_decision_basis_known_anomalies_included,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,10,revenue_latest30_and_cumulative20,monthly_revenue,latest monthly revenue YoY >= 30% and cumulative monthly revenue YoY >= 20%,feature__revenue_latest30_and_cumulative20,distinct_observed_mask,,2554,47.94,mixed_or_low_discrimination_research_only,2554.0,818.0,414.0,1322.0,32.03,16.21,51.76,3.34,-0.51,643.0,25.18,792.0,31.01,1259.0,643.0,51.07,1611.0,818.0,50.78,2730.0,1322.0,48.42,2.65,1.79,0.51,0.32,-0.15,1.55,1.76,,,,,,,,,,,
2026-07-11 23:37:01 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_known_anomalies,False,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,90512,6004,84508,6,not_decision_basis_known_anomalies_included,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,20,revenue_latest50_and_cumulative30,monthly_revenue,latest monthly revenue YoY >= 50% and cumulative monthly revenue YoY >= 30%,feature__revenue_latest50_and_cumulative30,distinct_observed_mask,,1478,27.75,mixed_or_low_discrimination_research_only,1478.0,476.0,224.0,778.0,32.21,15.16,52.64,3.63,-0.77,387.0,26.18,491.0,33.22,1259.0,387.0,30.74,1611.0,476.0,29.55,2730.0,778.0,28.5,2.24,1.97,1.39,0.61,-0.41,2.55,3.97,,,,,,,,,,,
2026-07-11 23:37:01 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_known_anomalies,False,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,90512,6004,84508,6,not_decision_basis_known_anomalies_included,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,30,revenue_latest_yoy_ge100,monthly_revenue,latest monthly revenue YoY >= 100%,feature__revenue_latest_yoy_ge100,distinct_observed_mask,,956,17.95,failure_associated_risk_feature_candidate,956.0,259.0,155.0,542.0,27.09,16.21,56.69,2.25,-1.55,199.0,20.82,322.0,33.68,1259.0,199.0,15.81,1611.0,259.0,16.08,2730.0,542.0,19.85,-4.04,-3.15,5.44,-0.77,-1.19,-2.81,4.43,,,,,,,,,,,
2026-07-11 23:37:01 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_known_anomalies,False,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,90512,6004,84508,6,not_decision_basis_known_anomalies_included,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,40,revenue_latest_yoy_improving_2m,monthly_revenue,latest monthly revenue YoY improves for two consecutive available months,feature__revenue_latest_yoy_improving_2m,distinct_observed_mask,,1432,26.88,failure_associated_risk_feature_candidate,1432.0,427.0,254.0,751.0,29.82,17.74,52.44,2.56,-0.52,330.0,23.04,447.0,31.22,1259.0,330.0,26.21,1611.0,427.0,26.51,2730.0,751.0,27.51,-1.3,-0.42,1.19,-0.46,-0.16,-0.59,1.97,,,,,,,,,,,
2026-07-11 23:37:01 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_known_anomalies,False,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,90512,6004,84508,6,not_decision_basis_known_anomalies_included,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,50,revenue_cumulative_yoy_improving_2m,monthly_revenue,cumulative monthly revenue YoY improves for two consecutive available months,feature__revenue_cumulative_yoy_improving_2m,distinct_observed_mask,,1996,37.47,positive_discriminator_single_feature_candidate,1996.0,613.0,360.0,1023.0,30.71,18.04,51.25,3.18,-0.38,477.0,23.9,602.0,30.16,1259.0,477.0,37.89,1611.0,613.0,38.05,2730.0,1023.0,37.47,0.42,0.47,0.0,0.16,-0.02,0.27,0.91,,,,,,,,,,,
2026-07-11 23:37:01 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_feature_contrast_audit,research_only_high_return_failure_feature_contrast,including_known_anomalies,False,revenue_production_strong,latest monthly revenue YoY >= 30% or cumulative monthly revenue YoY >= 20%; price remains inside the recent 23-day range and active attack has not started,signal_date_close_condition_next_open_entry,d20_close_no_stop,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,20,True,0,90512,12913,90512,6004,84508,6,not_decision_basis_known_anomalies_included,reported_not_a_disqualifier_non_overlap_enforced,single_features_only_in_this_audit_no_arbitrary_condition_stacking,False,none,research_only_feature_contrast_not_promotion_ready,binary_feature,60,revenue_latest_yoy_delta_ge20,monthly_revenue,latest monthly revenue YoY improves by at least 20 percentage points month over month,feature__revenue_latest_yoy_delta_ge20,distinct_observed_mask,,2101,39.44,failure_associated_risk_feature_candidate,2101.0,590.0,367.0,1144.0,28.08,17.47,54.45,2.44,-0.94,466.0,22.18,656.0,31.22,1259.0,466.0,37.01,1611.0,590.0,36.62,2730.0,1144.0,41.9,-4.89,-2.16,3.2,-0.58,-0.58,-1.45,1.97,,,,,,,,,,,
