generated_at,model_id,artifact_id,artifact_version,analysis_basis,classification_trigger_id,classification_outcome_definition_id,classification_horizon_trading_days,feature_time_basis,feature_order,feature_id,feature_family,feature_kind,feature_rule,launch_group_count,no_launch_group_count,launch_observed_count,no_launch_observed_count,launch_hit_count,no_launch_hit_count,feature_hit_sample_count,launch_rate_when_feature_hit_pct,feature_miss_sample_count,launch_rate_when_feature_miss_pct,feature_hit_launch_rate_uplift_pct_points,launch_hit_rate_pct,no_launch_hit_rate_pct,launch_minus_no_launch_hit_rate_pct,launch_mean,launch_median,no_launch_mean,no_launch_median,launch_minus_no_launch_mean,standardized_mean_difference,launch_source_anomaly_candidate_count,no_launch_source_anomaly_candidate_count,launch_unresolved_price_path_candidate_count,no_launch_unresolved_price_path_candidate_count,discrimination_status,sample_policy,retrospective_label_status,approved_for_daily,production_change,promotion_readiness
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,250,technical_close_above_ma20_ema23,technical,binary,close > MA20 and close > EMA23,37,32,34,27,34,27,61,55.7377,0,,,100.0,100.0,0.0,,,,,,,4,8,0,0,common_to_both_groups_low_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,260,technical_ma20_above_ma60,technical,binary,MA20 > MA60,37,32,25,17,16,7,23,69.5652,19,47.3684,22.1968,64.0,41.1765,22.8235,,,,,,,4,8,0,0,launch_enriched_candidate_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,270,technical_ema23_slope_positive,technical,binary,EMA23 five-day slope > 0,37,32,33,22,32,20,52,61.5385,3,33.3333,28.2052,96.9697,90.9091,6.0606,,,,,,,4,8,0,0,common_to_both_groups_low_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,280,technical_obv_above_ma20,technical,binary,OBV > OBV MA20,37,32,37,32,33,31,64,51.5625,5,80.0,-28.4375,89.1892,96.875,-7.6858,,,,,,,4,8,0,0,common_to_both_groups_low_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,300,volume_ratio_ge1_5,volume,binary,volume / previous 20-day average >= 1.5,37,32,37,32,26,23,49,53.0612,20,55.0,-1.9388,70.2703,71.875,-1.6047,,,,,,,4,8,0,0,common_to_both_groups_low_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,310,volume_ratio_ge2,volume,binary,volume / previous 20-day average >= 2,37,32,37,32,14,18,32,43.75,37,62.1622,-18.4122,37.8378,56.25,-18.4122,,,,,,,4,8,0,0,no_launch_enriched_risk_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,400,close_breakout_prev20,breakout,binary,close > previous 20-day highest close,37,32,37,32,37,32,69,53.6232,0,,,100.0,100.0,0.0,,,,,,,4,8,0,0,common_to_both_groups_low_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,410,close_breakout_prev40,breakout,binary,close > previous 40-day highest close,37,32,37,32,23,8,31,74.1935,38,36.8421,37.3514,62.1622,25.0,37.1622,,,,,,,4,8,0,0,launch_enriched_candidate_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,420,close_breakout_prev60,breakout,binary,close > previous 60-day highest close,37,32,37,32,15,5,20,75.0,49,44.898,30.102,40.5405,15.625,24.9155,,,,,,,4,8,0,0,launch_enriched_candidate_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,500,candle_bullish_attack,candle,binary,bullish attack candle,37,32,37,32,33,30,63,52.381,6,66.6667,-14.2857,89.1892,93.75,-4.5608,,,,,,,4,8,0,0,common_to_both_groups_low_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,510,candle_solid_red,candle,binary,solid red candle,37,32,37,32,28,23,51,54.902,18,50.0,4.902,75.6757,71.875,3.8007,,,,,,,4,8,0,0,common_to_both_groups_low_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,600,market_bull,market_regime,binary,market regime is strong_bull or mild_bull,37,32,37,32,33,31,64,51.5625,5,80.0,-28.4375,89.1892,96.875,-7.6858,,,,,,,4,8,0,0,common_to_both_groups_low_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,610,market_correction_or_high_risk,market_regime_risk,binary,market regime is correction or high_risk,37,32,37,32,4,1,5,80.0,64,51.5625,28.4375,10.8108,3.125,7.6858,,,,,,,4,8,0,0,weak_or_mixed_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,1010,revenue_latest_yoy_pct,monthly_revenue,numeric,compare full_monthly_revenue_latest_yoy_pct between launch and no-launch groups,37,32,37,32,,,,,,,,,,,108.3435,61.01,16988.0322,84.96,-16879.6887,-0.2617,4,8,0,0,small_numeric_separation,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,1020,revenue_cumulative_yoy_pct,monthly_revenue,numeric,compare full_monthly_revenue_cumulative_yoy_pct between launch and no-launch groups,37,32,37,32,,,,,,,,,,,97.9838,69.8,19679.0484,79.2,-19581.0647,-0.2606,4,8,0,0,small_numeric_separation,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,1030,revenue_latest_yoy_delta_1m,monthly_revenue,numeric,compare full_monthly_revenue_latest_yoy_delta_1m_pct_points between launch and no-launch groups,37,32,37,32,,,,,,,,,,,-6.7703,0.43,10079.4181,-0.515,-10086.1884,-0.2611,4,8,0,0,small_numeric_separation,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,1100,return_5d_pct,price_momentum,numeric,compare return_5d_pct between launch and no-launch groups,37,32,37,32,,,,,,,,,,,12.228,9.8225,7.8347,6.9967,4.3933,0.6215,4,8,0,0,launch_higher_candidate_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,1110,return_20d_pct,price_momentum,numeric,compare return_20d_pct between launch and no-launch groups,37,32,37,32,,,,,,,,,,,16.8811,16.9126,8.2525,7.1527,8.6286,0.9467,4,8,0,0,launch_higher_candidate_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,1120,volume_ratio_prev20,volume,numeric,compare volume_ratio_prev20 between launch and no-launch groups,37,32,37,32,,,,,,,,,,,2.3193,1.8805,2.7399,2.1359,-0.4207,-0.2287,4,8,0,0,small_numeric_separation,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,1130,range20_width_pct,price_shape,numeric,compare range_width_20d_pct between launch and no-launch groups,37,32,37,32,,,,,,,,,,,23.7966,23.1417,15.0143,14.4861,8.7823,1.0168,4,8,0,0,launch_higher_candidate_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,1140,range60_width_pct,price_shape,numeric,compare range_width_60d_pct between launch and no-launch groups,37,32,37,32,,,,,,,,,,,48.5394,42.5926,26.3985,19.9902,22.1409,0.7849,4,8,0,0,launch_higher_candidate_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,1150,close_position_120d_pct,price_position,numeric,compare close_position_120d_pct between launch and no-launch groups,37,32,37,32,,,,,,,,,,,95.1016,96.7568,81.5556,84.7602,13.546,0.5581,4,8,0,0,launch_higher_candidate_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,1200,rsi14,technical,numeric,compare rsi14 between launch and no-launch groups,37,32,37,32,,,,,,,,,,,67.024,67.1053,65.3735,63.1961,1.6504,0.1884,4,8,0,0,weak_or_mixed_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,1210,macd_hist,technical,numeric,compare macd_hist between launch and no-launch groups,37,32,33,21,,,,,,,,,,,5.6586,0.8982,2.2254,0.322,3.4332,0.3687,4,8,0,0,small_numeric_separation,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,1220,kd_k_value,technical,numeric,compare k_value between launch and no-launch groups,37,32,37,32,,,,,,,,,,,71.8257,73.9591,69.5286,71.0331,2.2971,0.205,4,8,0,0,small_numeric_separation,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,1230,kd_d_value,technical,numeric,compare d_value between launch and no-launch groups,37,32,37,32,,,,,,,,,,,62.1893,67.296,57.6761,60.1054,4.5133,0.3485,4,8,0,0,small_numeric_separation,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,1240,kdj_j_value,technical,numeric,compare kdj_j_value between launch and no-launch groups,37,32,37,32,,,,,,,,,,,91.0983,94.4292,93.2336,97.005,-2.1353,-0.1379,4,8,0,0,weak_or_mixed_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,1250,bb_width_pct,technical,numeric,compare bb_width_pct between launch and no-launch groups,37,32,37,32,,,,,,,,,,,21.8216,21.0404,13.1457,11.7315,8.6759,1.0552,4,8,0,0,launch_higher_candidate_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,1260,ema23_slope_5d_pct,technical,numeric,compare ema23_slope_5d_pct between launch and no-launch groups,37,32,33,22,,,,,,,,,,,2.9907,2.6867,1.0604,0.7043,1.9302,0.9024,4,8,0,0,launch_higher_candidate_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,1270,distance_to_ema23_pct,technical,numeric,compare distance_to_ema23_pct between launch and no-launch groups,37,32,34,27,,,,,,,,,,,12.1131,10.6259,6.8809,5.985,5.2322,0.9271,4,8,0,0,launch_higher_candidate_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,1280,obv_slope_5d,technical,numeric,compare obv_slope_5d between launch and no-launch groups,37,32,37,32,,,,,,,,,,,46012993.2162,6666814.0,27449053.5312,6130383.0,18563939.685,0.1625,4,8,0,0,weak_or_mixed_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,retrospective_breakout_anchor,1300,tdcc_consecutive_up_weeks,tdcc,numeric,compare tdcc_consecutive_up_weeks between launch and no-launch groups,37,32,10,0,,,,,,,,,,,1.2,0.5,,,,,4,8,0,0,insufficient_observed_values,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,10,revenue_latest50_cumulative30,monthly_revenue,binary,latest YoY >= 50% and cumulative YoY >= 30%,37,32,37,32,25,26,51,49.0196,18,66.6667,-17.6471,67.5676,81.25,-13.6824,,,,,,,4,8,0,0,no_launch_enriched_risk_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,20,revenue_latest_yoy_delta_ge20,monthly_revenue,binary,latest YoY improves >= 20 percentage points,37,32,37,32,8,11,19,42.1053,50,58.0,-15.8947,21.6216,34.375,-12.7534,,,,,,,4,8,0,0,no_launch_enriched_risk_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,100,tdcc_high_thresholds_up,tdcc,binary,TDCC high thresholds increase,37,32,8,0,2,0,2,100.0,6,100.0,0.0,25.0,,,,,,,,,4,8,0,0,insufficient_observed_values,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,110,tdcc_all_thresholds_up,tdcc,binary,TDCC all thresholds increase,37,32,8,0,2,0,2,100.0,6,100.0,0.0,25.0,,,,,,,,,4,8,0,0,insufficient_observed_values,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,120,tdcc_consecutive_up_ge2,tdcc,binary,TDCC consecutive up weeks >= 2,37,32,8,0,0,0,0,,8,100.0,,0.0,,,,,,,,,4,8,0,0,insufficient_observed_values,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,200,technical_macd_hist_gt0,technical,binary,MACD histogram > 0,37,32,29,21,12,15,27,44.4444,23,73.913,-29.4686,41.3793,71.4286,-30.0493,,,,,,,4,8,0,0,no_launch_enriched_risk_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,210,technical_rsi14_40_70,technical,binary,40 <= RSI14 <= 70,37,32,37,32,32,28,60,53.3333,9,55.5556,-2.2223,86.4865,87.5,-1.0135,,,,,,,4,8,0,0,common_to_both_groups_low_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,220,technical_rsi14_ge60,technical,binary,RSI14 >= 60,37,32,37,32,14,4,18,77.7778,51,45.098,32.6798,37.8378,12.5,25.3378,,,,,,,4,8,0,0,launch_enriched_candidate_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,230,technical_kd_bullish_not_overheated,technical,binary,K > D and K < 80,37,32,37,32,15,20,35,42.8571,34,64.7059,-21.8488,40.5405,62.5,-21.9595,,,,,,,4,8,0,0,no_launch_enriched_risk_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,240,technical_kdj_bullish_not_extreme,technical,binary,"K > D, J > K, J < 100",37,32,37,32,16,16,32,50.0,37,56.7568,-6.7568,43.2432,50.0,-6.7568,,,,,,,4,8,0,0,weak_or_mixed_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,250,technical_close_above_ma20_ema23,technical,binary,close > MA20 and close > EMA23,37,32,32,22,25,12,37,67.5676,17,41.1765,26.3911,78.125,54.5455,23.5795,,,,,,,4,8,0,0,launch_enriched_candidate_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
