profile,strategy,horizon,slippage_bps,partition,population,feature_name,outcome_group,samples,valid_samples,missing_samples,mean,median,q25,q75,minimum,maximum
common_12,baseline_4,20,20,training,primary,w8_span_days,low,615,615,0,49.572357723577235772357723577235772357723577235772,49.0,49.00,49.00,49,55
common_12,baseline_4,20,20,training,primary,w12_slope400_pp_per_week,low,615,615,0,0.000058894092013669054473555725254421371959061646773569,0.0093006993006993006993006993006993006993006993006993,-0.084872673094622191687207419329634806240877408573740,0.085403179886782867393750086136283117782161765773556,-1.8966433566433566433566433566433566433566433566434,2.6695367173044513323355057689361351074236013718165
common_12,baseline_4,20,20,training,primary,w12_slope1000_pp_per_week,low,615,615,0,-0.0042938324359787395456062525570141822701891698338938,0.000,-0.083811188811188811188811188811188811188811188811188,0.057313482147796251597139114021228626669491033758832,-2.1752797202797202797202797202797202797202797202797,3.2991258741258741258741258741258741258741258741259
common_12,baseline_4,20,20,training,primary,w12_net400_pp,low,615,615,0,0.29853658536585365853658536585365853658536585365854,0.220,-0.6950,1.1850,-8.00,21.61
common_12,baseline_4,20,20,training,primary,w12_net1000_pp,low,615,615,0,0.18227642276422764227642276422764227642276422764228,0.000,-0.6750,0.8150,-10.05,26.96
common_12,baseline_4,20,20,training,primary,w12_last400_pp,low,615,615,0,0.34757723577235772357723577235772357723577235772358,0.100,0.0000,0.5000,-5.13,11.44
common_12,baseline_4,20,20,training,primary,w12_last1000_pp,low,615,615,0,0.20427642276422764227642276422764227642276422764228,0.000,0.0000,0.1900,-5.60,18.02
common_12,baseline_4,20,20,training,primary,w12_max_positive_share400,low,615,614,1,0.50173797719298178990160801995510288827416779454648,0.46374458874458874458874458874458874458874458874458,0.34876598011363636363636363636363636363636363636364,0.61269466073414905450500556173526140155728587319243,0.15730337078651685393258426966292134831460674157303,1
common_12,baseline_4,20,20,training,primary,w12_max_positive_share1000,low,615,521,94,0.57542737179539027690751146219494866336990532087455,0.51495016611295681063122923588039867109634551495017,0.38461538461538461538461538461538461538461538461538,0.74418604651162790697674418604651162790697674418605,0.13793103448275862068965517241379310344827586206897,1
common_12,baseline_4,20,20,training,primary,w12_span_days,low,615,615,0,77.567479674796747967479674796747967479674796747967,77.0,77.00,77.00,77,83
common_12,baseline_4,20,20,training,primary,tdcc_400_change_sum,middle,4104,4104,0,0.36278752436647173489278752436647173489278752436647,0.120,0.0200,0.4500,-6.5,33.27
common_12,baseline_4,20,20,training,primary,tdcc_1000_change_sum,middle,4104,4104,0,0.32578947368421052631578947368421052631578947368421,0.040,0.000,0.3200,-6.21,35.9
common_12,baseline_4,20,20,training,primary,tdcc_400_up_weeks,middle,4104,4104,0,1.7958089668615984405458089668615984405458089668616,2.0,1.00,2.00,0,3
common_12,baseline_4,20,20,training,primary,tdcc_1000_up_weeks,middle,4104,4104,0,1.3401559454191033138401559454191033138401559454191,1.0,0.00,2.00,0,3
common_12,baseline_4,20,20,training,primary,return_5d,middle,4104,4104,0,-0.54514478557504873294346978557504873294346978557505,-0.36310,-2.283100,1.429375,-25.7251,7.9861
common_12,baseline_4,20,20,training,primary,return_20d,middle,4104,4104,0,-0.33082904483430799220272904483430799220272904483431,-0.62680,-4.278850,3.018375,-42.0775,19.9377
common_12,baseline_4,20,20,training,primary,volume_ratio,middle,4104,4104,0,0.85730996588693957115009746588693957115009746588694,0.74215,0.474075,1.140875,0.0160,2.4991
common_12,baseline_4,20,20,training,primary,history_gap_count,middle,4104,4104,0,0.26437621832358674463937621832358674463937621832359,0.0,0.00,0.00,0,105
common_12,baseline_4,20,20,training,primary,w8_slope400_pp_per_week,middle,4104,4104,0,0.021655738073832501564558796857685080371843229650744,0.013414792918788791903443984082013658025318114078902,-0.040696229421136484333510355815188528943175783324482,0.080625000000000000000000000000000000000000000000000,-3.9373523028695442488545936821798890764408005787316,4.4130323054331864904552129221732745961820851688693
common_12,baseline_4,20,20,training,primary,w8_slope1000_pp_per_week,middle,4104,4104,0,0.019982915516293443298365689278638884349560518642030,0.00082382278433439430315579612556609167888854984783420,-0.030554746977160770264218540080609046126287505597850,0.062533724102460895135231833987410413801585438119836,-4.2620074752833373523028695442488545936821798890764,6.7445301027900146842878120411160058737151248164464
common_12,baseline_4,20,20,training,primary,w8_net400_pp,middle,4104,4104,0,0.29280458089668615984405458089668615984405458089669,0.140,-0.1825,0.6300,-14.97,33.29
common_12,baseline_4,20,20,training,primary,w8_net1000_pp,middle,4104,4104,0,0.27596003898635477582846003898635477582846003898635,0.020,-0.1200,0.5000,-14.96,47.44
common_12,baseline_4,20,20,training,primary,w8_last400_pp,middle,4104,4104,0,0.21036306042884990253411306042884990253411306042885,0.040,0.0000,0.2300,-5.78,33.27
common_12,baseline_4,20,20,training,primary,w8_last1000_pp,middle,4104,4104,0,0.18152046783625730994152046783625730994152046783626,0.000,0.0000,0.1000,-5.87,35.90
common_12,baseline_4,20,20,training,primary,w8_max_positive_share400,middle,4104,4077,27,0.59499338355961989020310162584691304116928027578548,0.5468750,0.41666666666666666666666666666666666666666666666667,0.75806451612903225806451612903225806451612903225806,0.16666666666666666666666666666666666666666666666667,1
common_12,baseline_4,20,20,training,primary,w8_max_positive_share1000,middle,4104,3320,784,0.63846868875389598414554722206305956574717995536506,0.59060526088085143203253439473911914856796746560526,0.44444444444444444444444444444444444444444444444444,0.87500,0.16666666666666666666666666666666666666666666666667,1
common_12,baseline_4,20,20,training,primary,w8_span_days,middle,4104,4104,0,49.384502923976608187134502923976608187134502923977,49.0,49.00,49.00,49,55
common_12,baseline_4,20,20,training,primary,w12_slope400_pp_per_week,middle,4104,4104,0,0.0057128169622648551994529066392296464821156517911260,0.0090616249613306761588515907862784642735278770972714,-0.047411570512275987888023021642905776712541803179067,0.065242273628322799170741502640913672509855432162312,-2.8026943854910283619525371406521319699016013891569,4.0407372453746963184451504391702485516725845636330
common_12,baseline_4,20,20,training,primary,w12_slope1000_pp_per_week,middle,4104,4104,0,0.0083292375844300452962236493269018560416616495346762,0.00074588070080722267069322364758781892321340896695442,-0.037298534542514031821125914086054052539388195377474,0.052715058803614035726798098484937767916165342241640,-3.0140314489677792784101871502990546015820953115956,5.3365155958411090375899760063982937883231138363103
common_12,baseline_4,20,20,training,primary,w12_net400_pp,middle,4104,4104,0,0.21259746588693957115009746588693957115009746588694,0.150,-0.3900,0.7800,-42.25,33.30
common_12,baseline_4,20,20,training,primary,w12_net1000_pp,middle,4104,4104,0,0.22901072124756335282651072124756335282651072124756,0.020,-0.3000,0.6500,-47.15,47.44
common_12,baseline_4,20,20,training,primary,w12_last400_pp,middle,4104,4104,0,0.21036306042884990253411306042884990253411306042885,0.040,0.0000,0.2300,-5.78,33.27
common_12,baseline_4,20,20,training,primary,w12_last1000_pp,middle,4104,4104,0,0.18152046783625730994152046783625730994152046783626,0.000,0.0000,0.1000,-5.87,35.90
common_12,baseline_4,20,20,training,primary,w12_max_positive_share400,middle,4104,4094,10,0.49194590461555424331954392904736585209756185008542,0.43939393939393939393939393939393939393939393939394,0.33502273588480485032209170140204622963243652898826,0.60138678888678888678888678888678888678888678888679,0.11111111111111111111111111111111111111111111111111,1
common_12,baseline_4,20,20,training,primary,w12_max_positive_share1000,middle,4104,3482,622,0.55637178630941766351289944328554670211010925132257,0.50,0.35714285714285714285714285714285714285714285714286,0.74305373525557011795543905635648754914809960681520,0.1,1
common_12,baseline_4,20,20,training,primary,w12_span_days,middle,4104,4104,0,77.274610136452241715399610136452241715399610136452,77.0,77.00,77.00,77,83
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,tdcc_400_change_sum,all_realized,5220,5220,0,0.40007854406130268199233716475095785440613026819923,0.140,0.0200,0.5200,-6.5,33.27
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,tdcc_1000_change_sum,all_realized,5220,5220,0,0.34939272030651340996168582375478927203065134099617,0.040,0.000,0.3500,-6.21,35.9
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,tdcc_400_up_weeks,all_realized,5220,5220,0,1.7932950191570881226053639846743295019157088122605,2.0,1.00,2.00,0,3
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,tdcc_1000_up_weeks,all_realized,5220,5220,0,1.3413793103448275862068965517241379310344827586207,1.0,0.00,2.00,0,3
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,return_5d,all_realized,5220,5220,0,-0.49915354406130268199233716475095785440613026819923,-0.32030,-2.367600,1.679100,-27.2814,7.9861
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,return_20d,all_realized,5220,5220,0,-0.027522318007662835249042145593869731800766283524904,-0.47850,-4.378775,3.809100,-84.7536,19.9495
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,volume_ratio,all_realized,5220,5220,0,0.86789676245210727969348659003831417624521072796935,0.74755,0.481800,1.152900,0.0160,2.4991
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,history_gap_count,all_realized,5220,5220,0,0.23601532567049808429118773946360153256704980842912,0.0,0.00,0.00,0,105
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w8_slope400_pp_per_week,all_realized,5220,5220,0,0.021602376132700179552173361622103512617373660709923,0.013190785979819437068507700477960701009028146574615,-0.047738095238095238095238095238095238095238095238095,0.087500,-3.9373523028695442488545936821798890764408005787316,4.4130323054331864904552129221732745961820851688693
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w8_slope1000_pp_per_week,all_realized,5220,5220,0,0.020672718039956257376103498063858533207428475172667,0.000098911797605402344882824907129935232623976357836299,-0.034688424084837361068624451922096461711022738859998,0.067083333333333333333333333333333333333333333333334,-4.2620074752833373523028695442488545936821798890764,6.7445301027900146842878120411160058737151248164464
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w8_net400_pp,all_realized,5220,5220,0,0.30287356321839080459770114942528735632183908045977,0.150,-0.2325,0.6900,-31.53,33.29
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w8_net1000_pp,all_realized,5220,5220,0,0.28271455938697318007662835249042145593869731800766,0.020,-0.1400,0.5325,-34.91,47.44
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w8_last400_pp,all_realized,5220,5220,0,0.23445593869731800766283524904214559386973180076628,0.040,0.0000,0.2800,-5.78,33.27
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w8_last1000_pp,all_realized,5220,5220,0,0.19152490421455938697318007662835249042145593869732,0.000,0.000,0.1100,-5.87,35.90
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w8_max_positive_share400,all_realized,5220,5186,34,0.59740067436730065909754300950427379132282930885415,0.55055975427393606272481105767287717738350240472053,0.42105263157894736842105263157894736842105263157895,0.76012195121951219512195121951219512195121951219512,0.16666666666666666666666666666666666666666666666667,1
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w8_max_positive_share1000,all_realized,5220,4243,977,0.63946016219367454822449207327372307794590889447462,0.59259259259259259259259259259259259259259259259259,0.44752051601366669859820544752051601366669859820545,0.87056482977323041943397355352121103332734996709148,0.16666666666666666666666666666666666666666666666667,1
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w8_span_days,all_realized,5220,5220,0,49.402681992337164750957854406130268199233716475096,49.0,49.00,49.00,49,55
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w12_slope400_pp_per_week,all_realized,5220,5220,0,0.0036809576194733140813126535278897694453659552606933,0.0086674288752483860773938653089257192619545819363094,-0.055048040352461950796963190457957338675231708108012,0.069789870079194879229576647904833831711879847294728,-2.8026943854910283619525371406521319699016013891569,4.0407372453746963184451504391702485516725845636330
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w12_slope1000_pp_per_week,all_realized,5220,5220,0,0.0052779825246273284683319186452319887288155068611592,0.000,-0.044902231836514414959195687181965087334624052106181,0.053343103284602240364533890260110119612682741598633,-3.0140314489677792784101871502990546015820953115956,5.3365155958411090375899760063982937883231138363103
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w12_net400_pp,all_realized,5220,5220,0,0.22286398467432950191570881226053639846743295019157,0.150,-0.4700,0.8525,-42.25,33.30
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w12_net1000_pp,all_realized,5220,5220,0,0.21810153256704980842911877394636015325670498084291,0.010,-0.3800,0.6900,-47.15,47.44
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w12_last400_pp,all_realized,5220,5220,0,0.23445593869731800766283524904214559386973180076628,0.040,0.0000,0.2800,-5.78,33.27
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w12_last1000_pp,all_realized,5220,5220,0,0.19152490421455938697318007662835249042145593869732,0.000,0.000,0.1100,-5.87,35.90
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w12_max_positive_share400,all_realized,5220,5208,12,0.49351880556830404174485175954718576305749775944887,0.44298900668413191979041696251499644982004260215948,0.33852163461538461538461538461538461538461538461539,0.60263229678123295144571740316421167484997272231314,0.11111111111111111111111111111111111111111111111111,1
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w12_max_positive_share1000,all_realized,5220,4436,784,0.55844880530568952362198472948985111219941810589739,0.50,0.35961367043474737652445200761719541347595316235161,0.74152914754418513817010057611561370959867200468704,0.1,1
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w12_span_days,all_realized,5220,5220,0,77.308620689655172413793103448275862068965517241379,77.0,77.00,77.00,77,83
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,tdcc_400_change_sum,high,506,506,0,0.52241106719367588932806324110671936758893280632411,0.240,0.0200,0.7700,-4.59,9.81
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,tdcc_1000_change_sum,high,506,506,0,0.45383399209486166007905138339920948616600790513834,0.060,0.000,0.6175,-2.9,10.49
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,tdcc_400_up_weeks,high,506,506,0,1.7727272727272727272727272727272727272727272727273,2.0,1.00,2.00,0,3
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,tdcc_1000_up_weeks,high,506,506,0,1.3814229249011857707509881422924901185770750988142,1.0,1.00,2.00,0,3
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,return_5d,high,506,506,0,-0.55176166007905138339920948616600790513833992094862,0.00000,-2.901825,2.517225,-21.5741,7.9848
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,return_20d,high,506,506,0,0.22396343873517786561264822134387351778656126482213,-0.14945,-5.884400,5.698675,-33.6522,19.9396
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,volume_ratio,high,506,506,0,0.88839545454545454545454545454545454545454545454545,0.75645,0.506050,1.162975,0.0581,2.4734
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,history_gap_count,high,506,506,0,0.077075098814229249011857707509881422924901185770751,0.0,0.00,0.00,0,8
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w8_slope400_pp_per_week,high,506,506,0,0.010108520014335585830761272570702455079569138826207,0.0082652841601538478739699683583224320486588624649202,-0.10306547619047619047619047619047619047619047619048,0.13197049106094656693388790125113205648542582095060,-2.6205952380952380952380952380952380952380952380952,2.8132142857142857142857142857142857142857142857143
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w8_slope1000_pp_per_week,high,506,506,0,0.013924628003866978971842204024740514478743683741682,0.000044052863436123348017621145374449339207048458149780,-0.055029761904761904761904761904761904761904761904762,0.091177929722074703487342892547353513896264825632856,-3.6658333333333333333333333333333333333333333333333,2.7555952380952380952380952380952380952380952380952
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w8_net400_pp,high,506,506,0,0.34140316205533596837944664031620553359683794466403,0.190,-0.4850,0.9500,-10.33,20.30
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w8_net1000_pp,high,506,506,0,0.35197628458498023715415019762845849802371541501976,0.020,-0.1800,0.8350,-10.59,17.75
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w8_last400_pp,high,506,506,0,0.29432806324110671936758893280632411067193675889328,0.060,-0.0300,0.5075,-5.24,8.64
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w8_last1000_pp,high,506,506,0,0.25749011857707509881422924901185770750988142292490,0.010,0.0000,0.2550,-5.23,9.49
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w8_max_positive_share400,high,506,503,3,0.60562529286309014395831220491926469012622094430730,0.56613756613756613756613756613756613756613756613757,0.43562688848288946665729744923055301805916660810906,0.77145449831475239823697173969406274306455794659062,0.2,1
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w8_max_positive_share1000,high,506,422,84,0.63191652256413398694568320634028338088122244833318,0.58682542137003247255296118756765115200247409927323,0.43528235882058970514742628685657171414292853573214,0.84183535762483130904183535762483130904183535762483,0.18333333333333333333333333333333333333333333333333,1
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w8_span_days,high,506,506,0,49.339920948616600790513833992094861660079051383399,49.0,49.00,49.00,49,55
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w12_slope400_pp_per_week,high,506,506,0,-0.0082223651787838726990002681607651324634393837837711,0.0050330029831980830595487462718575190134632084336870,-0.10257679614552144917616276302992463629682590206622,0.095230334095536151644973547978273534956915437075387,-2.0118275569787153889621397626671689583725748728574,1.7686363636363636363636363636363636363636363636364
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w12_slope1000_pp_per_week,high,506,506,0,-0.0072453891246900316864719279010798752149677507734945,0.000,-0.079611971623927345391646086078571192975522502724052,0.064304818637854524406714258151649623770017364460737,-2.2888872669052552269730646072706724430212846110379,1.5745104895104895104895104895104895104895104895105
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w12_net400_pp,high,506,506,0,0.21616600790513833992094861660079051383399209486166,0.110,-0.8375,1.1950,-13.33,13.93
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w12_net1000_pp,high,506,506,0,0.17986166007905138339920948616600790513833992094862,0.000,-0.7525,0.8550,-13.65,13.74
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w12_last400_pp,high,506,506,0,0.29432806324110671936758893280632411067193675889328,0.060,-0.0300,0.5075,-5.24,8.64
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w12_last1000_pp,high,506,506,0,0.25749011857707509881422924901185770750988142292490,0.010,0.0000,0.2550,-5.23,9.49
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w12_max_positive_share400,high,506,505,1,0.49772181758925866332152426783528787215174922755655,0.45161290322580645161290322580645161290322580645161,0.34545454545454545454545454545454545454545454545455,0.60000000000000000000000000000000000000000000000000,0.15384615384615384615384615384615384615384615384615,1
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w12_max_positive_share1000,high,506,436,70,0.55378727854869363928374586748376486272069201148690,0.50,0.36363636363636363636363636363636363636363636363636,0.71428571428571428571428571428571428571428571428571,0.11956521739130434782608695652173913043478260869565,1
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w12_span_days,high,506,506,0,77.266798418972332015810276679841897233201581027668,77.0,77.00,77.00,77,83
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,tdcc_400_change_sum,low,610,610,0,0.54949180327868852459016393442622950819672131147541,0.275,0.0200,0.800,-2.99,11.45
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,tdcc_1000_change_sum,low,610,610,0,0.42155737704918032786885245901639344262295081967213,0.055,0.000,0.5300,-4.1,18.02
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,tdcc_400_up_weeks,low,610,610,0,1.7934426229508196721311475409836065573770491803279,2.0,1.00,2.00,0,3
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,tdcc_1000_up_weeks,low,610,610,0,1.3163934426229508196721311475409836065573770491803,1.0,1.00,2.00,0,3
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,return_5d,low,610,610,0,-0.14609163934426229508196721311475409836065573770492,0.00000,-2.625950,2.947775,-27.2814,7.9558
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,return_20d,low,610,610,0,1.8044760655737704918032786885245901639344262295082,1.10020,-4.394275,8.749375,-84.7536,19.9495
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,volume_ratio,low,610,610,0,0.92211950819672131147540983606557377049180327868852,0.79950,0.514025,1.231375,0.0200,2.4965
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,history_gap_count,low,610,610,0,0.17704918032786885245901639344262295081967213114754,0.0,0.00,0.00,0,76
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w8_slope400_pp_per_week,low,610,610,0,0.030777611853168105591853182692893973354727721595323,0.012148079306071871127633209417596034696406443618340,-0.084373677077040643998088996619132072803342174057088,0.10941026851269142018040696454793371092930564296203,-2.6275,3.8925
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w8_slope1000_pp_per_week,low,610,610,0,0.030911214950404394831172648946375183026124537575762,0.000,-0.061666666666666666666666666666666666666666666666667,0.079425208801529534095864220306577667460503807064033,-2.9091666666666666666666666666666666666666666666667,2.2586904761904761904761904761904761904761904761905
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w8_net400_pp,low,610,610,0,0.33865573770491803278688524590163934426229508196721,0.215,-0.4675,1.0275,-31.53,21.49
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w8_net1000_pp,low,610,610,0,0.27070491803278688524590163934426229508196721311475,0.000,-0.2650,0.7100,-34.91,26.77
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w8_last400_pp,low,610,610,0,0.34688524590163934426229508196721311475409836065574,0.100,0.0000,0.4975,-5.13,11.44
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w8_last1000_pp,low,610,610,0,0.20411475409836065573770491803278688524590163934426,0.000,0.0000,0.1900,-5.60,18.02
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w8_max_positive_share400,low,610,606,4,0.60676955476256861932472224362526282808506266725157,0.56664138860802157061004381530165149983147960903269,0.42894152479644707623982235381199111769059955588453,0.76024793388429752066115702479338842975206611570248,0.21481481481481481481481481481481481481481481481481,1
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w8_max_positive_share1000,low,610,501,109,0.65238452894762853944555843627834266409576469909505,0.60,0.46606334841628959276018099547511312217194570135747,0.86956521739130434782608695652173913043478260869565,0.16666666666666666666666666666666666666666666666667,1
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w8_span_days,low,610,610,0,49.577049180327868852459016393442622950819672131148,49.0,49.00,49.00,49,55
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w12_slope400_pp_per_week,low,610,610,0,-0.00011522173609774860394842908601100923162626277927632,0.0091882240633581218842441456199691223438733780391510,-0.084904984048758134238355783753183214426632028616409,0.085403210626393556019854012776804495414329966429128,-1.8966433566433566433566433566433566433566433566434,2.6695367173044513323355057689361351074236013718165
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w12_slope1000_pp_per_week,low,610,610,0,-0.0048622219194313037010728622812259330685061999732474,0.000,-0.085300290824359896325939158275642937035952663967328,0.055528555843410463169141012879621607656084991970910,-2.1752797202797202797202797202797202797202797202797,3.2991258741258741258741258741258741258741258741259
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w12_net400_pp,low,610,610,0,0.29749180327868852459016393442622950819672131147541,0.210,-0.6975,1.1875,-8.00,21.61
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w12_net1000_pp,low,610,610,0,0.17642622950819672131147540983606557377049180327869,0.000,-0.7025,0.8000,-10.05,26.96
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w12_last400_pp,low,610,610,0,0.34688524590163934426229508196721311475409836065574,0.100,0.0000,0.4975,-5.13,11.44
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w12_last1000_pp,low,610,610,0,0.20411475409836065573770491803278688524590163934426,0.000,0.0000,0.1900,-5.60,18.02
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w12_max_positive_share400,low,610,609,1,0.50060736949273029930969681928572623986764656328967,0.46320346320346320346320346320346320346320346320346,0.34960937500,0.61206896551724137931034482758620689655172413793103,0.15730337078651685393258426966292134831460674157303,1
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w12_max_positive_share1000,low,610,518,92,0.57633414470929728901060849473703559232238723484035,0.51571684129823664707385637618195757730641451571684,0.38530172413793103448275862068965517241379310344828,0.74854651162790697674418604651162790697674418604651,0.13793103448275862068965517241379310344827586206897,1
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,w12_span_days,low,610,610,0,77.572131147540983606557377049180327868852459016393,77.0,77.00,77.00,77,83
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,tdcc_400_change_sum,middle,4104,4104,0,0.36278752436647173489278752436647173489278752436647,0.120,0.0200,0.4500,-6.5,33.27
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,tdcc_1000_change_sum,middle,4104,4104,0,0.32578947368421052631578947368421052631578947368421,0.040,0.000,0.3200,-6.21,35.9
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,tdcc_400_up_weeks,middle,4104,4104,0,1.7958089668615984405458089668615984405458089668616,2.0,1.00,2.00,0,3
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,tdcc_1000_up_weeks,middle,4104,4104,0,1.3401559454191033138401559454191033138401559454191,1.0,0.00,2.00,0,3
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,return_5d,middle,4104,4104,0,-0.54514478557504873294346978557504873294346978557505,-0.36310,-2.283100,1.429375,-25.7251,7.9861
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,return_20d,middle,4104,4104,0,-0.33082904483430799220272904483430799220272904483431,-0.62680,-4.278850,3.018375,-42.0775,19.9377
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,volume_ratio,middle,4104,4104,0,0.85730996588693957115009746588693957115009746588694,0.74215,0.474075,1.140875,0.0160,2.4991
common_12,baseline_4,20,20,training,immutable_prior_candidate_exclusion_sensitivity,history_gap_count,middle,4104,4104,0,0.26437621832358674463937621832358674463937621832359,0.0,0.00,0.00,0,105
