profile,signal_date,stock_id,horizon,net_return_pct,reason,disposition,primary_row_retained,exclusion_allowed_only_as_sensitivity,entry_date,exit_date,represented_in_current_proxy_trade
full_period,20251113,3138,40,61.283564058348779359007944708299281507795697944691,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251114,20260113,True
full_period,20251113,4542,40,81.194530831803038058060820836631264218760547130917,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251114,20260113,True
full_period,20251113,4971,40,80.254849854203384118906673179877342206892163421500,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251114,20260113,True
full_period,20251113,5291,40,61.870291462698975220723363086630888181009934801618,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251114,20260113,True
full_period,20251113,6603,40,68.360791739737105285499342103396351998829220084268,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251114,20260113,True
full_period,20251114,3135,40,122.45126057505916207266782696794929363519123111704,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251117,20260114,True
full_period,20251114,3354,40,73.039520394227436691924796375953477084365568275996,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251117,20260114,True
full_period,20251114,3491,40,82.568108930020817521427659443673191247077563554196,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251117,20260114,True
full_period,20251114,6624,40,87.662245735391502673126359373457258970402740530309,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251117,20260114,True
full_period,20251117,4530,40,150.15235332662624765031373275793598263217812607556,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251118,20260115,True
full_period,20251117,6431,40,74.235081885338805812496656702200387814241730947011,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251118,20260115,True
full_period,20251117,6510,40,55.538513921753448991491216963483340331974592509766,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251118,20260115,True
full_period,20251117,7717,40,252.40479344905537580975082535359141195823922937786,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251118,20260115,True
full_period,20251118,5475,40,60.614764590164238966131675719078263753536896007440,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251119,20260116,True
full_period,20251118,8042,40,66.799929437735781087808796150496184469511608772944,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251119,20260116,True
full_period,20251119,6770,40,66.932601444493910890760779940069872540254213804954,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251120,20260119,True
full_period,20251120,6155,40,73.809062164519274501186640025158772307721418874390,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251121,20260120,True
full_period,20251121,2337,40,105.73184488056290786904612697906758820451857379186,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251124,20260121,True
full_period,20251121,3081,40,79.758220101965558807206518042106739976980766209057,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251124,20260121,True
full_period,20251121,4764,40,120.68872391447768264775991382399680481456007406295,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251124,20260121,True
full_period,20251121,8131,40,75.468649146194404928926700941242118633906207874681,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251124,20260121,True
full_period,20251124,3049,40,67.040031302126062198595945254579525261179006384544,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251125,20260122,True
full_period,20251124,6152,40,62.405782692746418836977534430796200905346829485009,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251125,20260122,True
full_period,20251124,6588,40,71.681189688061146233250983981193432725000241289529,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251125,20260122,True
full_period,20251124,8422,40,77.728200676759849503906613829321796555445127968413,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251125,20260122,True
full_period,20251126,5340,40,58.747519051086467518052509439782575564086910418388,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251127,20260126,True
full_period,20251128,1721,40,65.307915697114964046398516367199118218240985356124,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251201,20260128,True
full_period,20251128,8093,40,56.440406755927261566791989564950510243228727077419,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251201,20260128,True
full_period,20251201,3189,40,60.921182076962651481418069418860870547517429068110,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251202,20260129,True
full_period,20251201,6443,40,197.61833480395918054170183380649121460906928565948,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251202,20260129,True
full_period,20251204,8074,40,84.524119068680622115046729499031963727926487431960,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251205,20260203,True
full_period,20251205,3481,40,57.923569990267679624360195376946333822404798426597,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251208,20260204,True
full_period,20251205,4174,40,69.323796904533417502436650151156978927406068729683,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251208,20260204,True
full_period,20251212,2408,40,75.683958185517667078099512835428168816943316466210,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251215,20260211,True
full_period,20251212,3264,40,62.171735365023354076252731039434906039142911567552,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251215,20260211,True
full_period,20251215,7610,40,142.10692675793368844232901412958293442065605194685,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251216,20260223,True
full_period,20251218,7750,40,56.996627296846543243956342056255561863012422435832,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251219,20260226,True
full_period,20251219,2313,40,148.87442756263206674443287967340215233336250969922,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251222,20260302,True
full_period,20251219,2360,40,100.41874280199666524154129316772550164965972440321,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251222,20260302,True
full_period,20251219,7744,40,80.054540261631092017688202173338298613640599509707,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251222,20260302,True
full_period,20251223,6265,40,62.289257709622320858155759191953763833090071928334,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251224,20260304,True
full_period,20251223,6830,40,83.901175238758619061405900020029814649945751857921,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251224,20260304,True
full_period,20251226,5011,40,54.690319341974077766699900299102691924227318045862,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251229,20260306,True
full_period,20251229,3163,40,73.164602718259534775891728628181060141120272591104,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251230,20260309,True
full_period,20251229,6515,40,77.097366683335709731160729616961744244881902751696,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20251230,20260309,True
full_period,20251231,7780,40,-89.069753581819080790738486214740245054739208262745,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260102,20260311,True
full_period,20260102,2485,40,135.64084859145647522210919369967726060294150765229,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260105,20260312,True
full_period,20260102,4534,40,95.104962592149056135861515376913987585056479666895,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260105,20260312,True
full_period,20260106,3234,40,86.851774213489716035152664607673598715988860693450,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260107,20260316,True
full_period,20260112,6861,40,133.45223389865656987948898447026849347659839767410,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260113,20260320,True
full_period,20260114,3054,40,100.30642144417750028810870884500867435562853083452,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260115,20260324,True
full_period,20260114,4991,40,95.726237043445629151445013964992474524579860084706,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260115,20260324,True
full_period,20260114,6426,40,64.229382579962455694332290730368674777344477815827,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260115,20260324,True
full_period,20260114,6451,40,89.295972552693567352940903526056525138097056008769,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260115,20260324,True
full_period,20260114,6584,40,70.628304712553129895995929732250379786239911675815,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260115,20260324,True
full_period,20260115,4949,40,62.468164028846306600506865129777479678870197381319,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260116,20260325,True
full_period,20260116,1309,40,67.258045758411610797908520733269626396371208359240,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260119,20260326,True
full_period,20260116,2426,40,87.286398880495270667365320125586184654259838134053,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260119,20260326,True
full_period,20260116,2467,40,63.975730756361770340503340588996971765299353575880,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260119,20260326,True
full_period,20260116,6291,40,103.53699764050014942493161031743551652681143157215,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260119,20260326,True
full_period,20260121,4542,40,62.871607460169662645592277192548011450352722473685,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260122,20260331,True
full_period,20260122,3576,40,104.08311620032079843165211192300837640349313847799,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260123,20260401,True
full_period,20260123,4956,40,57.173400022034227906244897417092423823217058241763,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260126,20260402,True
full_period,20260123,5475,40,137.44698693017484370873752170452915580429261782847,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260126,20260402,True
full_period,20260123,6568,40,59.121923577150350696161123848838666544190888980696,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260126,20260402,True
full_period,20260123,6588,40,174.78759243779502173447249916241434195157750085635,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260126,20260402,True
full_period,20260126,4577,40,80.394908012598258543241487999752926777371489111805,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260127,20260407,True
full_period,20260126,5386,40,249.73774703836195478897311712379509061919553797895,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260127,20260407,True
full_period,20260130,1735,40,85.266684077753304105751867691104278966575194450472,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260202,20260413,True
full_period,20260130,1785,40,102.25657021958247767649145965943405995825679798490,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260202,20260413,True
full_period,20260130,2383,40,91.800690713976200762181901848574514444254715530938,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260202,20260413,True
full_period,20260130,3093,40,141.67302267991276426629589228916316221575487821476,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260202,20260413,True
full_period,20260130,3587,40,57.114517764089630414531395720483066526177038833660,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260202,20260413,True
full_period,20260130,6141,40,108.54713172902272241612650473680461571336989814089,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260202,20260413,True
full_period,20260130,6217,40,309.14309033785172040735182845304787516517244953193,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260202,20260413,True
full_period,20260130,6672,40,65.920654413614445568910456445718697010606040238814,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260202,20260413,True
full_period,20260202,5291,40,106.06649107592954918208739206125622789568973948541,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260203,20260414,True
full_period,20260202,7730,40,93.346337305810441207884466625376213828054570381370,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260203,20260414,True
full_period,20260202,8937,40,-73.429333340644381502068389163369725160082991082907,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260203,20260414,True
full_period,20260203,2230,40,-65.388022965513834129505074270852003100789958827600,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260204,20260415,True
full_period,20260204,4908,40,110.95563659909467134171929838105537733567790736326,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260205,20260416,True
full_period,20260205,2460,40,69.822927356976221065823614749534848277860415796415,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260206,20260417,True
full_period,20260205,3455,40,66.806208609902538194460196873133983603093505761680,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260206,20260417,True
full_period,20260205,3702,40,56.093300977780085497448128310614236322967622903431,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260206,20260417,True
full_period,20260205,4741,40,172.84729836905486604665275059962630175077437728160,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260206,20260417,True
full_period,20260205,6187,40,223.62120075011754703764060229754333776906979221198,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260206,20260417,True
full_period,20260206,3363,40,122.78771139555884930090323767969486457005378905308,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260209,20260420,True
full_period,20260206,3388,40,74.149351616026821250681597513449081486367484255277,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260209,20260420,True
full_period,20260206,3563,40,89.306416468420612515277617506940721360173640673928,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260209,20260420,True
full_period,20260206,4979,40,110.31669814402922717586298032067002900331873610819,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260209,20260420,True
full_period,20260206,6223,40,81.632912283272952474420596250731623333686783644925,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260209,20260420,True
full_period,20260206,8271,40,59.557455372775684189062981426720241765944496696033,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260209,20260420,True
full_period,20260210,3221,40,87.286398880495270667365320125586184654259838134053,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260211,20260422,True
full_period,20260211,2399,40,80.684532864912063086774215159385557623114975447535,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260223,20260423,True
full_period,20260211,6739,40,77.297323736479720343575816349000475473569126522283,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260223,20260423,True
full_period,20260223,3030,40,56.515132064430564068579896025785633095216938240629,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260224,20260424,True
full_period,20260223,3131,40,92.290918974419753611263295103142206468882364399982,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260224,20260424,True
full_period,20260223,3714,40,77.630792486598769097820852296530906125137571133479,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260224,20260424,True
full_period,20260223,6213,40,124.45858226485586595790211375706962528528682005879,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260224,20260424,True
full_period,20260223,6274,40,90.942860737091803126570985686662973600910245611436,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260224,20260424,True
full_period,20260223,6735,40,107.48519325201168032964048942484491104815576178823,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260224,20260424,True
full_period,20260226,2243,40,129.28941470054446460980036297640653357531760435572,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260302,20260429,True
full_period,20260226,3042,40,73.053254779527399183923520464879261152711021531673,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260302,20260429,True
full_period,20260226,6205,40,85.867562525340003465339825276149925679606354511826,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260302,20260429,True
full_period,20260226,6278,40,60.235777042190403151034251715780537210000225203560,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260302,20260429,True
full_period,20260226,6532,40,68.918171033302132775705515196901262080961654231036,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260302,20260429,True
full_period,20260303,2472,40,60.140041148025822496281040224342071840964865772935,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260304,20260504,True
full_period,20260303,3583,40,121.31994129309347528448600560082205067215351610721,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260304,20260504,True
full_period,20260303,3653,40,77.652417857001325558631397810567493768931719851659,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260304,20260504,True
full_period,20260304,3167,40,173.82524567503714155219630884550309853124310264821,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260305,20260505,True
full_period,20260304,4764,40,142.01214914160731077507024723417833823740700558882,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260305,20260505,True
full_period,20260304,6658,40,159.61833844813099375348170814631108712043380141341,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260305,20260505,True
full_period,20260304,8046,40,102.70399141128740793480834005054204384912224601323,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260305,20260505,True
full_period,20260305,8021,40,82.904750211034408227321369571923402280361005482056,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260306,20260506,True
full_period,20260306,4973,40,122.94688337321702423491198016910641127015146977877,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260309,20260507,True
full_period,20260306,6664,40,82.768525223290340892494665473433886340231640284328,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260309,20260507,True
full_period,20260306,6924,40,62.764690126550261198701307671679342310473053875747,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260309,20260507,True
full_period,20260306,8040,40,65.361999011548403664638030666440182879257198352488,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260309,20260507,True
full_period,20260309,1711,40,121.12360332939612117945783170512350036179741640158,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260310,20260508,True
full_period,20260309,2337,40,55.217091096729483194414838601014404788505222993439,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260310,20260508,True
full_period,20260309,3529,40,86.597205826046593462786775602347468836853784344824,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260310,20260508,True
full_period,20260309,4540,40,56.466663892306489536471295223693745455407500785940,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260310,20260508,True
full_period,20260311,3711,40,61.482538624180699179837138451391732841034155575890,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260312,20260512,True
full_period,20260313,2070,40,61.451123970658312883880524542709463901135948417159,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260316,20260514,True
full_period,20260313,8227,40,60.452814665893060430844089131030239950029250276398,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260316,20260514,True
full_period,20260320,4916,40,63.377655023409822820662374298442900684706111972258,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260323,20260521,True
full_period,20260320,6538,40,80.816391442534235782828500822182256045542917824683,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260323,20260521,True
full_period,20260320,8091,40,83.514519203793566773688521250876473631416259224264,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260323,20260521,True
full_period,20260324,1809,40,61.759469747368242013372702141207021752244809388380,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260325,20260525,True
full_period,20260324,2345,40,59.501067401012510876524277680794201713916436891893,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260325,20260525,True
full_period,20260324,3037,40,101.48723571868667031137433890433942283134107860795,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260325,20260525,True
full_period,20260324,3189,40,99.029404507452861262325953551751392526938049231450,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260325,20260525,True
full_period,20260324,3467,40,76.474325345124456390901706327224963168743282081775,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260325,20260525,True
full_period,20260325,1568,40,54.778831074809305830101196703788011174984737657928,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260326,20260526,True
full_period,20260325,2423,40,62.028087741154282623012263919132921127659270966349,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260326,20260526,True
full_period,20260325,3008,40,61.613793700619973181572901971334205400660701856498,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260326,20260526,True
full_period,20260325,3055,40,94.832454280933267684078471775310710521105015880654,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260326,20260526,True
full_period,20260325,3209,40,83.380754765910229719129622973541940737824534448828,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260326,20260526,True
full_period,20260325,4760,40,104.37709565333560515426356602680341352733194358878,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260326,20260526,True
full_period,20260325,4966,40,60.618415088047616959714612735587435406492147326529,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260326,20260526,True
full_period,20260325,6196,40,64.602960327560968369128216755184391875877001376443,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260326,20260526,True
full_period,20260325,6208,40,98.841026680279924734445894252186678921205172117294,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260326,20260526,True
full_period,20260325,6261,40,70.442954288439555732545903117084992967725994949910,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260326,20260526,True
full_period,20260325,6902,40,83.110276392369043848538971130639260099282185610215,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260326,20260526,True
full_period,20260326,1570,40,62.355417211338432688917339199777634099634340200624,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260327,20260527,True
full_period,20260326,2464,40,141.89317210780221031934654072694142454238449676356,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260327,20260527,True
full_period,20260326,2489,40,60.201019424563771957907289581946189910414139295626,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260327,20260527,True
full_period,20260326,3016,40,112.97047913582724560556448242560268868265492666862,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260327,20260527,True
full_period,20260326,3577,40,118.24804374046703726909433777147285398028089692468,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260327,20260527,True
full_period,20260326,3673,40,89.591126692805713245065429072783809675044013937178,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260327,20260527,True
full_period,20260326,6435,40,85.632179535544659597722692490068334328972596860212,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260327,20260527,True
full_period,20260326,8121,40,66.036945946289417557146757322221571380805186917192,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260327,20260527,True
full_period,20260327,3479,40,59.933938082681633087135258264728195633513702978666,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260330,20260528,True
full_period,20260327,3528,40,75.955502073225723274403904506009007094959612621944,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260330,20260528,True
full_period,20260327,5464,40,172.89247924310173719519500142767724169145176995875,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260330,20260528,True
full_period,20260327,6016,40,58.219143432943058417585618690907559595123603394067,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260330,20260528,True
full_period,20260327,6906,40,61.637629664441457636155192137916755336931585776981,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260330,20260528,True
full_period,20260327,7750,40,87.016546501155932715959677539426397303921831470075,outside_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260330,20260528,True
